AirTemperature,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
11.4,0.0, 14.3,2018-10-01 00:00:00, 202.0,89.0,40
11.4,0.0, 13.2,2018-10-01 00:15:00, 200.0,86.0,40
11.3,0.0, 11.5,2018-10-01 00:30:00, 198.0,85.0,40
11.4,0.0, 13.0,2018-10-01 00:45:00, 192.0,84.0,40
11.4,0.0, 14.4,2018-10-01 01:00:00, 185.0,84.0,40
11.2,0.0, 12.4,2018-10-01 01:15:00, 185.0,86.0,40
11.1,0.0, 11.9,2018-10-01 01:30:00, 185.0,86.0,40
11.1,0.0, 10.0,2018-10-01 01:45:00, 189.0,87.0,40
11.0,0.0, 9.8,2018-10-01 02:00:00, 202.0,88.0,40
10.7,0.762, 10.0,2018-10-01 02:15:00, 218.0,92.0,40
10.6,1.016, 10.9,2018-10-01 02:30:00, 211.0,94.0,40
10.8,0.762, 12.0,2018-10-01 02:45:00, 200.0,95.0,40
10.9,0.0, 11.2,2018-10-01 03:00:00, 202.0,93.0,40
11.0,0.254, 12.3,2018-10-01 03:15:00, 204.0,92.0,40
11.1,0.508, 15.0,2018-10-01 03:30:00, 209.0,92.0,40
11.1,0.254, 13.2,2018-10-01 03:45:00, 213.0,93.0,40
11.1,0.0, 14.3,2018-10-01 04:00:00, 218.0,93.0,40
11.1,0.0, 13.3,2018-10-01 04:15:00, 218.0,93.0,40
11.1,0.254, 13.5,2018-10-01 04:30:00, 224.0,93.0,40
11.1,0.254, 14.5,2018-10-01 04:45:00, 222.0,93.0,40
11.1,0.254, 10.8,2018-10-01 05:00:00, 220.0,93.0,40
11.1,0.254, 14.9,2018-10-01 05:15:00, 219.0,93.0,40
11.0,0.0, 14.9,2018-10-01 05:30:00, 216.0,93.0,40
11.0,0.254, 15.0,2018-10-01 05:45:00, 212.0,93.0,40
10.9,0.0, 14.5,2018-10-01 06:00:00, 216.0,93.0,40
10.8,0.508, 14.5,2018-10-01 06:15:00, 231.0,93.0,40
10.4,0.508, 16.9,2018-10-01 06:30:00, 253.0,93.0,40
10.3,1.016, 11.2,2018-10-01 06:45:00, 253.0,93.0,40
10.4,0.254, 8.4,2018-10-01 07:00:00, 251.0,94.0,40
10.4,0.508, 6.4,2018-10-01 07:15:00, 248.0,94.0,40
10.5,0.508, 6.0,2018-10-01 07:30:00, 240.0,94.0,40
10.5,0.508, 9.4,2018-10-01 07:45:00, 218.0,94.0,40
10.5,0.254, 11.7,2018-10-01 08:00:00, 220.0,94.0,40
10.6,0.508, 11.7,2018-10-01 08:15:00, 221.0,94.0,40
