CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
-5.413, 80.7, -4.4, 11.5, 36.5, 0.93, 316.4, -8.0, 0.9, -5.4, -5.4, 1068.0, -6999.0, -8.0, 936.0, 316.0, 81.0,2021-01-08 00:00:00, 936.0,2
-5.332, 81.0, -4.4, 14.8, 39.16, 0.622, 311.5, -8.0, 0.6, -5.3, -5.6, 1067.8, -6999.0, -8.0, 936.0, 312.0, 81.0,2021-01-08 01:00:00, 936.0,2
-5.302, 83.0, -4.4, 10.7, 31.56, 0.505, 309.2, -7.0, 0.5, -5.3, -5.6, 1067.1, -6999.0, -7.0, 935.0, 309.0, 83.0,2021-01-08 02:00:00, 935.0,2
-5.423, 82.4, -4.4, 14.1, 35.75, 0.763, 319.9, -8.0, 0.8, -5.4, -5.6, 1068.3, -6999.0, -8.0, 936.0, 320.0, 82.0,2021-01-08 03:00:00, 936.0,2
-5.631, 82.2, -4.4, 12.2, 42.39, 1.008, 321.2, -8.0, 1.0, -5.6, -5.6, 1067.3, -6999.0, -8.0, 935.0, 321.0, 82.0,2021-01-08 04:00:00, 935.0,2
-5.52, 80.4, -4.4, 12.3, 39.3, 0.899, 321.2, -8.0, 0.9, -5.5, -5.6, 1067.3, -6999.0, -8.0, 935.0, 321.0, 80.0,2021-01-08 05:00:00, 935.0,2
-5.593, 81.7, -4.4, 11.4, 36.1, 0.335, 322.6, -8.0, 0.3, -5.6, -5.6, 1067.4, -6999.0, -8.0, 935.0, 323.0, 82.0,2021-01-08 06:00:00, 935.0,2
-5.641, 80.9, -5.6, 9.1, 32.43, 0.184, 315.7, -8.0, 0.2, -5.6, -5.7, 1068.6, -6999.0, -8.0, 936.0, 316.0, 81.0,2021-01-08 07:00:00, 936.0,2
-5.697, 80.9, -5.6, 6.1, 31.31, 0.185, 318.6, -8.0, 0.2, -5.7, -5.8, 1067.5, -6999.0, -8.0, 935.0, 319.0, 81.0,2021-01-08 08:00:00, 935.0,2
-5.494, 81.2, -5.5, 8.5, 30.42, 0.174, 313.7, -8.0, 0.2, -5.5, -5.8, 1069.8, -6999.0, -8.0, 937.0, 314.0, 81.0,2021-01-08 09:00:00, 937.0,2
-4.984, 79.83, -5.0, 7.5, 26.8, 0.204, 318.8, -8.0, 0.2, -5.0, -5.8, 1068.6, -6999.0, -8.0, 936.0, 319.0, 80.0,2021-01-08 10:00:00, 936.0,2
-4.328, 78.68, -4.3, 7.1, 29.01, 0.155, 308.6, -7.0, 0.2, -4.3, -5.8, 1068.4, -6999.0, -7.0, 936.0, 309.0, 79.0,2021-01-08 11:00:00, 936.0,2
-3.859, 81.4, -3.7, 0.0, 52.73, 0.0, 274.5, -6.0, 0.0, -3.9, -5.8, 1068.4, -6999.0, -6.0, 936.0, 275.0, 81.0,2021-01-08 12:00:00, 936.0,2
-3.671, 82.7, -3.7, 0.0, 9.45, 0.0, 123.7, -6.0, 0.0, -3.7, -5.8, 1068.4, -6999.0, -6.0, 936.0, 124.0, 83.0,2021-01-08 13:00:00, 936.0,2
-3.585, 83.4, -3.6, 0.0, 10.02, 0.0, 128.1, -6.0, 0.0, -3.6, -5.8, 1067.2, -6999.0, -6.0, 935.0, 128.0, 83.0,2021-01-08 14:00:00, 935.0,2
-3.529, 83.6, -3.4, 0.0, 51.19, 0.0, 188.5, -6.0, 0.0, -3.5, -5.8, 1067.2, -6999.0, -6.0, 935.0, 189.0, 84.0,2021-01-08 15:00:00, 935.0,2
-3.966, 86.4, -3.4, 0.0, 64.26, 0.0, 141.5, -6.0, 0.0, -4.0, -5.8, 1067.3, -6999.0, -6.0, 935.0, 142.0, 86.0,2021-01-08 16:00:00, 935.0,2
-4.442, 86.6, -3.4, 0.2, 71.8, 0.001, 213.0, -6.0, 0.0, -4.4, -5.8, 1068.5, -6999.0, -6.0, 936.0, 213.0, 87.0,2021-01-08 17:00:00, 936.0,2
-5.144, 82.8, -3.4, 10.2, 32.96, 0.275, 329.4, -7.0, 0.3, -5.1, -5.8, 1067.5, -6999.0, -7.0, 935.0, 329.0, 83.0,2021-01-08 18:00:00, 935.0,2
-5.546, 80.5, -5.1, 10.3, 31.1, 1.012, 324.2, -8.0, 1.0, -5.5, -5.5, 1068.7, -6999.0, -8.0, 936.0, 324.0, 81.0,2021-01-08 19:00:00, 936.0,2
-5.854, 80.5, -5.1, 13.8, 37.01, 1.288, 324.6, -8.0, 1.3, -5.9, -5.9, 1069.9, -6999.0, -8.0, 937.0, 325.0, 81.0,2021-01-08 20:00:00, 937.0,2
-5.933, 81.8, -5.1, 9.6, 35.89, 0.415, 324.5, -8.0, 0.4, -5.9, -6.0, 1069.9, -6999.0, -8.0, 937.0, 325.0, 82.0,2021-01-08 21:00:00, 937.0,2
-6.028, 81.8, -5.1, 9.7, 35.74, 0.4, 321.2, -8.0, 0.4, -6.0, -6.0, 1069.9, -6999.0, -8.0, 937.0, 321.0, 82.0,2021-01-08 22:00:00, 937.0,2
-6.023, 81.2, -5.1, 8.8, 38.09, 0.348, 324.8, -8.0, 0.3, -6.0, -6.1, 1069.7, -6999.0, -8.0, 937.0, 325.0, 81.0,2021-01-08 23:00:00, 937.0,2
-6.234, 81.5, -5.1, 8.5, 34.3, 0.288, 314.2, -9.0, 0.3, -6.2, -6.2, 1070.9, -6999.0, -9.0, 938.0, 314.0, 82.0,2021-01-09 00:00:00, 938.0,2
-6.215, 82.7, -5.1, 10.2, 31.15, 0.22, 350.3, -8.0, 0.2, -6.2, -6.3, 1072.0, -6999.0, -8.0, 939.0, 350.0, 83.0,2021-01-09 01:00:00, 939.0,2
-6.36, 85.3, -5.1, 0.0, 41.19, 0.0, 339.8, -8.0, 0.0, -6.4, -6.4, 1072.0, -6999.0, -8.0, 939.0, 340.0, 85.0,2021-01-09 02:00:00, 939.0,2
-6.403, 87.2, -5.1, 0.0, 30.02, 0.0, 341.9, -8.0, 0.0, -6.4, -6.5, 1072.0, -6999.0, -8.0, 939.0, 342.0, 87.0,2021-01-09 03:00:00, 939.0,2
-6.431, 87.9, -5.1, 0.0, 28.2, 0.0, 343.4, -8.0, 0.0, -6.4, -6.5, 1073.2, -6999.0, -8.0, 940.0, 343.0, 88.0,2021-01-09 04:00:00, 940.0,2
-6.783, 88.8, -5.1, 0.0, 21.0, 0.0, 331.8, -8.0, 0.0, -6.8, -6.8, 1072.2, -6999.0, -8.0, 939.0, 332.0, 89.0,2021-01-09 05:00:00, 939.0,2
-6.902, 88.2, -5.1, 0.0, 32.86, 0.0, 324.5, -8.0, 0.0, -6.9, -6.9, 1073.4, -6999.0, -8.0, 940.0, 325.0, 88.0,2021-01-09 06:00:00, 940.0,2
-6.871, 88.7, -6.8, 0.0, 37.14, 0.0, 333.3, -8.0, 0.0, -6.9, -7.0, 1073.5, -6999.0, -8.0, 940.0, 333.0, 89.0,2021-01-09 07:00:00, 940.0,2
-6.889, 88.7, -6.8, 0.0, 33.99, 0.0, 322.1, -8.0, 0.0, -6.9, -7.0, 1073.6, -6999.0, -8.0, 940.0, 322.0, 89.0,2021-01-09 08:00:00, 940.0,2
-6.454, 88.9, -6.4, 0.0, 55.58, 0.0, 351.1, -8.0, 0.0, -6.5, -7.0, 1074.6, -6999.0, -8.0, 941.0, 351.0, 89.0,2021-01-09 09:00:00, 941.0,2
-5.908, 87.9, -5.8, 0.0, 51.55, 0.0, 180.2, -7.0, 0.0, -5.9, -7.0, 1074.6, -6999.0, -7.0, 941.0, 180.0, 88.0,2021-01-09 10:00:00, 941.0,2
-5.278, 84.1, -5.2, 0.0, 16.84, 0.0, 117.6, -7.0, 0.0, -5.3, -7.0, 1074.5, -6999.0, -7.0, 941.0, 118.0, 84.0,2021-01-09 11:00:00, 941.0,2
-5.15, 83.2, -5.1, 0.0, 9.84, 0.0, 114.2, -7.0, 0.0, -5.2, -7.0, 1074.5, -6999.0, -7.0, 941.0, 114.0, 83.0,2021-01-09 12:00:00, 941.0,2
-4.677, 79.87, -4.4, 0.0, 12.5, 0.0, 116.1, -7.0, 0.0, -4.7, -7.0, 1073.3, -6999.0, -7.0, 940.0, 116.0, 80.0,2021-01-09 13:00:00, 940.0,2
-4.462, 80.4, -4.4, 0.0, 43.71, 0.0, 127.3, -7.0, 0.0, -4.5, -7.0, 1073.3, -6999.0, -7.0, 940.0, 127.0, 80.0,2021-01-09 14:00:00, 940.0,2
-4.67, 82.1, -4.4, 0.0, 44.68, 0.0, 145.7, -7.0, 0.0, -4.7, -7.0, 1073.3, -6999.0, -7.0, 940.0, 146.0, 82.0,2021-01-09 15:00:00, 940.0,2
-4.742, 81.7, -4.4, 0.0, 67.61, 0.0, 91.1, -7.0, 0.0, -4.7, -7.0, 1073.3, -6999.0, -7.0, 940.0, 91.0, 82.0,2021-01-09 16:00:00, 940.0,2
-5.191, 83.2, -4.4, 0.0, 37.15, 0.0, 26.75, -7.0, 0.0, -5.2, -7.0, 1073.4, -6999.0, -7.0, 940.0, 27.0, 83.0,2021-01-09 17:00:00, 940.0,2
-5.481, 84.8, -4.4, 0.0, 45.19, 0.0, 352.7, -7.0, 0.0, -5.5, -7.0, 1073.5, -6999.0, -7.0, 940.0, 353.0, 85.0,2021-01-09 18:00:00, 940.0,2
-5.903, 83.1, -5.5, 8.8, 34.9, 0.303, 320.1, -8.0, 0.3, -5.9, -5.9, 1074.7, -6999.0, -8.0, 941.0, 320.0, 83.0,2021-01-09 19:00:00, 941.0,2
-6.328, 82.5, -5.5, 7.9, 36.08, 0.684, 312.1, -9.0, 0.7, -6.3, -6.3, 1073.6, -6999.0, -9.0, 940.0, 312.0, 83.0,2021-01-09 20:00:00, 940.0,2
-6.533, 82.5, -5.5, 11.3, 32.65, 0.896, 319.6, -9.0, 0.9, -6.5, -6.6, 1073.6, -6999.0, -9.0, 940.0, 320.0, 83.0,2021-01-09 21:00:00, 940.0,2
-6.699, 83.0, -5.5, 10.3, 31.89, 0.466, 314.3, -9.0, 0.5, -6.7, -6.7, 1073.5, -6999.0, -9.0, 940.0, 314.0, 83.0,2021-01-09 22:00:00, 940.0,2
-6.891, 82.9, -5.5, 10.4, 34.97, 0.517, 314.6, -9.0, 0.5, -6.9, -6.9, 1073.5, -6999.0, -9.0, 940.0, 315.0, 83.0,2021-01-09 23:00:00, 940.0,2
-7.034, 82.5, -5.5, 7.4, 33.06, 0.287, 316.9, -9.0, 0.3, -7.0, -7.0, 1073.5, -6999.0, -9.0, 940.0, 317.0, 83.0,2021-01-10 00:00:00, 940.0,2
-6.902, 82.7, -5.5, 7.0, 24.34, 0.131, 327.1, -9.0, 0.1, -6.9, -7.0, 1073.4, -6999.0, -9.0, 940.0, 327.0, 83.0,2021-01-10 01:00:00, 940.0,2
-6.904, 83.8, -5.5, 0.0, 13.58, 0.0, 330.1, -9.0, 0.0, -6.9, -7.0, 1073.3, -6999.0, -9.0, 940.0, 330.0, 84.0,2021-01-10 02:00:00, 940.0,2
-7.278, 85.5, -5.5, 0.0, 17.95, 0.0, 338.5, -9.0, 0.0, -7.3, -7.3, 1072.3, -6999.0, -9.0, 939.0, 339.0, 86.0,2021-01-10 03:00:00, 939.0,2
-7.208, 87.2, -5.5, 0.0, 10.35, 0.0, 329.8, -9.0, 0.0, -7.2, -7.3, 1072.3, -6999.0, -9.0, 939.0, 330.0, 87.0,2021-01-10 04:00:00, 939.0,2
-7.82, 88.3, -5.5, 0.0, 11.45, 0.0, 338.8, -9.0, 0.0, -7.8, -7.8, 1072.5, -6999.0, -9.0, 939.0, 339.0, 88.0,2021-01-10 05:00:00, 939.0,2
-7.869, 88.6, -5.5, 0.0, 12.41, 0.0, 333.0, -9.0, 0.0, -7.9, -7.9, 1072.5, -6999.0, -9.0, 939.0, 333.0, 89.0,2021-01-10 06:00:00, 939.0,2
-7.901, 89.5, -7.8, 0.0, 9.7, 0.0, 337.8, -9.0, 0.0, -7.9, -8.1, 1072.6, -6999.0, -9.0, 939.0, 338.0, 90.0,2021-01-10 07:00:00, 939.0,2
-7.556, 89.3, -7.5, 0.0, 18.62, 0.0, 331.6, -9.0, 0.0, -7.6, -8.1, 1072.6, -6999.0, -9.0, 939.0, 332.0, 89.0,2021-01-10 08:00:00, 939.0,2
-6.825, 89.6, -6.8, 0.0, 33.54, 0.0, 316.4, -8.0, 0.0, -6.8, -8.1, 1072.5, -6999.0, -8.0, 939.0, 316.0, 90.0,2021-01-10 09:00:00, 939.0,2
-6.096, 89.1, -6.1, 0.0, 74.14, 0.0, 92.7, -7.0, 0.0, -6.1, -8.1, 1073.6, -6999.0, -7.0, 940.0, 93.0, 89.0,2021-01-10 10:00:00, 940.0,2
-5.158, 87.3, -5.1, 0.0, 58.19, 0.0, 169.9, -7.0, 0.0, -5.2, -8.1, 1072.3, -6999.0, -7.0, 939.0, 170.0, 87.0,2021-01-10 11:00:00, 939.0,2
