pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -10.28, 91.7, -7.7, 92.0, -11.0, -10.3, -11.4, 1011.3, -0.1, -11.0, 913.0, 0.0,2021-01-08 00:00:00, 49.0, 48.89, 913.0,2
None, -9.81, 92.2, -7.7, 92.0, -11.0, -9.8, -11.4, 1010.0, 0.0, -11.0, 912.0, 0.0,2021-01-08 01:00:00, 49.0, 49.0, 912.0,2
None, -10.18, 91.6, -7.7, 92.0, -11.0, -10.2, -11.4, 1010.0, -0.1, -11.0, 912.0, 0.0,2021-01-08 02:00:00, 49.0, 48.92, 912.0,2
None, -10.26, 90.9, -7.7, 91.0, -11.0, -10.3, -11.4, 1010.1, -0.1, -11.0, 912.0, 0.0,2021-01-08 03:00:00, 49.0, 48.81, 912.0,2
None, -10.93, 91.2, -7.7, 91.0, -12.0, -10.9, -11.4, 1009.2, 0.0, -12.0, 911.0, 0.0,2021-01-08 04:00:00, 49.0, 48.83, 911.0,2
None, -10.64, 91.0, -7.7, 91.0, -12.0, -10.6, -11.4, 1008.1, 0.0, -12.0, 910.0, 0.0,2021-01-08 05:00:00, 49.0, 48.92, 910.0,2
None, -9.42, 90.5, -7.7, 91.0, -11.0, -9.4, -11.4, 1006.7, 0.2, -11.0, 909.0, 0.0,2021-01-08 06:00:00, 49.0, 49.13, 909.0,2
None, -10.18, 92.4, -9.4, 92.0, -11.0, -10.2, -10.2, 1006.9, -0.1, -11.0, 909.0, 0.0,2021-01-08 07:00:00, 49.0, 49.02, 909.0,2
None, -9.36, 93.3, -9.4, 93.0, -10.0, -9.4, -10.2, 1005.7, 0.0, -10.0, 908.0, 0.0,2021-01-08 08:00:00, 49.0, 49.17, 908.0,2
None, -8.39, 92.8, -8.4, 93.0, -9.0, -8.4, -10.2, 1006.6, 0.1, -9.0, 909.0, 0.0,2021-01-08 09:00:00, 49.0, 49.13, 909.0,2
None, -8.12, 92.5, -8.1, 93.0, -9.0, -8.1, -10.2, 1006.6, 0.8, -9.0, 909.0, 0.0,2021-01-08 10:00:00, 49.0, 49.17, 909.0,2
None, -7.851, 91.8, -7.9, 92.0, -9.0, -7.9, -10.2, 1006.6, -0.4, -9.0, 909.0, 0.0,2021-01-08 11:00:00, 49.0, 49.14, 909.0,2
