pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,snw_dpth,dwpt_temp,week_of_year
0.0, -3.3, -3.307, 99.9, 0.0, 0.0, -3.0, 100.0, -3.4,2021-01-08 00:00:00, -6999.0, -3.0,2
0.0, -3.2, -3.247, 99.9, 0.0, 0.0, -3.0, 100.0, -3.4,2021-01-08 01:00:00, -6999.0, -3.0,2
0.0, -3.0, -2.988, 99.9, 0.0, 0.0, -2.9, 100.0, -3.4,2021-01-08 02:00:00, -6999.0, -3.0,2
0.0, -2.8, -2.77, 99.9, 0.0, 0.0, -2.7, 100.0, -3.4,2021-01-08 03:00:00, -6999.0, -3.0,2
0.0, -2.8, -2.806, 99.9, 0.0, 0.0, -2.3, 100.0, -3.4,2021-01-08 04:00:00, -6999.0, -3.0,2
0.0, -2.7, -2.738, 99.9, 0.0, 0.0, -2.3, 100.0, -3.4,2021-01-08 05:00:00, -6999.0, -3.0,2
0.0, -2.5, -2.507, 99.9, 0.0, 0.0, -2.3, 100.0, -3.4,2021-01-08 06:00:00, -6999.0, -3.0,2
0.0, -2.6, -2.635, 99.9, 0.0, 0.0, -2.4, 100.0, -2.7,2021-01-08 07:00:00, -6999.0, -3.0,2
0.0, -2.6, -2.603, 99.9, 0.0, 0.0, -2.4, 100.0, -2.7,2021-01-08 08:00:00, -6999.0, -2.0,2
0.0, -1.9, -1.915, 94.7, 0.0, 0.0, -1.9, 95.0, -2.7,2021-01-08 09:00:00, -6999.0, -3.0,2
0.0, -2.4, -2.359, 99.9, 0.0, 0.0, -1.9, 100.0, -2.7,2021-01-08 10:00:00, -6999.0, -2.0,2
0.0, -2.0, -2.027, 98.5, 0.0, 0.0, -1.9, 99.0, -2.7,2021-01-08 11:00:00, -6999.0, -2.0,2
0.0, -1.7, -1.654, 93.7, 0.0, 0.0, -1.6, 94.0, -2.7,2021-01-08 12:00:00, -6999.0, -3.0,2
0.4, -1.9, -1.932, 99.9, 0.4, 0.0, -1.4, 100.0, -2.7,2021-01-08 13:00:00, -6999.0, -2.0,2
1.3, -1.8, -1.805, 99.9, 0.9, 1.0, -1.4, 100.0, -2.7,2021-01-08 14:00:00, -6999.0, -2.0,2
1.9, -2.1, -2.095, 99.9, 0.6, 0.0, -1.4, 100.0, -2.7,2021-01-08 15:00:00, -6999.0, -2.0,2
1.9, -2.2, -2.198, 99.9, 0.0, 0.0, -1.4, 100.0, -2.7,2021-01-08 16:00:00, -6999.0, -2.0,2
1.9, -2.5, -2.527, 99.9, 0.0, 0.0, -1.4, 100.0, -2.7,2021-01-08 17:00:00, -6999.0, -3.0,2
1.9, -2.6, -2.561, 98.7, 0.0, 0.0, -1.4, 99.0, -2.8,2021-01-08 18:00:00, -6999.0, -3.0,2
1.9, -2.9, -2.925, 99.8, 0.0, 0.0, -2.4, 100.0, -2.9,2021-01-08 19:00:00, -6999.0, -3.0,2
1.9, -3.5, -3.498, 99.9, 0.0, 0.0, -2.4, 100.0, -4.5,2021-01-08 20:00:00, -6999.0, -3.0,2
1.9, -3.2, -3.199, 99.9, 0.0, 0.0, -2.4, 100.0, -4.5,2021-01-08 21:00:00, -6999.0, -3.0,2
