pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
243.0, 263.0, None, None,2016-05-27 00:00:00,4.4, None, None,22
243.0, 263.0, None, None,2016-05-27 01:00:00,3.4, None, None,22
244.0, 262.0, None, None,2016-05-27 02:00:00,2.6, None, None,22
245.0, 262.0, None, None,2016-05-27 03:00:00,1.7, None, None,22
245.0, 261.0, None, None,2016-05-27 04:00:00,1.4, None, None,22
245.0, 260.0, None, None,2016-05-27 05:00:00,1.3, None, None,22
245.0, 259.0, None, None,2016-05-27 06:00:00,1.1, None, None,22
245.0, 259.0, None, None,2016-05-27 07:00:00,0.6, None, None,22
246.0, 258.0, None, None,2016-05-27 08:00:00,0.3, None, None,22
246.0, 258.0, None, None,2016-05-27 09:00:00,0.0, None, None,22
246.0, 258.0, None, None,2016-05-27 10:00:00,-0.3, None, None,22
246.0, 258.0, None, None,2016-05-27 11:00:00,-0.4, None, None,22
246.0, 258.0, None, None,2016-05-27 12:00:00,-0.2, None, None,22
246.0, 258.0, None, None,2016-05-27 13:00:00,0.5, None, None,22
245.0, 258.0, None, None,2016-05-27 14:00:00,1.0, None, None,22
245.0, 258.0, None, None,2016-05-27 15:00:00,2.2, None, None,22
244.0, 258.0, None, None,2016-05-27 16:00:00,2.1, None, None,22
245.0, 258.0, None, None,2016-05-27 17:00:00,2.3, None, None,22
245.0, 258.0, None, None,2016-05-27 18:00:00,1.0, None, None,22
244.0, 258.0, None, None,2016-05-27 19:00:00,4.2, None, None,22
243.0, 260.0, None, None,2016-05-27 20:00:00,3.3, None, None,22
245.0, 260.0, None, None,2016-05-27 21:00:00,2.1, None, None,22
246.0, 259.0, None, None,2016-05-27 22:00:00,1.0, None, None,22
247.0, 258.0, None, None,2016-05-27 23:00:00,0.4, None, None,22
248.0, 257.0, None, None,2016-05-28 00:00:00,0.3, None, None,22
248.0, 256.0, None, None,2016-05-28 01:00:00,-0.6, None, None,22
249.0, 256.0, None, None,2016-05-28 02:00:00,-1.0, None, None,22
249.0, 255.0, None, None,2016-05-28 03:00:00,-1.2, None, None,22
249.0, 255.0, None, None,2016-05-28 04:00:00,-1.2, None, None,22
249.0, 255.0, None, None,2016-05-28 05:00:00,-1.4, None, None,22
249.0, 254.0, None, None,2016-05-28 06:00:00,-1.5, None, None,22
250.0, 254.0, None, None,2016-05-28 07:00:00,-2.7, None, None,22
250.0, 254.0, None, None,2016-05-28 08:00:00,-2.6, None, None,22
250.0, 254.0, None, None,2016-05-28 09:00:00,-2.7, None, None,22
249.0, 254.0, None, None,2016-05-28 10:00:00,-1.9, None, None,22
249.0, 254.0, None, None,2016-05-28 11:00:00,-1.2, None, None,22
248.0, 253.0, None, None,2016-05-28 12:00:00,-0.4, None, None,22
246.0, 252.0, None, None,2016-05-28 13:00:00,0.9, None, None,22
244.0, 252.0, None, None,2016-05-28 14:00:00,3.4, None, None,22
244.0, 252.0, None, None,2016-05-28 15:00:00,3.2, None, None,22
244.0, 252.0, None, None,2016-05-28 16:00:00,1.6, None, None,22
245.0, 252.0, None, None,2016-05-28 17:00:00,1.4, None, None,22
246.0, 252.0, None, None,2016-05-28 18:00:00,3.2, None, None,22
246.0, 252.0, None, None,2016-05-28 19:00:00,2.9, None, None,22
245.0, 252.0, None, None,2016-05-28 20:00:00,3.0, None, None,22
