WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,avg_air_temp_pst1hr,week_of_year
215.3, None, None,86.8,2022-09-03 00:00:00, None,36
140.2, None, None,87.6,2022-09-03 01:00:00, None,36
218.0, None, None,88.1,2022-09-03 02:00:00, None,36
229.6, None, None,85.8,2022-09-03 03:00:00, None,36
252.2, None, None,89.4,2022-09-03 04:00:00, None,36
234.9, None, None,89.3,2022-09-03 05:00:00, None,36
237.7, None, None,91.0,2022-09-03 06:00:00, None,36
234.9, None, None,89.2,2022-09-03 07:00:00, None,36
224.6, None, None,84.6,2022-09-03 08:00:00, None,36
221.6, None, None,75.7,2022-09-03 09:00:00, None,36
225.7, None, None,61.8,2022-09-03 10:00:00, None,36
234.2, None, None,53.8,2022-09-03 11:00:00, None,36
42.2, None, None,49.3,2022-09-03 12:00:00, None,36
354.6, None, None,41.4,2022-09-03 13:00:00, None,36
242.0, None, None,38.3,2022-09-03 14:00:00, None,36
343.5, None, None,38.5,2022-09-03 15:00:00, None,36
351.9, None, None,40.8,2022-09-03 16:00:00, None,36
41.3, None, None,47.9,2022-09-03 17:00:00, None,36
10.1, None, None,62.8,2022-09-03 18:00:00, None,36
15.0, None, None,69.0,2022-09-03 19:00:00, None,36
205.1, None, None,75.5,2022-09-03 20:00:00, None,36
252.0, None, None,72.0,2022-09-03 21:00:00, None,36
227.0, None, None,59.9,2022-09-03 22:00:00, None,36
100.8, None, None,58.7,2022-09-03 23:00:00, None,36
166.5, None, None,62.7,2022-09-04 00:00:00, None,36
208.1, None, None,65.2,2022-09-04 01:00:00, None,36
244.0, None, None,75.2,2022-09-04 02:00:00, None,36
359.4, None, None,88.3,2022-09-04 03:00:00, None,36
158.2, None, None,86.3,2022-09-04 04:00:00, None,36
167.3, None, None,84.7,2022-09-04 05:00:00, None,36
248.8, None, None,87.6,2022-09-04 06:00:00, None,36
225.5, None, None,83.2,2022-09-04 07:00:00, None,36
225.9, None, None,74.6,2022-09-04 08:00:00, None,36
174.8, None, None,82.1,2022-09-04 09:00:00, None,36
159.3, None, None,86.6,2022-09-04 10:00:00, None,36
168.4, None, None,85.0,2022-09-04 11:00:00, None,36
149.7, None, None,83.6,2022-09-04 12:00:00, None,36
177.4, None, None,80.9,2022-09-04 13:00:00, None,36
190.1, None, None,83.3,2022-09-04 14:00:00, None,36
181.7, None, None,86.5,2022-09-04 15:00:00, None,36
176.1, None, None,89.1,2022-09-04 16:00:00, None,36
194.3, None, None,85.6,2022-09-04 17:00:00, None,36
40.2, None, None,88.6,2022-09-04 18:00:00, None,36
350.9, None, None,94.1,2022-09-04 19:00:00, None,36
5.1, None, None,95.8,2022-09-04 20:00:00, None,36
143.5, None, None,97.0,2022-09-04 21:00:00, None,36
160.5, None, None,91.2,2022-09-04 22:00:00, None,36
199.5, None, None,88.4,2022-09-04 23:00:00, None,36
172.2, None, None,88.2,2022-09-05 00:00:00, None,36
192.9, None, None,87.4,2022-09-05 01:00:00, None,36
195.7, None, None,86.7,2022-09-05 02:00:00, None,36
210.9, None, None,80.0,2022-09-05 03:00:00, None,36
205.7, None, None,83.3,2022-09-05 04:00:00, None,36
205.8, None, None,91.1,2022-09-05 05:00:00, None,36
246.5, None, None,91.7,2022-09-05 06:00:00, None,36
198.1, None, None,91.9,2022-09-05 07:00:00, None,36
196.5, None, None,87.6,2022-09-05 08:00:00, None,36
194.6, None, None,81.2,2022-09-05 09:00:00, None,36
187.9, None, None,73.9,2022-09-05 10:00:00, None,36
205.3, None, None,64.4,2022-09-05 11:00:00, None,36
215.8, None, None,49.3,2022-09-05 12:00:00, None,36
224.3, None, None,60.3,2022-09-05 13:00:00, None,36
211.2, None, None,51.0,2022-09-05 14:00:00, None,36
221.4, None, None,39.7,2022-09-05 15:00:00, None,36
240.7, None, None,38.6,2022-09-05 16:00:00, None,36
