pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None, None, None, None, 9.0, 57.0, None, None, None, None,2016-09-02 00:00:00, None,36
None, None, None, None, None, 8.8, 57.0, None, None, None, None,2016-09-02 01:00:00, None,36
None, None, None, None, None, 8.7, 57.0, None, None, None, None,2016-09-02 02:00:00, None,36
None, None, None, None, None, 7.8, 57.0, None, None, None, None,2016-09-02 03:00:00, None,36
None, None, None, None, None, 7.0, 58.0, None, None, None, None,2016-09-02 04:00:00, None,36
None, None, None, None, None, 6.7, 57.0, None, None, None, None,2016-09-02 05:00:00, None,36
None, None, None, None, None, 6.5, 57.0, None, None, None, None,2016-09-02 06:00:00, None,36
None, None, None, None, None, 6.4, 58.0, None, None, None, None,2016-09-02 07:00:00, None,36
None, None, None, None, None, 6.2, 57.0, None, None, None, None,2016-09-02 08:00:00, None,36
None, None, None, None, None, 6.1, 57.0, None, None, None, None,2016-09-02 09:00:00, None,36
None, None, None, None, None, 5.9, 56.0, None, None, None, None,2016-09-02 10:00:00, None,36
None, None, None, None, None, 6.0, 55.0, None, None, None, None,2016-09-02 11:00:00, None,36
None, None, None, None, None, 5.9, 52.0, None, None, None, None,2016-09-02 12:00:00, None,36
None, None, None, None, None, 5.6, 54.0, None, None, None, None,2016-09-02 13:00:00, None,36
None, None, None, None, None, 5.7, 53.0, None, None, None, None,2016-09-02 14:00:00, None,36
None, None, None, None, None, 5.8, 51.0, None, None, None, None,2016-09-02 15:00:00, None,36
None, 79.0, None, None, None, 6.3, 53.0, None, None, None, None,2016-09-02 16:00:00, None,36
None, None, None, None, None, 7.6, 57.0, None, None, None, None,2016-09-02 17:00:00, None,36
None, None, None, None, None, 8.1, 57.0, None, None, None, None,2016-09-02 18:00:00, None,36
None, None, None, None, None, 9.1, 57.0, None, None, None, None,2016-09-02 19:00:00, None,36
None, None, None, None, None, 9.6, 54.0, None, None, None, None,2016-09-02 20:00:00, None,36
None, None, None, None, None, 10.4, 54.0, None, None, None, None,2016-09-02 21:00:00, None,36
None, None, None, None, None, 11.4, 55.0, None, None, None, None,2016-09-02 22:00:00, None,36
None, None, None, None, None, 10.0, 55.0, None, None, None, None,2016-09-02 23:00:00, None,36
None, None, None, None, None, 10.4, 55.0, None, None, None, None,2016-09-03 00:00:00, None,36
None, None, None, None, None, 8.9, 55.0, None, None, None, None,2016-09-03 01:00:00, None,36
None, None, None, None, None, 8.3, 55.0, None, None, None, None,2016-09-03 02:00:00, None,36
