CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,8.07, 54.74, None, None, None,16.93,10.81, None,174.4, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2017-05-28 00:00:00, None, None, None, None,22
None,7.98, 46.18, None, None, None,11.87,11.48, None,172.7, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2017-05-28 01:00:00, None, None, None, None,22
None,8.38, 40.36, None, None, None,12.29,13.96, None,172.7, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2017-05-28 02:00:00, None, None, None, None,22
None,8.19, 36.41, None, None, None,9.8,15.16, None,172.6, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2017-05-28 03:00:00, None, None, None, None,22
None,7.81, 44.99, None, None, None,6.173,20.12, None,160.0, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2017-05-28 04:00:00, None, None, None, None,22
None,8.96, 46.19, None, None, None,15.62,8.83, None,178.0, None, None, None, None, None, -2.0, None, None, None, None, None, None, None,2017-05-28 08:00:00, None, None, None, None,22
None,9.59, 40.97, None, None, None,16.44,10.99, None,166.5, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2017-05-28 09:00:00, None, None, None, None,22
None,9.63, 41.17, None, None, None,15.19,15.85, None,171.5, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2017-05-28 10:00:00, None, None, None, None,22
None,9.85, 44.24, None, None, None,16.73,18.46, None,184.3, None, None, None, None, None, -2.0, None, None, None, None, None, None, None,2017-05-28 11:00:00, None, None, None, None,22
None,10.56, 41.83, None, None, None,16.35,16.85, None,185.1, None, None, None, None, None, -2.0, None, None, None, None, None, None, None,2017-05-28 12:00:00, None, None, None, None,22
None,11.23, 42.49, None, None, None,15.07,19.81, None,191.0, None, None, None, None, None, -1.0, None, None, None, None, None, None, None,2017-05-28 13:00:00, None, None, None, None,22
None,11.73, 42.08, None, None, None,17.22,17.9, None,184.3, None, None, None, None, None, -1.0, None, None, None, None, None, None, None,2017-05-28 14:00:00, None, None, None, None,22
None,12.88, 41.75, None, None, None,20.29,14.1, None,178.5, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2017-05-28 15:00:00, None, None, None, None,22
None,13.84, 40.94, None, None, None,20.36,12.35, None,184.1, None, None, None, None, None, 1.0, None, None, None, None, None, None, None,2017-05-28 16:00:00, None, None, None, None,22
None,13.93, 41.61, None, None, None,24.92,7.54, None,201.1, None, None, None, None, None, 1.0, None, None, None, None, None, None, None,2017-05-28 17:00:00, None, None, None, None,22
None,11.92, 45.09, None, None, None,19.0,12.18, None,230.5, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2017-05-28 18:00:00, None, None, None, None,22
None,10.86, 48.03, None, None, None,11.67,18.59, None,233.6, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2017-05-28 19:00:00, None, None, None, None,22
None,9.95, 51.24, None, None, None,13.4,17.98, None,236.0, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2017-05-28 20:00:00, None, None, None, None,22
None,8.56, 56.39, None, None, None,9.72,16.47, None,231.7, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2017-05-28 21:00:00, None, None, None, None,22
None,7.95, 58.2, None, None, None,6.084,15.98, None,221.2, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2017-05-28 22:00:00, None, None, None, None,22
