pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,13.61,75.7, None, None, None, None, None, None, None, 9.0, None, None, None,2017-05-28 00:00:00, None,-0.172, None,22
None,12.17,78.7, None, None, None, None, None, None, None, 9.0, None, None, None,2017-05-28 01:00:00, None,-0.169, None,22
None,10.48,87.6, None, None, None, None, None, None, None, 9.0, None, None, None,2017-05-28 02:00:00, None,-0.17, None,22
None,10.0,88.0, None, None, None, None, None, None, None, 8.0, None, None, None,2017-05-28 03:00:00, None,-0.237, None,22
None,9.71,90.8, None, None, None, None, None, None, None, 8.0, None, None, None,2017-05-28 04:00:00, None,-0.072, None,22
None,9.23,89.8, None, None, None, None, None, None, None, 8.0, None, None, None,2017-05-28 05:00:00, None,-0.024, None,22
None,9.72,89.9, None, None, None, None, None, None, None, 8.0, None, None, None,2017-05-28 06:00:00, None,0.071, None,22
None,11.83,78.7, None, None, None, None, None, None, None, 8.0, None, None, None,2017-05-28 07:00:00, None,-0.15, None,22
None,13.66,73.9, None, None, None, None, None, None, None, 9.0, None, None, None,2017-05-28 08:00:00, None,-0.16, None,22
None,16.95,61.57, None, None, None, None, None, None, None, 10.0, None, None, None,2017-05-28 09:00:00, None,-0.577, None,22
None,19.81,49.16, None, None, None, None, None, None, None, 9.0, None, None, None,2017-05-28 10:00:00, None,-0.564, None,22
None,20.22,52.05, None, None, None, None, None, None, None, 10.0, None, None, None,2017-05-28 11:00:00, None,-0.534, None,22
None,20.6,53.25, None, None, None, None, None, None, None, 11.0, None, None, None,2017-05-28 12:00:00, None,-0.541, None,22
None,22.13,47.39, None, None, None, None, None, None, None, 10.0, None, None, None,2017-05-28 13:00:00, None,-0.512, None,22
None,22.66,42.14, None, None, None, None, None, None, None, 9.0, None, None, None,2017-05-28 14:00:00, None,-0.46, None,22
None,24.64,34.13, None, None, None, None, None, None, None, 8.0, None, None, None,2017-05-28 15:00:00, None,-0.594, None,22
None,24.56,38.85, None, None, None, None, None, None, None, 10.0, None, None, None,2017-05-28 16:00:00, None,-0.933, None,22
None,24.41,40.46, None, None, None, None, None, None, None, 10.0, None, None, None,2017-05-28 17:00:00, None,-0.744, None,22
None,22.58,55.07, None, None, None, None, None, None, None, 13.0, None, None, None,2017-05-28 18:00:00, None,-0.708, None,22
None,19.96,62.91, None, None, None, None, None, None, None, 13.0, None, None, None,2017-05-28 19:00:00, None,-0.547, None,22
None,17.8,68.56, None, None, None, None, None, None, None, 12.0, None, None, None,2017-05-28 20:00:00, None,-0.477, None,22
None,16.42,72.8, None, None, None, None, None, None, None, 12.0, None, None, None,2017-05-28 21:00:00, None,-0.244, None,22
None,14.21,78.4, None, None, None, None, None, None, None, 11.0, None, None, None,2017-05-28 22:00:00, None,-0.231, None,22
None,13.88,80.0, None, None, None, None, None, None, None, 10.0, None, None, None,2017-05-28 23:00:00, None,-0.17, None,22
None,13.61,81.4, None, None, None, None, None, None, None, 10.0, None, None, None,2017-05-29 00:00:00, None,-0.201, None,22
None,12.55,83.3, None, None, None, None, None, None, None, 10.0, None, None, None,2017-05-29 01:00:00, None,-0.213, None,22
None,11.93,81.2, None, None, None, None, None, None, None, 9.0, None, None, None,2017-05-29 02:00:00, None,-0.47, None,22
None,11.15,83.8, None, None, None, None, None, None, None, 9.0, None, None, None,2017-05-29 03:00:00, None,-0.461, None,22
None,11.06,84.9, None, None, None, None, None, None, None, 9.0, None, None, None,2017-05-29 04:00:00, None,-0.438, None,22
None,10.72,88.4, None, None, None, None, None, None, None, 9.0, None, None, None,2017-05-29 05:00:00, None,-0.285, None,22
None,10.62,86.7, None, None, None, None, None, None, None, 8.0, None, None, None,2017-05-29 06:00:00, None,-0.213, None,22
None,12.17,84.3, None, None, None, None, None, None, None, 10.0, None, None, None,2017-05-29 07:00:00, None,-0.395, None,22
None,14.56,75.3, None, None, None, None, None, None, None, 10.0, None, None, None,2017-05-29 08:00:00, None,-0.561, None,22
None,18.04,65.33, None, None, None, None, None, None, None, 11.0, None, None, None,2017-05-29 09:00:00, None,-0.985, None,22
None,17.33,69.48, None, None, None, None, None, None, None, 12.0, None, None, None,2017-05-29 10:00:00, None,-0.519, None,22
None,17.81,66.45, None, None, None, None, None, None, None, 11.0, None, None, None,2017-05-29 11:00:00, None,-0.572, None,22
None,19.35,59.79, None, None, None, None, None, None, None, 11.0, None, None, None,2017-05-29 12:00:00, None,-0.522, None,22
