time,tasmin,tasmax,pcp,week_of_year
2016-11-11, -0.7, 4.3,0.7,46
2016-11-12, -0.3, 2.3,3.8,46
2016-11-13, -2.9, 2.7,4.9,46
2016-11-14, -5.1, -0.2,2.9,46
2016-11-15, -7.2, -0.6,0.0,46
2016-11-16, -9.9, -1.7,0.0,46
2016-11-17, -5.6, 0.2,0.0,46
