time,HUMIDITY,week_of_year
2021-03-05 00:00:00,82.1,10
2021-03-05 01:00:00,82.9,10
2021-03-05 02:00:00,80.0,10
2021-03-05 03:00:00,85.8,10
2021-03-05 04:00:00,87.8,10
2021-03-05 05:00:00,90.1,10
2021-03-05 06:00:00,88.9,10
2021-03-05 07:00:00,93.6,10
2021-03-05 08:00:00,92.5,10
2021-03-05 09:00:00,89.9,10
2021-03-05 10:00:00,85.2,10
2021-03-05 11:00:00,81.0,10
2021-03-05 12:00:00,78.2,10
2021-03-05 13:00:00,82.1,10
2021-03-05 14:00:00,89.8,10
2021-03-05 15:00:00,91.9,10
2021-03-05 16:00:00,95.3,10
2021-03-05 17:00:00,95.4,10
2021-03-05 18:00:00,96.1,10
2021-03-05 19:00:00,96.8,10
2021-03-05 20:00:00,96.9,10
2021-03-05 21:00:00,97.8,10
2021-03-05 22:00:00,98.3,10
2021-03-05 23:00:00,98.1,10
2021-03-06 00:00:00,98.4,10
2021-03-06 01:00:00,97.8,10
2021-03-06 02:00:00,98.1,10
2021-03-06 03:00:00,96.9,10
2021-03-06 04:00:00,96.6,10
2021-03-06 05:00:00,95.3,10
2021-03-06 06:00:00,97.2,10
2021-03-06 07:00:00,97.1,10
2021-03-06 08:00:00,94.7,10
2021-03-06 09:00:00,93.8,10
2021-03-06 10:00:00,89.2,10
2021-03-06 11:00:00,77.3,10
2021-03-06 12:00:00,58.7,10
2021-03-06 13:00:00,48.3,10
2021-03-06 14:00:00,43.4,10
2021-03-06 15:00:00,43.3,10
2021-03-06 16:00:00,43.3,10
2021-03-06 17:00:00,43.7,10
2021-03-06 18:00:00,49.1,10
2021-03-06 19:00:00,53.5,10
2021-03-06 20:00:00,54.5,10
2021-03-06 21:00:00,52.3,10
2021-03-06 22:00:00,56.2,10
2021-03-06 23:00:00,55.9,10
2021-03-07 00:00:00,68.5,10
2021-03-07 01:00:00,78.2,10
2021-03-07 02:00:00,78.3,10
2021-03-07 03:00:00,86.6,10
2021-03-07 04:00:00,86.2,10
2021-03-07 05:00:00,88.0,10
2021-03-07 06:00:00,80.7,10
2021-03-07 07:00:00,77.5,10
2021-03-07 08:00:00,78.9,10
2021-03-07 09:00:00,66.6,10
2021-03-07 10:00:00,56.3,10
2021-03-07 11:00:00,50.6,10
2021-03-07 12:00:00,43.5,10
2021-03-07 13:00:00,33.1,10
2021-03-07 14:00:00,26.1,10
2021-03-07 15:00:00,25.9,10
2021-03-07 16:00:00,26.1,10
2021-03-07 17:00:00,28.8,10
2021-03-07 18:00:00,36.9,10
2021-03-07 19:00:00,48.9,10
2021-03-07 20:00:00,59.3,10
2021-03-07 21:00:00,67.4,10
2021-03-07 22:00:00,71.7,10
2021-03-07 23:00:00,75.9,10
2021-03-08 00:00:00,75.6,10
2021-03-08 01:00:00,79.8,10
2021-03-08 02:00:00,81.9,10
2021-03-08 03:00:00,80.7,10
2021-03-08 04:00:00,82.7,10
2021-03-08 05:00:00,83.2,10
2021-03-08 06:00:00,84.7,10
2021-03-08 07:00:00,80.8,10
2021-03-08 08:00:00,80.8,10
2021-03-08 09:00:00,77.3,10
2021-03-08 10:00:00,63.7,10
2021-03-08 11:00:00,52.7,10
2021-03-08 12:00:00,49.8,10
2021-03-08 13:00:00,45.9,10
2021-03-08 14:00:00,44.2,10
2021-03-08 15:00:00,41.3,10
2021-03-08 16:00:00,33.2,10
2021-03-08 17:00:00,34.5,10
2021-03-08 18:00:00,37.4,10
2021-03-08 19:00:00,48.9,10
2021-03-08 20:00:00,64.3,10
2021-03-08 21:00:00,69.4,10
2021-03-08 22:00:00,74.7,10
2021-03-08 23:00:00,78.0,10
2021-03-09 00:00:00,69.3,10
2021-03-09 01:00:00,68.6,10
2021-03-09 02:00:00,73.2,10
2021-03-09 03:00:00,73.2,10
2021-03-09 04:00:00,74.0,10
2021-03-09 05:00:00,72.1,10
2021-03-09 06:00:00,74.1,10
2021-03-09 07:00:00,77.4,10
2021-03-09 08:00:00,75.5,10
2021-03-09 09:00:00,69.8,10
2021-03-09 10:00:00,64.9,10
2021-03-09 11:00:00,58.1,10
2021-03-09 12:00:00,53.9,10
2021-03-09 13:00:00,46.2,10
2021-03-09 14:00:00,32.2,10
2021-03-09 15:00:00,32.0,10
2021-03-09 16:00:00,33.1,10
2021-03-09 17:00:00,61.9,10
2021-03-09 18:00:00,90.2,10
2021-03-09 19:00:00,87.2,10
2021-03-09 20:00:00,70.3,10
2021-03-09 21:00:00,58.2,10
2021-03-09 22:00:00,46.0,10
2021-03-09 23:00:00,44.6,10
2021-03-10 00:00:00,43.9,10
2021-03-10 01:00:00,47.4,10
2021-03-10 02:00:00,57.7,10
2021-03-10 03:00:00,72.2,10
2021-03-10 04:00:00,76.1,10
2021-03-10 05:00:00,79.2,10
2021-03-10 06:00:00,81.0,10
2021-03-10 07:00:00,80.0,10
2021-03-10 08:00:00,75.8,10
2021-03-10 09:00:00,63.1,10
2021-03-10 10:00:00,55.5,10
2021-03-10 11:00:00,49.6,10
2021-03-10 12:00:00,45.6,10
2021-03-10 13:00:00,36.7,10
2021-03-10 14:00:00,32.5,10
2021-03-10 15:00:00,26.1,10
2021-03-10 16:00:00,20.6,10
2021-03-10 17:00:00,21.8,10
2021-03-10 18:00:00,33.4,10
2021-03-10 19:00:00,46.1,10
2021-03-10 20:00:00,57.8,10
2021-03-10 21:00:00,60.2,10
2021-03-10 22:00:00,65.9,10
2021-03-10 23:00:00,61.0,10
2021-03-11 00:00:00,66.1,10
2021-03-11 01:00:00,62.3,10
2021-03-11 02:00:00,64.7,10
2021-03-11 03:00:00,48.1,10
2021-03-11 04:00:00,38.5,10
2021-03-11 05:00:00,34.8,10
2021-03-11 06:00:00,33.0,10
2021-03-11 07:00:00,32.5,10
2021-03-11 08:00:00,32.4,10
2021-03-11 09:00:00,28.8,10
2021-03-11 10:00:00,27.0,10
2021-03-11 11:00:00,28.1,10
2021-03-11 12:00:00,27.0,10
2021-03-11 13:00:00,25.1,10
2021-03-11 14:00:00,27.0,10
2021-03-11 15:00:00,29.4,10
2021-03-11 16:00:00,30.8,10
2021-03-11 17:00:00,35.5,10
2021-03-11 18:00:00,36.1,10
2021-03-11 19:00:00,37.0,10
2021-03-11 20:00:00,38.7,10
2021-03-11 21:00:00,41.5,10
2021-03-11 22:00:00,44.5,10
2021-03-11 23:00:00,48.4,10
