time,HUMIDITY,week_of_year
2022-01-01 00:00:00,79.3,1
2022-01-01 01:00:00,79.6,1
2022-01-01 02:00:00,79.9,1
2022-01-01 03:00:00,80.4,1
2022-01-01 04:00:00,81.0,1
2022-01-01 05:00:00,82.5,1
2022-01-01 06:00:00,84.6,1
2022-01-01 07:00:00,84.5,1
2022-01-01 08:00:00,85.5,1
2022-01-01 09:00:00,85.9,1
2022-01-01 10:00:00,86.4,1
2022-01-01 11:00:00,87.6,1
2022-01-01 12:00:00,87.9,1
2022-01-01 13:00:00,88.0,1
2022-01-01 14:00:00,89.8,1
2022-01-01 15:00:00,70.0,1
2022-01-01 16:00:00,60.6,1
2022-01-01 17:00:00,59.6,1
2022-01-01 18:00:00,61.3,1
2022-01-01 19:00:00,64.6,1
2022-01-01 20:00:00,63.1,1
2022-01-01 21:00:00,71.9,1
2022-01-01 22:00:00,72.4,1
2022-01-01 23:00:00,75.1,1
2022-01-02 00:00:00,75.3,1
2022-01-02 01:00:00,74.5,1
2022-01-02 02:00:00,71.9,1
2022-01-02 03:00:00,73.9,1
2022-01-02 04:00:00,74.0,1
2022-01-02 05:00:00,74.4,1
2022-01-02 06:00:00,75.5,1
2022-01-02 07:00:00,73.4,1
2022-01-02 08:00:00,67.1,1
2022-01-02 09:00:00,64.1,1
2022-01-02 10:00:00,62.5,1
2022-01-02 11:00:00,63.3,1
2022-01-02 12:00:00,64.7,1
2022-01-02 13:00:00,59.7,1
2022-01-02 14:00:00,57.7,1
2022-01-02 15:00:00,56.9,1
2022-01-02 16:00:00,58.2,1
2022-01-02 17:00:00,60.7,1
2022-01-02 18:00:00,63.0,1
2022-01-02 19:00:00,61.8,1
2022-01-02 20:00:00,67.1,1
2022-01-02 21:00:00,69.3,1
2022-01-02 22:00:00,67.8,1
2022-01-02 23:00:00,70.6,1
2022-01-03 00:00:00,68.8,1
2022-01-03 01:00:00,68.1,1
2022-01-03 02:00:00,69.7,1
2022-01-03 03:00:00,70.9,1
2022-01-03 04:00:00,69.9,1
2022-01-03 05:00:00,70.0,1
2022-01-03 06:00:00,66.0,1
2022-01-03 07:00:00,64.3,1
2022-01-03 08:00:00,64.4,1
2022-01-03 09:00:00,64.9,1
2022-01-03 10:00:00,63.9,1
2022-01-03 11:00:00,62.6,1
2022-01-03 12:00:00,60.0,1
2022-01-03 13:00:00,60.0,1
2022-01-03 14:00:00,59.5,1
2022-01-03 15:00:00,61.0,1
2022-01-03 16:00:00,64.3,1
2022-01-03 17:00:00,63.1,1
2022-01-03 18:00:00,62.2,1
2022-01-03 19:00:00,60.8,1
2022-01-03 20:00:00,62.7,1
2022-01-03 21:00:00,62.8,1
2022-01-03 22:00:00,61.9,1
2022-01-03 23:00:00,62.3,1
2022-01-04 00:00:00,63.6,1
2022-01-04 01:00:00,61.9,1
2022-01-04 02:00:00,60.2,1
2022-01-04 03:00:00,60.1,1
2022-01-04 04:00:00,61.4,1
2022-01-04 05:00:00,62.8,1
2022-01-04 06:00:00,64.2,1
2022-01-04 07:00:00,64.5,1
2022-01-04 08:00:00,61.7,1
2022-01-04 09:00:00,59.3,1
2022-01-04 10:00:00,58.7,1
2022-01-04 11:00:00,57.0,1
2022-01-04 12:00:00,56.1,1
2022-01-04 13:00:00,55.5,1
2022-01-04 14:00:00,58.7,1
2022-01-04 15:00:00,62.9,1
2022-01-04 16:00:00,59.7,1
2022-01-04 17:00:00,66.3,1
2022-01-04 18:00:00,75.5,1
2022-01-04 19:00:00,73.0,1
2022-01-04 20:00:00,73.6,1
2022-01-04 21:00:00,73.0,1
2022-01-04 22:00:00,71.9,1
2022-01-04 23:00:00,71.7,1
2022-01-05 00:00:00,71.7,1
2022-01-05 01:00:00,72.2,1
2022-01-05 02:00:00,72.1,1
2022-01-05 03:00:00,72.0,1
2022-01-05 04:00:00,72.3,1
2022-01-05 05:00:00,71.9,1
2022-01-05 06:00:00,71.9,1
2022-01-05 07:00:00,71.3,1
2022-01-05 08:00:00,69.6,1
2022-01-05 09:00:00,69.6,1
2022-01-05 10:00:00,69.9,1
2022-01-05 11:00:00,70.0,1
2022-01-05 12:00:00,69.5,1
2022-01-05 13:00:00,69.7,1
2022-01-05 14:00:00,70.1,1
2022-01-05 15:00:00,70.8,1
2022-01-05 16:00:00,69.6,1
2022-01-05 17:00:00,71.0,1
2022-01-05 18:00:00,73.7,1
2022-01-05 19:00:00,72.9,1
2022-01-05 20:00:00,72.7,1
2022-01-05 21:00:00,74.3,1
2022-01-05 22:00:00,74.6,1
2022-01-05 23:00:00,74.2,1
2022-01-06 00:00:00,74.6,1
2022-01-06 01:00:00,74.8,1
2022-01-06 02:00:00,73.7,1
2022-01-06 03:00:00,72.5,1
2022-01-06 04:00:00,73.0,1
2022-01-06 05:00:00,73.5,1
2022-01-06 06:00:00,72.5,1
2022-01-06 07:00:00,71.1,1
2022-01-06 08:00:00,72.8,1
2022-01-06 09:00:00,72.7,1
2022-01-06 10:00:00,72.8,1
2022-01-06 11:00:00,71.1,1
2022-01-06 12:00:00,69.0,1
2022-01-06 13:00:00,69.0,1
2022-01-06 14:00:00,70.1,1
2022-01-06 15:00:00,69.8,1
2022-01-06 16:00:00,72.5,1
2022-01-06 17:00:00,71.9,1
2022-01-06 18:00:00,72.5,1
2022-01-06 19:00:00,72.7,1
2022-01-06 20:00:00,73.8,1
2022-01-06 21:00:00,73.0,1
2022-01-06 22:00:00,73.2,1
2022-01-06 23:00:00,73.2,1
2022-01-07 00:00:00,74.4,1
2022-01-07 01:00:00,75.3,1
2022-01-07 02:00:00,75.2,1
2022-01-07 03:00:00,73.8,1
