pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
17.0, None,643.0, None,-2.6, -2.6, 35.0, None, None, 0.0,71.0, None,2022-10-29 00:00:00, None,44
17.0, None,643.0, None,-2.6, -2.7, 35.0, None, None, 0.0,71.0, None,2022-10-29 01:00:00, None,44
17.0, None,643.0, None,-3.0, -3.0, 35.0, None, None, 0.0,71.0, None,2022-10-29 02:00:00, None,44
15.0, None,643.0, None,-2.8, -2.9, 35.0, None, None, 0.0,71.0, None,2022-10-29 03:00:00, None,44
13.0, None,643.0, None,-2.7, -2.7, 35.0, None, None, 0.0,71.0, None,2022-10-29 04:00:00, None,44
10.0, None,643.0, None,-3.3, -3.2, 35.0, None, None, 0.0,70.0, None,2022-10-29 05:00:00, None,44
9.0, None,643.0, None,-3.0, -3.1, 34.0, None, None, 0.0,70.0, None,2022-10-29 06:00:00, None,44
5.0, None,643.0, None,-2.7, -2.6, 34.0, None, None, 0.0,70.0, None,2022-10-29 07:00:00, None,44
3.0, None,643.0, None,-2.6, -2.7, 34.0, None, None, 0.0,70.0, None,2022-10-29 08:00:00, None,44
2.0, None,643.0, None,-2.2, -2.2, 34.0, None, None, 0.0,70.0, None,2022-10-29 09:00:00, None,44
1.0, None,642.0, None,-1.2, -1.3, 34.0, None, None, None,70.0, None,2022-10-29 10:00:00, None,44
1.0, None,642.0, None,-0.6, -0.6, 34.0, None, None, 0.0,70.0, None,2022-10-29 11:00:00, None,44
0.0, None,641.0, None,0.4, 1.7, 32.0, None, None, None,70.0, None,2022-10-29 12:00:00, None,44
1.0, None,642.0, None,0.0, 0.3, 33.0, None, None, 1.0,71.0, None,2022-10-29 13:00:00, None,44
0.0, None,642.0, None,1.0, 1.7, 32.0, None, None, 0.0,71.0, None,2022-10-29 14:00:00, None,44
0.0, None,642.0, None,-0.1, -0.4, 33.0, None, None, 0.0,71.0, None,2022-10-29 15:00:00, None,44
0.0, None,642.0, None,-0.4, -0.7, 33.0, None, None, 0.0,70.0, None,2022-10-29 16:00:00, None,44
1.0, None,643.0, None,-0.6, -0.7, 32.0, None, None, 1.0,70.0, None,2022-10-29 17:00:00, None,44
1.0, None,643.0, None,-1.0, -1.0, 32.0, None, None, 0.0,70.0, None,2022-10-29 18:00:00, None,44
0.0, None,643.0, None,-1.3, -1.2, 32.0, None, None, 0.0,70.0, None,2022-10-29 19:00:00, None,44
0.0, None,643.0, None,-1.2, -1.3, 32.0, None, None, 0.0,70.0, None,2022-10-29 20:00:00, None,44
0.0, None,643.0, None,-1.6, -1.7, 32.0, None, None, 0.0,70.0, None,2022-10-29 21:00:00, None,44
1.0, None,644.0, None,-2.0, -2.0, 31.0, None, None, 1.0,70.0, None,2022-10-29 22:00:00, None,44
1.0, None,644.0, None,-2.2, -2.2, 32.0, None, None, 0.0,71.0, None,2022-10-29 23:00:00, None,44
1.0, None,644.0, None,-2.2, -2.2, 30.0, None, None, 0.0,71.0, None,2022-10-30 00:00:00, None,44
1.0, None,644.0, None,-2.2, -2.2, 31.0, None, None, 0.0,71.0, None,2022-10-30 01:00:00, None,44
1.0, None,644.0, None,-2.1, -2.2, 31.0, None, None, 0.0,71.0, None,2022-10-30 02:00:00, None,44
1.0, None,644.0, None,-2.1, -2.1, 31.0, None, None, 0.0,71.0, None,2022-10-30 03:00:00, None,44
1.0, None,644.0, None,-2.1, -2.0, 31.0, None, None, 0.0,70.0, None,2022-10-30 04:00:00, None,44
1.0, None,644.0, None,-2.1, -2.0, 30.0, None, None, 0.0,70.0, None,2022-10-30 05:00:00, None,44
1.0, None,644.0, None,-1.7, -1.7, 30.0, None, None, 0.0,70.0, None,2022-10-30 06:00:00, None,44
1.0, None,644.0, None,-2.0, -2.1, 29.0, None, None, 0.0,70.0, None,2022-10-30 07:00:00, None,44
1.0, None,644.0, None,-1.8, -1.8, 33.0, None, None, 0.0,70.0, None,2022-10-30 08:00:00, None,44
1.0, None,644.0, None,-1.8, -1.9, 33.0, None, None, 0.0,70.0, None,2022-10-30 09:00:00, None,44
2.0, None,644.0, None,-1.3, -1.4, 32.0, None, None, 0.0,70.0, None,2022-10-30 10:00:00, None,44
2.0, None,644.0, None,-1.1, -1.2, 32.0, None, None, 0.0,70.0, None,2022-10-30 11:00:00, None,44
3.0, None,644.0, None,-0.9, -1.0, 32.0, None, None, 0.0,70.0, None,2022-10-30 12:00:00, None,44
3.0, None,645.0, None,-0.5, -0.6, 32.0, None, None, 1.0,71.0, None,2022-10-30 13:00:00, None,44
3.0, None,645.0, None,-0.3, -0.5, 33.0, None, None, 0.0,71.0, None,2022-10-30 14:00:00, None,44
3.0, None,645.0, None,-0.1, -0.2, 33.0, None, None, 0.0,71.0, None,2022-10-30 15:00:00, None,44
3.0, None,645.0, None,0.3, 0.2, 33.0, None, None, 0.0,71.0, None,2022-10-30 16:00:00, None,44
2.0, None,645.0, None,0.6, 0.4, 32.0, None, None, 0.0,71.0, None,2022-10-30 17:00:00, None,44
2.0, None,645.0, None,0.5, 0.3, 32.0, None, None, 0.0,71.0, None,2022-10-30 18:00:00, None,44
2.0, None,645.0, None,0.6, 0.4, 32.0, None, None, 0.0,71.0, None,2022-10-30 19:00:00, None,44
2.0, None,645.0, None,0.0, 0.0, 32.0, None, None, 0.0,71.0, None,2022-10-30 20:00:00, None,44
3.0, None,646.0, None,-0.3, -0.3, 32.0, None, None, 1.0,71.0, None,2022-10-30 21:00:00, None,44
5.0, None,649.0, None,-0.7, -0.8, 36.0, None, None, 3.0,74.0, None,2022-10-30 22:00:00, None,44
8.0, None,652.0, None,-0.9, -0.9, 40.0, None, None, 3.0,76.0, None,2022-10-30 23:00:00, None,44
11.0, None,655.0, None,-0.8, -0.8, 43.0, None, None, 3.0,80.0, None,2022-10-31 00:00:00, None,44
14.0, None,658.0, None,-0.7, -0.8, 46.0, None, None, 3.0,83.0, None,2022-10-31 01:00:00, None,44
17.0, None,661.0, None,-0.9, -0.9, 51.0, None, None, 3.0,85.0, None,2022-10-31 02:00:00, None,44
20.0, None,664.0, None,-1.1, -1.2, 55.0, None, None, 3.0,89.0, None,2022-10-31 03:00:00, None,44
21.0, None,665.0, None,-1.2, -1.2, 55.0, None, None, 1.0,90.0, None,2022-10-31 04:00:00, None,44
21.0, None,665.0, None,-1.3, -1.3, 55.0, None, None, 0.0,90.0, None,2022-10-31 05:00:00, None,44
21.0, None,665.0, None,-1.3, -1.3, 54.0, None, None, 0.0,90.0, None,2022-10-31 06:00:00, None,44
21.0, None,665.0, None,-1.7, -1.7, 54.0, None, None, 0.0,90.0, None,2022-10-31 07:00:00, None,44
21.0, None,665.0, None,-2.9, -2.7, 53.0, None, None, 0.0,90.0, None,2022-10-31 08:00:00, None,44
21.0, None,665.0, None,-1.5, -1.5, 53.0, None, None, 0.0,90.0, None,2022-10-31 09:00:00, None,44
21.0, None,665.0, None,-1.3, -1.4, 52.0, None, None, 0.0,90.0, None,2022-10-31 10:00:00, None,44
21.0, None,665.0, None,-1.0, -1.0, 52.0, None, None, 0.0,90.0, None,2022-10-31 11:00:00, None,44
22.0, None,666.0, None,-1.1, -1.1, 53.0, None, None, 1.0,90.0, None,2022-10-31 12:00:00, None,44
21.0, None,666.0, None,-0.5, -0.5, 52.0, None, None, 0.0,90.0, None,2022-10-31 13:00:00, None,44
20.0, None,665.0, None,-0.2, -0.3, 52.0, None, None, None,90.0, None,2022-10-31 14:00:00, None,44
21.0, None,666.0, None,0.1, 0.0, 52.0, None, None, 1.0,90.0, None,2022-10-31 15:00:00, None,44
21.0, None,666.0, None,0.1, 0.1, 52.0, None, None, 0.0,90.0, None,2022-10-31 16:00:00, None,44
21.0, None,666.0, None,-1.3, -1.3, 52.0, None, None, 0.0,90.0, None,2022-10-31 17:00:00, None,44
21.0, None,666.0, None,-3.1, -3.1, 51.0, None, None, 0.0,90.0, None,2022-10-31 18:00:00, None,44
21.0, None,666.0, None,-3.8, -3.9, 51.0, None, None, 0.0,90.0, None,2022-10-31 19:00:00, None,44
21.0, None,667.0, None,-4.1, -4.3, 50.0, None, None, 1.0,90.0, None,2022-10-31 21:00:00, None,44
18.0, None,667.0, None,-4.5, -4.7, 50.0, None, None, 0.0,90.0, None,2022-10-31 22:00:00, None,44
15.0, None,667.0, None,-4.8, -4.9, 50.0, None, None, 0.0,90.0, None,2022-10-31 23:00:00, None,44
12.0, None,667.0, None,-5.1, -5.3, 50.0, None, None, 0.0,89.0, None,2022-11-01 00:00:00, None,44
9.0, None,667.0, None,-5.6, -5.6, 50.0, None, None, 0.0,89.0, None,2022-11-01 01:00:00, None,44
6.0, None,667.0, None,-5.6, -5.7, 49.0, None, None, 0.0,89.0, None,2022-11-01 02:00:00, None,44
3.0, None,667.0, None,-5.6, -5.6, 49.0, None, None, 0.0,89.0, None,2022-11-01 03:00:00, None,44
2.0, None,667.0, None,-5.4, -5.5, 49.0, None, None, 0.0,89.0, None,2022-11-01 04:00:00, None,44
2.0, None,667.0, None,-5.5, -5.6, 49.0, None, None, 0.0,89.0, None,2022-11-01 05:00:00, None,44
2.0, None,667.0, None,-5.9, -6.1, 49.0, None, None, 0.0,89.0, None,2022-11-01 06:00:00, None,44
2.0, None,667.0, None,-6.0, -6.2, 48.0, None, None, 0.0,89.0, None,2022-11-01 07:00:00, None,44
2.0, None,667.0, None,-6.4, -6.5, 48.0, None, None, 0.0,89.0, None,2022-11-01 08:00:00, None,44
2.0, None,667.0, None,-5.9, -5.8, 48.0, None, None, 0.0,89.0, None,2022-11-01 09:00:00, None,44
2.0, None,667.0, None,-4.8, -4.9, 48.0, None, None, 0.0,89.0, None,2022-11-01 10:00:00, None,44
0.0, None,666.0, None,-3.6, -3.8, 47.0, None, None, None,89.0, None,2022-11-01 12:00:00, None,44
0.0, None,666.0, None,-3.4, -3.8, 47.0, None, None, 0.0,89.0, None,2022-11-01 13:00:00, None,44
1.0, None,666.0, None,-3.1, -3.3, 46.0, None, None, 0.0,89.0, None,2022-11-01 14:00:00, None,44
0.0, None,666.0, None,-3.6, -3.9, 46.0, None, None, 0.0,89.0, None,2022-11-01 15:00:00, None,44
0.0, None,666.0, None,-3.6, -4.3, 46.0, None, None, 0.0,89.0, None,2022-11-01 16:00:00, None,44
1.0, None,667.0, None,-5.1, -5.2, 46.0, None, None, 1.0,89.0, None,2022-11-01 17:00:00, None,44
1.0, None,667.0, None,-6.7, -6.7, 46.0, None, None, 0.0,88.0, None,2022-11-01 18:00:00, None,44
1.0, None,667.0, None,-7.1, -7.1, 46.0, None, None, 0.0,88.0, None,2022-11-01 19:00:00, None,44
1.0, None,667.0, None,-7.2, -7.3, 46.0, None, None, 0.0,88.0, None,2022-11-01 20:00:00, None,44
0.0, None,667.0, None,-7.3, -7.2, 46.0, None, None, 0.0,88.0, None,2022-11-01 21:00:00, None,44
0.0, None,667.0, None,-7.2, -7.2, 46.0, None, None, 0.0,88.0, None,2022-11-01 22:00:00, None,44
0.0, None,667.0, None,-7.3, -7.3, 45.0, None, None, 0.0,88.0, None,2022-11-01 23:00:00, None,44
0.0, None,667.0, None,-7.2, -7.3, 45.0, None, None, 0.0,87.0, None,2022-11-02 00:00:00, None,44
0.0, None,667.0, None,-7.4, -7.3, 45.0, None, None, 0.0,87.0, None,2022-11-02 01:00:00, None,44
1.0, None,668.0, None,-7.0, -7.0, 45.0, None, None, 1.0,87.0, None,2022-11-02 02:00:00, None,44
