wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
337.5, 11.8, None, 0.13, 3.0, 102.7, 7.8, None, None, 77.0,2022-06-25 00:00:00, None, None,26
22.5, 11.4, None, 0.15, 2.0, 102.8, 6.3, None, None, 71.0,2022-06-25 01:00:00, None, None,26
0.0, 9.7, None, 0.12, 4.0, 102.8, 5.1, None, None, 73.0,2022-06-25 02:00:00, None, None,26
22.5, 9.0, None, 0.1, 7.0, 102.8, 4.7, None, None, 75.0,2022-06-25 03:00:00, None, None,26
45.0, 8.2, None, 0.07, 7.0, 102.9, 4.3, None, None, 76.0,2022-06-25 04:00:00, None, None,26
22.5, 7.6, None, 0.05, 4.0, 102.9, 4.2, None, None, 79.0,2022-06-25 05:00:00, None, None,26
22.5, 7.8, None, 0.03, 7.0, 102.9, 4.1, None, None, 78.0,2022-06-25 06:00:00, None, None,26
22.5, 9.6, None, 0.05, 4.0, 102.9, 4.7, None, None, 71.0,2022-06-25 07:00:00, None, None,26
67.5, 11.6, None, 0.02, 8.0, 102.9, 5.3, None, None, 65.0,2022-06-25 08:00:00, None, None,26
67.5, 13.8, None, -0.01, 5.0, 102.8, 6.1, None, None, 59.0,2022-06-25 09:00:00, None, None,26
67.5, 16.7, None, -0.07, 3.0, 102.8, 6.8, None, None, 52.0,2022-06-25 10:00:00, None, None,26
112.5, 19.2, None, -0.1, 2.0, 102.8, 7.4, None, None, 46.0,2022-06-25 11:00:00, None, None,26
225.0, 21.9, None, -0.16, 13.0, 102.7, 6.7, None, None, 37.0,2022-06-25 12:00:00, None, None,26
202.5, 22.8, None, -0.17, 9.0, 102.6, 4.6, None, None, 31.0,2022-06-25 13:00:00, None, None,26
202.5, 23.6, None, -0.16, 13.0, 102.6, 5.2, None, None, 30.0,2022-06-25 14:00:00, None, None,26
337.5, 22.7, None, -0.13, 11.0, 102.5, 5.5, None, None, 33.0,2022-06-25 15:00:00, None, None,26
0.0, 21.8, None, -0.12, 11.0, 102.5, 5.8, None, None, 35.0,2022-06-25 16:00:00, None, None,26
0.0, 22.8, None, -0.12, 10.0, 102.5, 6.5, None, None, 35.0,2022-06-25 17:00:00, None, None,26
247.5, 24.4, None, -0.13, 17.0, 102.4, 2.1, None, None, 23.0,2022-06-25 18:00:00, None, None,26
225.0, 24.3, None, -0.1, 14.0, 102.4, 0.5, None, None, 21.0,2022-06-25 19:00:00, None, None,26
247.5, 22.1, None, -0.05, 14.0, 102.4, 4.2, None, None, 31.0,2022-06-25 20:00:00, None, None,26
247.5, 20.1, None, 0.05, 5.0, 102.4, 9.6, None, None, 51.0,2022-06-25 21:00:00, None, None,26
270.0, 20.3, None, 0.09, 18.0, 102.4, 3.8, None, None, 34.0,2022-06-25 22:00:00, None, None,26
202.5, 19.0, None, 0.13, 6.0, 102.5, 5.2, None, 24.9, 40.0,2022-06-25 23:00:00, 6.6, 0.0,26
22.5, 15.0, None, 0.12, 1.0, 102.5, 5.9, None, None, 55.0,2022-06-26 00:00:00, None, None,26
315.0, 12.4, None, 0.14, 1.0, 102.6, 7.1, None, None, 70.0,2022-06-26 01:00:00, None, None,26
0.0, 11.2, None, 0.09, 2.0, 102.6, 6.2, None, None, 72.0,2022-06-26 02:00:00, None, None,26
22.5, 10.1, None, 0.08, 4.0, 102.7, 4.8, None, None, 69.0,2022-06-26 03:00:00, None, None,26
0.0, 8.9, None, 0.07, 5.0, 102.7, 4.3, None, None, 73.0,2022-06-26 04:00:00, None, None,26
0.0, 8.9, None, 0.07, 5.0, 102.7, 4.3, None, None, 73.0,2022-06-26 05:00:00, None, None,26
22.5, 7.9, None, 0.06, 4.0, 102.7, 3.5, None, None, 74.0,2022-06-26 06:00:00, None, None,26
22.5, 10.4, None, 0.02, 3.0, 102.7, 4.2, None, None, 65.0,2022-06-26 07:00:00, None, None,26
180.0, 12.8, None, -0.01, 3.0, 102.7, 4.3, None, None, 56.0,2022-06-26 08:00:00, None, None,26
225.0, 15.5, None, -0.05, 11.0, 102.7, 4.8, None, None, 49.0,2022-06-26 09:00:00, None, None,26
202.5, 17.6, None, -0.09, 11.0, 102.6, 4.3, None, None, 41.0,2022-06-26 10:00:00, None, None,26
225.0, 19.5, None, -0.11, 8.0, 102.5, 5.1, None, None, 39.0,2022-06-26 11:00:00, None, None,26
157.5, 21.3, None, -0.13, 6.0, 102.5, 5.4, None, None, 36.0,2022-06-26 12:00:00, None, None,26
157.5, 23.2, None, -0.18, 9.0, 102.4, 4.9, None, None, 31.0,2022-06-26 13:00:00, None, None,26
157.5, 23.2, None, -0.18, 9.0, 102.4, 4.9, None, None, 31.0,2022-06-26 14:00:00, None, None,26
67.5, 21.6, None, 0.11, 7.0, 102.4, 6.7, None, None, 38.0,2022-06-26 15:00:00, None, None,26
22.5, 19.8, None, 0.04, 11.0, 102.4, 9.4, None, None, 51.0,2022-06-26 16:00:00, None, None,26
45.0, 22.6, None, None, 11.0, 102.4, 6.8, None, None, 36.0,2022-06-26 17:00:00, None, None,26
0.0, 23.0, None, -0.1, 6.0, 102.3, 3.7, None, None, 28.0,2022-06-26 18:00:00, None, None,26
247.5, 21.0, None, -0.06, 11.0, 102.3, 5.3, None, None, 36.0,2022-06-26 19:00:00, None, None,26
247.5, 21.0, None, -0.06, 11.0, 102.3, 5.3, None, None, 36.0,2022-06-26 20:00:00, None, None,26
0.0, 19.4, None, 0.02, 6.0, 102.3, 6.6, None, None, 43.0,2022-06-26 21:00:00, None, None,26
337.5, 15.1, None, 0.0, 3.0, 102.3, 8.4, None, None, 64.0,2022-06-26 22:00:00, None, None,26
337.5, 15.1, None, 0.0, 3.0, 102.3, 8.4, None, 24.9, 64.0,2022-06-26 23:00:00, 6.6, 0.0,26
45.0, 11.9, None, 0.05, 5.0, 102.4, 7.3, None, None, 73.0,2022-06-27 00:00:00, None, None,26
0.0, 11.9, None, 0.07, 4.0, 102.4, 6.6, None, None, 70.0,2022-06-27 01:00:00, None, None,26
45.0, 11.2, None, 0.06, 7.0, 102.4, 5.1, None, None, 66.0,2022-06-27 02:00:00, None, None,26
45.0, 8.4, None, 0.06, 6.0, 102.5, 5.9, None, None, 84.0,2022-06-27 03:00:00, None, None,26
67.5, 8.3, None, 0.05, 6.0, 102.5, 4.9, None, None, 79.0,2022-06-27 04:00:00, None, None,26
67.5, 8.3, None, 0.05, 6.0, 102.5, 4.9, None, None, 79.0,2022-06-27 05:00:00, None, None,26
67.5, 7.6, None, 0.01, 13.0, 102.5, 5.4, None, None, 86.0,2022-06-27 06:00:00, None, None,26
67.5, 9.0, None, -0.02, 14.0, 102.5, 6.4, None, None, 84.0,2022-06-27 07:00:00, None, None,26
67.5, 11.4, None, -0.05, 14.0, 102.4, 6.3, None, None, 71.0,2022-06-27 08:00:00, None, None,26
67.5, 13.7, None, -0.07, 15.0, 102.4, 6.6, None, None, 62.0,2022-06-27 09:00:00, None, None,26
67.5, 16.8, None, -0.12, 12.0, 102.3, 6.7, None, None, 51.0,2022-06-27 10:00:00, None, None,26
67.5, 19.5, None, -0.18, 13.0, 102.2, 7.4, None, None, 45.0,2022-06-27 11:00:00, None, None,26
45.0, 23.5, None, -0.23, 10.0, 102.1, 5.5, None, None, 31.0,2022-06-27 12:00:00, None, None,26
67.5, 24.9, None, -0.23, 11.0, 102.0, 4.5, None, None, 27.0,2022-06-27 13:00:00, None, None,26
0.0, 25.4, None, -0.23, 7.0, 101.9, 2.9, None, None, 23.0,2022-06-27 14:00:00, None, None,26
337.5, 24.5, None, -0.21, 8.0, 101.9, 1.1, None, None, 21.0,2022-06-27 15:00:00, None, None,26
