TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
0.495,0.6,62.8,10.72,837.45, None,14.23,2022-02-12 00:00:00,273.8,-5.77,7
0.467,0.6,58.8,10.72,837.45, None,14.23,2022-02-12 01:00:00,265.3,-6.655,7
0.77,0.6,57.8,9.94,837.55, None,14.23,2022-02-12 02:00:00,259.7,-6.593,7
0.632,0.6,61.8,10.33,837.65, None,14.03,2022-02-12 03:00:00,266.7,-5.85,7
1.126,0.6,69.4,9.94,837.25, None,12.67,2022-02-12 04:00:00,266.7,-3.847,7
0.273,0.6,74.0,8.77,837.05, None,13.45,2022-02-12 05:00:00,259.7,-3.814,7
0.632,0.6,72.7,9.36,836.85, None,13.25,2022-02-12 06:00:00,262.5,-3.703,7
0.329,0.6,72.3,5.46,836.85, None,8.19,2022-02-12 07:00:00,245.7,-4.069,7
0.522,9.4,73.4,6.43,836.55, None,10.33,2022-02-12 08:00:00,247.1,-3.682,7
0.384,75.6,73.7,6.43,836.35, None,10.13,2022-02-12 09:00:00,251.3,-3.761,7
0.989,116.9,72.3,8.19,836.05, None,11.69,2022-02-12 10:00:00,256.9,-3.432,7
1.289,173.1,71.7,9.16,835.65, None,13.84,2022-02-12 11:00:00,249.9,-3.255,7
1.48,224.4,73.5,9.74,835.25, None,14.03,2022-02-12 12:00:00,247.1,-2.737,7
0.989,123.1,77.1,10.72,835.25, None,16.57,2022-02-12 13:00:00,255.5,-2.57,7
1.017,196.9,76.8,8.97,835.25, None,14.42,2022-02-12 14:00:00,248.5,-2.595,7
0.88,173.1,75.8,9.16,834.95, None,15.01,2022-02-12 15:00:00,248.5,-2.904,7
0.301,76.9,74.4,11.89,834.25, None,17.74,2022-02-12 16:00:00,261.1,-3.715,7
-0.255,9.4,73.8,15.01,833.45, None,18.13,2022-02-12 17:00:00,272.4,-4.361,7
-0.199,0.6,75.4,16.96,832.75, None,21.44,2022-02-12 18:00:00,278.0,-4.022,7
-0.873,0.6,75.8,15.4,832.95, None,18.71,2022-02-12 19:00:00,276.6,-4.605,7
-0.902,0.6,76.1,14.81,832.75, None,18.52,2022-02-12 20:00:00,283.6,-4.581,7
-0.676,0.6,71.9,12.47,833.05, None,15.98,2022-02-12 21:00:00,285.0,-5.112,7
-1.356,0.6,63.2,8.19,833.65, None,12.28,2022-02-12 22:00:00,299.0,-7.446,7
0.19,0.6,53.8,5.46,833.85, None,11.5,2022-02-12 23:00:00,325.7,-8.064,7
-0.479,0.6,48.6,2.14,833.85, None,9.94,2022-02-13 00:00:00,209.2,-9.98,7
-0.535,0.6,46.0,2.34,833.65, None,6.43,2022-02-13 01:00:00,235.9,-10.723,7
-0.591,0.6,49.5,4.87,833.05, None,9.74,2022-02-13 02:00:00,245.7,-9.851,7
0.329,0.6,38.5,2.14,832.65, None,8.77,2022-02-13 03:00:00,311.7,-12.158,7
0.467,0.6,32.1,1.95,832.25, None,7.41,2022-02-13 04:00:00,297.6,-14.267,7
-0.004,0.6,33.7,4.09,831.85, None,8.58,2022-02-13 05:00:00,276.6,-14.091,7
0.19,0.6,27.8,4.48,831.35, None,7.21,2022-02-13 06:00:00,258.3,-16.243,7
-0.958,0.6,30.3,2.53,830.95, None,5.26,2022-02-13 07:00:00,242.9,-16.215,7
-1.584,9.4,51.3,2.34,830.65, None,3.51,2022-02-13 08:00:00,28.1,-10.321,7
-1.498,58.1,50.3,0.78,830.35, None,2.14,2022-02-13 09:00:00,16.8,-10.489,7
-0.507,105.6,51.4,0.58,830.15, None,2.34,2022-02-13 10:00:00,167.1,-9.296,7
-0.311,174.4,53.7,1.36,829.65, None,3.9,2022-02-13 11:00:00,161.5,-8.555,7
-0.902,166.9,54.3,1.95,829.05, None,3.51,2022-02-13 12:00:00,176.9,-8.965,7
-1.157,169.4,60.7,3.9,828.05, None,6.24,2022-02-13 13:00:00,199.4,-7.778,7
-1.441,103.1,69.2,2.34,827.25, None,6.43,2022-02-13 14:00:00,174.1,-6.35,7
-3.183,64.4,79.0,1.17,826.65, None,3.12,2022-02-13 15:00:00,102.5,-6.309,7
-2.888,39.4,93.6,2.92,825.95, None,5.65,2022-02-13 16:00:00,101.1,-3.783,7
-2.654,9.4,96.0,3.12,825.25, None,6.04,2022-02-13 17:00:00,98.3,-3.211,7
-2.566,0.6,96.8,2.73,824.55, None,4.48,2022-02-13 18:00:00,98.3,-3.012,7
-3.065,0.6,97.2,2.53,823.85, None,4.48,2022-02-13 19:00:00,67.4,-3.455,7
-2.83,0.6,97.4,2.14,823.35, None,3.51,2022-02-13 20:00:00,87.0,-3.193,7
-3.065,0.6,97.6,1.95,822.85, None,3.12,2022-02-13 21:00:00,98.3,-3.4,7
-2.625,0.6,97.8,1.95,822.55, None,2.92,2022-02-13 22:00:00,84.2,-2.933,7
-2.683,0.6,98.0,2.14,822.45, None,3.12,2022-02-13 23:00:00,102.5,-2.964,7
-3.271,0.6,98.0,1.95,822.35, None,2.92,2022-02-14 00:00:00,147.4,-3.551,7
-3.538,0.6,97.9,1.75,822.35, None,2.34,2022-02-14 01:00:00,171.3,-3.832,7
