station_observations
TempC, time, RH
-6.294, 2022-01-08 22:00:00, 94.9
-5.667, 2022-01-08 23:00:00, 95.2
-5.11, 2022-01-09 00:00:00, 95.7
-4.56, 2022-01-09 01:00:00, 96.0
-3.866, 2022-01-09 02:00:00, 96.1
-3.508, 2022-01-09 03:00:00, 95.6
-3.183, 2022-01-09 04:00:00, 93.1
-3.153, 2022-01-09 05:00:00, 91.1
-2.45, 2022-01-09 06:00:00, 90.3
-2.131, 2022-01-09 07:00:00, 88.7
-2.044, 2022-01-09 08:00:00, 89.1
-1.699, 2022-01-09 09:00:00, 88.4
-0.986, 2022-01-09 10:00:00, 87.7
0.051, 2022-01-09 11:00:00, 86.0
0.246, 2022-01-09 12:00:00, 85.1
0.88, 2022-01-09 13:00:00, 83.1
0.852, 2022-01-09 14:00:00, 82.9
0.852, 2022-01-09 15:00:00, 83.8
1.18, 2022-01-09 16:00:00, 83.8
1.099, 2022-01-09 17:00:00, 85.2
1.615, 2022-01-09 18:00:00, 85.1
1.48, 2022-01-09 19:00:00, 83.9
1.94, 2022-01-09 20:00:00, 83.2
2.209, 2022-01-09 21:00:00, 82.9
1.832, 2022-01-09 22:00:00, 83.0
2.343, 2022-01-09 23:00:00, 81.8
2.37, 2022-01-10 00:00:00, 81.3
1.967, 2022-01-10 01:00:00, 82.6
1.425, 2022-01-10 02:00:00, 83.9
1.643, 2022-01-10 03:00:00, 83.8
1.778, 2022-01-10 04:00:00, 84.0
1.778, 2022-01-10 05:00:00, 81.7
1.967, 2022-01-10 06:00:00, 82.4
2.128, 2022-01-10 07:00:00, 81.9
1.67, 2022-01-10 08:00:00, 79.5
2.45, 2022-01-10 09:00:00, 79.6
2.85, 2022-01-10 10:00:00, 76.4
3.512, 2022-01-10 11:00:00, 73.9
4.636, 2022-01-10 12:00:00, 69.1
4.376, 2022-01-10 13:00:00, 64.1
3.801, 2022-01-10 14:00:00, 66.3
3.301, 2022-01-10 15:00:00, 71.2
2.396, 2022-01-10 16:00:00, 74.6
1.751, 2022-01-10 17:00:00, 75.7
1.643, 2022-01-10 18:00:00, 80.4
1.262, 2022-01-10 19:00:00, 81.4
1.235, 2022-01-10 20:00:00, 80.9
1.886, 2022-01-10 21:00:00, 80.6
1.697, 2022-01-10 22:00:00, 79.6
1.425, 2022-01-10 23:00:00, 81.2
1.561, 2022-01-11 00:00:00, 87.8
1.859, 2022-01-11 01:00:00, 86.3
2.477, 2022-01-11 02:00:00, 84.5
2.903, 2022-01-11 03:00:00, 79.1
1.643, 2022-01-11 04:00:00, 81.1
2.182, 2022-01-11 05:00:00, 83.7
3.063, 2022-01-11 06:00:00, 83.1
2.823, 2022-01-11 07:00:00, 84.6
2.209, 2022-01-11 08:00:00, 87.7
1.805, 2022-01-11 09:00:00, 91.7
2.316, 2022-01-11 10:00:00, 92.9
2.637, 2022-01-11 11:00:00, 94.8
3.591, 2022-01-11 12:00:00, 95.2
4.246, 2022-01-11 13:00:00, 93.2
3.538, 2022-01-11 14:00:00, 92.4
2.717, 2022-01-11 15:00:00, 92.5
2.047, 2022-01-11 16:00:00, 93.4
2.262, 2022-01-11 17:00:00, 94.0
0.989, 2022-01-11 18:00:00, 93.6
0.329, 2022-01-11 19:00:00, 95.2
1.398, 2022-01-11 20:00:00, 95.7
1.48, 2022-01-11 21:00:00, 94.8
1.967, 2022-01-11 22:00:00, 94.7
1.643, 2022-01-11 23:00:00, 94.8
1.017, 2022-01-12 00:00:00, 96.2
1.099, 2022-01-12 01:00:00, 97.2
0.55, 2022-01-12 02:00:00, 97.5
0.246, 2022-01-12 03:00:00, 97.8
0.605, 2022-01-12 04:00:00, 98.2
1.398, 2022-01-12 05:00:00, 98.3
1.371, 2022-01-12 06:00:00, 97.7
0.742, 2022-01-12 07:00:00, 97.7
0.66, 2022-01-12 08:00:00, 98.1
1.805, 2022-01-12 09:00:00, 98.3
1.859, 2022-01-12 10:00:00, 96.9
3.221, 2022-01-12 11:00:00, 96.8
3.512, 2022-01-12 12:00:00, 93.3
3.591, 2022-01-12 13:00:00, 91.1
3.089, 2022-01-12 14:00:00, 91.2
3.089, 2022-01-12 15:00:00, 91.9
1.588, 2022-01-12 16:00:00, 93.4
1.208, 2022-01-12 17:00:00, 95.6
1.534, 2022-01-12 18:00:00, 95.8
0.88, 2022-01-12 19:00:00, 96.5
0.632, 2022-01-12 20:00:00, 97.4
0.439, 2022-01-12 21:00:00, 97.9
0.88, 2022-01-12 22:00:00, 98.2
0.495, 2022-01-12 23:00:00, 98.5
0.163, 2022-01-13 00:00:00, 98.6
0.051, 2022-01-13 01:00:00, 98.7
0.051, 2022-01-13 02:00:00, 98.7
0.051, 2022-01-13 03:00:00, 98.8
0.051, 2022-01-13 04:00:00, 98.9
0.051, 2022-01-13 05:00:00, 99.0
0.079, 2022-01-13 06:00:00, 99.1
0.051, 2022-01-13 07:00:00, 99.0
0.079, 2022-01-13 08:00:00, 99.1
0.163, 2022-01-13 09:00:00, 99.2
0.467, 2022-01-13 10:00:00, 99.2
0.66, 2022-01-13 11:00:00, 99.2
1.071, 2022-01-13 12:00:00, 99.0
1.425, 2022-01-13 13:00:00, 98.7
1.099, 2022-01-13 14:00:00, 98.6
0.107, 2022-01-13 15:00:00, 98.6
0.024, 2022-01-13 16:00:00, 98.8
0.051, 2022-01-13 17:00:00, 98.9
0.024, 2022-01-13 18:00:00, 99.0
-0.395, 2022-01-13 19:00:00, 99.2
-0.451, 2022-01-13 20:00:00, 99.3
-0.032, 2022-01-13 21:00:00, 99.4
-0.227, 2022-01-13 22:00:00, 99.4
-0.339, 2022-01-13 23:00:00, 99.4
-0.311, 2022-01-14 00:00:00, 99.4
0.024, 2022-01-14 01:00:00, 99.4
0.273, 2022-01-14 02:00:00, 99.4
0.412, 2022-01-14 03:00:00, 98.9
0.273, 2022-01-14 04:00:00, 98.4
0.301, 2022-01-14 05:00:00, 98.3
0.163, 2022-01-14 06:00:00, 97.9
0.163, 2022-01-14 07:00:00, 97.7
0.439, 2022-01-14 08:00:00, 97.0
0.825, 2022-01-14 09:00:00, 95.7
1.208, 2022-01-14 10:00:00, 95.0
2.85, 2022-01-14 11:00:00, 93.0
3.089, 2022-01-14 12:00:00, 91.5
3.248, 2022-01-14 13:00:00, 91.2
2.877, 2022-01-14 14:00:00, 91.8
2.584, 2022-01-14 15:00:00, 92.1
3.142, 2022-01-14 16:00:00, 91.7
3.354, 2022-01-14 17:00:00, 90.4
1.859, 2022-01-14 18:00:00, 91.9
4.298, 2022-01-14 19:00:00, 89.2
3.327, 2022-01-14 20:00:00, 86.1
1.805, 2022-01-14 21:00:00, 88.6
1.126, 2022-01-14 22:00:00, 92.3
0.88, 2022-01-14 23:00:00, 94.8
1.126, 2022-01-15 00:00:00, 94.4
1.317, 2022-01-15 01:00:00, 94.1
3.195, 2022-01-15 02:00:00, 87.7
4.454, 2022-01-15 03:00:00, 76.8
4.895, 2022-01-15 04:00:00, 71.5
3.564, 2022-01-15 05:00:00, 70.2
3.221, 2022-01-15 06:00:00, 74.3
1.044, 2022-01-15 07:00:00, 82.1
0.687, 2022-01-15 08:00:00, 89.3
1.153, 2022-01-15 09:00:00, 90.5
2.343, 2022-01-15 10:00:00, 88.4
4.688, 2022-01-15 11:00:00, 76.4
4.532, 2022-01-15 12:00:00, 67.8
4.246, 2022-01-15 13:00:00, 64.7
4.141, 2022-01-15 14:00:00, 63.8
3.827, 2022-01-15 15:00:00, 70.1
2.77, 2022-01-15 16:00:00, 69.2
2.69, 2022-01-15 17:00:00, 72.7
2.69, 2022-01-15 18:00:00, 72.2
2.182, 2022-01-15 19:00:00, 73.2
0.107, 2022-01-15 20:00:00, 79.6
-0.451, 2022-01-15 21:00:00, 84.9
0.577, 2022-01-15 22:00:00, 88.3
-0.255, 2022-01-15 23:00:00, 90.3
-0.255, 2022-01-16 00:00:00, 91.6
0.77, 2022-01-16 01:00:00, 91.7
0.301, 2022-01-16 02:00:00, 93.5
0.301, 2022-01-16 03:00:00, 95.4
0.329, 2022-01-16 04:00:00, 96.1
0.273, 2022-01-16 05:00:00, 96.6
0.412, 2022-01-16 06:00:00, 97.0
0.467, 2022-01-16 07:00:00, 97.2
0.522, 2022-01-16 08:00:00, 97.2
0.467, 2022-01-16 09:00:00, 97.4
0.412, 2022-01-16 10:00:00, 97.6
0.522, 2022-01-16 11:00:00, 97.7
0.77, 2022-01-16 12:00:00, 97.9
1.371, 2022-01-16 13:00:00, 98.1
1.398, 2022-01-16 14:00:00, 98.1
1.724, 2022-01-16 15:00:00, 98.2
1.289, 2022-01-16 16:00:00, 98.1
1.994, 2022-01-16 17:00:00, 97.9
2.209, 2022-01-16 18:00:00, 97.8
1.724, 2022-01-16 19:00:00, 98.0
1.94, 2022-01-16 20:00:00, 98.5
2.236, 2022-01-16 21:00:00, 98.8
2.61, 2022-01-16 22:00:00, 98.7
2.744, 2022-01-16 23:00:00, 98.1
2.503, 2022-01-17 00:00:00, 98.2
2.717, 2022-01-17 01:00:00, 98.5
2.209, 2022-01-17 02:00:00, 98.6
3.142, 2022-01-17 03:00:00, 98.5
2.45, 2022-01-17 04:00:00, 97.2
2.903, 2022-01-17 05:00:00, 97.9
2.557, 2022-01-17 06:00:00, 98.8
2.209, 2022-01-17 07:00:00, 99.1
2.316, 2022-01-17 08:00:00, 99.2
1.859, 2022-01-17 09:00:00, 99.3
2.021, 2022-01-17 10:00:00, 99.4
3.274, 2022-01-17 11:00:00, 99.6
3.406, 2022-01-17 12:00:00, 99.5
2.236, 2022-01-17 13:00:00, 97.6
1.262, 2022-01-17 14:00:00, 97.8
0.907, 2022-01-17 15:00:00, 98.1
-0.283, 2022-01-17 16:00:00, 98.6
-0.032, 2022-01-17 17:00:00, 98.2
-1.213, 2022-01-17 18:00:00, 97.6
-2.625, 2022-01-17 19:00:00, 97.1
-4.318, 2022-01-17 20:00:00, 95.1
-6.802, 2022-01-17 21:00:00, 91.7
-7.543, 2022-01-17 22:00:00, 90.8
-7.869, 2022-01-17 23:00:00, 91.3
-8.297, 2022-01-18 00:00:00, 91.5
-8.73, 2022-01-18 01:00:00, 91.1
-8.797, 2022-01-18 02:00:00, 90.4
-9.61, 2022-01-18 03:00:00, 89.7
-10.058, 2022-01-18 04:00:00, 90.8
-10.092, 2022-01-18 05:00:00, 91.6
-10.127, 2022-01-18 06:00:00, 92.1
-10.197, 2022-01-18 07:00:00, 92.2
-10.546, 2022-01-18 08:00:00, 92.6
-10.371, 2022-01-18 09:00:00, 92.5
-10.058, 2022-01-18 10:00:00, 92.0
-9.508, 2022-01-18 11:00:00, 91.8
-9.303, 2022-01-18 12:00:00, 91.2
-9.1, 2022-01-18 13:00:00, 91.0
-9.066, 2022-01-18 14:00:00, 91.2
-9.303, 2022-01-18 15:00:00, 91.8
-9.713, 2022-01-18 16:00:00, 92.3
-9.782, 2022-01-18 17:00:00, 93.0
-9.851, 2022-01-18 18:00:00, 93.7
-9.919, 2022-01-18 19:00:00, 93.8
-9.851, 2022-01-18 20:00:00, 93.5
-10.266, 2022-01-18 21:00:00, 93.3
-10.581, 2022-01-18 22:00:00, 93.2
-10.792, 2022-01-18 23:00:00, 93.2
-10.969, 2022-01-19 00:00:00, 93.0
-10.827, 2022-01-19 01:00:00, 92.9
-11.361, 2022-01-19 02:00:00, 92.6
-12.013, 2022-01-19 03:00:00, 92.1
-12.343, 2022-01-19 04:00:00, 91.9
-13.619, 2022-01-19 05:00:00, 91.4
-14.865, 2022-01-19 06:00:00, 90.8
-12.751, 2022-01-19 07:00:00, 91.2
-9.851, 2022-01-19 08:00:00, 92.4
-9.439, 2022-01-19 09:00:00, 92.3
-7.968, 2022-01-19 10:00:00, 91.3
-7.187, 2022-01-19 11:00:00, 89.8
-6.136, 2022-01-19 12:00:00, 87.4
-5.202, 2022-01-19 13:00:00, 87.0
-4.469, 2022-01-19 14:00:00, 87.0
-4.106, 2022-01-19 15:00:00, 85.8
-3.866, 2022-01-19 16:00:00, 86.1
-3.627, 2022-01-19 17:00:00, 88.6
-3.242, 2022-01-19 18:00:00, 92.2
-2.479, 2022-01-19 19:00:00, 94.3
-1.871, 2022-01-19 20:00:00, 95.6
-1.327, 2022-01-19 21:00:00, 96.2
-0.817, 2022-01-19 22:00:00, 97.5
-0.143, 2022-01-19 23:00:00, 98.2
0.246, 2022-01-20 00:00:00, 96.7
0.384, 2022-01-20 01:00:00, 95.9
0.467, 2022-01-20 02:00:00, 95.2
1.18, 2022-01-20 03:00:00, 95.0
1.588, 2022-01-20 04:00:00, 94.5
2.37, 2022-01-20 05:00:00, 94.6
1.832, 2022-01-20 06:00:00, 95.1
2.53, 2022-01-20 07:00:00, 96.8
2.477, 2022-01-20 08:00:00, 91.8
3.036, 2022-01-20 09:00:00, 93.8
1.724, 2022-01-20 10:00:00, 93.9
1.778, 2022-01-20 11:00:00, 94.8
4.011, 2022-01-20 12:00:00, 87.2
2.584, 2022-01-20 13:00:00, 80.7
3.116, 2022-01-20 14:00:00, 82.5
1.94, 2022-01-20 15:00:00, 86.3
0.934, 2022-01-20 16:00:00, 93.8
1.371, 2022-01-20 17:00:00, 95.9
1.751, 2022-01-20 18:00:00, 93.8
2.584, 2022-01-20 19:00:00, 88.5
2.37, 2022-01-20 20:00:00, 84.9
1.94, 2022-01-20 21:00:00, 85.5
1.913, 2022-01-20 22:00:00, 86.5
0.051, 2022-01-20 23:00:00, 87.5
-0.143, 2022-01-21 00:00:00, 92.2
-0.283, 2022-01-21 01:00:00, 93.8
-0.339, 2022-01-21 02:00:00, 94.6
0.051, 2022-01-21 03:00:00, 95.4
0.024, 2022-01-21 04:00:00, 94.9
0.218, 2022-01-21 05:00:00, 96.0
0.079, 2022-01-21 06:00:00, 97.1
0.079, 2022-01-21 07:00:00, 97.7
0.079, 2022-01-21 08:00:00, 98.1
0.135, 2022-01-21 09:00:00, 98.3
0.301, 2022-01-21 10:00:00, 98.4
0.522, 2022-01-21 11:00:00, 98.5
0.412, 2022-01-21 12:00:00, 98.7
1.071, 2022-01-21 13:00:00, 98.8
1.534, 2022-01-21 14:00:00, 98.8
1.262, 2022-01-21 15:00:00, 98.5
1.017, 2022-01-21 16:00:00, 98.4
0.715, 2022-01-21 17:00:00, 98.4
1.262, 2022-01-21 18:00:00, 98.2
1.425, 2022-01-21 19:00:00, 96.8
1.398, 2022-01-21 20:00:00, 96.3
1.099, 2022-01-21 21:00:00, 95.7
0.715, 2022-01-21 22:00:00, 96.8
0.384, 2022-01-21 23:00:00, 97.6
-0.004, 2022-01-22 00:00:00, 98.2
-0.143, 2022-01-22 01:00:00, 98.5
0.163, 2022-01-22 02:00:00, 98.8
1.208, 2022-01-22 03:00:00, 96.6
1.153, 2022-01-22 04:00:00, 94.3
1.18, 2022-01-22 05:00:00, 94.3
1.153, 2022-01-22 06:00:00, 93.2
1.208, 2022-01-22 07:00:00, 92.2
1.398, 2022-01-22 08:00:00, 91.0
1.371, 2022-01-22 09:00:00, 90.1
1.697, 2022-01-22 10:00:00, 89.8
1.913, 2022-01-22 11:00:00, 88.2
2.074, 2022-01-22 12:00:00, 87.5
2.262, 2022-01-22 13:00:00, 87.7
2.236, 2022-01-22 14:00:00, 86.2
2.262, 2022-01-22 15:00:00, 86.6
1.94, 2022-01-22 16:00:00, 86.7
1.778, 2022-01-22 17:00:00, 87.3
1.697, 2022-01-22 18:00:00, 86.1
1.832, 2022-01-22 19:00:00, 87.1
2.101, 2022-01-22 20:00:00, 86.7
1.859, 2022-01-22 21:00:00, 86.0
1.507, 2022-01-22 22:00:00, 86.5
1.67, 2022-01-22 23:00:00, 86.5
1.859, 2022-01-23 00:00:00, 85.7
1.886, 2022-01-23 01:00:00, 84.9
1.886, 2022-01-23 02:00:00, 83.9
1.859, 2022-01-23 03:00:00, 84.9
1.859, 2022-01-23 04:00:00, 83.4
2.021, 2022-01-23 05:00:00, 83.6
1.751, 2022-01-23 06:00:00, 82.3
1.507, 2022-01-23 07:00:00, 83.2
1.153, 2022-01-23 08:00:00, 86.2
0.605, 2022-01-23 09:00:00, 88.9
1.289, 2022-01-23 10:00:00, 88.9
2.956, 2022-01-23 11:00:00, 86.3
5.745, 2022-01-23 12:00:00, 72.2
6.281, 2022-01-23 13:00:00, 68.4
5.308, 2022-01-23 14:00:00, 69.0
4.532, 2022-01-23 15:00:00, 68.7
2.101, 2022-01-23 16:00:00, 77.4
1.18, 2022-01-23 17:00:00, 84.7
0.934, 2022-01-23 18:00:00, 88.2
0.522, 2022-01-23 19:00:00, 89.9
0.356, 2022-01-23 20:00:00, 91.4
0.329, 2022-01-23 21:00:00, 92.3
0.632, 2022-01-23 22:00:00, 92.4
2.101, 2022-01-23 23:00:00, 91.3
0.934, 2022-01-24 00:00:00, 86.7
0.439, 2022-01-24 01:00:00, 90.5
0.384, 2022-01-24 02:00:00, 91.7
1.913, 2022-01-24 03:00:00, 88.3
0.522, 2022-01-24 04:00:00, 83.8
0.632, 2022-01-24 05:00:00, 88.1
-0.143, 2022-01-24 06:00:00, 88.0
-0.283, 2022-01-24 07:00:00, 89.2
-1.384, 2022-01-24 08:00:00, 90.5
-2.102, 2022-01-24 09:00:00, 92.8
-0.143, 2022-01-24 10:00:00, 93.8
1.724, 2022-01-24 11:00:00, 87.3
2.128, 2022-01-24 12:00:00, 80.7
2.316, 2022-01-24 13:00:00, 79.3
2.128, 2022-01-24 14:00:00, 77.1
1.044, 2022-01-24 15:00:00, 83.4
-1.157, 2022-01-24 16:00:00, 85.8
-3.124, 2022-01-24 17:00:00, 90.7
-3.538, 2022-01-24 18:00:00, 93.2
-2.859, 2022-01-24 19:00:00, 94.6
-1.47, 2022-01-24 20:00:00, 94.9
-1.185, 2022-01-24 21:00:00, 92.3
-1.584, 2022-01-24 22:00:00, 91.9
-0.873, 2022-01-24 23:00:00, 91.3
-0.817, 2022-01-25 00:00:00, 89.7
-0.817, 2022-01-25 01:00:00, 89.0
-0.704, 2022-01-25 02:00:00, 87.2
-0.507, 2022-01-25 03:00:00, 85.4
-1.071, 2022-01-25 04:00:00, 85.7
-1.157, 2022-01-25 05:00:00, 85.6
-1.356, 2022-01-25 06:00:00, 85.4
-1.128, 2022-01-25 07:00:00, 84.2
-1.1, 2022-01-25 08:00:00, 83.1
-0.339, 2022-01-25 09:00:00, 80.1
1.017, 2022-01-25 10:00:00, 78.1
1.859, 2022-01-25 11:00:00, 76.7
2.396, 2022-01-25 12:00:00, 72.9
4.194, 2022-01-25 13:00:00, 70.0
2.128, 2022-01-25 14:00:00, 70.9
2.074, 2022-01-25 15:00:00, 77.6
0.77, 2022-01-25 16:00:00, 79.8
-0.479, 2022-01-25 17:00:00, 81.6
