pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
12.7, -0.755, None, None, None, 0.7, 50.72, 0.0, 0.215, 338.7, -6999.0, 0.2, -0.8, -1.5, 0.5, 339.0, -0.7, None, None, -6999.0, None,2020-02-26 00:00:00, 200.0, None, 199.8, -6999.0,9
12.7, -0.65, None, None, None, 0.7, 54.05, 0.0, 0.197, 337.5, -6999.0, 0.2, -0.7, -1.5, 0.2, 338.0, -0.6, None, None, -6999.0, None,2020-02-26 01:00:00, 200.0, None, 199.8, -6999.0,9
13.2, -0.85, None, None, None, 0.7, 52.9, 0.0, 0.204, 340.3, -6999.0, 0.2, -0.9, -1.5, 0.5, 340.0, -0.6, None, None, -6999.0, None,2020-02-26 02:00:00, 200.0, None, 199.9, -6999.0,9
14.0, -0.461, None, None, None, 0.7, 59.5, 1.0, 0.163, 343.2, -6999.0, 0.2, -0.5, -1.5, 1.2, 343.0, -0.4, None, None, -6999.0, None,2020-02-26 03:00:00, 201.0, None, 200.5, -6999.0,9
14.0, -0.28, None, None, None, 0.7, 34.98, 1.0, 0.289, 9.55, -6999.0, 0.3, -0.3, -1.5, 1.3, 10.0, 0.0, None, None, -6999.0, None,2020-02-26 04:00:00, 201.0, None, 201.3, -6999.0,9
None, -0.537, None, None, None, None, 50.42, None, 0.221, 32.47, None, None, None, None, None, None, None, None, None, None, None,2020-02-26 05:00:00, None, None, 203.4, None,9
14.4, -1.173, None, None, None, 0.7, 56.28, 0.0, 0.187, 34.81, -6999.0, 0.2, -1.2, -1.5, 0.2, 35.0, 0.0, None, None, -6999.0, None,2020-02-26 06:00:00, 204.0, None, 203.8, -6999.0,9
16.4, -0.774, None, None, None, 0.7, 48.82, 2.0, 0.227, 27.73, -6999.0, 0.2, -0.8, -1.2, 2.0, 28.0, -0.7, None, None, -6999.0, None,2020-02-26 07:00:00, 205.0, None, 205.3, -6999.0,9
16.8, -0.385, None, None, None, 0.7, 46.9, 0.0, 0.24, 55.56, -6999.0, 0.2, -0.4, -1.2, 0.4, 56.0, -0.4, None, None, -6999.0, None,2020-02-26 08:00:00, 205.0, None, 204.9, -6999.0,9
17.8, 0.991, None, None, None, 18.6, 45.92, -1.0, 2.992, 141.7, -6999.0, 3.0, 1.0, -1.2, 1.0, 142.0, 1.0, None, None, -6999.0, None,2020-02-26 09:00:00, 204.0, None, 204.3, -6999.0,9
17.9, 1.437, None, None, None, 14.0, 54.38, -1.0, 2.458, 147.6, -6999.0, 2.5, 1.4, -1.2, 0.5, 148.0, 1.7, None, None, -6999.0, None,2020-02-26 10:00:00, 204.0, None, 203.8, -6999.0,9
17.6, 1.475, None, None, None, 10.1, 65.17, 0.0, 0.914, 114.3, -6999.0, 0.9, 1.5, -1.2, 0.3, 114.0, 1.9, None, None, -6999.0, None,2020-02-26 11:00:00, 204.0, None, 203.5, -6999.0,9
17.4, 2.234, None, None, None, 7.8, 67.91, 0.0, 0.696, 37.73, -6999.0, 0.7, 2.2, -1.2, 0.4, 38.0, 2.3, None, None, -6999.0, None,2020-02-26 12:00:00, 203.0, None, 203.1, -6999.0,9
17.8, 2.299, None, None, None, 8.5, 53.08, -1.0, 1.112, 73.5, -6999.0, 1.1, 2.3, -1.2, 0.4, 74.0, 3.2, None, None, -6999.0, None,2020-02-26 13:00:00, 203.0, None, 202.5, -6999.0,9
17.5, 2.85, None, None, None, 7.4, 69.46, -1.0, 0.517, 107.1, -6999.0, 0.5, 2.9, -1.2, 0.2, 107.0, 3.2, None, None, -6999.0, None,2020-02-26 14:00:00, 202.0, None, 202.0, -6999.0,9
