pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None,-4.015,94.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-26 00:00:00, None,9
None,-3.911,94.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-26 01:00:00, None,9
None,-4.211,95.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-26 02:00:00, None,9
None,-4.242,95.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-26 03:00:00, None,9
None,-4.277,95.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-26 04:00:00, None,9
None,-4.057,95.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-26 05:00:00, None,9
None,-3.916,95.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-26 06:00:00, None,9
None,-3.848,94.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-26 07:00:00, None,9
None,-3.862,94.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-26 08:00:00, None,9
None,-4.054,94.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-26 09:00:00, None,9
None,-2.835,94.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-26 10:00:00, None,9
None,-0.024,75.73, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-26 11:00:00, None,9
None,1.99,68.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-26 12:00:00, None,9
None,3.325,60.26, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-26 13:00:00, None,9
None,4.634,53.87, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-26 14:00:00, None,9
None,3.927,56.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-26 15:00:00, None,9
None,4.006,57.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-26 16:00:00, None,9
None,3.652,56.04, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-26 17:00:00, None,9
None,3.373,59.56, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-26 18:00:00, None,9
None,2.878,60.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-26 19:00:00, None,9
None,3.411,51.51, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-26 20:00:00, None,9
None,3.246,51.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-26 21:00:00, None,9
None,2.09,61.65, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-26 22:00:00, None,9
None,1.543,63.88, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-26 23:00:00, None,9
None,1.661,63.57, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-27 00:00:00, None,9
None,2.026,62.28, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-27 01:00:00, None,9
None,1.567,65.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-27 02:00:00, None,9
None,1.52,66.44, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-27 03:00:00, None,9
None,1.49,67.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-27 04:00:00, None,9
None,1.263,69.84, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-27 05:00:00, None,9
None,1.412,71.12, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-27 06:00:00, None,9
None,1.353,73.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-27 07:00:00, None,9
None,1.397,73.34, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-27 08:00:00, None,9
None,1.464,74.11, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-27 09:00:00, None,9
None,1.701,73.16, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-27 10:00:00, None,9
None,2.774,69.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-27 11:00:00, None,9
None,4.166,64.26, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-27 12:00:00, None,9
None,5.123,60.37, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-27 13:00:00, None,9
None,5.204,61.41, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-27 14:00:00, None,9
None,5.914,58.53, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-27 15:00:00, None,9
None,5.031,61.06, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-27 16:00:00, None,9
None,5.363,60.63, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-27 17:00:00, None,9
None,4.07,65.92, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-27 18:00:00, None,9
None,3.786,66.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-27 19:00:00, None,9
None,3.869,66.49, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-27 20:00:00, None,9
None,3.584,68.05, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-27 21:00:00, None,9
None,2.847,71.06, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-27 22:00:00, None,9
None,3.079,71.63, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-27 23:00:00, None,9
None,3.116,71.32, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-28 00:00:00, None,9
None,3.31,69.96, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-28 01:00:00, None,9
None,3.097,71.25, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-28 02:00:00, None,9
None,2.25,75.01, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-28 03:00:00, None,9
None,2.131,75.86, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-28 04:00:00, None,9
None,2.193,74.86, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-28 05:00:00, None,9
None,1.301,79.01, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-28 06:00:00, None,9
None,0.596,82.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-28 07:00:00, None,9
None,0.498,83.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-28 08:00:00, None,9
None,1.662,76.46, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-28 09:00:00, None,9
None,2.744,72.18, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-28 10:00:00, None,9
None,4.28,65.83, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-28 11:00:00, None,9
None,4.651,62.77, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-28 12:00:00, None,9
None,5.786,57.84, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-28 13:00:00, None,9
None,5.999,56.52, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-28 14:00:00, None,9
None,6.141,51.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-28 15:00:00, None,9
None,6.717,45.03, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-28 16:00:00, None,9
None,5.849,45.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-28 17:00:00, None,9
None,4.815,49.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-28 18:00:00, None,9
None,4.177,53.32, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-28 19:00:00, None,9
None,3.25,58.51, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-28 20:00:00, None,9
None,3.444,55.65, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-28 21:00:00, None,9
None,1.43,71.36, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-28 22:00:00, None,9
None,0.504,74.79, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-28 23:00:00, None,9
None,0.728,70.04, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-29 00:00:00, None,9
None,0.979,61.13, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-29 01:00:00, None,9
None,0.521,59.51, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-29 02:00:00, None,9
None,0.34,58.15, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-29 03:00:00, None,9
None,0.324,56.85, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-29 04:00:00, None,9
None,0.493,54.17, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-29 05:00:00, None,9
None,-0.437,67.29, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-29 06:00:00, None,9
None,-1.49,82.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-29 07:00:00, None,9
None,-0.294,58.66, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-29 08:00:00, None,9
None,-0.103,56.56, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-29 09:00:00, None,9
None,0.15,56.46, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-29 10:00:00, None,9
None,0.512,45.69, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-29 11:00:00, None,9
None,0.825,46.23, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-29 12:00:00, None,9
None,1.11,46.02, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-29 13:00:00, None,9
None,1.905,36.66, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-29 14:00:00, None,9
None,1.852,39.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-29 15:00:00, None,9
None,1.734,40.78, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-29 16:00:00, None,9
None,1.127,41.03, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-29 17:00:00, None,9
None,-0.173,45.95, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-29 18:00:00, None,9
None,-1.181,52.03, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-29 19:00:00, None,9
None,-2.177,55.78, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-29 20:00:00, None,9
None,-2.36,56.36, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-29 21:00:00, None,9
None,-2.39,56.79, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-29 22:00:00, None,9
None,-2.847,56.71, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-29 23:00:00, None,9
None,-3.23,57.07, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-01 00:00:00, None,9
None,-2.626,56.04, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-01 01:00:00, None,9
None,-2.989,55.83, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-01 02:00:00, None,9
None,-3.858,59.23, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-01 03:00:00, None,9
None,-5.186,66.52, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-01 04:00:00, None,9
None,-6.257,70.13, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-01 05:00:00, None,9
None,-6.225,69.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-01 06:00:00, None,9
None,-6.709,70.87, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-01 07:00:00, None,9
None,-6.155,73.29, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-01 08:00:00, None,9
None,-5.034,71.12, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-01 09:00:00, None,9
None,-4.044,70.94, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-01 10:00:00, None,9
None,-2.26,69.36, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-01 11:00:00, None,9
None,-0.752,62.02, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-01 12:00:00, None,9
None,-0.075,58.95, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-01 13:00:00, None,9
None,0.291,58.37, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-01 14:00:00, None,9
None,0.544,59.32, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-01 15:00:00, None,9
None,0.262,65.03, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-01 16:00:00, None,9
None,-1.08,81.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-01 17:00:00, None,9
None,-1.838,96.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-01 18:00:00, None,9
None,-1.871,96.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-01 19:00:00, None,9
None,-1.389,88.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-01 20:00:00, None,9
None,-1.013,78.56, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-01 21:00:00, None,9
None,-0.758,74.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-01 22:00:00, None,9
None,-0.326,69.28, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-01 23:00:00, None,9
None,-0.019,66.84, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-02 00:00:00, None,9
None,-0.046,67.39, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-02 01:00:00, None,9
None,-0.521,70.01, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-02 02:00:00, None,9
None,-0.399,68.93, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-02 03:00:00, None,9
None,-0.618,70.28, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-02 04:00:00, None,9
None,-0.412,68.54, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-02 05:00:00, None,9
None,0.032,65.53, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-02 06:00:00, None,9
None,1.132,59.44, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-02 07:00:00, None,9
None,0.599,63.56, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-02 08:00:00, None,9
None,1.289,63.37, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-02 09:00:00, None,9
None,1.158,68.93, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-02 10:00:00, None,9
None,1.724,73.82, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-02 11:00:00, None,9
None,2.139,67.74, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-02 12:00:00, None,9
None,1.426,77.09, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-02 13:00:00, None,9
None,0.647,88.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-02 14:00:00, None,9
None,-0.192,95.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-02 15:00:00, None,9
None,0.015,88.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-02 16:00:00, None,9
None,0.58,80.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-02 17:00:00, None,9
None,0.53,80.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-02 18:00:00, None,9
None,3.021,64.39, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-02 19:00:00, None,9
None,2.941,61.83, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-02 20:00:00, None,9
None,3.801,56.16, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-02 21:00:00, None,9
None,3.482,55.36, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-02 22:00:00, None,9
None,2.901,56.65, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-02 23:00:00, None,9
None,2.608,56.16, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-03 00:00:00, None,9
None,2.189,56.51, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-03 01:00:00, None,9
None,6.379,22.38, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-03 02:00:00, None,9
None,5.479,22.36, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-03 03:00:00, None,9
None,4.301,26.21, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-03 04:00:00, None,9
None,2.305,39.12, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-03 05:00:00, None,9
None,1.749,43.69, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-03 06:00:00, None,9
None,1.952,47.28, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-03 07:00:00, None,9
None,2.151,49.94, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-03 08:00:00, None,9
None,2.996,46.87, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-03 09:00:00, None,9
None,2.336,51.77, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-03 10:00:00, None,9
None,2.956,51.02, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-03 11:00:00, None,9
None,3.191,53.86, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-03 12:00:00, None,9
None,4.624,48.71, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-03 13:00:00, None,9
None,5.635,34.07, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-03 14:00:00, None,9
None,5.87,34.38, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-03 15:00:00, None,9
None,5.274,39.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-03 16:00:00, None,9
None,4.656,42.27, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-03 17:00:00, None,9
None,4.434,41.86, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-03 18:00:00, None,9
None,3.286,55.13, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-03 19:00:00, None,9
None,2.268,67.76, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-03 20:00:00, None,9
None,0.618,89.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-03 21:00:00, None,9
None,0.39,84.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-03 22:00:00, None,9
None,0.11,78.43, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-03 23:00:00, None,9
