RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
17.7, None, None, None,5.078,261.2, None, None,-14.0, None, None, None, None, None, None, None, None,9.18, None, None, None, None,16.99, None, None, None, None, None,2016-08-12 00:00:00, None,33
17.73, None, None, None,4.765,264.8, None, None,-14.0, None, None, None, None, None, None, None, None,9.05, None, None, None, None,16.59, None, None, None, None, None,2016-08-12 01:00:00, None,33
17.79, None, None, None,5.769,265.2, None, None,-14.0, None, None, None, None, None, None, None, None,8.87, None, None, None, None,14.79, None, None, None, None, None,2016-08-12 02:00:00, None,33
17.74, None, None, None,4.67,262.5, None, None,-14.0, None, None, None, None, None, None, None, None,9.02, None, None, None, None,13.89, None, None, None, None, None,2016-08-12 03:00:00, None,33
17.77, None, None, None,5.547,255.3, None, None,-14.0, None, None, None, None, None, None, None, None,8.94, None, None, None, None,16.98, None, None, None, None, None,2016-08-12 04:00:00, None,33
17.72, None, None, None,5.438,264.9, None, None,-14.0, None, None, None, None, None, None, None, None,9.11, None, None, None, None,10.44, None, None, None, None, None,2016-08-12 05:00:00, None,33
17.6, None, None, None,5.097,272.4, None, None,-14.0, None, None, None, None, None, None, None, None,9.49, None, None, None, None,10.95, None, None, None, None, None,2016-08-12 06:00:00, None,33
17.29, None, None, None,2.694,266.4, None, None,-13.0, None, None, None, None, None, None, None, None,10.32, None, None, None, None,20.86, None, None, None, None, None,2016-08-12 07:00:00, None,33
17.02, None, None, None,1.159,55.38, None, None,-13.0, None, None, None, None, None, None, None, None,11.43, None, None, None, None,54.62, None, None, None, None, None,2016-08-12 08:00:00, None,33
17.25, None, None, None,0.969,35.53, None, None,-13.0, None, None, None, None, None, None, None, None,10.47, None, None, None, None,65.51, None, None, None, None, None,2016-08-12 09:00:00, None,33
16.59, None, None, None,3.505,284.5, None, None,-12.0, None, None, None, None, None, None, None, None,12.86, None, None, None, None,33.83, None, None, None, None, None,2016-08-12 10:00:00, None,33
17.12, None, None, None,2.305,231.2, None, None,-13.0, None, None, None, None, None, None, None, None,11.09, None, None, None, None,41.83, None, None, None, None, None,2016-08-12 11:00:00, None,33
16.97, None, None, None,1.797,274.8, None, None,-13.0, None, None, None, None, None, None, None, None,11.58, None, None, None, None,58.19, None, None, None, None, None,2016-08-12 12:00:00, None,33
16.71, None, None, None,4.536,276.7, None, None,-12.0, None, None, None, None, None, None, None, None,12.47, None, None, None, None,28.22, None, None, None, None, None,2016-08-12 13:00:00, None,33
16.19, None, None, None,6.831,277.2, None, None,-11.0, None, None, None, None, None, None, None, None,14.21, None, None, None, None,25.96, None, None, None, None, None,2016-08-12 14:00:00, None,33
16.38, None, None, None,6.992,269.9, None, None,-11.0, None, None, None, None, None, None, None, None,13.56, None, None, None, None,24.35, None, None, None, None, None,2016-08-12 15:00:00, None,33
15.36, None, None, None,6.406,276.0, None, None,-10.0, None, None, None, None, None, None, None, None,16.97, None, None, None, None,25.48, None, None, None, None, None,2016-08-12 16:00:00, None,33
15.65, None, None, None,7.4,284.4, None, None,-10.0, None, None, None, None, None, None, None, None,15.98, None, None, None, None,24.59, None, None, None, None, None,2016-08-12 17:00:00, None,33
16.0, None, None, None,7.07,280.3, None, None,-11.0, None, None, None, None, None, None, None, None,14.83, None, None, None, None,21.25, None, None, None, None, None,2016-08-12 18:00:00, None,33
16.14, None, None, None,5.085,281.5, None, None,-11.0, None, None, None, None, None, None, None, None,14.38, None, None, None, None,22.51, None, None, None, None, None,2016-08-12 19:00:00, None,33
16.61, None, None, None,4.636,283.5, None, None,-12.0, None, None, None, None, None, None, None, None,12.8, None, None, None, None,18.6, None, None, None, None, None,2016-08-12 20:00:00, None,33
16.72, None, None, None,4.43,275.5, None, None,-12.0, None, None, None, None, None, None, None, None,12.21, None, None, None, None,12.61, None, None, None, None, None,2016-08-12 21:00:00, None,33
16.83, None, None, None,5.074,266.8, None, None,-12.0, None, None, None, None, None, None, None, None,12.06, None, None, None, None,13.28, None, None, None, None, None,2016-08-12 22:00:00, None,33
16.83, None, None, None,4.04,265.4, None, None,-12.0, None, None, None, None, None, None, None, None,12.06, None, None, None, None,11.83, None, None, None, None, None,2016-08-12 23:00:00, None,33
16.75, None, None, None,4.114,244.9, None, None,-12.0, None, None, None, None, None, None, None, None,12.33, None, None, None, None,11.68, None, None, None, None, None,2016-08-13 00:00:00, None,33
16.85, None, None, None,4.962,237.8, None, None,-12.0, None, None, None, None, None, None, None, None,12.01, None, None, None, None,16.31, None, None, None, None, None,2016-08-13 01:00:00, None,33
16.98, None, None, None,4.988,244.6, None, None,-13.0, None, None, None, None, None, None, None, None,11.58, None, None, None, None,11.01, None, None, None, None, None,2016-08-13 02:00:00, None,33
17.15, None, None, None,4.973,248.1, None, None,-13.0, None, None, None, None, None, None, None, None,11.01, None, None, None, None,11.75, None, None, None, None, None,2016-08-13 03:00:00, None,33
17.12, None, None, None,6.336,198.3, None, None,-13.0, None, None, None, None, None, None, None, None,10.88, None, None, None, None,24.32, None, None, None, None, None,2016-08-13 04:00:00, None,33
17.2, None, None, None,3.815,245.8, None, None,-13.0, None, None, None, None, None, None, None, None,10.83, None, None, None, None,18.02, None, None, None, None, None,2016-08-13 05:00:00, None,33
16.92, None, None, None,5.377,210.4, None, None,-12.0, None, None, None, None, None, None, None, None,11.78, None, None, None, None,25.42, None, None, None, None, None,2016-08-13 06:00:00, None,33
16.41, None, None, None,5.944,210.6, None, None,-12.0, None, None, None, None, None, None, None, None,13.25, None, None, None, None,17.96, None, None, None, None, None,2016-08-13 07:00:00, None,33
