station_observations
TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, 0.593999, None, 40.46, 2017-01-03 17:00:00, -1.136
None, 0.307999, None, 51.46, 2017-01-03 18:00:00, -2.885
None, 0.823, None, 66.64, 2017-01-03 19:00:00, -4.172
None, 0.899999, None, 71.01, 2017-01-03 20:00:00, -4.916
None, 0.976998, None, 77.38, 2017-01-03 21:00:00, -5.912
None, 1.18, None, 51.98, 2017-01-03 22:00:00, -3.579
None, 0.619, None, 44.8, 2017-01-03 23:00:00, -2.535
None, 1.061, None, 44.67, 2017-01-04 00:00:00, -1.638
None, 0.651, None, 51.73, 2017-01-04 01:00:00, -2.084
None, 0.574, None, 59.43, 2017-01-04 02:00:00, -2.477
None, 0.619, None, 71.19, 2017-01-04 03:00:00, -4.575
None, 0.787, None, 77.12, 2017-01-04 04:00:00, -5.443
None, 0.677999, None, 78.59, 2017-01-04 05:00:00, -5.751
None, 0.347999, None, 85.2, 2017-01-04 06:00:00, -6.644
None, 0.749, None, 86.4, 2017-01-04 07:00:00, -6.532
None, 0.813, None, 85.5, 2017-01-04 08:00:00, -6.928
None, 0.982999, None, 84.3, 2017-01-04 09:00:00, -6.782
None, 0.606998, None, 72.76, 2017-01-04 10:00:00, -4.032
None, 0.709999, None, 65.96, 2017-01-04 11:00:00, -1.504
None, 0.495999, None, 49.86, 2017-01-04 12:00:00, 2.058
None, 0.549, None, 40.83, 2017-01-04 13:00:00, 3.705
None, 0.966, None, 33.47, 2017-01-04 14:00:00, 4.802
None, 0.671, None, 35.25, 2017-01-04 15:00:00, 4.984
None, 0.388, None, 41.69, 2017-01-04 16:00:00, 4.728
None, 0.75, None, 65.08, 2017-01-04 17:00:00, 0.097998
None, 0.819, None, 72.19, 2017-01-04 18:00:00, -1.976
None, 0.402999, None, 72.94, 2017-01-04 19:00:00, -2.725
None, 0.246, None, 78.81, 2017-01-04 20:00:00, -3.727
None, 0.305999, None, 82.7, 2017-01-04 21:00:00, -4.572
None, 0.328999, None, 85.8, 2017-01-04 22:00:00, -5.275
None, 0.167998, None, 89.0, 2017-01-04 23:00:00, -6.069
None, 0.433999, None, 90.8, 2017-01-05 00:00:00, -6.614
None, 0.354, None, 91.9, 2017-01-05 01:00:00, -6.904
None, 0.204998, None, 91.5, 2017-01-05 02:00:00, -7.375
None, 0.246, None, 92.6, 2017-01-05 03:00:00, -7.748
None, 0.175999, None, 93.2, 2017-01-05 04:00:00, -8.12
None, 0.09, None, 93.5, 2017-01-05 05:00:00, -8.34
None, 0.275999, None, 94.1, 2017-01-05 06:00:00, -8.59
None, 0.142, None, 93.9, 2017-01-05 07:00:00, -8.58
None, 0.463999, None, 94.1, 2017-01-05 08:00:00, -8.56
None, 0.194998, None, 93.1, 2017-01-05 09:00:00, -7.779
None, 0.092, None, 80.7, 2017-01-05 10:00:00, -4.414
None, 0.215, None, 73.81, 2017-01-05 11:00:00, -2.302
None, 0.596, None, 69.25, 2017-01-05 12:00:00, -0.654999
None, 0.448, None, 60.49, 2017-01-05 13:00:00, 1.413
None, 0.625, None, 47.81, 2017-01-05 14:00:00, 2.769
None, 0.449, None, 44.14, 2017-01-05 15:00:00, 3.529
None, 0.795, None, 46.42, 2017-01-05 16:00:00, 3.811
None, 0.414999, None, 65.94, 2017-01-05 17:00:00, 1.086
None, 0.554, None, 79.53, 2017-01-05 18:00:00, -1.444
None, 0.703, None, 82.9, 2017-01-05 19:00:00, -2.331
None, 0.407999, None, 84.2, 2017-01-05 20:00:00, -2.665
None, 0.347999, None, 84.0, 2017-01-05 21:00:00, -2.5
None, 0.379, None, 82.4, 2017-01-05 22:00:00, -2.123
None, 0.155, None, 80.5, 2017-01-05 23:00:00, -1.757
None, 0.319999, None, 84.7, 2017-01-06 00:00:00, -2.323
None, 0.25, None, 85.9, 2017-01-06 01:00:00, -2.334
None, 0.268999, None, 87.8, 2017-01-06 02:00:00, -2.452
None, 0.354999, None, 88.0, 2017-01-06 03:00:00, -2.339
None, 0.310999, None, 88.0, 2017-01-06 04:00:00, -2.172
None, 0.621999, None, 88.5, 2017-01-06 05:00:00, -1.972
None, 0.446, None, 89.3, 2017-01-06 06:00:00, -0.818
None, 0.596, None, 85.1, 2017-01-06 07:00:00, 0.535
None, 1.453, None, 77.63, 2017-01-06 08:00:00, 1.698
None, 1.164, None, 76.86, 2017-01-06 09:00:00, 1.788
None, 1.799, None, 72.88, 2017-01-06 10:00:00, 1.783
None, 1.596, None, 71.59, 2017-01-06 11:00:00, 1.917
None, 1.484, None, 70.61, 2017-01-06 12:00:00, 2.143
None, 1.505, None, 69.44, 2017-01-06 13:00:00, 2.265
None, 1.499, None, 68.97, 2017-01-06 14:00:00, 2.411
None, 1.56, None, 70.26, 2017-01-06 15:00:00, 2.568
None, 1.075, None, 72.28, 2017-01-06 16:00:00, 2.599
None, 0.671998, None, 73.4, 2017-01-06 17:00:00, 2.433
None, 0.448, None, 77.89, 2017-01-06 18:00:00, 1.744
None, 0.458, None, 83.6, 2017-01-06 19:00:00, 0.495999
None, 0.570999, None, 90.4, 2017-01-06 20:00:00, -1.196
None, 0.428999, None, 93.0, 2017-01-06 21:00:00, -2.021
None, 0.499, None, 94.5, 2017-01-06 22:00:00, -2.481
None, 0.268999, None, 95.5, 2017-01-06 23:00:00, -3.155
None, 0.347999, None, 95.9, 2017-01-07 00:00:00, -3.699
None, 0.33, None, 96.0, 2017-01-07 01:00:00, -4.299
None, 0.246, None, 96.1, 2017-01-07 02:00:00, -4.656
None, 0.217998, None, 96.0, 2017-01-07 03:00:00, -4.351
None, 0.49, None, 95.4, 2017-01-07 04:00:00, -4.524
None, 0.239998, None, 95.3, 2017-01-07 05:00:00, -4.986
None, 0.192, None, 95.3, 2017-01-07 06:00:00, -5.483
None, 0.321999, None, 95.6, 2017-01-07 07:00:00, -5.986
None, 0.321999, None, 95.6, 2017-01-07 08:00:00, -6.227
None, 0.335999, None, 95.3, 2017-01-07 09:00:00, -6.545
None, 0.232998, None, 92.3, 2017-01-07 10:00:00, -4.459
None, 0.333999, None, 80.3, 2017-01-07 11:00:00, -0.648998
None, 0.398999, None, 81.3, 2017-01-07 12:00:00, -0.129998
None, 0.648998, None, 63.52, 2017-01-07 13:00:00, 2.357
None, 0.725, None, 58.72, 2017-01-07 14:00:00, 2.748
None, 0.583998, None, 58.68, 2017-01-07 15:00:00, 2.836
None, 0.751999, None, 58.76, 2017-01-07 16:00:00, 2.798
None, 0.465999, None, 67.52, 2017-01-07 17:00:00, 1.727
None, 0.580999, None, 81.3, 2017-01-07 18:00:00, -0.252999
None, 0.382999, None, 82.6, 2017-01-07 19:00:00, -0.500998
None, 0.638, None, 83.9, 2017-01-07 20:00:00, -0.897
None, 0.709999, None, 85.3, 2017-01-07 21:00:00, -0.795
None, 0.361999, None, 83.9, 2017-01-07 22:00:00, -0.275999
None, 0.465999, None, 84.4, 2017-01-07 23:00:00, -0.045
None, 0.718999, None, 89.2, 2017-01-08 00:00:00, 0.158998
None, 0.579999, None, 94.2, 2017-01-08 01:00:00, -0.026
None, 0.587998, None, 94.7, 2017-01-08 02:00:00, -0.141
None, 0.684, None, 94.8, 2017-01-08 03:00:00, -0.199
None, 0.773, None, 93.7, 2017-01-08 04:00:00, -0.109999
None, 0.773998, None, 93.4, 2017-01-08 05:00:00, -0.115
None, 0.773, None, 92.9, 2017-01-08 06:00:00, 0.003
None, 0.713998, None, 91.3, 2017-01-08 07:00:00, 0.219999
None, 0.365999, None, 86.1, 2017-01-08 08:00:00, 0.699
None, 0.298999, None, 83.4, 2017-01-08 09:00:00, 1.093
None, 0.537998, None, 84.2, 2017-01-08 10:00:00, 1.224
None, 0.722998, None, 84.6, 2017-01-08 11:00:00, 1.543
None, 0.810998, None, 82.2, 2017-01-08 12:00:00, 1.727
None, 0.731, None, 86.2, 2017-01-08 13:00:00, 1.286
None, 0.179, None, 94.7, 2017-01-08 14:00:00, 0.441
None, None, None, 96.4, 2017-01-08 15:00:00, 0.486999
None, None, None, 97.1, 2017-01-08 16:00:00, 0.351999
None, None, None, 97.4, 2017-01-08 17:00:00, 0.418
None, None, None, 97.5, 2017-01-08 18:00:00, 0.435999
None, None, None, 97.7, 2017-01-08 19:00:00, 0.342999
None, None, None, 98.0, 2017-01-08 20:00:00, 0.358
None, None, None, 98.2, 2017-01-08 21:00:00, 0.319999
None, None, None, 98.4, 2017-01-08 22:00:00, 0.393999
None, None, None, 98.6, 2017-01-08 23:00:00, 0.286
None, None, None, 98.7, 2017-01-09 00:00:00, 0.46
None, 0.333, None, 98.8, 2017-01-09 01:00:00, 0.462
None, 0.535, None, 98.8, 2017-01-09 02:00:00, 0.495
None, 1.1, None, 98.9, 2017-01-09 03:00:00, 0.705999
None, 1.619, None, 95.7, 2017-01-09 04:00:00, 2.093
None, 2.172, None, 92.3, 2017-01-09 05:00:00, 2.261
None, 1.335, None, 90.5, 2017-01-09 06:00:00, 2.353
None, 0.651, None, 96.5, 2017-01-09 07:00:00, 0.999
None, 0.549, None, 97.6, 2017-01-09 08:00:00, 0.048999
None, 0.648, None, 98.4, 2017-01-09 09:00:00, 0.131999
None, 0.612999, None, 98.2, 2017-01-09 10:00:00, 1.378
None, 1.002, None, 93.8, 2017-01-09 11:00:00, 3.022
None, 1.172, None, 89.6, 2017-01-09 12:00:00, 3.728
None, 0.542999, None, 86.3, 2017-01-09 13:00:00, 4.621
None, 0.204998, None, 90.1, 2017-01-09 14:00:00, 4.226
None, 0.758, None, 93.5, 2017-01-09 15:00:00, 3.628
None, 0.814998, None, 94.5, 2017-01-09 16:00:00, 3.055
None, 0.916998, None, 94.7, 2017-01-09 17:00:00, 2.393
None, 0.331, None, 95.2, 2017-01-09 18:00:00, 1.841
None, 0.351, None, 96.3, 2017-01-09 19:00:00, 1.212
None, 0.377, None, 97.0, 2017-01-09 20:00:00, 0.845
None, 0.388, None, 97.6, 2017-01-09 21:00:00, 0.541998
None, 0.402999, None, 98.0, 2017-01-09 22:00:00, 0.518998
None, 0.405999, None, 98.1, 2017-01-09 23:00:00, 0.694
None, 0.273999, None, 98.1, 2017-01-10 00:00:00, 0.689
None, 0.462, None, 98.2, 2017-01-10 01:00:00, 0.736
None, 0.449999, None, 98.3, 2017-01-10 02:00:00, 1.273
None, 0.574, None, 97.1, 2017-01-10 03:00:00, 1.624
None, 0.542999, None, 94.3, 2017-01-10 04:00:00, 1.44
None, 0.642, None, 93.5, 2017-01-10 05:00:00, 1.113
None, 0.691999, None, 86.4, 2017-01-10 06:00:00, 1.107
None, 0.657998, None, 86.8, 2017-01-10 07:00:00, 0.712998
None, 0.492, None, 90.8, 2017-01-10 08:00:00, 0.509998
None, 0.234999, None, 90.4, 2017-01-10 09:00:00, 0.769999
None, 0.298, None, 88.0, 2017-01-10 10:00:00, 0.938
None, 0.472, None, 78.13, 2017-01-10 11:00:00, 1.371
None, 1.354, None, 67.04, 2017-01-10 12:00:00, 1.6
None, 0.91, None, 62.51, 2017-01-10 13:00:00, 1.799
None, 0.908999, None, 60.11, 2017-01-10 14:00:00, 2.233
None, 1.262, None, 54.23, 2017-01-10 15:00:00, 2.601
None, 1.056, None, 46.07, 2017-01-10 16:00:00, 2.65
None, 0.947, None, 49.29, 2017-01-10 17:00:00, 0.856998
None, 1.481, None, 47.29, 2017-01-10 18:00:00, 0.381998
None, 1.382, None, 48.87, 2017-01-10 19:00:00, -0.092
None, 0.404, None, 62.26, 2017-01-10 20:00:00, -1.797
None, 0.889998, None, 79.27, 2017-01-10 21:00:00, -3.169
None, 0.828998, None, 84.9, 2017-01-10 22:00:00, -3.872
None, 0.893, None, 87.9, 2017-01-10 23:00:00, -4.533
None, 0.745, None, 90.5, 2017-01-11 00:00:00, -5.136
None, 0.962998, None, 92.6, 2017-01-11 01:00:00, -5.725
None, 0.976998, None, 93.1, 2017-01-11 02:00:00, -6.202
None, 0.745, None, 92.4, 2017-01-11 03:00:00, -6.58
None, 0.643, None, 92.0, 2017-01-11 04:00:00, -6.957
None, 0.615998, None, 92.3, 2017-01-11 05:00:00, -7.417
None, 0.591, None, 92.7, 2017-01-11 06:00:00, -7.74
None, 0.275, None, 93.6, 2017-01-11 07:00:00, -8.28
None, 0.216998, None, 94.1, 2017-01-11 08:00:00, -8.6
None, 0.172, None, 93.7, 2017-01-11 09:00:00, -8.15
None, 0.256998, None, 77.31, 2017-01-11 10:00:00, -4.013
None, 0.439999, None, 72.46, 2017-01-11 11:00:00, -2.286
None, 0.414, None, 58.21, 2017-01-11 12:00:00, 0.337998
None, 0.492, None, 42.5, 2017-01-11 13:00:00, 2.039
None, 0.708, None, 42.73, 2017-01-11 14:00:00, 2.485
None, 0.782998, None, 44.51, 2017-01-11 15:00:00, 2.75
None, 0.588998, None, 44.51, 2017-01-11 16:00:00, 3.004
None, 0.43, None, 65.19, 2017-01-11 17:00:00, 0.172998
None, 0.611998, None, 78.95, 2017-01-11 18:00:00, -2.434
None, 0.648, None, 85.2, 2017-01-11 19:00:00, -3.466
None, 0.672999, None, 83.8, 2017-01-11 20:00:00, -3.82
None, 0.328, None, 82.6, 2017-01-11 21:00:00, -4.363
None, 0.186, None, 85.1, 2017-01-11 22:00:00, -5.302
None, 0.156, None, 90.7, 2017-01-11 23:00:00, -6.588
None, 0.115, None, 93.1, 2017-01-12 00:00:00, -7.221
None, 0.115998, None, 93.0, 2017-01-12 01:00:00, -7.624
None, 0.048, None, 93.3, 2017-01-12 02:00:00, -8.2
None, 0.243, None, 93.8, 2017-01-12 03:00:00, -8.46
None, 0.131999, None, 93.7, 2017-01-12 04:00:00, -8.91
None, 0.279, None, 93.6, 2017-01-12 05:00:00, -9.12
None, 0.209998, None, 93.2, 2017-01-12 06:00:00, -9.25
None, 0.093, None, 92.7, 2017-01-12 07:00:00, -9.58
None, 0.209998, None, 92.7, 2017-01-12 08:00:00, -9.74
None, 0.109999, None, 93.0, 2017-01-12 09:00:00, -9.15
None, 0.072999, None, 82.1, 2017-01-12 10:00:00, -4.816
None, 0.296999, None, 77.94, 2017-01-12 11:00:00, -3.201
None, 0.351, None, 72.58, 2017-01-12 12:00:00, -0.884998
None, 0.493, None, 63.89, 2017-01-12 13:00:00, 1.338
None, 0.662998, None, 62.6, 2017-01-12 14:00:00, 2.081
None, 0.671998, None, 61.39, 2017-01-12 15:00:00, 2.425
None, 0.662, None, 62.56, 2017-01-12 16:00:00, 2.37
None, 0.261999, None, 72.62, 2017-01-12 17:00:00, 0.112
None, 0.661, None, 86.9, 2017-01-12 18:00:00, -2.288
None, 0.538999, None, 88.7, 2017-01-12 19:00:00, -3.147
None, 0.467999, None, 89.9, 2017-01-12 20:00:00, -3.647
None, 0.532, None, 89.3, 2017-01-12 21:00:00, -3.968
None, 0.537998, None, 89.0, 2017-01-12 22:00:00, -4.056
None, 0.282, None, 90.7, 2017-01-12 23:00:00, -4.427
None, 0.207, None, 92.4, 2017-01-13 00:00:00, -5.28
None, 0.23, None, 94.0, 2017-01-13 01:00:00, -6.075
None, 0.398, None, 94.6, 2017-01-13 02:00:00, -6.154
None, 0.333999, None, 94.0, 2017-01-13 03:00:00, -6.0
None, 0.206, None, 93.5, 2017-01-13 04:00:00, -5.856
None, 0.123998, None, 93.9, 2017-01-13 05:00:00, -5.874
None, 0.129998, None, 94.0, 2017-01-13 06:00:00, -6.22
None, 0.194, None, 94.4, 2017-01-13 07:00:00, -6.376
None, 0.179, None, 94.5, 2017-01-13 08:00:00, -6.141
None, 0.184, None, 93.8, 2017-01-13 09:00:00, -5.805
None, 0.182998, None, 92.3, 2017-01-13 10:00:00, -4.881
None, 0.137998, None, 85.7, 2017-01-13 11:00:00, -2.75
None, 0.218998, None, 77.5, 2017-01-13 12:00:00, -0.082998
None, 0.472999, None, 76.05, 2017-01-13 13:00:00, 1.091
None, 0.555998, None, 75.6, 2017-01-13 14:00:00, 1.232
None, 0.635999, None, 74.03, 2017-01-13 15:00:00, 1.543
None, 0.226998, None, 73.77, 2017-01-13 16:00:00, 1.62
None, 0.159998, None, 76.56, 2017-01-13 17:00:00, 0.953
None, 0.666998, None, 86.3, 2017-01-13 18:00:00, -0.209998
None, 0.508, None, 88.6, 2017-01-13 19:00:00, -0.654999
None, 0.5, None, 90.8, 2017-01-13 20:00:00, -1.087
None, 0.405999, None, 90.0, 2017-01-13 21:00:00, -1.058
None, 0.263, None, 92.0, 2017-01-13 22:00:00, -1.672
None, 0.273999, None, 93.3, 2017-01-13 23:00:00, -2.174
None, 0.347999, None, 94.4, 2017-01-14 00:00:00, -2.918
None, 0.375999, None, 95.6, 2017-01-14 01:00:00, -3.785
None, 0.199, None, 95.8, 2017-01-14 02:00:00, -4.533
None, 0.345999, None, 95.9, 2017-01-14 03:00:00, -5.291
None, 0.4, None, 95.8, 2017-01-14 04:00:00, -5.95
None, 0.319999, None, 95.6, 2017-01-14 05:00:00, -6.537
None, 0.238, None, 95.3, 2017-01-14 06:00:00, -6.964
None, 0.486, None, 94.9, 2017-01-14 07:00:00, -7.204
None, 0.250999, None, 94.2, 2017-01-14 08:00:00, -7.341
None, 0.093998, None, 93.6, 2017-01-14 09:00:00, -7.258
None, 0.034, None, 85.3, 2017-01-14 10:00:00, -3.881
None, 0.094999, None, 78.4, 2017-01-14 11:00:00, -1.293
None, 0.259999, None, 70.7, 2017-01-14 12:00:00, 1.374
None, 0.564, None, 65.69, 2017-01-14 13:00:00, 3.425
None, 0.433999, None, 62.82, 2017-01-14 14:00:00, 3.859
None, 0.370999, None, 60.3, 2017-01-14 15:00:00, 4.079
None, 0.591, None, 63.59, 2017-01-14 16:00:00, 3.708
None, 0.298999, None, 76.71, 2017-01-14 17:00:00, 1.773
None, 0.521, None, 87.8, 2017-01-14 18:00:00, -0.829999
None, 0.731, None, 91.2, 2017-01-14 19:00:00, -1.786
None, 0.547999, None, 91.9, 2017-01-14 20:00:00, -1.9
None, 0.381998, None, 92.2, 2017-01-14 21:00:00, -2.029
None, 0.266, None, 93.1, 2017-01-14 22:00:00, -2.446
None, 0.138999, None, 93.0, 2017-01-14 23:00:00, -2.611
None, 0.361999, None, 93.5, 2017-01-15 00:00:00, -2.387
None, 0.474999, None, 92.7, 2017-01-15 01:00:00, -2.175
None, 0.514998, None, 92.4, 2017-01-15 02:00:00, -1.787
None, 0.750998, None, 92.0, 2017-01-15 03:00:00, -1.572
None, 0.545, None, 92.9, 2017-01-15 04:00:00, -2.096
None, 0.603999, None, 94.9, 2017-01-15 05:00:00, -3.127
None, 0.314, None, 95.9, 2017-01-15 06:00:00, -3.62
None, 0.4, None, 95.9, 2017-01-15 07:00:00, -3.3
None, 0.507, None, 95.3, 2017-01-15 08:00:00, -2.976
None, 0.291, None, 94.5, 2017-01-15 09:00:00, -2.402
None, 0.414, None, 91.7, 2017-01-15 10:00:00, -1.574
None, 0.244, None, 78.89, 2017-01-15 11:00:00, 1.473
None, 0.551998, None, 72.43, 2017-01-15 12:00:00, 3.106
None, 0.483, None, 62.95, 2017-01-15 13:00:00, 5.121
None, 0.580999, None, 56.24, 2017-01-15 14:00:00, 6.525
None, 0.569, None, 52.75, 2017-01-15 15:00:00, 7.07
None, 0.575999, None, 49.68, 2017-01-15 16:00:00, 7.267
None, 0.333, None, 68.24, 2017-01-15 17:00:00, 4.022
None, 0.337, None, 80.5, 2017-01-15 18:00:00, 1.559
None, 0.625998, None, 85.7, 2017-01-15 19:00:00, 0.5
None, 0.449999, None, 88.1, 2017-01-15 20:00:00, 0.086998
None, 0.426999, None, 90.1, 2017-01-15 21:00:00, -0.321999
None, 0.395999, None, 90.1, 2017-01-15 22:00:00, -0.115998
None, 0.4, None, 90.2, 2017-01-15 23:00:00, 0.014999
None, 0.352999, None, 90.7, 2017-01-16 00:00:00, 0.021998
None, 0.477999, None, 90.8, 2017-01-16 01:00:00, 0.082998
None, 0.488999, None, 92.1, 2017-01-16 02:00:00, -0.142
None, 0.495, None, 91.5, 2017-01-16 03:00:00, 0.120999
None, 0.409999, None, 91.9, 2017-01-16 04:00:00, -0.008
None, 0.131999, None, 93.5, 2017-01-16 05:00:00, -0.240998
None, 0.236, None, 92.5, 2017-01-16 06:00:00, 0.094999
None, 0.303999, None, 91.8, 2017-01-16 07:00:00, 0.233998
None, 0.375, None, 91.7, 2017-01-16 08:00:00, 0.46
None, 0.293998, None, 91.0, 2017-01-16 09:00:00, 0.742999
None, 0.347999, None, 86.2, 2017-01-16 10:00:00, 1.84
None, 0.328, None, 78.72, 2017-01-16 11:00:00, 3.519
None, 0.619, None, 72.88, 2017-01-16 12:00:00, 4.564
None, 0.470999, None, 69.3, 2017-01-16 13:00:00, 5.18
None, 0.684, None, 70.33, 2017-01-16 14:00:00, 5.205
None, 0.423999, None, 75.38, 2017-01-16 15:00:00, 5.172
None, 0.419999, None, 80.4, 2017-01-16 16:00:00, 4.578
None, 1.109, None, 80.6, 2017-01-16 17:00:00, 4.249
None, 0.538999, None, 87.6, 2017-01-16 18:00:00, 3.543
None, 0.456999, None, 94.7, 2017-01-16 19:00:00, 2.807
None, 0.210998, None, 96.4, 2017-01-16 20:00:00, 2.59
None, 0.209, None, 96.8, 2017-01-16 21:00:00, 2.412
None, 0.351999, None, 97.5, 2017-01-16 22:00:00, 2.266
None, 0.509998, None, 97.7, 2017-01-16 23:00:00, 2.146
None, 0.316, None, 97.9, 2017-01-17 00:00:00, 2.133
None, 0.184, None, 97.9, 2017-01-17 01:00:00, 2.27
None, 0.314999, None, 98.0, 2017-01-17 02:00:00, 2.251
None, 0.577, None, 98.2, 2017-01-17 03:00:00, 2.346
None, 0.342999, None, 98.2, 2017-01-17 04:00:00, 2.319
None, 0.291999, None, 98.3, 2017-01-17 05:00:00, 2.253
None, 0.282999, None, 98.4, 2017-01-17 06:00:00, 2.107
None, 0.384999, None, 98.5, 2017-01-17 07:00:00, 2.196
None, 0.244, None, 98.5, 2017-01-17 08:00:00, 2.371
None, 0.488, None, 98.6, 2017-01-17 09:00:00, 2.453
None, 0.611, None, 98.6, 2017-01-17 10:00:00, 2.864
None, 0.717, None, 98.4, 2017-01-17 11:00:00, 3.889
None, 0.783999, None, 97.8, 2017-01-17 12:00:00, 5.137
None, 0.653998, None, 96.9, 2017-01-17 13:00:00, 5.605
None, 0.241999, None, 97.1, 2017-01-17 14:00:00, 5.299
None, 0.4, None, 97.3, 2017-01-17 15:00:00, 5.304
None, 0.490999, None, 97.6, 2017-01-17 16:00:00, 5.576
None, 1.621, None, 97.8, 2017-01-17 17:00:00, 6.643
None, 0.884998, None, 97.5, 2017-01-17 18:00:00, 6.733
None, 0.240998, None, 97.4, 2017-01-17 19:00:00, 6.662
None, 0.795, None, 97.6, 2017-01-17 20:00:00, 6.615
None, 0.811999, None, 97.7, 2017-01-17 21:00:00, 7.086
None, 2.066, None, 97.2, 2017-01-17 22:00:00, 7.758
None, 2.239, None, 95.1, 2017-01-17 23:00:00, 7.856
None, 2.285, None, 94.6, 2017-01-18 00:00:00, 7.893
None, 2.247, None, 93.4, 2017-01-18 01:00:00, 7.958
None, 1.792, None, 93.3, 2017-01-18 02:00:00, 7.842
None, 0.837998, None, 95.1, 2017-01-18 03:00:00, 7.493
None, 0.862999, None, 96.2, 2017-01-18 04:00:00, 7.269
None, 0.6, None, 96.6, 2017-01-18 05:00:00, 7.191
