station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, time, avg_air_temp_pst1hr
None, None, 4.65889, 2017-01-01 00:00:00, -0.884721
None, None, 3.65215, 2017-01-01 01:00:00, -1.61361
None, None, 5.06653, 2017-01-01 02:00:00, -1.73083
None, None, 4.53903, 2017-01-01 03:00:00, -2.71944
None, None, 4.97618, 2017-01-01 04:00:00, -3.25583
None, None, 4.20576, 2017-01-01 05:00:00, -4.335
None, None, 3.19923, 2017-01-01 06:00:00, -4.37917
None, None, 3.05423, 2017-01-01 07:00:00, -4.8425
None, None, 2.09882, 2017-01-01 08:00:00, -5.07222
None, None, 2.59854, 2017-01-01 09:00:00, -5.39431
None, None, 2.28576, 2017-01-01 10:00:00, -5.75361
None, None, 2.31201, 2017-01-01 11:00:00, -5.70166
None, None, 3.10167, 2017-01-01 12:00:00, -4.20569
None, None, 2.52201, 2017-01-01 13:00:00, -2.68375
None, None, 2.59417, 2017-01-01 14:00:00, -2.14972
None, None, 3.50701, 2017-01-01 15:00:00, -1.54555
None, None, 2.93958, 2017-01-01 16:00:00, -1.76472
None, None, 1.51826, 2017-01-01 17:00:00, -3.5393
None, None, 1.8009, 2017-01-01 18:00:00, -4.31528
None, None, 3.36055, 2017-01-01 19:00:00, -5.03986
None, None, 3.38965, 2017-01-01 20:00:00, -5.27944
None, None, 2.47826, 2017-01-01 21:00:00, -5.88597
None, None, 2.44549, 2017-01-01 22:00:00, -6.7718
None, None, 2.27507, 2017-01-01 23:00:00, -7.58458
None, None, 2.37382, 2017-01-02 00:00:00, -7.40861
None, None, 2.4184, 2017-01-02 01:00:00, -7.79708
None, None, 2.88208, 2017-01-02 02:00:00, -8.09514
None, None, 2.2316, 2017-01-02 03:00:00, -8.49875
None, None, 1.98146, 2017-01-02 04:00:00, -8.80444
None, None, 2.23778, 2017-01-02 05:00:00, -8.87375
None, None, 2.30972, 2017-01-02 06:00:00, -8.82778
None, None, 2.17694, 2017-01-02 07:00:00, -9.23375
None, None, 3.65972, 2017-01-02 08:00:00, -8.55291
None, None, 4.2284, 2017-01-02 09:00:00, -9.20361
None, None, 4.55861, 2017-01-02 10:00:00, -9.09569
None, None, 6.32861, 2017-01-02 11:00:00, -8.44431
None, None, 3.24924, 2017-01-02 12:00:00, -7.01805
None, None, 4.98556, 2017-01-02 13:00:00, -4.91556
None, None, 5.48028, 2017-01-02 14:00:00, -3.40681
None, None, 6.01097, 2017-01-02 15:00:00, -2.61305
None, None, 5.07507, 2017-01-02 16:00:00, -2.79556
None, None, 5.78569, 2017-01-02 17:00:00, -4.06028
None, None, 4.07465, 2017-01-02 18:00:00, -5.1525
None, None, 3.44021, 2017-01-02 19:00:00, -6.24097
None, None, 2.33403, 2017-01-02 20:00:00, -6.42875
None, None, 2.12569, 2017-01-02 21:00:00, -6.90125
