station_observations
TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, 1.095, None, 84.1, 2017-01-02 20:00:00, -12.54
None, 0.406, None, 85.8, 2017-01-02 21:00:00, -12.32
None, 0.644, None, 87.3, 2017-01-02 22:00:00, -12.12
None, 0.966, None, 87.8, 2017-01-02 23:00:00, -12.28
None, 0.834, None, 87.8, 2017-01-03 00:00:00, -12.16
None, 0.622, None, 88.5, 2017-01-03 01:00:00, -11.85
None, 0.991, None, 88.3, 2017-01-03 02:00:00, -11.71
None, 1.486, None, 88.3, 2017-01-03 03:00:00, -11.73
None, 2.127, None, 87.8, 2017-01-03 04:00:00, -11.21
None, 3.201, None, 84.0, 2017-01-03 05:00:00, -10.7
None, 2.937, None, 86.4, 2017-01-03 06:00:00, -10.45
None, 3.227, None, 87.3, 2017-01-03 07:00:00, -10.23
None, 1.879, None, 86.6, 2017-01-03 08:00:00, -9.96
None, 2.571, None, 86.1, 2017-01-03 09:00:00, -9.54
None, 1.896, None, 85.3, 2017-01-03 10:00:00, -9.19
None, 1.185, None, 86.8, 2017-01-03 11:00:00, -9.03
None, 1.324, None, 83.1, 2017-01-03 12:00:00, -8.03
None, 0.884, None, 82.1, 2017-01-03 13:00:00, -6.979
None, 1.026, None, 82.9, 2017-01-03 14:00:00, -6.599
None, 1.816, None, 80.9, 2017-01-03 15:00:00, -6.248
None, 1.671, None, 82.8, 2017-01-03 16:00:00, -6.338
None, 0.786, None, 83.8, 2017-01-03 17:00:00, -6.172
None, 1.157, None, 82.5, 2017-01-03 18:00:00, -5.535
None, 2.566, None, 84.0, 2017-01-03 19:00:00, -5.237
None, 1.627, None, 87.3, 2017-01-03 20:00:00, -5.961
None, 1.392, None, 88.1, 2017-01-03 21:00:00, -6.56
None, 1.523, None, 91.5, 2017-01-03 22:00:00, -6.426
None, 1.874, None, 90.5, 2017-01-03 23:00:00, -6.003
None, 2.294, None, 91.3, 2017-01-04 00:00:00, -6.023
None, 2.438, None, 91.7, 2017-01-04 01:00:00, -5.957
None, 1.701, None, 91.2, 2017-01-04 02:00:00, -5.462
None, 1.811, None, 89.9, 2017-01-04 03:00:00, -5.134
None, 1.739, None, 91.1, 2017-01-04 04:00:00, -5.204
None, 2.133, None, 89.3, 2017-01-04 05:00:00, -4.675
None, 2.235, None, 89.4, 2017-01-04 06:00:00, -4.231
None, 2.368, None, 87.7, 2017-01-04 07:00:00, -4.259
None, 2.112, None, 89.6, 2017-01-04 08:00:00, -4.78
None, 2.189, None, 88.9, 2017-01-04 09:00:00, -4.643
None, 2.566, None, 87.0, 2017-01-04 10:00:00, -4.51
None, 2.532, None, 86.8, 2017-01-04 11:00:00, -4.168
None, 1.72, None, 85.9, 2017-01-04 12:00:00, -3.563
None, 1.729, None, 85.4, 2017-01-04 13:00:00, -3.817
None, 1.868, None, 84.7, 2017-01-04 14:00:00, -3.271
None, 0.745, None, 86.3, 2017-01-04 15:00:00, -2.724
None, 0.999, None, 84.4, 2017-01-04 16:00:00, -3.142
None, 0.314, None, 85.3, 2017-01-04 17:00:00, -3.017
None, 0.598, None, 83.3, 2017-01-04 18:00:00, -2.882
None, 0.572, None, 85.4, 2017-01-04 19:00:00, -3.168
None, 0.309, None, 87.9, 2017-01-04 20:00:00, -3.321
None, 0.993, None, 91.4, 2017-01-04 21:00:00, -3.501
None, 0.523, None, 92.9, 2017-01-04 22:00:00, -3.594
None, 1.059, None, 93.3, 2017-01-04 23:00:00, -3.788
None, 1.903, None, 93.4, 2017-01-05 00:00:00, -4.068
None, 2.285, None, 93.0, 2017-01-05 01:00:00, -3.757
None, 2.149, None, 93.4, 2017-01-05 02:00:00, -4.215
None, 1.889, None, 93.6, 2017-01-05 03:00:00, -4.272
None, 1.985, None, 93.3, 2017-01-05 04:00:00, -4.389
None, 2.396, None, 92.7, 2017-01-05 05:00:00, -4.343
None, 1.865, None, 91.2, 2017-01-05 06:00:00, -4.39
None, 1.484, None, 91.5, 2017-01-05 07:00:00, -4.679
None, 1.329, None, 90.3, 2017-01-05 08:00:00, -5.038
None, 1.344, None, 88.1, 2017-01-05 09:00:00, -5.455
None, 1.726, None, 91.0, 2017-01-05 10:00:00, -5.783
None, 1.445, None, 90.1, 2017-01-05 11:00:00, -5.148
None, 1.195, None, 84.5, 2017-01-05 12:00:00, -4.857
None, 1.434, None, 82.1, 2017-01-05 13:00:00, -5.135
None, 1.63, None, 83.7, 2017-01-05 14:00:00, -5.505
None, 1.553, None, 84.8, 2017-01-05 15:00:00, -5.733
None, 2.916, None, 83.7, 2017-01-05 16:00:00, -5.773
None, 3.886, None, 87.4, 2017-01-05 17:00:00, -6.221
None, 4.757, None, 85.0, 2017-01-05 18:00:00, -6.89
None, 4.9, None, 84.7, 2017-01-05 19:00:00, -7.517
None, 5.734, None, 84.3, 2017-01-05 20:00:00, -8.28
None, 6.19, None, 83.2, 2017-01-05 21:00:00, -8.89
None, 6.278, None, 83.8, 2017-01-05 22:00:00, -9.52
None, 6.515, None, 82.4, 2017-01-05 23:00:00, -9.98
None, 5.813, None, 83.4, 2017-01-06 00:00:00, -10.21
None, 4.703, None, 82.9, 2017-01-06 01:00:00, -10.58
None, 5.208, None, 84.5, 2017-01-06 02:00:00, -10.78
None, 4.357, None, 86.9, 2017-01-06 03:00:00, -10.89
None, 5.158, None, 80.8, 2017-01-06 04:00:00, -11.27
None, 4.871, None, 83.7, 2017-01-06 05:00:00, -12.11
None, 4.513, None, 80.9, 2017-01-06 06:00:00, -12.53
None, 4.336, None, 81.5, 2017-01-06 07:00:00, -12.7
None, 3.937, None, 82.6, 2017-01-06 08:00:00, -12.71
None, 2.656, None, 84.9, 2017-01-06 09:00:00, -12.71
None, 2.258, None, 80.9, 2017-01-06 10:00:00, -12.65
None, 1.867, None, 80.4, 2017-01-06 11:00:00, -12.61
None, 1.115, None, 78.12, 2017-01-06 12:00:00, -12.47
None, 0.403, None, 78.67, 2017-01-06 13:00:00, -11.73
None, 1.164, None, 81.1, 2017-01-06 14:00:00, -11.72
None, 1.952, None, 75.46, 2017-01-06 15:00:00, -11.9
None, 4.676, None, 68.97, 2017-01-06 16:00:00, -12.9
None, 5.759, None, 73.04, 2017-01-06 17:00:00, -13.93
None, 3.497, None, 69.81, 2017-01-06 18:00:00, -14.77
None, 3.321, None, 69.43, 2017-01-06 19:00:00, -15.4
None, 3.202, None, 69.47, 2017-01-06 20:00:00, -15.27
None, 3.577, None, 67.9, 2017-01-06 21:00:00, -15.13
None, 4.159, None, 67.77, 2017-01-06 22:00:00, -15.18
None, 4.255, None, 66.86, 2017-01-06 23:00:00, -15.59
None, 4.046, None, 68.64, 2017-01-07 00:00:00, -15.85
None, 4.076, None, 66.16, 2017-01-07 01:00:00, -15.69
None, 3.593, None, 66.02, 2017-01-07 02:00:00, -15.92
None, 3.366, None, 64.08, 2017-01-07 03:00:00, -16.43
None, 3.272, None, 64.42, 2017-01-07 04:00:00, -16.99
None, 3.141, None, 66.16, 2017-01-07 05:00:00, -17.59
None, 3.197, None, 65.05, 2017-01-07 06:00:00, -18.26
None, 2.484, None, 64.71, 2017-01-07 07:00:00, -18.59
None, 2.676, None, 62.13, 2017-01-07 08:00:00, -19.13
None, 3.465, None, 62.47, 2017-01-07 09:00:00, -19.78
None, 2.479, None, 63.91, 2017-01-07 10:00:00, -19.87
None, 2.585, None, 64.89, 2017-01-07 11:00:00, -20.28
None, 2.226, None, 64.01, 2017-01-07 12:00:00, -20.56
None, 2.949, None, 63.36, 2017-01-07 13:00:00, -21.02
None, 1.968, None, 61.89, 2017-01-07 14:00:00, -21.13
None, 1.76, None, 61.84, 2017-01-07 15:00:00, -21.1
None, 1.62, None, 63.07, 2017-01-07 16:00:00, -21.21
None, 1.439, None, 64.6, 2017-01-07 17:00:00, -21.42
None, 1.392, None, 63.68, 2017-01-07 18:00:00, -21.42
None, 1.205, None, 66.35, 2017-01-07 19:00:00, -21.57
None, 1.239, None, 66.52, 2017-01-07 20:00:00, -21.62
None, 1.078, None, 67.81, 2017-01-07 21:00:00, -21.57
None, 0.79, None, 68.84, 2017-01-07 22:00:00, -21.52
None, 0.918, None, 71.49, 2017-01-07 23:00:00, -21.34
None, 0.741, None, 71.53, 2017-01-08 00:00:00, -21.15
None, 0.853, None, 72.82, 2017-01-08 01:00:00, -21.07
None, 0.853, None, 73.29, 2017-01-08 02:00:00, -20.96
None, 0.768, None, 72.61, 2017-01-08 03:00:00, -20.83
None, 1.291, None, 74.55, 2017-01-08 04:00:00, -20.67
None, 1.668, None, 78.43, 2017-01-08 05:00:00, -20.6
None, 1.657, None, 79.9, 2017-01-08 06:00:00, -20.45
None, 1.236, None, 78.43, 2017-01-08 07:00:00, -20.17
None, 1.623, None, 75.47, 2017-01-08 08:00:00, -20.04
None, 1.522, None, 76.97, 2017-01-08 09:00:00, -19.87
None, 1.278, None, 77.34, 2017-01-08 10:00:00, -19.66
None, 0.662, None, 75.48, 2017-01-08 11:00:00, -19.16
None, 1.063, None, 74.01, 2017-01-08 12:00:00, -18.82
None, 1.84, None, 69.53, 2017-01-08 13:00:00, -18.63
None, 2.102, None, 69.22, 2017-01-08 14:00:00, -18.34
None, 2.491, None, 70.63, 2017-01-08 15:00:00, -18.61
None, 1.466, None, 69.52, 2017-01-08 16:00:00, -19.09
None, 0.957, None, 73.11, 2017-01-08 17:00:00, -20.39
None, 2.551, None, 69.95, 2017-01-08 18:00:00, -21.38
None, 3.081, None, 74.25, 2017-01-08 19:00:00, -22.18
None, 3.254, None, 78.46, 2017-01-08 20:00:00, -22.61
None, 3.142, None, 78.15, 2017-01-08 21:00:00, -23.3
None, 2.788, None, 78.8, 2017-01-08 22:00:00, -23.52
None, 3.07, None, 77.91, 2017-01-08 23:00:00, -23.72
None, 3.649, None, 78.7, 2017-01-09 00:00:00, -23.12
None, 3.374, None, 78.15, 2017-01-09 01:00:00, -22.39
None, 2.605, None, 78.87, 2017-01-09 02:00:00, -22.39
None, 3.178, None, 79.18, 2017-01-09 03:00:00, -21.89
None, 2.495, None, 80.1, 2017-01-09 04:00:00, -21.74
None, 2.95, None, 80.1, 2017-01-09 05:00:00, -21.37
None, 3.109, None, 80.1, 2017-01-09 06:00:00, -21.25
None, 2.646, None, 80.5, 2017-01-09 07:00:00, -21.06
None, 2.552, None, 80.1, 2017-01-09 08:00:00, -21.17
None, 2.047, None, 80.9, 2017-01-09 09:00:00, -21.08
None, 1.637, None, 79.83, 2017-01-09 10:00:00, -20.79
None, 1.992, None, 81.6, 2017-01-09 11:00:00, -20.55
None, 2.967, None, 82.4, 2017-01-09 12:00:00, -19.82
None, 2.742, None, 82.2, 2017-01-09 13:00:00, -18.68
None, 2.669, None, 83.3, 2017-01-09 14:00:00, -17.9
None, 2.906, None, 82.8, 2017-01-09 15:00:00, -16.97
None, 2.01, None, 83.8, 2017-01-09 16:00:00, -16.59
None, 1.478, None, 83.8, 2017-01-09 17:00:00, -16.25
None, 1.395, None, 83.5, 2017-01-09 18:00:00, -16.37
None, 1.388, None, 80.9, 2017-01-09 19:00:00, -16.42
None, 2.856, None, 75.66, 2017-01-09 20:00:00, -16.13
None, 3.874, None, 80.6, 2017-01-09 21:00:00, -16.18
None, 4.369, None, 75.89, 2017-01-09 22:00:00, -16.37
None, 3.87, None, 76.2, 2017-01-09 23:00:00, -16.78
None, 6.005, None, 79.16, 2017-01-10 00:00:00, -15.91
None, 6.547, None, 82.9, 2017-01-10 01:00:00, -15.59
None, 5.98, None, 78.89, 2017-01-10 02:00:00, -15.22
None, 3.58, None, 62.22, 2017-01-10 03:00:00, -13.93
None, 2.829, None, 52.14, 2017-01-10 04:00:00, -14.08
None, 2.529, None, 56.98, 2017-01-10 05:00:00, -15.36
None, 1.745, None, 60.71, 2017-01-10 06:00:00, -15.49
None, 1.743, None, 62.79, 2017-01-10 07:00:00, -15.95
None, 1.348, None, 65.78, 2017-01-10 08:00:00, -16.42
None, 1.05, None, 71.57, 2017-01-10 09:00:00, -16.36
None, 1.01, None, 69.56, 2017-01-10 10:00:00, -16.1
None, 2.116, None, 72.7, 2017-01-10 11:00:00, -15.56
None, 2.643, None, 72.5, 2017-01-10 12:00:00, -14.68
None, 3.307, None, 73.78, 2017-01-10 13:00:00, -13.85
None, 3.368, None, 74.35, 2017-01-10 14:00:00, -13.46
None, 3.578, None, 77.93, 2017-01-10 15:00:00, -13.59
None, 2.201, None, 81.3, 2017-01-10 16:00:00, -13.99
None, 1.941, None, 85.3, 2017-01-10 17:00:00, -14.47
None, 2.676, None, 83.8, 2017-01-10 18:00:00, -14.76
None, 2.622, None, 87.1, 2017-01-10 19:00:00, -15.2
None, 3.07, None, 85.7, 2017-01-10 20:00:00, -15.49
None, 4.182, None, 85.4, 2017-01-10 21:00:00, -15.93
None, 3.806, None, 84.0, 2017-01-10 22:00:00, -16.24
None, 3.188, None, 85.3, 2017-01-10 23:00:00, -15.66
None, 2.954, None, 85.2, 2017-01-11 00:00:00, -15.63
None, 3.617, None, 85.5, 2017-01-11 01:00:00, -15.77
None, 3.588, None, 83.4, 2017-01-11 02:00:00, -16.25
None, 3.642, None, 84.1, 2017-01-11 03:00:00, -16.39
None, 3.953, None, 84.2, 2017-01-11 04:00:00, -15.9
None, 3.248, None, 81.8, 2017-01-11 05:00:00, -17.64
None, 3.43, None, 86.2, 2017-01-11 06:00:00, -18.58
None, 4.461, None, 83.0, 2017-01-11 07:00:00, -16.34
None, 3.956, None, 76.75, 2017-01-11 08:00:00, -15.34
None, 4.538, None, 78.89, 2017-01-11 09:00:00, -16.54
None, 4.071, None, 79.09, 2017-01-11 10:00:00, -17.7
None, 4.464, None, 80.7, 2017-01-11 11:00:00, -17.35
None, 5.825, None, 73.48, 2017-01-11 12:00:00, -14.86
None, 5.015, None, 72.43, 2017-01-11 13:00:00, -14.33
None, 2.782, None, 71.29, 2017-01-11 14:00:00, -13.45
None, 2.205, None, 72.79, 2017-01-11 15:00:00, -12.81
None, 2.041, None, 84.8, 2017-01-11 16:00:00, -13.8
None, 1.072, None, 79.54, 2017-01-11 17:00:00, -15.67
None, 0.365, None, 79.31, 2017-01-11 18:00:00, -15.53
None, 0.519, None, 79.09, 2017-01-11 19:00:00, -15.91
None, 0.224, None, 81.5, 2017-01-11 20:00:00, -15.63
None, 1.149, None, 83.0, 2017-01-11 21:00:00, -16.12
None, 1.409, None, 84.5, 2017-01-11 22:00:00, -16.57
None, 0.633, None, 84.2, 2017-01-11 23:00:00, -17.26
None, 1.891, None, 84.8, 2017-01-12 00:00:00, -18.43
None, 1.544, None, 83.1, 2017-01-12 01:00:00, -18.25
None, 1.049, None, 83.4, 2017-01-12 02:00:00, -17.75
None, 0.654, None, 83.3, 2017-01-12 03:00:00, -17.4
None, 0.359, None, 82.6, 2017-01-12 04:00:00, -17.72
None, 0.251, None, 82.0, 2017-01-12 05:00:00, -18.84
None, 0.206, None, 80.9, 2017-01-12 06:00:00, -19.65
None, 0.35, None, 80.6, 2017-01-12 07:00:00, -20.18
None, 0.334, None, 80.3, 2017-01-12 08:00:00, -20.4
None, 0.429, None, 80.7, 2017-01-12 09:00:00, -20.96
None, 0.407, None, 84.4, 2017-01-12 10:00:00, -19.13
None, 0.381, None, 83.4, 2017-01-12 11:00:00, -15.95
None, 0.021, None, 83.4, 2017-01-12 12:00:00, -16.22
None, None, None, 85.0, 2017-01-12 13:00:00, -15.9
None, 0.562, None, 85.6, 2017-01-12 14:00:00, -15.25
None, 0.579, None, 85.0, 2017-01-12 15:00:00, -15.09
None, 1.7, None, 73.93, 2017-01-12 16:00:00, -13.86
None, 2.796, None, 60.97, 2017-01-12 17:00:00, -10.11
None, 2.968, None, 59.15, 2017-01-12 18:00:00, -9.71
None, 2.405, None, 59.35, 2017-01-12 19:00:00, -9.23
None, 2.832, None, 65.66, 2017-01-12 20:00:00, -10.25
None, 2.373, None, 63.14, 2017-01-12 21:00:00, -9.85
None, 4.461, None, 63.71, 2017-01-12 22:00:00, -9.17
None, 5.401, None, 62.93, 2017-01-12 23:00:00, -8.7
None, 5.016, None, 62.62, 2017-01-13 00:00:00, -8.31
None, 5.499, None, 63.64, 2017-01-13 01:00:00, -7.814
None, 4.898, None, 62.85, 2017-01-13 02:00:00, -7.503
None, 5.257, None, 60.76, 2017-01-13 03:00:00, -6.959
None, 3.96, None, 60.46, 2017-01-13 04:00:00, -6.222
None, 1.938, None, 60.08, 2017-01-13 05:00:00, -5.757
None, 2.547, None, 61.88, 2017-01-13 06:00:00, -5.565
None, 1.756, None, 60.41, 2017-01-13 07:00:00, -5.466
None, 1.826, None, 60.92, 2017-01-13 08:00:00, -5.205
None, 3.11, None, 60.1, 2017-01-13 09:00:00, -4.837
None, 3.979, None, 60.91, 2017-01-13 10:00:00, -4.336
None, 3.952, None, 60.16, 2017-01-13 11:00:00, -3.505
None, 4.179, None, 58.31, 2017-01-13 12:00:00, -2.613
None, 4.65, None, 61.08, 2017-01-13 13:00:00, -2.331
None, 5.004, None, 58.66, 2017-01-13 14:00:00, -1.43
None, 4.443, None, 57.07, 2017-01-13 15:00:00, -0.856
None, 5.685, None, 57.71, 2017-01-13 16:00:00, -0.509
None, 6.87, None, 56.86, 2017-01-13 17:00:00, -0.471
None, 5.477, None, 59.54, 2017-01-13 18:00:00, -0.379
None, 5.687, None, 59.61, 2017-01-13 19:00:00, -0.376
None, 6.391, None, 59.34, 2017-01-13 20:00:00, -0.169
None, 6.684, None, 58.29, 2017-01-13 21:00:00, 0.006
None, 5.004, None, 57.88, 2017-01-13 22:00:00, 0.177
None, 6.474, None, 57.61, 2017-01-13 23:00:00, 0.659
None, 7.063, None, 56.11, 2017-01-14 00:00:00, 0.941
None, 6.856, None, 55.47, 2017-01-14 01:00:00, 1.04
None, 6.143, None, 56.45, 2017-01-14 02:00:00, 1.044
None, 4.642, None, 56.86, 2017-01-14 03:00:00, 1.112
None, 5.114, None, 55.47, 2017-01-14 04:00:00, 1.402
None, 5.729, None, 57.74, 2017-01-14 05:00:00, 1.695
None, 7.82, None, 58.34, 2017-01-14 06:00:00, 1.618
None, 7.374, None, 56.96, 2017-01-14 07:00:00, 1.483
None, 11.29, None, 58.78, 2017-01-14 08:00:00, 1.642
None, 11.03, None, 56.4, 2017-01-14 09:00:00, 1.797
None, 11.11, None, 56.47, 2017-01-14 10:00:00, 2.277
None, 5.679, None, 53.04, 2017-01-14 11:00:00, 2.688
None, 8.46, None, 53.81, 2017-01-14 12:00:00, 3.35
None, 10.76, None, 53.26, 2017-01-14 13:00:00, 3.943
None, 10.44, None, 53.33, 2017-01-14 14:00:00, 4.104
None, 13.44, None, 55.57, 2017-01-14 15:00:00, 4.245
None, 12.22, None, 56.92, 2017-01-14 16:00:00, 3.697
None, 9.6, None, 62.33, 2017-01-14 17:00:00, 2.929
None, 8.65, None, 64.31, 2017-01-14 18:00:00, 2.227
None, 9.42, None, 65.37, 2017-01-14 19:00:00, 1.846
None, 9.26, None, 66.01, 2017-01-14 20:00:00, 1.79
None, 7.451, None, 63.74, 2017-01-14 21:00:00, 1.814
None, 8.42, None, 63.77, 2017-01-14 22:00:00, 2.061
None, 8.37, None, 62.11, 2017-01-14 23:00:00, 2.505
None, 4.995, None, 61.66, 2017-01-15 00:00:00, 2.648
None, 5.443, None, 60.68, 2017-01-15 01:00:00, 2.957
None, 9.08, None, 59.66, 2017-01-15 02:00:00, 3.206
None, 8.7, None, 60.57, 2017-01-15 03:00:00, 3.175
None, 8.33, None, 59.65, 2017-01-15 04:00:00, 3.317
None, 8.84, None, 61.49, 2017-01-15 05:00:00, 3.187
None, 8.65, None, 62.34, 2017-01-15 06:00:00, 2.788
None, 7.928, None, 60.0, 2017-01-15 07:00:00, 2.654
None, 6.117, None, 59.05, 2017-01-15 08:00:00, 2.787
None, 7.881, None, 57.42, 2017-01-15 09:00:00, 2.87
None, 7.186, None, 55.24, 2017-01-15 10:00:00, 3.469
None, 7.436, None, 55.36, 2017-01-15 11:00:00, 4.063
None, 7.808, None, 52.16, 2017-01-15 12:00:00, 4.867
None, 7.603, None, 49.09, 2017-01-15 13:00:00, 5.656
None, 7.208, None, 49.09, 2017-01-15 14:00:00, 5.824
None, 8.3, None, 49.0, 2017-01-15 15:00:00, 5.333
None, 8.2, None, 50.78, 2017-01-15 16:00:00, 4.837
None, 7.098, None, 53.5, 2017-01-15 17:00:00, 4.327
None, 5.871, None, 55.23, 2017-01-15 18:00:00, 3.904
None, 6.957, None, 58.18, 2017-01-15 19:00:00, 3.63
None, 7.121, None, 57.78, 2017-01-15 20:00:00, 3.715
None, 8.4, None, 57.41, 2017-01-15 21:00:00, 3.8
None, 8.38, None, 55.71, 2017-01-15 22:00:00, 3.875
None, 10.27, None, 56.45, 2017-01-15 23:00:00, 4.149
None, 7.222, None, 57.74, 2017-01-16 00:00:00, 3.989
None, 6.135, None, 56.32, 2017-01-16 01:00:00, 4.104
None, 7.085, None, 61.3, 2017-01-16 02:00:00, 4.295
None, 5.911, None, 61.34, 2017-01-16 03:00:00, 4.349
None, 4.905, None, 63.54, 2017-01-16 04:00:00, 4.746
None, 3.144, None, 64.02, 2017-01-16 05:00:00, 4.762
None, 2.759, None, 63.88, 2017-01-16 06:00:00, 4.74
None, 2.112, None, 59.61, 2017-01-16 07:00:00, 4.766
None, 5.357, None, 61.2, 2017-01-16 08:00:00, 6.016
None, 7.555, None, 59.47, 2017-01-16 09:00:00, 6.348
None, 8.58, None, 56.62, 2017-01-16 10:00:00, 6.704
None, 9.39, None, 54.19, 2017-01-16 11:00:00, 7.335
None, 12.2, None, 53.89, 2017-01-16 12:00:00, 7.435
None, 9.92, None, 53.94, 2017-01-16 13:00:00, 7.424
None, 6.957, None, 53.05, 2017-01-16 14:00:00, 7.861
None, 9.11, None, 56.97, 2017-01-16 15:00:00, 7.319
None, 4.939, None, 58.7, 2017-01-16 16:00:00, 6.593
None, 4.872, None, 60.44, 2017-01-16 17:00:00, 6.093
None, 3.164, None, 63.78, 2017-01-16 18:00:00, 5.484
None, 0.954, None, 65.07, 2017-01-16 19:00:00, 4.605
None, 0.825, None, 67.68, 2017-01-16 20:00:00, 4.62
None, 1.757, None, 68.4, 2017-01-16 21:00:00, 4.442
None, 2.801, None, 72.54, 2017-01-16 22:00:00, 4.601
None, 3.441, None, 76.24, 2017-01-16 23:00:00, 3.927
None, 3.524, None, 79.85, 2017-01-17 00:00:00, 3.545
None, 4.542, None, 70.85, 2017-01-17 01:00:00, 3.8
None, 6.14, None, 67.99, 2017-01-17 02:00:00, 5.199
None, 5.997, None, 67.11, 2017-01-17 03:00:00, 5.465
None, 4.476, None, 63.2, 2017-01-17 04:00:00, 5.821
None, 3.03, None, 63.92, 2017-01-17 05:00:00, 6.129
None, 3.896, None, 62.86, 2017-01-17 06:00:00, 6.105
None, 4.793, None, 67.55, 2017-01-17 07:00:00, 5.995
None, 4.433, None, 63.41, 2017-01-17 08:00:00, 5.924
None, 3.328, None, 65.34, 2017-01-17 09:00:00, 5.844
None, 2.928, None, 64.59, 2017-01-17 10:00:00, 5.785
None, 3.195, None, 65.54, 2017-01-17 11:00:00, 6.269
None, 2.911, None, 63.36, 2017-01-17 12:00:00, 6.419
None, 2.62, None, 62.98, 2017-01-17 13:00:00, 6.785
None, 1.68, None, 60.63, 2017-01-17 14:00:00, 6.677
None, 1.734, None, 60.94, 2017-01-17 15:00:00, 7.076
None, 1.4, None, 64.3, 2017-01-17 16:00:00, 6.686
None, 1.319, None, 69.03, 2017-01-17 17:00:00, 5.653
None, 2.079, None, 72.3, 2017-01-17 18:00:00, 4.957
None, 2.097, None, 74.88, 2017-01-17 19:00:00, 4.283
None, 2.329, None, 77.56, 2017-01-17 20:00:00, 4.109
None, 2.158, None, 80.1, 2017-01-17 21:00:00, 3.486
None, 2.751, None, 82.9, 2017-01-17 22:00:00, 2.775
None, 2.582, None, 82.3, 2017-01-17 23:00:00, 2.788
None, 2.491, None, 84.8, 2017-01-18 00:00:00, 2.317
None, 2.598, None, 87.5, 2017-01-18 01:00:00, 1.999
None, 3.049, None, 88.6, 2017-01-18 02:00:00, 1.674
None, 2.758, None, 88.3, 2017-01-18 03:00:00, 1.681
None, 2.446, None, 90.3, 2017-01-18 04:00:00, 1.616
None, 3.819, None, 93.1, 2017-01-18 05:00:00, 1.465
None, 3.313, None, 93.1, 2017-01-18 06:00:00, 1.51
None, 3.552, None, 93.5, 2017-01-18 07:00:00, 1.403
None, 3.665, None, 94.8, 2017-01-18 08:00:00, 0.887
None, 3.128, None, 95.2, 2017-01-18 09:00:00, 0.717
None, 2.892, None, 94.9, 2017-01-18 10:00:00, 0.82
None, 2.464, None, 91.9, 2017-01-18 11:00:00, 1.534
None, 1.806, None, 87.6, 2017-01-18 12:00:00, 1.676
