station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, HUMIDITY, time
None, 20.4, 1.39, 52.3, 2017-07-12 21:00:00
None, 19.0, 0.86, 58.8, 2017-07-12 22:00:00
None, 16.1, 0.37, 72.0, 2017-07-12 23:00:00
None, 13.8, 0.17, 80.1, 2017-07-13 00:00:00
None, 12.4, 0.18, 83.4, 2017-07-13 01:00:00
None, 11.9, 0.26, 84.1, 2017-07-13 02:00:00
None, 12.3, 0.32, 81.8, 2017-07-13 03:00:00
None, 12.1, 0.54, 83.6, 2017-07-13 04:00:00
None, 11.7, 0.63, 85.2, 2017-07-13 05:00:00
None, 11.7, 0.74, 85.0, 2017-07-13 06:00:00
None, 12.3, 0.66, 83.0, 2017-07-13 07:00:00
None, 13.5, 1.23, 75.4, 2017-07-13 08:00:00
None, 15.1, 1.39, 68.9, 2017-07-13 09:00:00
None, 18.4, 1.74, 54.2, 2017-07-13 10:00:00
None, 22.0, 2.27, 41.9, 2017-07-13 11:00:00
None, 24.9, 3.57, 27.9, 2017-07-13 12:00:00
None, 24.4, 3.65, 26.9, 2017-07-13 13:00:00
None, 24.9, 3.29, 25.5, 2017-07-13 14:00:00
None, 25.4, 3.84, 24.8, 2017-07-13 15:00:00
None, 25.7, 4.1, 24.1, 2017-07-13 16:00:00
None, 26.2, 3.17, 22.0, 2017-07-13 17:00:00
None, 26.0, 3.09, 22.0, 2017-07-13 18:00:00
None, 24.2, 2.26, 35.6, 2017-07-13 19:00:00
None, 21.7, 1.91, 45.6, 2017-07-13 20:00:00
None, 20.2, 1.44, 51.8, 2017-07-13 21:00:00
None, 18.6, 0.76, 58.5, 2017-07-13 22:00:00
None, 16.3, 0.26, 68.5, 2017-07-13 23:00:00
None, 13.9, 0.32, 77.0, 2017-07-14 00:00:00
None, 12.4, 0.21, 80.4, 2017-07-14 01:00:00
None, 11.1, 0.15, 84.0, 2017-07-14 02:00:00
None, 9.9, 0.28, 86.7, 2017-07-14 03:00:00
None, 9.0, 0.35, 88.0, 2017-07-14 04:00:00
None, 8.3, 0.32, 88.6, 2017-07-14 05:00:00
None, 7.8, 0.19, 88.5, 2017-07-14 06:00:00
None, 9.2, 0.29, 83.4, 2017-07-14 07:00:00
None, 14.0, 1.27, 66.0, 2017-07-14 08:00:00
None, 16.2, 2.19, 56.4, 2017-07-14 09:00:00
None, 18.9, 2.27, 45.7, 2017-07-14 10:00:00
None, 21.9, 2.53, 35.2, 2017-07-14 11:00:00
None, 23.8, 2.18, 30.3, 2017-07-14 12:00:00
None, 26.7, 2.42, 21.2, 2017-07-14 13:00:00
None, 27.9, 3.45, 17.9, 2017-07-14 14:00:00
None, 28.3, 3.41, 16.8, 2017-07-14 15:00:00
None, 28.9, 2.64, 16.6, 2017-07-14 16:00:00
None, 29.6, 2.62, 16.0, 2017-07-14 17:00:00
None, 29.9, 2.7, 15.6, 2017-07-14 18:00:00
None, 29.8, 2.63, 16.3, 2017-07-14 19:00:00
None, 28.5, 1.74, 18.8, 2017-07-14 20:00:00
None, 25.8, 1.07, 24.4, 2017-07-14 21:00:00
None, 21.8, 1.68, 38.1, 2017-07-14 22:00:00
None, 20.2, 1.06, 48.1, 2017-07-14 23:00:00
None, 16.7, 0.47, 57.4, 2017-07-15 00:00:00
None, 14.4, 0.61, 59.3, 2017-07-15 01:00:00
None, 13.9, 0.89, 58.1, 2017-07-15 02:00:00
None, 14.4, 1.22, 55.8, 2017-07-15 03:00:00
None, 15.6, 1.58, 50.8, 2017-07-15 04:00:00
None, 15.1, 1.7, 54.6, 2017-07-15 05:00:00
None, 13.7, 1.16, 61.0, 2017-07-15 06:00:00
None, 14.3, 1.61, 58.8, 2017-07-15 07:00:00
None, 15.7, 1.02, 58.1, 2017-07-15 08:00:00
None, 15.6, 1.33, 61.1, 2017-07-15 09:00:00
None, 17.8, 1.32, 52.4, 2017-07-15 10:00:00
None, 21.1, 2.62, 42.8, 2017-07-15 11:00:00
None, 25.8, 2.75, 27.4, 2017-07-15 12:00:00
None, 28.4, 5.0, 17.1, 2017-07-15 13:00:00
None, 29.1, 5.28, 16.4, 2017-07-15 14:00:00
None, 29.1, 5.56, 16.2, 2017-07-15 15:00:00
None, 29.0, 4.46, 17.2, 2017-07-15 16:00:00
None, 29.4, 4.33, 16.7, 2017-07-15 17:00:00
None, 28.7, 3.93, 16.2, 2017-07-15 18:00:00
None, 27.6, 3.14, 15.0, 2017-07-15 19:00:00
None, 26.1, 3.51, 16.1, 2017-07-15 20:00:00
None, 24.1, 1.66, 19.6, 2017-07-15 21:00:00
None, 19.9, 2.58, 37.0, 2017-07-15 22:00:00
None, 18.3, 3.29, 46.4, 2017-07-15 23:00:00
None, 17.1, 2.84, 50.0, 2017-07-16 00:00:00
None, 15.9, 2.95, 51.9, 2017-07-16 01:00:00
None, 15.1, 2.26, 52.9, 2017-07-16 02:00:00
None, 14.1, 1.95, 55.7, 2017-07-16 03:00:00
None, 13.7, 3.0, 58.4, 2017-07-16 04:00:00
None, 12.9, 3.02, 59.6, 2017-07-16 05:00:00
None, 12.3, 2.72, 59.3, 2017-07-16 06:00:00
None, 11.6, 3.08, 62.8, 2017-07-16 07:00:00
None, 10.8, 4.16, 67.6, 2017-07-16 08:00:00
None, 9.1, 3.88, 78.1, 2017-07-16 09:00:00
None, 8.6, 1.58, 86.2, 2017-07-16 10:00:00
None, 10.7, 1.31, 72.4, 2017-07-16 11:00:00
None, 11.0, 1.83, 72.4, 2017-07-16 12:00:00
None, 11.7, 2.35, 63.5, 2017-07-16 13:00:00
None, 12.4, 1.53, 63.0, 2017-07-16 14:00:00
None, 13.2, 1.61, 59.1, 2017-07-16 15:00:00
None, 13.6, 0.71, 56.1, 2017-07-16 16:00:00
None, 14.0, 1.69, 57.0, 2017-07-16 17:00:00
None, 13.7, 3.03, 59.5, 2017-07-16 18:00:00
None, 11.3, 1.18, 80.7, 2017-07-16 19:00:00
None, 11.7, 1.3, 78.9, 2017-07-16 20:00:00
None, 11.6, 2.28, 67.7, 2017-07-16 21:00:00
None, 10.6, 1.23, 72.7, 2017-07-16 22:00:00
None, 9.5, 0.77, 85.4, 2017-07-16 23:00:00
None, 9.2, 0.93, 88.0, 2017-07-17 00:00:00
None, 8.9, 1.14, 87.5, 2017-07-17 01:00:00
None, 8.6, 0.8, 90.4, 2017-07-17 02:00:00
None, 8.4, 0.77, 91.1, 2017-07-17 03:00:00
None, 8.2, 0.67, 91.0, 2017-07-17 04:00:00
None, 7.3, 0.74, 92.0, 2017-07-17 05:00:00
None, 6.3, 0.65, 94.4, 2017-07-17 06:00:00
None, 6.1, 0.96, 93.4, 2017-07-17 07:00:00
None, 7.6, 0.89, 85.7, 2017-07-17 08:00:00
None, 10.2, 0.92, 75.8, 2017-07-17 09:00:00
None, 12.9, 0.64, 62.0, 2017-07-17 10:00:00
None, 14.6, 1.04, 52.8, 2017-07-17 11:00:00
None, 16.0, 1.19, 43.2, 2017-07-17 12:00:00
None, 16.7, 1.36, 40.6, 2017-07-17 13:00:00
None, 17.9, 1.5, 35.2, 2017-07-17 14:00:00
None, 18.1, 1.63, 36.8, 2017-07-17 15:00:00
None, 19.0, 1.6, 33.7, 2017-07-17 16:00:00
None, 20.3, 1.48, 29.7, 2017-07-17 17:00:00
None, 20.6, 1.57, 28.5, 2017-07-17 18:00:00
None, 20.9, 1.44, 27.6, 2017-07-17 19:00:00
None, 20.0, 1.46, 31.5, 2017-07-17 20:00:00
None, 18.0, 1.26, 38.6, 2017-07-17 21:00:00
None, 14.9, 1.31, 46.6, 2017-07-17 22:00:00
None, 11.6, 0.43, 63.3, 2017-07-17 23:00:00
None, 9.2, 0.3, 74.7, 2017-07-18 00:00:00
None, 7.6, 0.16, 80.1, 2017-07-18 01:00:00
None, 6.3, 0.17, 84.3, 2017-07-18 02:00:00
None, 5.2, 0.16, 88.9, 2017-07-18 03:00:00
None, 4.2, 0.13, 89.0, 2017-07-18 04:00:00
None, 3.5, 0.16, 90.4, 2017-07-18 05:00:00
None, 3.1, 0.23, 90.2, 2017-07-18 06:00:00
None, 3.9, 0.36, 89.0, 2017-07-18 07:00:00
None, 7.7, 0.61, 75.9, 2017-07-18 08:00:00
None, 10.2, 1.21, 67.8, 2017-07-18 09:00:00
None, 11.7, 2.14, 63.8, 2017-07-18 10:00:00
None, 13.9, 2.33, 54.5, 2017-07-18 11:00:00
None, 16.4, 2.76, 44.3, 2017-07-18 12:00:00
None, 18.4, 2.71, 38.4, 2017-07-18 13:00:00
None, 19.4, 2.62, 37.8, 2017-07-18 14:00:00
None, 19.9, 3.23, 37.0, 2017-07-18 15:00:00
None, 21.2, 2.56, 33.9, 2017-07-18 16:00:00
None, 22.3, 2.59, 30.1, 2017-07-18 17:00:00
None, 22.5, 2.48, 29.0, 2017-07-18 18:00:00
None, 22.2, 2.14, 30.5, 2017-07-18 19:00:00
None, 20.7, 2.3, 36.3, 2017-07-18 20:00:00
None, 18.5, 0.98, 45.5, 2017-07-18 21:00:00
None, 15.4, 0.27, 59.8, 2017-07-18 22:00:00
None, 12.4, 0.35, 74.0, 2017-07-18 23:00:00
None, 10.8, 0.42, 78.5, 2017-07-19 00:00:00
None, 9.3, 0.3, 83.3, 2017-07-19 01:00:00
None, 8.3, 0.28, 86.9, 2017-07-19 02:00:00
None, 7.4, 0.16, 87.8, 2017-07-19 03:00:00
None, 6.6, 0.23, 88.5, 2017-07-19 04:00:00
None, 6.0, 0.12, 89.9, 2017-07-19 05:00:00
None, 5.6, 0.12, 89.7, 2017-07-19 06:00:00
None, 6.3, 0.23, 86.7, 2017-07-19 07:00:00
None, 9.0, 0.26, 80.7, 2017-07-19 08:00:00
None, 11.4, 0.86, 71.5, 2017-07-19 09:00:00
None, 13.5, 1.05, 65.3, 2017-07-19 10:00:00
None, 14.9, 1.54, 61.5, 2017-07-19 11:00:00
None, 17.6, 2.21, 51.6, 2017-07-19 12:00:00
None, 20.6, 2.34, 42.9, 2017-07-19 13:00:00
None, 23.6, 2.11, 32.7, 2017-07-19 14:00:00
None, 25.3, 2.48, 29.6, 2017-07-19 15:00:00
None, 25.8, 2.32, 28.0, 2017-07-19 16:00:00
None, 25.4, 1.12, 29.6, 2017-07-19 17:00:00
None, 21.9, 2.21, 41.3, 2017-07-19 18:00:00
None, 20.8, 2.04, 40.0, 2017-07-19 19:00:00
None, 20.4, 1.65, 40.7, 2017-07-19 20:00:00
None, 18.2, 0.59, 50.8, 2017-07-19 21:00:00
None, 15.2, 0.37, 66.1, 2017-07-19 22:00:00
None, 13.5, 0.48, 72.3, 2017-07-19 23:00:00
None, 12.6, 0.38, 75.6, 2017-07-20 00:00:00
None, 11.8, 0.69, 78.5, 2017-07-20 01:00:00
None, 11.4, 1.3, 79.7, 2017-07-20 02:00:00
None, 13.9, 2.13, 67.3, 2017-07-20 03:00:00
None, 13.6, 2.06, 78.0, 2017-07-20 04:00:00
None, 13.3, 1.8, 89.3, 2017-07-20 05:00:00
None, 13.0, 0.86, 94.1, 2017-07-20 06:00:00
None, 13.0, 0.39, 95.5, 2017-07-20 07:00:00
None, 13.9, 1.01, 92.0, 2017-07-20 08:00:00
None, 14.7, 1.72, 86.9, 2017-07-20 09:00:00
None, 15.0, 1.56, 87.1, 2017-07-20 10:00:00
None, 15.4, 2.38, 84.7, 2017-07-20 11:00:00
None, 16.6, 2.54, 76.6, 2017-07-20 12:00:00
None, 17.2, None, 71.7, 2017-07-20 13:00:00
None, 16.4, None, 66.6, 2017-07-20 14:00:00
None, 15.4, None, 67.4, 2017-07-20 15:00:00
None, 16.5, None, 60.7, 2017-07-20 16:00:00
None, 15.7, None, 63.2, 2017-07-20 17:00:00
None, 16.0, None, 62.8, 2017-07-20 18:00:00
None, 14.9, None, 70.5, 2017-07-20 19:00:00
None, 13.3, None, 84.3, 2017-07-20 20:00:00
None, 12.7, None, 88.4, 2017-07-20 21:00:00
None, 12.8, None, 77.8, 2017-07-20 22:00:00
None, 12.6, None, 77.7, 2017-07-20 23:00:00
None, 12.1, None, 81.4, 2017-07-21 00:00:00
None, 11.5, None, 87.3, 2017-07-21 01:00:00
None, 11.0, None, 93.3, 2017-07-21 02:00:00
None, 10.6, None, 95.8, 2017-07-21 03:00:00
None, 10.5, None, 96.9, 2017-07-21 04:00:00
None, 10.4, None, 96.8, 2017-07-21 05:00:00
None, 10.3, None, 97.2, 2017-07-21 06:00:00
None, 10.4, None, 97.2, 2017-07-21 07:00:00
None, 10.6, None, 96.6, 2017-07-21 08:00:00
None, 11.2, None, 94.4, 2017-07-21 09:00:00
None, 11.8, None, 89.3, 2017-07-21 10:00:00
None, 13.1, None, 81.9, 2017-07-21 11:00:00
None, 14.0, None, 75.5, 2017-07-21 12:00:00
None, 15.2, None, 68.9, 2017-07-21 13:00:00
None, 15.9, None, 65.6, 2017-07-21 14:00:00
None, 16.4, None, 62.9, 2017-07-21 15:00:00
None, 17.0, None, 61.8, 2017-07-21 16:00:00
None, 17.4, None, 59.9, 2017-07-21 17:00:00
None, 17.0, None, 61.7, 2017-07-21 18:00:00
None, 17.1, None, 61.9, 2017-07-21 19:00:00
None, 16.6, None, 65.1, 2017-07-21 20:00:00
None, 16.6, None, 63.7, 2017-07-21 21:00:00
None, 16.0, None, 66.5, 2017-07-21 22:00:00
None, 15.3, None, 71.0, 2017-07-21 23:00:00
None, 15.2, None, 71.8, 2017-07-22 00:00:00
None, 14.8, None, 74.1, 2017-07-22 01:00:00
None, 14.9, None, 74.1, 2017-07-22 02:00:00
None, 14.9, None, 73.2, 2017-07-22 03:00:00
None, 14.3, None, 77.6, 2017-07-22 04:00:00
None, 14.1, None, 79.6, 2017-07-22 05:00:00
None, 14.1, None, 80.0, 2017-07-22 06:00:00
None, 14.3, None, 79.7, 2017-07-22 07:00:00
None, 15.0, None, 76.6, 2017-07-22 08:00:00
None, 16.2, None, 70.3, 2017-07-22 09:00:00
None, 17.2, None, 63.3, 2017-07-22 10:00:00
None, 17.5, None, 61.4, 2017-07-22 11:00:00
None, 18.3, None, 58.8, 2017-07-22 12:00:00
None, 18.9, None, 55.9, 2017-07-22 13:00:00
None, 18.9, None, 57.6, 2017-07-22 14:00:00
None, 19.5, None, 55.9, 2017-07-22 15:00:00
None, 19.6, None, 54.9, 2017-07-22 16:00:00
None, 19.7, None, 56.1, 2017-07-22 17:00:00
None, 19.3, None, 58.2, 2017-07-22 18:00:00
None, 18.7, None, 61.3, 2017-07-22 19:00:00
None, 18.6, None, 62.1, 2017-07-22 20:00:00
None, 18.1, None, 64.9, 2017-07-22 21:00:00
None, 16.5, None, 77.3, 2017-07-22 22:00:00
None, 15.8, None, 82.0, 2017-07-22 23:00:00
None, 15.0, None, 88.5, 2017-07-23 00:00:00
None, 14.5, None, 92.1, 2017-07-23 01:00:00
None, 14.2, None, 91.1, 2017-07-23 02:00:00
None, 14.4, None, 88.6, 2017-07-23 03:00:00
None, 13.9, None, 91.0, 2017-07-23 04:00:00
None, 13.8, None, 84.9, 2017-07-23 05:00:00
None, 13.2, None, 84.1, 2017-07-23 06:00:00
None, 12.9, None, 83.1, 2017-07-23 07:00:00
None, 13.0, None, 80.2, 2017-07-23 08:00:00
None, 13.5, None, 73.7, 2017-07-23 09:00:00
None, 13.6, None, 70.6, 2017-07-23 10:00:00
None, 13.2, None, 71.3, 2017-07-23 11:00:00
None, 13.6, None, 70.7, 2017-07-23 12:00:00
None, 12.6, None, 75.0, 2017-07-23 13:00:00
None, 11.1, None, 86.9, 2017-07-23 14:00:00
None, 10.4, None, 89.2, 2017-07-23 15:00:00
None, 11.9, None, 84.5, 2017-07-23 16:00:00
None, 12.3, None, 82.1, 2017-07-23 17:00:00
None, 13.2, None, 72.7, 2017-07-23 18:00:00
None, 13.4, None, 74.0, 2017-07-23 19:00:00
None, 13.8, None, 62.8, 2017-07-23 20:00:00
None, 12.4, None, 67.1, 2017-07-23 21:00:00
None, 11.4, None, 71.4, 2017-07-23 22:00:00
None, 9.9, None, 85.5, 2017-07-23 23:00:00
None, 9.3, None, 90.0, 2017-07-24 00:00:00
None, 8.8, None, 91.9, 2017-07-24 01:00:00
None, 7.5, None, 93.6, 2017-07-24 02:00:00
None, 7.2, None, 93.3, 2017-07-24 03:00:00
None, 7.6, None, 91.7, 2017-07-24 04:00:00
None, 7.5, None, 90.4, 2017-07-24 05:00:00
None, 7.5, None, 89.4, 2017-07-24 06:00:00
None, 7.2, None, 92.8, 2017-07-24 07:00:00
None, 8.2, None, 88.8, 2017-07-24 08:00:00
None, 9.7, None, 80.7, 2017-07-24 09:00:00
None, 10.7, None, 76.7, 2017-07-24 10:00:00
None, 12.2, None, 73.1, 2017-07-24 11:00:00
None, 14.6, None, 64.5, 2017-07-24 12:00:00
None, 16.6, None, 54.3, 2017-07-24 13:00:00
None, 18.5, None, 46.8, 2017-07-24 14:00:00
None, 19.7, None, 38.1, 2017-07-24 15:00:00
None, 20.0, None, 37.8, 2017-07-24 16:00:00
None, 21.0, None, 35.6, 2017-07-24 17:00:00
None, 21.2, None, 33.6, 2017-07-24 18:00:00
None, 21.0, None, 36.8, 2017-07-24 19:00:00
None, 19.0, None, 46.9, 2017-07-24 20:00:00
None, 17.0, None, 57.2, 2017-07-24 21:00:00
None, 14.7, None, 67.5, 2017-07-24 22:00:00
None, 12.8, None, 77.7, 2017-07-24 23:00:00
None, 11.0, None, 84.2, 2017-07-25 00:00:00
None, 9.6, None, 87.5, 2017-07-25 01:00:00
None, 8.4, None, 90.5, 2017-07-25 02:00:00
None, 8.1, None, 90.9, 2017-07-25 03:00:00
None, 7.5, None, 93.2, 2017-07-25 04:00:00
None, 6.7, None, 92.8, 2017-07-25 05:00:00
None, 6.1, None, 93.5, 2017-07-25 06:00:00
None, 7.2, None, 91.6, 2017-07-25 07:00:00
None, 8.8, None, 87.3, 2017-07-25 08:00:00
None, 11.9, None, 75.5, 2017-07-25 09:00:00
None, 14.5, None, 63.6, 2017-07-25 10:00:00
None, 17.0, None, 53.1, 2017-07-25 11:00:00
None, 19.5, None, 44.7, 2017-07-25 12:00:00
None, 22.0, None, 34.8, 2017-07-25 13:00:00
None, 24.0, None, 27.9, 2017-07-25 14:00:00
None, 25.4, None, 23.9, 2017-07-25 15:00:00
None, 26.1, None, 23.3, 2017-07-25 16:00:00
None, 26.9, None, 21.9, 2017-07-25 17:00:00
None, 27.2, None, 23.0, 2017-07-25 18:00:00
None, 27.0, None, 23.3, 2017-07-25 19:00:00
None, 25.9, None, 25.7, 2017-07-25 20:00:00
None, 23.0, None, 35.1, 2017-07-25 21:00:00
None, 18.2, None, 55.9, 2017-07-25 22:00:00
None, 15.2, None, 68.6, 2017-07-25 23:00:00
None, 13.3, None, 75.0, 2017-07-26 00:00:00
None, 11.7, None, 78.1, 2017-07-26 01:00:00
None, 10.6, None, 80.6, 2017-07-26 02:00:00
None, 9.3, None, 87.0, 2017-07-26 03:00:00
None, 8.4, None, 87.9, 2017-07-26 04:00:00
None, 7.4, None, 89.1, 2017-07-26 05:00:00
None, 7.1, None, 89.3, 2017-07-26 06:00:00
None, 7.9, None, 85.8, 2017-07-26 07:00:00
None, 11.4, None, 74.5, 2017-07-26 08:00:00
None, 14.8, None, 62.0, 2017-07-26 09:00:00
None, 16.7, None, 55.1, 2017-07-26 10:00:00
None, 19.4, None, 46.8, 2017-07-26 11:00:00
None, 21.6, None, 40.0, 2017-07-26 12:00:00
None, 24.0, None, 33.2, 2017-07-26 13:00:00
None, 26.5, None, 27.5, 2017-07-26 14:00:00
None, 28.2, None, 23.9, 2017-07-26 15:00:00
None, 28.5, None, 23.6, 2017-07-26 16:00:00
None, 29.4, None, 22.2, 2017-07-26 17:00:00
None, 28.8, None, 23.0, 2017-07-26 18:00:00
None, 28.4, None, 24.1, 2017-07-26 19:00:00
None, 27.6, None, 26.4, 2017-07-26 20:00:00
None, 24.7, None, 36.0, 2017-07-26 21:00:00
None, 22.0, None, 48.0, 2017-07-26 22:00:00
None, 19.9, None, 53.7, 2017-07-26 23:00:00
None, 16.6, None, 67.5, 2017-07-27 00:00:00
None, 14.7, None, 74.1, 2017-07-27 01:00:00
None, 13.3, None, 80.2, 2017-07-27 02:00:00
None, 12.5, None, 83.4, 2017-07-27 03:00:00
None, 12.5, None, 81.9, 2017-07-27 04:00:00
None, 12.5, None, 81.2, 2017-07-27 05:00:00
None, 11.8, None, 84.8, 2017-07-27 06:00:00
None, 12.0, None, 85.2, 2017-07-27 07:00:00
None, 13.4, None, 81.4, 2017-07-27 08:00:00
None, 15.6, None, 71.3, 2017-07-27 09:00:00
None, 17.0, None, 60.1, 2017-07-27 10:00:00
None, 17.7, None, 57.1, 2017-07-27 11:00:00
None, 18.2, None, 52.8, 2017-07-27 12:00:00
None, 17.6, None, 51.1, 2017-07-27 13:00:00
None, 17.5, None, 51.0, 2017-07-27 14:00:00
None, 17.8, None, 53.9, 2017-07-27 15:00:00
None, 16.9, None, 66.8, 2017-07-27 16:00:00
None, 18.6, None, 61.6, 2017-07-27 17:00:00
None, 20.5, None, 54.4, 2017-07-27 18:00:00
None, 19.6, None, 60.9, 2017-07-27 19:00:00
None, 20.6, None, 49.3, 2017-07-27 20:00:00
None, 18.0, None, 60.2, 2017-07-27 21:00:00
None, 15.1, None, 73.8, 2017-07-27 22:00:00
None, 12.6, None, 83.5, 2017-07-27 23:00:00
None, 11.3, None, 87.5, 2017-07-28 00:00:00
None, 10.5, None, 89.6, 2017-07-28 01:00:00
None, 9.3, None, 91.7, 2017-07-28 02:00:00
None, 8.4, None, 93.1, 2017-07-28 03:00:00
None, 7.5, None, 93.9, 2017-07-28 04:00:00
None, 6.9, None, 94.7, 2017-07-28 05:00:00
None, 6.4, None, 94.1, 2017-07-28 06:00:00
None, 6.9, None, 92.8, 2017-07-28 07:00:00
None, 10.8, None, 80.9, 2017-07-28 08:00:00
None, 13.0, None, 77.1, 2017-07-28 09:00:00
None, 15.2, None, 70.0, 2017-07-28 10:00:00
None, 17.5, None, 60.9, 2017-07-28 11:00:00
None, 19.5, None, 49.9, 2017-07-28 12:00:00
None, 21.1, None, 41.8, 2017-07-28 13:00:00
None, 21.8, None, 42.1, 2017-07-28 14:00:00
None, 23.5, None, 37.0, 2017-07-28 15:00:00
None, 23.7, None, 36.0, 2017-07-28 16:00:00
None, 22.8, None, 38.8, 2017-07-28 17:00:00
None, 22.7, None, 38.1, 2017-07-28 18:00:00
None, 22.3, None, 39.8, 2017-07-28 19:00:00
None, 21.2, None, 41.8, 2017-07-28 20:00:00
None, 19.8, None, 48.0, 2017-07-28 21:00:00
None, 16.9, None, 62.2, 2017-07-28 22:00:00
None, 14.7, None, 72.4, 2017-07-28 23:00:00
None, 14.1, None, 75.4, 2017-07-29 00:00:00
None, 13.9, None, 75.9, 2017-07-29 01:00:00
None, 13.5, None, 78.3, 2017-07-29 02:00:00
None, 12.2, None, 84.2, 2017-07-29 03:00:00
None, 10.5, None, 88.0, 2017-07-29 04:00:00
None, 9.3, None, 89.2, 2017-07-29 05:00:00
None, 8.5, None, 90.5, 2017-07-29 06:00:00
None, 8.8, None, 88.2, 2017-07-29 07:00:00
None, 12.2, None, 76.0, 2017-07-29 08:00:00
None, 14.6, None, 69.1, 2017-07-29 09:00:00
None, 17.1, None, 59.4, 2017-07-29 10:00:00
None, 19.6, None, 48.4, 2017-07-29 11:00:00
None, 22.3, None, 39.9, 2017-07-29 12:00:00
None, 24.7, None, 34.4, 2017-07-29 13:00:00
None, 26.9, None, 28.9, 2017-07-29 14:00:00
None, 28.3, None, 24.4, 2017-07-29 15:00:00
None, 28.7, None, 23.4, 2017-07-29 16:00:00
None, 29.4, None, 22.3, 2017-07-29 17:00:00
None, 29.5, None, 21.9, 2017-07-29 18:00:00
None, 28.9, None, 22.6, 2017-07-29 19:00:00
None, 27.4, None, 25.3, 2017-07-29 20:00:00
None, 25.5, None, 31.2, 2017-07-29 21:00:00
None, 22.0, None, 44.4, 2017-07-29 22:00:00
None, 21.2, None, 49.7, 2017-07-29 23:00:00
None, 19.7, None, 57.0, 2017-07-30 00:00:00
None, 19.1, None, 60.5, 2017-07-30 01:00:00
None, 18.1, None, 64.8, 2017-07-30 02:00:00
None, 17.0, None, 68.6, 2017-07-30 03:00:00
None, 15.6, None, 75.3, 2017-07-30 04:00:00
None, 14.2, None, 81.2, 2017-07-30 05:00:00
None, 13.2, None, 83.7, 2017-07-30 06:00:00
None, 13.6, None, 82.7, 2017-07-30 07:00:00
None, 16.1, None, 72.0, 2017-07-30 08:00:00
None, 16.7, None, 68.9, 2017-07-30 09:00:00
None, 16.8, None, 68.9, 2017-07-30 10:00:00
None, 17.3, None, 66.8, 2017-07-30 11:00:00
None, 18.7, None, 60.4, 2017-07-30 12:00:00
None, 21.4, None, 48.6, 2017-07-30 13:00:00
None, 22.8, None, 45.1, 2017-07-30 14:00:00
None, 23.7, None, 41.3, 2017-07-30 15:00:00
None, 23.8, None, 40.4, 2017-07-30 16:00:00
None, 24.6, None, 37.8, 2017-07-30 17:00:00
None, 23.7, None, 39.7, 2017-07-30 18:00:00
None, 22.3, None, 42.5, 2017-07-30 19:00:00
None, 21.5, None, 44.5, 2017-07-30 20:00:00
None, 20.0, None, 48.6, 2017-07-30 21:00:00
None, 18.9, None, 50.4, 2017-07-30 22:00:00
None, 18.2, None, 50.6, 2017-07-30 23:00:00
None, 16.8, None, 55.2, 2017-07-31 00:00:00
None, 16.0, None, 57.4, 2017-07-31 01:00:00
None, 14.1, None, 65.4, 2017-07-31 02:00:00
None, 12.8, None, 70.0, 2017-07-31 03:00:00
None, 14.0, None, 61.0, 2017-07-31 04:00:00
None, 12.0, None, 69.4, 2017-07-31 05:00:00
None, 11.0, None, 75.1, 2017-07-31 06:00:00
None, 11.9, None, 72.3, 2017-07-31 07:00:00
None, 13.5, None, 67.7, 2017-07-31 08:00:00
None, 15.4, None, 53.3, 2017-07-31 09:00:00
None, 16.6, None, 48.6, 2017-07-31 10:00:00
None, 18.2, None, 44.2, 2017-07-31 11:00:00
None, 19.9, None, 39.5, 2017-07-31 12:00:00
None, 21.7, None, 34.7, 2017-07-31 13:00:00
None, 23.7, None, 27.4, 2017-07-31 14:00:00
None, 25.1, None, 23.9, 2017-07-31 15:00:00
None, 26.3, None, 22.9, 2017-07-31 16:00:00
None, 26.8, None, 22.2, 2017-07-31 17:00:00
None, 26.1, None, 23.6, 2017-07-31 18:00:00
None, 25.4, None, 25.4, 2017-07-31 19:00:00
None, 23.8, None, 30.3, 2017-07-31 20:00:00
None, 21.6, None, 37.4, 2017-07-31 21:00:00
None, 20.2, None, 40.8, 2017-07-31 22:00:00
None, 18.2, None, 47.9, 2017-07-31 23:00:00
None, 16.9, None, 51.8, 2017-08-01 00:00:00
None, 15.7, None, 55.6, 2017-08-01 01:00:00
None, 13.3, None, 65.6, 2017-08-01 02:00:00
None, 11.4, None, 73.2, 2017-08-01 03:00:00
None, 10.2, None, 78.3, 2017-08-01 04:00:00
None, 9.1, None, 82.4, 2017-08-01 05:00:00
None, 8.3, None, 84.3, 2017-08-01 06:00:00
None, 8.4, None, 82.9, 2017-08-01 07:00:00
None, 11.1, None, 76.3, 2017-08-01 08:00:00
None, 13.8, None, 64.5, 2017-08-01 09:00:00
None, 15.9, None, 57.1, 2017-08-01 10:00:00
None, 18.2, None, 51.3, 2017-08-01 11:00:00
None, 21.2, None, 42.1, 2017-08-01 12:00:00
None, 23.5, None, 34.1, 2017-08-01 13:00:00
None, 25.3, None, 28.3, 2017-08-01 14:00:00
None, 26.0, None, 23.6, 2017-08-01 15:00:00
None, 26.7, None, 22.3, 2017-08-01 16:00:00
None, 27.3, None, 21.6, 2017-08-01 17:00:00
None, 27.0, None, 21.6, 2017-08-01 18:00:00
