station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, HUMIDITY, time, avg_air_temp_pst1hr
None, None, 2.35, None, 2017-01-06 16:00:00, -6.807
None, None, 2.393, None, 2017-01-06 17:00:00, -6.881
None, None, 3.103, None, 2017-01-06 18:00:00, -6.917
None, None, 3.276, None, 2017-01-06 19:00:00, -6.893
None, None, 3.741, None, 2017-01-06 20:00:00, -7.02
None, None, 4.02, None, 2017-01-06 21:00:00, -7.68
None, None, 4.093, None, 2017-01-06 22:00:00, -8.62
None, None, 4.704, None, 2017-01-06 23:00:00, -9.41
None, None, 4.62, None, 2017-01-07 00:00:00, -10.03
None, None, 4.427, None, 2017-01-07 01:00:00, -10.42
None, None, 4.716, None, 2017-01-07 02:00:00, -10.74
None, None, 5.021, None, 2017-01-07 03:00:00, -11.08
None, None, 5.187, None, 2017-01-07 04:00:00, -11.4
None, None, 5.176, None, 2017-01-07 05:00:00, -11.59
None, None, 5.493, None, 2017-01-07 06:00:00, -11.87
None, None, 5.3, None, 2017-01-07 07:00:00, -12.26
None, None, 6.053, None, 2017-01-07 08:00:00, -12.54
None, None, 5.536, None, 2017-01-07 09:00:00, -12.81
None, None, 5.281, None, 2017-01-07 10:00:00, -13.01
None, None, 5.371, None, 2017-01-07 11:00:00, -13.11
None, None, 4.888, None, 2017-01-07 12:00:00, -13.59
None, None, 4.818, None, 2017-01-07 13:00:00, -13.42
None, None, 4.665, None, 2017-01-07 14:00:00, -13.3
None, None, 4.416, None, 2017-01-07 15:00:00, -13.31
None, None, 4.157, None, 2017-01-07 16:00:00, -13.78
None, None, 4.011, None, 2017-01-07 17:00:00, -14.77
None, None, 4.091, None, 2017-01-07 18:00:00, -15.58
None, None, 4.427, None, 2017-01-07 19:00:00, -16.27
None, None, 3.511, None, 2017-01-07 20:00:00, -17.06
None, None, 3.92, None, 2017-01-07 21:00:00, -17.76
None, None, 3.874, None, 2017-01-07 22:00:00, -18.3
None, None, 3.028, None, 2017-01-07 23:00:00, -18.82
None, None, 2.201, None, 2017-01-08 00:00:00, -19.06
None, None, 1.884, None, 2017-01-08 01:00:00, -19.49
None, None, 1.359, None, 2017-01-08 02:00:00, -19.86
None, None, 1.179, None, 2017-01-08 03:00:00, -20.02
None, None, 0.981998, None, 2017-01-08 04:00:00, -20.31
None, None, 0.991998, None, 2017-01-08 05:00:00, -20.38
None, None, 0.85, None, 2017-01-08 06:00:00, -20.61
None, None, 0.99, None, 2017-01-08 07:00:00, -21.16
None, None, 1.018, None, 2017-01-08 08:00:00, -21.46
None, None, 0.763, None, 2017-01-08 09:00:00, -21.66
None, None, 0.975, None, 2017-01-08 10:00:00, -21.14
None, None, 0.899999, None, 2017-01-08 11:00:00, -19.9
None, None, 1.683, None, 2017-01-08 12:00:00, -19.73
None, None, 1.794, None, 2017-01-08 13:00:00, -19.41
None, None, 2.234, None, 2017-01-08 14:00:00, -18.59
None, None, 2.45, None, 2017-01-08 15:00:00, -17.82
None, None, 2.795, None, 2017-01-08 16:00:00, -17.45
None, None, 2.977, None, 2017-01-08 17:00:00, -17.75
None, None, 3.309, None, 2017-01-08 18:00:00, -17.88
None, None, 2.979, None, 2017-01-08 19:00:00, -17.45
None, None, 3.986, None, 2017-01-08 20:00:00, -16.21
None, None, 3.569, None, 2017-01-08 21:00:00, -14.98
None, None, 4.725, None, 2017-01-08 22:00:00, -13.86
None, None, 5.294, None, 2017-01-08 23:00:00, -13.17
None, None, 5.64, None, 2017-01-09 00:00:00, -13.26
None, None, 6.467, None, 2017-01-09 01:00:00, -14.07
None, None, 6.034, None, 2017-01-09 02:00:00, -14.43
None, None, 6.013, None, 2017-01-09 03:00:00, -14.42
None, None, 5.496, None, 2017-01-09 04:00:00, -14.04
None, None, 5.304, None, 2017-01-09 05:00:00, -13.48
None, None, 4.702, None, 2017-01-09 06:00:00, -13.29
None, None, 5.217, None, 2017-01-09 07:00:00, -13.42
None, None, 5.415, None, 2017-01-09 08:00:00, -13.51
None, None, 5.527, None, 2017-01-09 09:00:00, -13.56
None, None, 5.924, None, 2017-01-09 10:00:00, -13.59
None, None, 5.754, None, 2017-01-09 11:00:00, -13.2
None, None, 4.807, None, 2017-01-09 12:00:00, -12.62
None, None, 5.275, None, 2017-01-09 13:00:00, -12.43
None, None, 5.197, None, 2017-01-09 14:00:00, -12.22
None, None, 4.1, None, 2017-01-09 15:00:00, -12.54
None, None, 3.135, None, 2017-01-09 16:00:00, -13.05
None, None, 3.003, None, 2017-01-09 17:00:00, -13.93
None, None, 3.106, None, 2017-01-09 18:00:00, -14.93
None, None, 3.141, None, 2017-01-09 19:00:00, -15.99
None, None, 2.804, None, 2017-01-09 20:00:00, -16.64
None, None, 2.204, None, 2017-01-09 21:00:00, -17.2
None, None, 1.119, None, 2017-01-09 22:00:00, -18.16
None, None, 1.208, None, 2017-01-09 23:00:00, -18.9
None, None, 1.13, None, 2017-01-10 00:00:00, -19.41
None, None, 0.944, None, 2017-01-10 01:00:00, -19.86
None, None, 1.214, None, 2017-01-10 02:00:00, -19.89
None, None, 1.275, None, 2017-01-10 03:00:00, -20.56
None, None, 0.870998, None, 2017-01-10 04:00:00, -21.15
None, None, 0.633, None, 2017-01-10 05:00:00, -22.81
None, None, 0.972998, None, 2017-01-10 06:00:00, -24.06
None, None, 1.259, None, 2017-01-10 07:00:00, -25.03
None, None, 1.17, None, 2017-01-10 08:00:00, -24.88
None, None, 0.574, None, 2017-01-10 09:00:00, -24.53
None, None, 0.684, None, 2017-01-10 10:00:00, -24.45
None, None, 0.606, None, 2017-01-10 11:00:00, -22.67
None, None, 0.759998, None, 2017-01-10 12:00:00, -20.89
None, None, 1.36, None, 2017-01-10 13:00:00, -21.0
None, None, 1.107, None, 2017-01-10 14:00:00, -19.29
None, None, 0.947, None, 2017-01-10 15:00:00, -19.15
None, None, 1.013, None, 2017-01-10 16:00:00, -19.02
None, None, 1.111, None, 2017-01-10 17:00:00, -19.57
None, None, 0.705999, None, 2017-01-10 18:00:00, -20.01
None, None, 0.833, None, 2017-01-10 19:00:00, -19.85
None, None, 0.689998, None, 2017-01-10 20:00:00, -19.94
None, None, 0.234999, None, 2017-01-10 21:00:00, -20.22
None, None, 0.497999, None, 2017-01-10 22:00:00, -20.9
None, None, 0.703998, None, 2017-01-10 23:00:00, -20.66
None, None, 0.232998, None, 2017-01-11 00:00:00, -21.32
None, None, 0.843999, None, 2017-01-11 01:00:00, -21.94
None, None, 0.537, None, 2017-01-11 02:00:00, -22.01
None, None, 0.393999, None, 2017-01-11 03:00:00, -22.46
None, None, 0.282, None, 2017-01-11 04:00:00, -23.35
None, None, 0.317999, None, 2017-01-11 05:00:00, -23.59
None, None, 0.688, None, 2017-01-11 06:00:00, -24.32
None, None, 0.634, None, 2017-01-11 07:00:00, -24.61
None, None, 0.532, None, 2017-01-11 08:00:00, -24.93
None, None, 0.597, None, 2017-01-11 09:00:00, -25.16
None, None, 0.398, None, 2017-01-11 10:00:00, -23.08
None, None, 0.759, None, 2017-01-11 11:00:00, -22.31
None, None, 0.906, None, 2017-01-11 12:00:00, -21.49
None, None, 0.662, None, 2017-01-11 13:00:00, -19.1
None, None, 1.261, None, 2017-01-11 14:00:00, -18.61
None, None, 0.916998, None, 2017-01-11 15:00:00, -17.8
None, None, 1.263, None, 2017-01-11 16:00:00, -18.21
None, None, 1.312, None, 2017-01-11 17:00:00, -19.04
None, None, 0.493999, None, 2017-01-11 18:00:00, -19.45
None, None, 1.024, None, 2017-01-11 19:00:00, -19.78
None, None, 0.662, None, 2017-01-11 20:00:00, -20.46
None, None, 0.901, None, 2017-01-11 21:00:00, -20.77
None, None, 1.151, None, 2017-01-11 22:00:00, -20.68
None, None, 0.37, None, 2017-01-11 23:00:00, -20.87
None, None, 0.754998, None, 2017-01-12 00:00:00, -22.16
None, None, 1.069, None, 2017-01-12 01:00:00, -22.94
None, None, 1.075, None, 2017-01-12 02:00:00, -23.23
None, None, 1.063, None, 2017-01-12 03:00:00, -22.86
None, None, 1.159, None, 2017-01-12 04:00:00, -22.52
None, None, 1.178, None, 2017-01-12 05:00:00, -22.36
None, None, 1.114, None, 2017-01-12 06:00:00, -23.11
None, None, 1.019, None, 2017-01-12 07:00:00, -23.95
None, None, 0.681999, None, 2017-01-12 08:00:00, -23.74
None, None, 0.697, None, 2017-01-12 09:00:00, -23.51
None, None, 0.555, None, 2017-01-12 10:00:00, -22.81
None, None, 0.467, None, 2017-01-12 11:00:00, -20.5
None, None, 0.442999, None, 2017-01-12 12:00:00, -18.49
None, None, 0.922999, None, 2017-01-12 13:00:00, -17.01
None, None, 0.686999, None, 2017-01-12 14:00:00, -15.78
None, None, 0.449, None, 2017-01-12 15:00:00, -14.52
None, None, 0.541, None, 2017-01-12 16:00:00, -15.09
None, None, 0.508, None, 2017-01-12 17:00:00, -16.25
None, None, 0.609, None, 2017-01-12 18:00:00, -17.17
None, None, 0.462998, None, 2017-01-12 19:00:00, -17.4
None, None, 0.375999, None, 2017-01-12 20:00:00, -17.83
None, None, 0.700999, None, 2017-01-12 21:00:00, -17.33
None, None, 0.749, None, 2017-01-12 22:00:00, -16.58
None, None, 0.735, None, 2017-01-12 23:00:00, -15.81
None, None, 0.552999, None, 2017-01-13 00:00:00, -16.04
None, None, 0.289, None, 2017-01-13 01:00:00, -15.32
None, None, 1.651, None, 2017-01-13 02:00:00, -13.6
None, None, 0.894999, None, 2017-01-13 03:00:00, -13.16
None, None, 0.623, None, 2017-01-13 04:00:00, -14.01
None, None, 0.656, None, 2017-01-13 05:00:00, -13.48
None, None, 1.064, None, 2017-01-13 06:00:00, -13.07
None, None, 2.11, None, 2017-01-13 07:00:00, -12.34
None, None, 3.088, None, 2017-01-13 08:00:00, -11.57
None, None, 2.52, None, 2017-01-13 09:00:00, -11.45
None, None, 2.93, None, 2017-01-13 10:00:00, -11.25
None, None, 2.39, None, 2017-01-13 11:00:00, -10.85
None, None, 3.047, None, 2017-01-13 12:00:00, -9.45
None, None, 3.557, None, 2017-01-13 13:00:00, -8.68
None, None, 3.664, None, 2017-01-13 14:00:00, -8.13
None, None, 3.561, None, 2017-01-13 15:00:00, -8.11
None, None, 4.246, None, 2017-01-13 16:00:00, -8.33
None, None, 4.44, None, 2017-01-13 17:00:00, -8.22
None, None, 4.409, None, 2017-01-13 18:00:00, -7.95
None, None, 3.474, None, 2017-01-13 19:00:00, -7.54
None, None, 4.9, None, 2017-01-13 20:00:00, -7.55
None, None, 3.856, None, 2017-01-13 21:00:00, -7.71
None, None, 3.643, None, 2017-01-13 22:00:00, -7.9
None, None, 4.115, None, 2017-01-13 23:00:00, -7.4
None, None, 3.925, None, 2017-01-14 00:00:00, -6.658
None, None, 5.096, None, 2017-01-14 01:00:00, -6.151
None, None, 4.407, None, 2017-01-14 02:00:00, -6.666
None, None, 3.384, None, 2017-01-14 03:00:00, -6.561
None, None, 3.547, None, 2017-01-14 04:00:00, -6.236
None, None, 4.856, None, 2017-01-14 05:00:00, -6.201
None, None, 4.2, None, 2017-01-14 06:00:00, -6.23
None, None, 2.871, None, 2017-01-14 07:00:00, -5.827
None, None, 4.015, None, 2017-01-14 08:00:00, -5.388
None, None, 3.884, None, 2017-01-14 09:00:00, -5.269
None, None, 4.066, None, 2017-01-14 10:00:00, -5.212
None, None, 5.556, None, 2017-01-14 11:00:00, -4.397
None, None, 5.563, None, 2017-01-14 12:00:00, -4.314
None, None, 5.916, None, 2017-01-14 13:00:00, -3.739
None, None, 4.702, None, 2017-01-14 14:00:00, -3.412
None, None, 5.891, None, 2017-01-14 15:00:00, -3.562
None, None, 4.916, None, 2017-01-14 16:00:00, -3.472
None, None, 3.865, None, 2017-01-14 17:00:00, -3.041
None, None, 4.134, None, 2017-01-14 18:00:00, -2.687
None, None, 4.112, None, 2017-01-14 19:00:00, -2.779
None, None, 3.985, None, 2017-01-14 20:00:00, -3.293
None, None, 5.59, None, 2017-01-14 21:00:00, -2.899
None, None, 5.93, None, 2017-01-14 22:00:00, -2.711
None, None, 5.503, None, 2017-01-14 23:00:00, -2.778
None, None, 4.935, None, 2017-01-15 00:00:00, -2.907
None, None, 4.225, None, 2017-01-15 01:00:00, -3.116
None, None, 4.828, None, 2017-01-15 02:00:00, -2.943
None, None, 4.5, None, 2017-01-15 03:00:00, -2.885
None, None, 3.665, None, 2017-01-15 04:00:00, -3.225
None, None, 3.168, None, 2017-01-15 05:00:00, -3.818
None, None, 2.779, None, 2017-01-15 06:00:00, -3.956
None, None, 3.029, None, 2017-01-15 07:00:00, -3.688
None, None, 3.113, None, 2017-01-15 08:00:00, -3.71
None, None, 4.405, None, 2017-01-15 09:00:00, -3.262
None, None, 4.933, None, 2017-01-15 10:00:00, -3.171
None, None, 4.895, None, 2017-01-15 11:00:00, -2.663
None, None, 4.996, None, 2017-01-15 12:00:00, -2.085
None, None, 4.804, None, 2017-01-15 13:00:00, -1.957
None, None, 4.592, None, 2017-01-15 14:00:00, -1.441
None, None, 3.374, None, 2017-01-15 15:00:00, -1.028
None, None, 3.811, None, 2017-01-15 16:00:00, -0.968999
None, None, 4.094, None, 2017-01-15 17:00:00, -1.238
None, None, 3.465, None, 2017-01-15 18:00:00, -1.403
None, None, 2.308, None, 2017-01-15 19:00:00, -2.089
None, None, 3.067, None, 2017-01-15 20:00:00, -1.771
None, None, 4.842, None, 2017-01-15 21:00:00, -0.654999
None, None, 4.528, None, 2017-01-15 22:00:00, -0.456999
None, None, 5.156, None, 2017-01-15 23:00:00, -0.435999
None, None, 5.15, None, 2017-01-16 00:00:00, -1.33
None, None, 3.409, None, 2017-01-16 01:00:00, -1.404
None, None, 4.532, None, 2017-01-16 02:00:00, -0.412999
None, None, 3.842, None, 2017-01-16 03:00:00, -0.717998
None, None, 6.155, None, 2017-01-16 04:00:00, -0.492
None, None, 6.657, None, 2017-01-16 05:00:00, 0.012
None, None, 6.58, None, 2017-01-16 06:00:00, 0.381998
None, None, 7.72, None, 2017-01-16 07:00:00, 0.705999
None, None, 8.12, None, 2017-01-16 08:00:00, 0.907
None, None, 8.28, None, 2017-01-16 09:00:00, 1.072
None, None, 9.02, None, 2017-01-16 10:00:00, 1.26
None, None, 9.12, None, 2017-01-16 11:00:00, 1.577
None, None, 7.61, None, 2017-01-16 12:00:00, 1.562
None, None, 7.2, None, 2017-01-16 13:00:00, 1.076
None, None, 5.955, None, 2017-01-16 14:00:00, 0.328999
None, None, 4.806, None, 2017-01-16 15:00:00, 0.407999
None, None, 3.63, None, 2017-01-16 16:00:00, 0.287999
None, None, 4.069, None, 2017-01-16 17:00:00, 0.995
None, None, 4.973, None, 2017-01-16 18:00:00, 2.193
None, None, 7.14, None, 2017-01-16 19:00:00, 3.195
None, None, 7.06, None, 2017-01-16 20:00:00, 3.413
None, None, 6.191, None, 2017-01-16 21:00:00, 3.816
None, None, 5.496, None, 2017-01-16 22:00:00, 3.985
None, None, 5.242, None, 2017-01-16 23:00:00, 4.179
None, None, 5.016, None, 2017-01-17 00:00:00, 4.195
None, None, 4.989, None, 2017-01-17 01:00:00, 4.122
None, None, 4.722, None, 2017-01-17 02:00:00, 3.945
None, None, 6.258, None, 2017-01-17 03:00:00, 3.795
None, None, 5.66, None, 2017-01-17 04:00:00, 3.156
None, None, 5.263, None, 2017-01-17 05:00:00, 2.709
None, None, 5.004, None, 2017-01-17 06:00:00, 2.301
None, None, 4.756, None, 2017-01-17 07:00:00, 2.164
None, None, 4.964, None, 2017-01-17 08:00:00, 2.086
None, None, 4.029, None, 2017-01-17 09:00:00, 2.097
None, None, 3.326, None, 2017-01-17 10:00:00, 2.339
None, None, 4.105, None, 2017-01-17 11:00:00, 2.841
None, None, 4.764, None, 2017-01-17 12:00:00, 3.071
None, None, 4.71, None, 2017-01-17 13:00:00, 3.062
None, None, 4.644, None, 2017-01-17 14:00:00, 3.728
None, None, 3.614, None, 2017-01-17 15:00:00, 4.048
None, None, 3.018, None, 2017-01-17 16:00:00, 4.512
None, None, 2.074, None, 2017-01-17 17:00:00, 4.407
None, None, 3.115, None, 2017-01-17 18:00:00, 4.998
None, None, 4.053, None, 2017-01-17 19:00:00, 5.366
None, None, 5.452, None, 2017-01-17 20:00:00, 5.726
None, None, 3.409, None, 2017-01-17 21:00:00, 4.996
None, None, 1.736, None, 2017-01-17 22:00:00, 4.818
None, None, 3.813, None, 2017-01-17 23:00:00, 5.419
None, None, 4.525, None, 2017-01-18 00:00:00, 5.704
None, None, 4.862, None, 2017-01-18 01:00:00, 5.928
None, None, 5.216, None, 2017-01-18 02:00:00, 5.782
None, None, 6.076, None, 2017-01-18 03:00:00, 5.624
None, None, 4.473, None, 2017-01-18 04:00:00, 5.183
None, None, 4.538, None, 2017-01-18 05:00:00, 5.029
None, None, 4.803, None, 2017-01-18 06:00:00, 4.964
None, None, 5.32, None, 2017-01-18 07:00:00, 4.877
None, None, 5.384, None, 2017-01-18 08:00:00, 4.71
None, None, 4.982, None, 2017-01-18 09:00:00, 4.645
None, None, 4.627, None, 2017-01-18 10:00:00, 4.895
None, None, 5.722, None, 2017-01-18 11:00:00, 5.483
None, None, 4.518, None, 2017-01-18 12:00:00, 5.792
None, None, 3.955, None, 2017-01-18 13:00:00, 6.257
None, None, 3.215, None, 2017-01-18 14:00:00, 6.055
None, None, 3.071, None, 2017-01-18 15:00:00, 5.88
None, None, 1.207, None, 2017-01-18 16:00:00, 5.331
None, None, 1.289, None, 2017-01-18 17:00:00, 4.287
None, None, 1.917, None, 2017-01-18 18:00:00, 4.225
None, None, 4.066, None, 2017-01-18 19:00:00, 5.431
None, None, 4.318, None, 2017-01-18 20:00:00, 5.388
None, None, 4.87, None, 2017-01-18 21:00:00, 5.325
None, None, 5.666, None, 2017-01-18 22:00:00, 5.359
None, None, 5.344, None, 2017-01-18 23:00:00, 5.23
None, None, 4.012, None, 2017-01-19 00:00:00, 4.922
None, None, 3.829, None, 2017-01-19 01:00:00, 4.983
None, None, 2.767, None, 2017-01-19 02:00:00, 4.744
None, None, 2.13, None, 2017-01-19 03:00:00, 4.404
None, None, 1.975, None, 2017-01-19 04:00:00, 4.132
None, None, 3.038, None, 2017-01-19 05:00:00, 3.942
None, None, 3.997, None, 2017-01-19 06:00:00, 3.638
None, None, 3.372, None, 2017-01-19 07:00:00, 3.154
None, None, 3.513, None, 2017-01-19 08:00:00, 2.758
None, None, 2.827, None, 2017-01-19 09:00:00, 2.647
None, None, 2.983, None, 2017-01-19 10:00:00, 2.712
None, None, 3.399, None, 2017-01-19 11:00:00, 3.34
None, None, 3.015, None, 2017-01-19 12:00:00, 3.657
None, None, 4.21, None, 2017-01-19 13:00:00, 4.507
None, None, 3.324, None, 2017-01-19 14:00:00, 4.453
None, None, 2.657, None, 2017-01-19 15:00:00, 4.319
None, None, 1.822, None, 2017-01-19 16:00:00, 4.102
None, None, 1.435, None, 2017-01-19 17:00:00, 3.98
None, None, 2.321, None, 2017-01-19 18:00:00, 4.033
None, None, 1.744, None, 2017-01-19 19:00:00, 3.786
None, None, 0.938, None, 2017-01-19 20:00:00, 3.211
None, None, 0.672999, None, 2017-01-19 21:00:00, 2.639
None, None, 0.483, None, 2017-01-19 22:00:00, 2.044
None, None, 1.348, None, 2017-01-19 23:00:00, 2.334
None, None, 1.253, None, 2017-01-20 00:00:00, 1.608
None, None, 1.96, None, 2017-01-20 01:00:00, 2.085
None, None, 2.049, None, 2017-01-20 02:00:00, 2.225
None, None, 2.658, None, 2017-01-20 03:00:00, 2.037
None, None, 3.033, None, 2017-01-20 04:00:00, 1.767
