station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, time, avg_air_temp_pst1hr
None, None, 0.146999, 2017-01-01 00:00:00, 1.092
None, None, 1.395, 2017-01-01 01:00:00, 0.755999
None, None, 2.118, 2017-01-01 02:00:00, 0.861998
None, None, 1.454, 2017-01-01 03:00:00, 0.959999
None, None, 1.478, 2017-01-01 04:00:00, 0.749
None, None, 1.647, 2017-01-01 05:00:00, 0.791998
None, None, 1.386, 2017-01-01 06:00:00, 0.842998
None, None, 1.851, 2017-01-01 07:00:00, 0.954999
None, None, 2.406, 2017-01-01 08:00:00, 0.619
None, None, 2.296, 2017-01-01 09:00:00, 0.37
None, None, 1.141, 2017-01-01 10:00:00, 0.957
None, None, 1.972, 2017-01-01 11:00:00, 0.713998
None, None, 1.312, 2017-01-01 12:00:00, 0.884998
None, None, 1.097, 2017-01-01 13:00:00, 1.033
None, None, 0.851998, 2017-01-01 14:00:00, 1.625
None, None, 2.241, 2017-01-01 15:00:00, 1.632
None, None, 3.002, 2017-01-01 16:00:00, 1.813
None, None, 3.728, 2017-01-01 17:00:00, 1.69
None, None, 3.483, 2017-01-01 18:00:00, 1.18
None, None, 2.968, 2017-01-01 19:00:00, 0.319
None, None, 2.794, 2017-01-01 20:00:00, -0.81
None, None, 3.462, 2017-01-01 21:00:00, -1.444
None, None, 3.177, 2017-01-01 22:00:00, -1.13
None, None, 2.571, 2017-01-01 23:00:00, -0.984
None, None, 3.411, 2017-01-02 00:00:00, -1.764
None, None, 3.187, 2017-01-02 01:00:00, -1.77
None, None, 3.11, 2017-01-02 02:00:00, -1.485
None, None, 3.287, 2017-01-02 03:00:00, -1.639
None, None, 3.09, 2017-01-02 04:00:00, -1.7
None, None, 3.163, 2017-01-02 05:00:00, -1.744
None, None, 3.053, 2017-01-02 06:00:00, -2.061
None, None, 2.094, 2017-01-02 07:00:00, -2.138
None, None, 2.494, 2017-01-02 08:00:00, -2.729
None, None, 2.433, 2017-01-02 09:00:00, -3.433
None, None, 1.67, 2017-01-02 10:00:00, -1.592
