station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, None, None, None, 86.2, 2017-01-01 00:00:00, -5.351
None, None, 1.888, None, 85.6, 2017-01-01 01:00:00, -4.999
None, None, 2.802, None, 86.2, 2017-01-01 02:00:00, -4.635
None, None, 3.82, None, 88.8, 2017-01-01 03:00:00, -4.488
None, None, 4.234, None, 87.9, 2017-01-01 04:00:00, -4.388
None, None, 3.883, None, 88.2, 2017-01-01 05:00:00, -4.19
None, None, 3.864, None, 91.4, 2017-01-01 06:00:00, -4.19
None, None, 3.871, None, 91.5, 2017-01-01 07:00:00, -3.898
None, None, 4.261, None, 90.3, 2017-01-01 08:00:00, -3.672
None, None, 3.786, None, 89.0, 2017-01-01 09:00:00, -3.42
None, None, 3.604, None, 87.1, 2017-01-01 10:00:00, -2.946
None, None, 3.568, None, 85.8, 2017-01-01 11:00:00, -2.602
None, None, 2.943, None, 77.36, 2017-01-01 12:00:00, -1.73
None, None, 3.454, None, 61.5, 2017-01-01 13:00:00, -0.683
None, None, 4.722, None, 51.15, 2017-01-01 14:00:00, -0.91
None, None, 3.741, None, 46.04, 2017-01-01 15:00:00, -1.31
None, None, 2.95, None, 46.15, 2017-01-01 16:00:00, -1.797
None, None, 2.869, None, 45.88, 2017-01-01 17:00:00, -2.242
None, None, 2.682, None, 51.81, 2017-01-01 18:00:00, -2.966
None, None, 1.887, None, 51.41, 2017-01-01 19:00:00, -3.884
None, None, 3.158, None, 55.33, 2017-01-01 20:00:00, -4.697
None, None, 3.035, None, 62.27, 2017-01-01 21:00:00, -6.616
None, None, 2.608, None, 61.71, 2017-01-01 22:00:00, -8.22
None, None, 3.439, None, 68.57, 2017-01-01 23:00:00, -10.02
None, None, 3.397, None, 69.92, 2017-01-02 00:00:00, -10.22
None, None, 3.635, None, 71.62, 2017-01-02 01:00:00, -9.8
None, None, 4.648, None, 73.45, 2017-01-02 02:00:00, -9.91
None, None, 4.068, None, 75.59, 2017-01-02 03:00:00, -9.97
None, None, 4.473, None, 73.49, 2017-01-02 04:00:00, -10.65
None, None, 3.764, None, 72.83, 2017-01-02 05:00:00, -10.73
None, None, 3.331, None, 70.64, 2017-01-02 06:00:00, -10.91
None, None, 3.816, None, 72.47, 2017-01-02 07:00:00, -12.59
None, None, 4.123, None, 74.2, 2017-01-02 08:00:00, -13.25
None, None, 3.314, None, 70.12, 2017-01-02 09:00:00, -12.77
None, None, 2.292, None, 62.13, 2017-01-02 10:00:00, -10.75
None, None, 2.626, None, 55.84, 2017-01-02 11:00:00, -8.27
None, None, 3.555, None, 44.65, 2017-01-02 12:00:00, -5.15
None, None, 2.432, None, 33.04, 2017-01-02 13:00:00, -3.766
None, None, 4.202, None, 29.43, 2017-01-02 14:00:00, -3.478
None, None, 3.618, None, 30.28, 2017-01-02 15:00:00, -3.621
None, None, 3.444, None, 32.71, 2017-01-02 16:00:00, -4.82
None, None, 2.732, None, 46.93, 2017-01-02 17:00:00, -8.19
None, None, 2.24, None, 57.31, 2017-01-02 18:00:00, -10.09
None, None, 3.467, None, 63.23, 2017-01-02 19:00:00, -10.76
None, None, 3.946, None, 61.75, 2017-01-02 20:00:00, -11.22
None, None, 3.673, None, 67.02, 2017-01-02 21:00:00, -13.03
None, None, 4.686, None, 71.41, 2017-01-02 22:00:00, -13.65
None, None, 3.958, None, 70.64, 2017-01-02 23:00:00, -14.33
None, None, 3.691, None, 69.47, 2017-01-03 00:00:00, -14.29
None, None, 3.058, None, 70.24, 2017-01-03 01:00:00, -14.7
None, None, 2.357, None, 71.03, 2017-01-03 02:00:00, -15.06
None, None, 1.314, None, 73.18, 2017-01-03 03:00:00, -15.67
