station_observations
WDIR_VECT, TEMP_MEAN, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, None, None, 81.0, 2017-01-05 17:00:00, -12.13
None, None, None, 82.1, 2017-01-05 18:00:00, -12.26
None, None, None, 82.6, 2017-01-05 19:00:00, -12.27
None, None, None, 83.3, 2017-01-05 20:00:00, -12.42
None, None, None, 82.2, 2017-01-05 21:00:00, -12.23
None, None, None, 82.4, 2017-01-05 22:00:00, -12.23
None, None, None, 82.6, 2017-01-05 23:00:00, -12.22
None, None, None, 82.8, 2017-01-06 00:00:00, -12.13
None, None, None, 83.1, 2017-01-06 01:00:00, -12.1
None, None, None, 80.7, 2017-01-06 02:00:00, -11.69
None, None, None, 79.89, 2017-01-06 03:00:00, -11.51
None, None, None, 80.5, 2017-01-06 04:00:00, -11.48
None, None, None, 80.8, 2017-01-06 05:00:00, -11.41
None, None, None, 80.9, 2017-01-06 06:00:00, -11.18
None, None, None, 82.8, 2017-01-06 07:00:00, -11.24
None, None, None, 80.2, 2017-01-06 08:00:00, -10.93
None, None, None, 81.5, 2017-01-06 09:00:00, -10.76
None, None, None, 80.3, 2017-01-06 10:00:00, -10.33
None, None, None, 78.13, 2017-01-06 11:00:00, -9.87
None, None, None, 76.64, 2017-01-06 12:00:00, -9.12
None, None, None, 79.82, 2017-01-06 13:00:00, -9.16
None, None, None, 82.1, 2017-01-06 14:00:00, -8.56
None, None, None, 80.8, 2017-01-06 15:00:00, -7.906
None, None, None, 79.98, 2017-01-06 16:00:00, -7.378
None, None, None, 79.82, 2017-01-06 17:00:00, -7.092
None, None, None, 85.7, 2017-01-06 18:00:00, -7.036
None, None, None, 84.9, 2017-01-06 19:00:00, -6.983
None, None, None, 83.1, 2017-01-06 20:00:00, -7.701
None, None, None, 80.8, 2017-01-06 21:00:00, -8.57
None, None, None, 76.45, 2017-01-06 22:00:00, -9.08
None, None, None, 74.87, 2017-01-06 23:00:00, -9.63
None, None, None, 74.59, 2017-01-07 00:00:00, -10.23
None, None, None, 75.12, 2017-01-07 01:00:00, -10.79
None, None, None, 73.93, 2017-01-07 02:00:00, -11.28
None, None, None, 74.27, 2017-01-07 03:00:00, -11.86
None, None, None, 74.82, 2017-01-07 04:00:00, -12.33
None, None, None, 74.14, 2017-01-07 05:00:00, -12.57
None, None, None, 70.85, 2017-01-07 06:00:00, -12.73
None, None, None, 71.72, 2017-01-07 07:00:00, -13.05
None, None, None, 71.7, 2017-01-07 08:00:00, -13.34
None, None, None, 72.23, 2017-01-07 09:00:00, -13.7
None, None, None, 72.18, 2017-01-07 10:00:00, -13.82
None, None, None, 72.89, 2017-01-07 11:00:00, -13.85
None, None, None, 72.41, 2017-01-07 12:00:00, -13.77
None, None, None, 74.34, 2017-01-07 13:00:00, -13.68
None, None, None, 73.31, 2017-01-07 14:00:00, -13.39
None, None, None, 67.8, 2017-01-07 15:00:00, -12.96
None, None, None, 62.86, 2017-01-07 16:00:00, -13.25
None, None, None, 66.41, 2017-01-07 17:00:00, -14.32
None, None, None, 68.31, 2017-01-07 18:00:00, -14.97
None, None, None, 68.39, 2017-01-07 19:00:00, -14.89
None, None, None, 70.26, 2017-01-07 20:00:00, -14.99
None, None, None, 71.13, 2017-01-07 21:00:00, -15.09
None, None, None, 70.49, 2017-01-07 22:00:00, -15.09
None, None, None, 70.77, 2017-01-07 23:00:00, -15.14
None, None, None, 72.39, 2017-01-08 00:00:00, -15.21
None, None, None, 71.74, 2017-01-08 01:00:00, -15.25
None, None, None, 73.72, 2017-01-08 02:00:00, -16.04
None, None, None, 75.22, 2017-01-08 03:00:00, -16.81
None, None, None, 74.96, 2017-01-08 04:00:00, -17.53
None, None, None, 75.11, 2017-01-08 05:00:00, -18.56
None, None, None, 72.35, 2017-01-08 06:00:00, -19.32
None, None, None, 73.71, 2017-01-08 07:00:00, -21.2
None, None, None, 72.6, 2017-01-08 08:00:00, -22.15
None, None, None, 71.8, 2017-01-08 09:00:00, -22.7
None, None, None, 71.78, 2017-01-08 10:00:00, -22.49
None, None, None, 72.08, 2017-01-08 11:00:00, -21.9
None, None, None, 70.82, 2017-01-08 12:00:00, -19.71
None, None, None, 63.93, 2017-01-08 13:00:00, -18.18
None, None, None, 64.35, 2017-01-08 14:00:00, -17.4
None, None, None, 65.37, 2017-01-08 15:00:00, -16.87
None, None, None, 65.79, 2017-01-08 16:00:00, -16.72
None, None, None, 68.11, 2017-01-08 17:00:00, -16.74
None, None, None, 67.86, 2017-01-08 18:00:00, -16.73
None, None, None, 69.44, 2017-01-08 19:00:00, -16.72
None, None, None, 70.83, 2017-01-08 20:00:00, -16.57
None, None, None, 72.13, 2017-01-08 21:00:00, -16.42
None, None, None, 74.1, 2017-01-08 22:00:00, -16.29
None, None, None, 76.08, 2017-01-08 23:00:00, -16.15
None, None, None, 77.66, 2017-01-09 00:00:00, -15.76
None, None, None, 79.04, 2017-01-09 01:00:00, -15.48
None, None, None, 79.91, 2017-01-09 02:00:00, -14.69
None, None, None, 80.2, 2017-01-09 03:00:00, -14.23
None, None, None, 80.6, 2017-01-09 04:00:00, -13.85
None, None, None, 80.6, 2017-01-09 05:00:00, -13.74
None, None, None, 80.8, 2017-01-09 06:00:00, -13.57
None, None, None, 80.1, 2017-01-09 07:00:00, -12.96
None, None, None, 78.89, 2017-01-09 08:00:00, -12.91
None, None, None, 74.77, 2017-01-09 09:00:00, -12.64
None, None, None, 71.51, 2017-01-09 10:00:00, -12.16
None, None, None, 66.2, 2017-01-09 11:00:00, -11.26
None, None, None, 56.79, 2017-01-09 12:00:00, -10.33
None, None, None, 52.19, 2017-01-09 13:00:00, -9.81
None, None, None, 48.67, 2017-01-09 14:00:00, -9.82
None, None, None, 55.81, 2017-01-09 15:00:00, -10.36
None, None, None, 60.89, 2017-01-09 16:00:00, -11.45
None, None, None, 72.55, 2017-01-09 17:00:00, -13.67
None, None, None, 77.36, 2017-01-09 18:00:00, -16.34
None, None, None, 77.13, 2017-01-09 19:00:00, -17.87
None, None, None, 75.2, 2017-01-09 20:00:00, -19.66
None, None, None, 73.57, 2017-01-09 21:00:00, -21.46
None, None, None, 72.2, 2017-01-09 22:00:00, -22.42
None, None, None, 70.94, 2017-01-09 23:00:00, -23.32
None, None, None, 70.69, 2017-01-10 00:00:00, -23.6
None, None, None, 68.85, 2017-01-10 01:00:00, -24.97
None, None, None, 69.01, 2017-01-10 02:00:00, -24.99
None, None, None, 67.5, 2017-01-10 03:00:00, -26.14
None, None, None, 67.1, 2017-01-10 04:00:00, -26.57
None, None, None, 66.89, 2017-01-10 05:00:00, -26.85
None, None, None, 68.08, 2017-01-10 06:00:00, -26.1
None, None, None, 65.56, 2017-01-10 07:00:00, -27.8
None, None, None, 64.35, 2017-01-10 08:00:00, -28.71
None, None, None, 64.48, 2017-01-10 09:00:00, -28.51
None, None, None, 64.64, 2017-01-10 10:00:00, -28.22
None, None, None, 66.62, 2017-01-10 11:00:00, -26.2
None, None, None, 68.79, 2017-01-10 12:00:00, -23.92
None, None, None, 70.49, 2017-01-10 13:00:00, -21.3
None, None, None, 70.53, 2017-01-10 14:00:00, -20.1
None, None, None, 70.77, 2017-01-10 15:00:00, -20.17
None, None, None, 71.96, 2017-01-10 16:00:00, -20.7
None, None, None, 71.89, 2017-01-10 17:00:00, -21.09
None, None, None, 70.52, 2017-01-10 18:00:00, -23.34
None, None, None, 69.99, 2017-01-10 19:00:00, -24.11
None, None, None, 69.99, 2017-01-10 20:00:00, -24.15
None, None, None, 67.95, 2017-01-10 21:00:00, -25.74
None, None, None, 67.05, 2017-01-10 22:00:00, -26.38
None, None, None, 66.2, 2017-01-10 23:00:00, -27.11
None, None, None, 65.78, 2017-01-11 00:00:00, -27.52
None, None, None, 65.12, 2017-01-11 01:00:00, -28.02
None, None, None, 65.51, 2017-01-11 02:00:00, -27.72
None, None, None, 65.13, 2017-01-11 03:00:00, -28.1
None, None, None, 66.18, 2017-01-11 04:00:00, -27.72
None, None, None, 64.78, 2017-01-11 05:00:00, -28.37
None, None, None, 64.65, 2017-01-11 06:00:00, -28.42
None, None, None, 63.44, 2017-01-11 07:00:00, -29.41
None, None, None, 63.39, 2017-01-11 08:00:00, -29.36
None, None, None, 62.85, 2017-01-11 09:00:00, -29.84
None, None, None, 63.66, 2017-01-11 10:00:00, -29.03
None, None, None, 65.37, 2017-01-11 11:00:00, -27.43
None, None, None, 68.14, 2017-01-11 12:00:00, -24.93
None, None, None, 70.58, 2017-01-11 13:00:00, -23.26
None, None, None, 73.85, 2017-01-11 14:00:00, -20.01
None, None, None, 72.88, 2017-01-11 15:00:00, -21.1
None, None, None, 72.49, 2017-01-11 16:00:00, -21.57
None, None, None, 73.33, 2017-01-11 17:00:00, -20.88
None, None, None, 72.15, 2017-01-11 18:00:00, -21.96
None, None, None, 70.49, 2017-01-11 19:00:00, -23.44
None, None, None, 69.76, 2017-01-11 20:00:00, -24.03
None, None, None, 69.57, 2017-01-11 21:00:00, -24.23
None, None, None, 69.74, 2017-01-11 22:00:00, -24.04
None, None, None, 69.91, 2017-01-11 23:00:00, -23.89
None, None, None, 68.96, 2017-01-12 00:00:00, -24.71
None, None, None, 68.12, 2017-01-12 01:00:00, -25.42
None, None, None, 66.7, 2017-01-12 02:00:00, -26.63
None, None, None, 66.0, 2017-01-12 03:00:00, -27.19
None, None, None, 65.75, 2017-01-12 04:00:00, -27.4
None, None, None, 65.0, 2017-01-12 05:00:00, -28.0
None, None, None, 64.27, 2017-01-12 06:00:00, -28.63
None, None, None, 63.71, 2017-01-12 07:00:00, -29.14
None, None, None, 63.73, 2017-01-12 08:00:00, -29.06
None, None, None, 63.5, 2017-01-12 09:00:00, -29.25
None, None, None, 65.31, 2017-01-12 10:00:00, -27.56
None, None, None, 67.45, 2017-01-12 11:00:00, -25.4
None, None, None, 69.83, 2017-01-12 12:00:00, -23.18
None, None, None, 71.88, 2017-01-12 13:00:00, -21.18
None, None, None, 73.07, 2017-01-12 14:00:00, -19.88
None, None, None, 74.04, 2017-01-12 15:00:00, -19.34
None, None, None, 74.34, 2017-01-12 16:00:00, -19.41
None, None, None, 73.62, 2017-01-12 17:00:00, -20.27
None, None, None, 72.84, 2017-01-12 18:00:00, -21.22
None, None, None, 72.15, 2017-01-12 19:00:00, -21.88
None, None, None, 71.39, 2017-01-12 20:00:00, -22.7
None, None, None, 70.97, 2017-01-12 21:00:00, -23.06
None, None, None, 70.41, 2017-01-12 22:00:00, -23.55
None, None, None, 69.78, 2017-01-12 23:00:00, -24.14
None, None, None, 69.06, 2017-01-13 00:00:00, -24.65
None, None, None, 68.61, 2017-01-13 01:00:00, -25.06
None, None, None, 68.52, 2017-01-13 02:00:00, -25.0
None, None, None, 68.24, 2017-01-13 03:00:00, -25.19
None, None, None, 67.78, 2017-01-13 04:00:00, -25.56
None, None, None, 67.52, 2017-01-13 05:00:00, -25.83
None, None, None, 67.65, 2017-01-13 06:00:00, -25.67
None, None, None, 68.16, 2017-01-13 07:00:00, -25.26
None, None, None, 69.3, 2017-01-13 08:00:00, -24.2
None, None, None, 70.65, 2017-01-13 09:00:00, -22.99
None, None, None, 71.93, 2017-01-13 10:00:00, -21.7
None, None, None, 73.92, 2017-01-13 11:00:00, -20.06
None, None, None, 75.74, 2017-01-13 12:00:00, -18.21
None, None, None, 78.08, 2017-01-13 13:00:00, -15.87
None, None, None, 79.7, 2017-01-13 14:00:00, -13.55
None, None, None, 80.3, 2017-01-13 15:00:00, -12.1
None, None, None, 80.7, 2017-01-13 16:00:00, -11.36
None, None, None, 81.6, 2017-01-13 17:00:00, -11.17
None, None, None, 82.3, 2017-01-13 18:00:00, -11.64
None, None, None, 82.4, 2017-01-13 19:00:00, -12.01
None, None, None, 82.9, 2017-01-13 20:00:00, -11.77
None, None, None, 82.8, 2017-01-13 21:00:00, -11.29
None, None, None, 83.1, 2017-01-13 22:00:00, -10.8
None, None, None, 83.4, 2017-01-13 23:00:00, -10.13
None, None, None, 83.7, 2017-01-14 00:00:00, -9.4
None, None, None, 84.0, 2017-01-14 01:00:00, -9.08
None, None, None, 84.9, 2017-01-14 02:00:00, -9.03
None, None, None, 84.6, 2017-01-14 03:00:00, -8.31
None, None, None, 84.0, 2017-01-14 04:00:00, -7.941
None, None, None, 85.5, 2017-01-14 05:00:00, -8.57
None, None, None, 86.2, 2017-01-14 06:00:00, -9.17
None, None, None, 85.3, 2017-01-14 07:00:00, -10.39
None, None, None, 86.0, 2017-01-14 08:00:00, -10.61
None, None, None, 85.6, 2017-01-14 09:00:00, -10.33
None, None, None, 85.6, 2017-01-14 10:00:00, -9.75
None, None, None, 84.6, 2017-01-14 11:00:00, -8.42
None, None, None, 82.9, 2017-01-14 12:00:00, -7.06
None, None, None, 80.4, 2017-01-14 13:00:00, -5.641
None, None, None, 79.61, 2017-01-14 14:00:00, -5.05
None, None, None, 81.0, 2017-01-14 15:00:00, -4.51
None, None, None, 81.9, 2017-01-14 16:00:00, -3.959
None, None, None, 82.5, 2017-01-14 17:00:00, -3.938
None, None, None, 85.2, 2017-01-14 18:00:00, -4.428
None, None, None, 87.0, 2017-01-14 19:00:00, -5.103
None, None, None, 88.0, 2017-01-14 20:00:00, -5.313
None, None, None, 87.9, 2017-01-14 21:00:00, -5.398
None, None, None, 87.5, 2017-01-14 22:00:00, -5.707
None, None, None, 87.9, 2017-01-14 23:00:00, -6.087
None, None, None, 89.6, 2017-01-15 00:00:00, -7.466
None, None, None, 89.4, 2017-01-15 01:00:00, -8.21
None, None, None, 88.3, 2017-01-15 02:00:00, -8.97
None, None, None, 87.6, 2017-01-15 03:00:00, -9.79
None, None, None, 86.3, 2017-01-15 04:00:00, -10.79
None, None, None, 85.6, 2017-01-15 05:00:00, -11.18
None, None, None, 84.6, 2017-01-15 06:00:00, -12.05
None, None, None, 84.2, 2017-01-15 07:00:00, -12.36
None, None, None, 83.4, 2017-01-15 08:00:00, -13.07
None, None, None, 82.9, 2017-01-15 09:00:00, -13.38
None, None, None, 83.3, 2017-01-15 10:00:00, -12.71
None, None, None, 84.1, 2017-01-15 11:00:00, -11.24
None, None, None, 84.8, 2017-01-15 12:00:00, -9.54
None, None, None, 84.7, 2017-01-15 13:00:00, -7.887
None, None, None, 83.7, 2017-01-15 14:00:00, -6.745
None, None, None, 82.8, 2017-01-15 15:00:00, -5.135
None, None, None, 84.2, 2017-01-15 16:00:00, -4.812
None, None, None, 85.4, 2017-01-15 17:00:00, -4.766
None, None, None, 87.1, 2017-01-15 18:00:00, -4.611
None, None, None, 88.9, 2017-01-15 19:00:00, -4.469
None, None, None, 90.1, 2017-01-15 20:00:00, -4.43
None, None, None, 89.7, 2017-01-15 21:00:00, -4.022
None, None, None, 90.6, 2017-01-15 22:00:00, -4.319
None, None, None, 91.5, 2017-01-15 23:00:00, -4.184
None, None, None, 90.8, 2017-01-16 00:00:00, -3.831
None, None, None, 90.9, 2017-01-16 01:00:00, -3.809
None, None, None, 90.0, 2017-01-16 02:00:00, -3.758
None, None, None, 90.4, 2017-01-16 03:00:00, -4.51
None, None, None, 91.6, 2017-01-16 04:00:00, -4.413
None, None, None, 91.6, 2017-01-16 05:00:00, -4.651
None, None, None, 91.7, 2017-01-16 06:00:00, -4.497
None, None, None, 92.2, 2017-01-16 07:00:00, -4.605
None, None, None, 91.8, 2017-01-16 08:00:00, -4.926
None, None, None, 90.7, 2017-01-16 09:00:00, -5.879
None, None, None, 91.4, 2017-01-16 10:00:00, -5.411
None, None, None, 90.7, 2017-01-16 11:00:00, -4.764
None, None, None, 91.3, 2017-01-16 12:00:00, -3.649
None, None, None, 90.6, 2017-01-16 13:00:00, -2.704
None, None, None, 90.9, 2017-01-16 14:00:00, -1.706
None, None, None, 94.2, 2017-01-16 15:00:00, 0.103
None, None, None, 95.0, 2017-01-16 16:00:00, 0.354
None, None, None, 96.2, 2017-01-16 17:00:00, 0.629998
None, None, None, 95.0, 2017-01-16 18:00:00, 0.911
None, None, None, 94.7, 2017-01-16 19:00:00, 1.042
None, None, None, 95.9, 2017-01-16 20:00:00, 0.382999
None, None, None, 96.7, 2017-01-16 21:00:00, 0.375
None, None, None, 97.0, 2017-01-16 22:00:00, 0.303999
None, None, None, 97.0, 2017-01-16 23:00:00, 0.275
None, None, None, 97.0, 2017-01-17 00:00:00, 0.228
None, None, None, 97.1, 2017-01-17 01:00:00, 0.268999
None, None, None, 97.1, 2017-01-17 02:00:00, 0.286
None, None, None, 97.1, 2017-01-17 03:00:00, 0.180998
None, None, None, 97.2, 2017-01-17 04:00:00, 0.158998
None, None, None, 97.2, 2017-01-17 05:00:00, -0.014
None, None, None, 97.4, 2017-01-17 06:00:00, 0.021998
None, None, None, 97.5, 2017-01-17 07:00:00, 0.194998
None, None, None, 97.6, 2017-01-17 08:00:00, 0.308999
None, None, None, 97.6, 2017-01-17 09:00:00, 0.442999
None, None, None, 97.6, 2017-01-17 10:00:00, 0.527
None, None, None, 97.7, 2017-01-17 11:00:00, 0.791
None, None, None, 97.6, 2017-01-17 12:00:00, 1.106
None, None, None, 97.5, 2017-01-17 13:00:00, 1.002
None, None, None, 96.9, 2017-01-17 14:00:00, 1.709
None, None, None, 95.1, 2017-01-17 15:00:00, 1.951
None, None, None, 95.5, 2017-01-17 16:00:00, 1.983
None, None, None, 94.5, 2017-01-17 17:00:00, 2.123
None, None, None, 94.6, 2017-01-17 18:00:00, 1.818
None, None, None, 96.1, 2017-01-17 19:00:00, 1.289
None, None, None, 96.2, 2017-01-17 20:00:00, 1.214
None, None, None, 96.9, 2017-01-17 21:00:00, 1.023
None, None, None, 97.1, 2017-01-17 22:00:00, 1.155
None, None, None, 96.9, 2017-01-17 23:00:00, 1.76
None, None, None, 91.9, 2017-01-18 00:00:00, 2.818
None, None, None, 91.5, 2017-01-18 01:00:00, 2.505
None, None, None, 94.5, 2017-01-18 02:00:00, 1.702
None, None, None, 91.8, 2017-01-18 03:00:00, 2.072
None, None, None, 89.3, 2017-01-18 04:00:00, 2.578
None, None, None, 85.9, 2017-01-18 05:00:00, 3.168
None, None, None, 85.1, 2017-01-18 06:00:00, 3.151
None, None, None, 85.4, 2017-01-18 07:00:00, 2.92
None, None, None, 84.1, 2017-01-18 08:00:00, 2.895
None, None, None, 86.9, 2017-01-18 09:00:00, 2.346
None, None, None, 85.7, 2017-01-18 10:00:00, 2.454
None, None, None, 83.6, 2017-01-18 11:00:00, 3.251
None, None, None, 76.19, 2017-01-18 12:00:00, 4.888
None, None, None, 78.1, 2017-01-18 13:00:00, 4.781
None, None, None, 76.67, 2017-01-18 14:00:00, 4.925
None, None, None, 79.62, 2017-01-18 15:00:00, 4.445
None, None, None, 87.4, 2017-01-18 16:00:00, 3.399
None, None, None, 93.0, 2017-01-18 17:00:00, 2.194
None, None, None, 93.7, 2017-01-18 18:00:00, 1.942
None, None, None, 91.7, 2017-01-18 19:00:00, 2.45
None, None, None, 91.9, 2017-01-18 20:00:00, 2.329
None, None, None, 90.4, 2017-01-18 21:00:00, 1.998
None, None, None, 95.2, 2017-01-18 22:00:00, 0.193
None, None, None, 96.2, 2017-01-18 23:00:00, -0.841
None, None, None, 96.7, 2017-01-19 00:00:00, -1.164
None, None, None, 97.0, 2017-01-19 01:00:00, -1.109
None, None, None, 97.0, 2017-01-19 02:00:00, -0.800998
None, None, None, 96.9, 2017-01-19 03:00:00, -0.773998
None, None, None, 96.9, 2017-01-19 04:00:00, -0.978999
None, None, None, 96.9, 2017-01-19 05:00:00, -1.034
None, None, None, 96.8, 2017-01-19 06:00:00, -1.626
None, None, None, 96.8, 2017-01-19 07:00:00, -1.498
None, None, None, 96.6, 2017-01-19 08:00:00, -1.214
None, None, None, 96.3, 2017-01-19 09:00:00, -0.671
None, None, None, 95.1, 2017-01-19 10:00:00, 0.039
None, None, None, 93.7, 2017-01-19 11:00:00, 0.375
None, None, None, 94.1, 2017-01-19 12:00:00, 0.661
None, None, None, 94.4, 2017-01-19 13:00:00, 0.962998
None, None, None, 91.8, 2017-01-19 14:00:00, 1.797
None, None, None, 86.7, 2017-01-19 15:00:00, 2.575
None, None, None, 89.8, 2017-01-19 16:00:00, 2.27
None, None, None, 92.9, 2017-01-19 17:00:00, 1.459
None, None, None, 95.1, 2017-01-19 18:00:00, 0.874
None, None, None, 95.5, 2017-01-19 19:00:00, 0.335999
None, None, None, 96.5, 2017-01-19 20:00:00, 0.086998
None, None, None, 96.6, 2017-01-19 21:00:00, -0.237
None, None, None, 96.8, 2017-01-19 22:00:00, -0.704999
None, None, None, 97.2, 2017-01-19 23:00:00, -0.884
None, None, None, 97.3, 2017-01-20 00:00:00, -0.633
None, None, None, 97.2, 2017-01-20 01:00:00, -1.047
None, None, None, 97.0, 2017-01-20 02:00:00, -1.507
None, None, None, 96.8, 2017-01-20 03:00:00, -2.115
None, None, None, 96.7, 2017-01-20 04:00:00, -1.952
