WDIR_VECT,time,TEMP_MEAN,week_of_year
12.8,2020-12-09 00:00:00, None,50
359.5,2020-12-09 01:00:00, None,50
2.4,2020-12-09 02:00:00, None,50
353.7,2020-12-09 03:00:00, None,50
21.0,2020-12-09 04:00:00, None,50
14.8,2020-12-09 05:00:00, None,50
213.5,2020-12-09 06:00:00, None,50
227.5,2020-12-09 07:00:00, None,50
224.8,2020-12-09 08:00:00, None,50
256.3,2020-12-09 09:00:00, None,50
282.9,2020-12-09 10:00:00, None,50
269.0,2020-12-09 11:00:00, None,50
182.2,2020-12-09 12:00:00, None,50
129.5,2020-12-09 13:00:00, None,50
29.5,2020-12-09 14:00:00, None,50
197.5,2020-12-09 15:00:00, None,50
322.4,2020-12-09 16:00:00, None,50
282.1,2020-12-09 17:00:00, None,50
272.0,2020-12-09 18:00:00, None,50
334.7,2020-12-09 19:00:00, None,50
23.0,2020-12-09 20:00:00, None,50
94.5,2020-12-09 21:00:00, None,50
25.0,2020-12-09 22:00:00, None,50
17.7,2020-12-09 23:00:00, None,50
13.6,2020-12-10 00:00:00, None,50
90.8,2020-12-10 01:00:00, None,50
56.7,2020-12-10 02:00:00, None,50
30.1,2020-12-10 03:00:00, None,50
8.9,2020-12-10 04:00:00, None,50
18.3,2020-12-10 05:00:00, None,50
29.8,2020-12-10 06:00:00, None,50
192.9,2020-12-10 07:00:00, None,50
345.2,2020-12-10 08:00:00, None,50
6.2,2020-12-10 09:00:00, None,50
22.6,2020-12-10 10:00:00, None,50
220.5,2020-12-10 11:00:00, None,50
146.5,2020-12-10 12:00:00, None,50
52.8,2020-12-10 13:00:00, None,50
18.6,2020-12-10 14:00:00, None,50
10.8,2020-12-10 15:00:00, None,50
206.2,2020-12-10 16:00:00, None,50
262.1,2020-12-10 17:00:00, None,50
142.4,2020-12-10 18:00:00, None,50
13.0,2020-12-10 19:00:00, None,50
6.6,2020-12-10 20:00:00, None,50
338.4,2020-12-10 21:00:00, None,50
64.9,2020-12-10 22:00:00, None,50
109.3,2020-12-10 23:00:00, None,50
83.8,2020-12-11 00:00:00, None,50
91.9,2020-12-11 01:00:00, None,50
87.6,2020-12-11 02:00:00, None,50
65.9,2020-12-11 03:00:00, None,50
72.2,2020-12-11 04:00:00, None,50
80.5,2020-12-11 05:00:00, None,50
26.5,2020-12-11 06:00:00, None,50
15.4,2020-12-11 07:00:00, None,50
11.8,2020-12-11 08:00:00, None,50
6.5,2020-12-11 09:00:00, None,50
2.9,2020-12-11 10:00:00, None,50
11.0,2020-12-11 11:00:00, None,50
16.4,2020-12-11 12:00:00, None,50
17.9,2020-12-11 13:00:00, None,50
22.2,2020-12-11 14:00:00, None,50
15.9,2020-12-11 15:00:00, None,50
8.7,2020-12-11 16:00:00, None,50
4.1,2020-12-11 17:00:00, None,50
13.0,2020-12-11 18:00:00, None,50
10.9,2020-12-11 19:00:00, None,50
5.7,2020-12-11 20:00:00, None,50
6.3,2020-12-11 21:00:00, None,50
8.5,2020-12-11 22:00:00, None,50
3.0,2020-12-11 23:00:00, None,50
8.5,2020-12-12 00:00:00, None,50
17.8,2020-12-12 01:00:00, None,50
4.7,2020-12-12 02:00:00, None,50
10.5,2020-12-12 03:00:00, None,50
3.8,2020-12-12 04:00:00, None,50
13.0,2020-12-12 05:00:00, None,50
357.1,2020-12-12 06:00:00, None,50
7.8,2020-12-12 07:00:00, None,50
2.4,2020-12-12 08:00:00, None,50
13.7,2020-12-12 09:00:00, None,50
5.0,2020-12-12 10:00:00, None,50
31.6,2020-12-12 11:00:00, None,50
38.1,2020-12-12 12:00:00, None,50
22.4,2020-12-12 13:00:00, None,50
29.6,2020-12-12 14:00:00, None,50
349.1,2020-12-12 15:00:00, None,50
9.7,2020-12-12 16:00:00, None,50
12.4,2020-12-12 17:00:00, None,50
24.9,2020-12-12 18:00:00, None,50
15.2,2020-12-12 19:00:00, None,50
22.4,2020-12-12 20:00:00, None,50
13.0,2020-12-12 21:00:00, None,50
20.8,2020-12-12 22:00:00, None,50
30.6,2020-12-12 23:00:00, None,50
157.0,2020-12-13 00:00:00, None,50
187.6,2020-12-13 01:00:00, None,50
354.9,2020-12-13 02:00:00, None,50
322.2,2020-12-13 03:00:00, None,50
180.2,2020-12-13 04:00:00, None,50
37.7,2020-12-13 05:00:00, None,50
30.8,2020-12-13 06:00:00, None,50
47.8,2020-12-13 07:00:00, None,50
28.6,2020-12-13 08:00:00, None,50
49.5,2020-12-13 09:00:00, None,50
19.3,2020-12-13 10:00:00, None,50
23.3,2020-12-13 11:00:00, None,50
25.4,2020-12-13 12:00:00, None,50
121.6,2020-12-13 13:00:00, None,50
150.4,2020-12-13 14:00:00, None,50
112.9,2020-12-13 15:00:00, None,50
44.5,2020-12-13 16:00:00, None,50
31.7,2020-12-13 17:00:00, None,50
23.4,2020-12-13 18:00:00, None,50
17.5,2020-12-13 19:00:00, None,50
13.5,2020-12-13 20:00:00, None,50
12.3,2020-12-13 21:00:00, None,50
12.2,2020-12-13 22:00:00, None,50
13.2,2020-12-13 23:00:00, None,50
13.5,2020-12-14 00:00:00, None,50
13.7,2020-12-14 01:00:00, None,50
12.2,2020-12-14 02:00:00, None,50
15.2,2020-12-14 03:00:00, None,50
10.3,2020-12-14 04:00:00, None,50
21.2,2020-12-14 05:00:00, None,50
14.9,2020-12-14 06:00:00, None,50
24.2,2020-12-14 07:00:00, None,50
10.8,2020-12-14 08:00:00, None,50
4.5,2020-12-14 09:00:00, None,50
15.3,2020-12-14 10:00:00, None,50
16.3,2020-12-14 11:00:00, None,50
9.9,2020-12-14 12:00:00, None,50
74.8,2020-12-14 13:00:00, None,50
35.1,2020-12-14 14:00:00, None,50
5.9,2020-12-14 15:00:00, None,50
2.9,2020-12-14 16:00:00, None,50
7.5,2020-12-14 17:00:00, None,50
5.0,2020-12-14 18:00:00, None,50
5.5,2020-12-14 19:00:00, None,50
140.5,2020-12-14 20:00:00, None,50
23.7,2020-12-14 21:00:00, None,50
47.8,2020-12-14 22:00:00, None,50
96.1,2020-12-14 23:00:00, None,50
98.6,2020-12-15 00:00:00, None,50
92.0,2020-12-15 01:00:00, None,50
88.8,2020-12-15 02:00:00, None,50
78.0,2020-12-15 03:00:00, None,50
65.1,2020-12-15 04:00:00, None,50
64.0,2020-12-15 05:00:00, None,50
55.6,2020-12-15 06:00:00, None,50
37.7,2020-12-15 07:00:00, None,50
25.8,2020-12-15 08:00:00, None,50
18.5,2020-12-15 09:00:00, None,50
17.4,2020-12-15 10:00:00, None,50
346.6,2020-12-15 11:00:00, None,50
16.0,2020-12-15 12:00:00, None,50
11.6,2020-12-15 13:00:00, None,50
10.4,2020-12-15 14:00:00, None,50
14.9,2020-12-15 15:00:00, None,50
4.1,2020-12-15 16:00:00, None,50
6.3,2020-12-15 17:00:00, None,50
3.1,2020-12-15 18:00:00, None,50
20.5,2020-12-15 19:00:00, None,50
352.4,2020-12-15 20:00:00, None,50
173.1,2020-12-15 21:00:00, None,50
39.7,2020-12-15 22:00:00, None,50
7.7,2020-12-15 23:00:00, None,50
