CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, -3.736,96.8, None, None, None, None, 28.63, None, 0.229, 300.4, None, None, None, None, None, None, None, None, None,2017-02-19 00:00:00, None, 227.4,8
None, -3.799,96.8, None, None, None, None, 29.28, None, 0.679, 278.1, None, None, None, None, None, None, None, None, None,2017-02-19 01:00:00, None, 224.4,8
None, -3.981,96.8, None, None, None, None, 32.24, None, 1.116, 261.2, None, None, None, None, None, None, None, None, None,2017-02-19 02:00:00, None, 225.9,8
None, -4.398,96.6, None, None, None, None, 42.36, None, 0.235, 311.3, None, None, None, None, None, None, None, None, None,2017-02-19 03:00:00, None, 225.8,8
None, -4.481,96.4, None, None, None, None, 36.67, None, 1.421, 16.64, None, None, None, None, None, None, None, None, None,2017-02-19 04:00:00, None, 225.9,8
None, -4.38,96.1, None, None, None, None, 12.07, None, 2.84, 46.05, None, None, None, None, None, None, None, None, None,2017-02-19 05:00:00, None, 225.8,8
None, -4.304,95.0, None, None, None, None, 21.72, None, 2.969, 41.2, None, None, None, None, None, None, None, None, None,2017-02-19 06:00:00, None, 225.7,8
None, -4.434,94.5, None, None, None, None, 38.79, None, 1.962, 30.65, None, None, None, None, None, None, None, None, None,2017-02-19 07:00:00, None, 226.6,8
None, -4.604,95.4, None, None, None, None, 13.4, None, 6.361, 50.21, None, None, None, None, None, None, None, None, None,2017-02-19 08:00:00, None, 226.3,8
None, -4.287,94.1, None, None, None, None, 13.71, None, 8.43, 52.59, None, None, None, None, None, None, None, None, None,2017-02-19 09:00:00, None, 226.2,8
None, -3.646,94.6, None, None, None, None, 14.96, None, 6.604, 44.11, None, None, None, None, None, None, None, None, None,2017-02-19 10:00:00, None, 226.4,8
None, -2.716,91.5, None, None, None, None, 13.82, None, 6.307, 46.85, None, None, None, None, None, None, None, None, None,2017-02-19 11:00:00, None, 226.1,8
None, -1.157,84.8, None, None, None, None, 38.11, None, 3.74, 49.49, None, None, None, None, None, None, None, None, None,2017-02-19 12:00:00, None, 226.0,8
None, -0.251,81.8, None, None, None, None, 70.05, None, 2.017, 270.8, None, None, None, None, None, None, None, None, None,2017-02-19 13:00:00, None, 226.2,8
None, -0.287,85.3, None, None, None, None, 69.51, None, 1.76, 251.1, None, None, None, None, None, None, None, None, None,2017-02-19 14:00:00, None, 226.3,8
None, -0.961,88.7, None, None, None, None, 49.35, None, 3.054, 222.2, None, None, None, None, None, None, None, None, None,2017-02-19 15:00:00, None, 226.2,8
None, -2.289,89.9, None, None, None, None, 67.82, None, 2.593, 239.1, None, None, None, None, None, None, None, None, None,2017-02-19 16:00:00, None, 225.1,8
None, -3.132,91.3, None, None, None, None, 59.53, None, 2.929, 358.4, None, None, None, None, None, None, None, None, None,2017-02-19 17:00:00, None, 226.3,8
None, -3.281,88.9, None, None, None, None, 49.77, None, 3.314, 27.49, None, None, None, None, None, None, None, None, None,2017-02-19 18:00:00, None, 226.0,8
None, -3.072,88.2, None, None, None, None, 54.41, None, 4.073, 28.56, None, None, None, None, None, None, None, None, None,2017-02-19 19:00:00, None, 225.5,8
None, -3.474,88.2, None, None, None, None, 27.22, None, 5.773, 52.56, None, None, None, None, None, None, None, None, None,2017-02-19 20:00:00, None, 226.8,8
None, -3.982,94.0, None, None, None, None, 18.02, None, 7.527, 53.25, None, None, None, None, None, None, None, None, None,2017-02-19 21:00:00, None, 227.0,8
None, -4.402,94.4, None, None, None, None, 15.44, None, 11.43, 55.62, None, None, None, None, None, None, None, None, None,2017-02-19 22:00:00, None, 226.8,8
None, -4.254,93.5, None, None, None, None, 12.18, None, 7.105, 52.17, None, None, None, None, None, None, None, None, None,2017-02-19 23:00:00, None, 226.9,8
None, -4.032,96.7, None, None, None, None, 69.97, None, 4.536, 304.3, None, None, None, None, None, None, None, None, None,2017-02-20 00:00:00, None, 227.3,8
None, -4.247,96.4, None, None, None, None, 21.38, None, 4.697, 219.2, None, None, None, None, None, None, None, None, None,2017-02-20 01:00:00, None, 227.4,8
None, -4.292,96.4, None, None, None, None, 17.38, None, 3.665, 219.7, None, None, None, None, None, None, None, None, None,2017-02-20 02:00:00, None, 227.5,8
None, -4.254,96.4, None, None, None, None, 21.7, None, 2.482, 222.4, None, None, None, None, None, None, None, None, None,2017-02-20 03:00:00, None, 227.5,8
None, -4.795,96.2, None, None, None, None, 31.54, None, 2.242, 227.3, None, None, None, None, None, None, None, None, None,2017-02-20 04:00:00, None, 225.8,8
None, -5.475,95.7, None, None, None, None, 37.27, None, 2.787, 247.4, None, None, None, None, None, None, None, None, None,2017-02-20 05:00:00, None, 224.0,8
None, -5.587,95.3, None, None, None, None, 55.42, None, 2.58, 56.79, None, None, None, None, None, None, None, None, None,2017-02-20 06:00:00, None, 223.9,8
None, -5.616,93.0, None, None, None, None, 14.45, None, 6.32, 52.13, None, None, None, None, None, None, None, None, None,2017-02-20 07:00:00, None, 223.7,8
None, -5.533,91.2, None, None, None, None, 15.3, None, 7.57, 55.3, None, None, None, None, None, None, None, None, None,2017-02-20 08:00:00, None, 224.3,8
None, -4.825,87.3, None, None, None, None, 13.38, None, 7.238, 55.05, None, None, None, None, None, None, None, None, None,2017-02-20 09:00:00, None, 224.5,8
None, -3.621,78.03, None, None, None, None, 11.26, None, 5.515, 45.3, None, None, None, None, None, None, None, None, None,2017-02-20 10:00:00, None, 224.5,8
None, -2.669,76.04, None, None, None, None, 14.51, None, 2.927, 49.98, None, None, None, None, None, None, None, None, None,2017-02-20 11:00:00, None, 224.0,8
None, -2.046,75.14, None, None, None, None, 27.71, None, 3.305, 40.91, None, None, None, None, None, None, None, None, None,2017-02-20 12:00:00, None, 223.6,8
None, -1.827,76.1, None, None, None, None, 17.66, None, 7.262, 55.32, None, None, None, None, None, None, None, None, None,2017-02-20 13:00:00, None, 223.1,8
None, -1.562,75.84, None, None, None, None, 20.8, None, 6.547, 52.09, None, None, None, None, None, None, None, None, None,2017-02-20 14:00:00, None, 223.0,8
None, -2.639,87.1, None, None, None, None, 30.63, None, 3.065, 69.0, None, None, None, None, None, None, None, None, None,2017-02-20 15:00:00, None, 226.6,8
None, -2.055,90.2, None, None, None, None, 34.16, None, 1.092, 230.4, None, None, None, None, None, None, None, None, None,2017-02-20 16:00:00, None, 226.2,8
None, -3.048,94.4, None, None, None, None, 15.45, None, 0.798, 236.2, None, None, None, None, None, None, None, None, None,2017-02-20 17:00:00, None, 226.4,8
None, -4.18,96.2, None, None, None, None, 23.61, None, 1.533, 227.1, None, None, None, None, None, None, None, None, None,2017-02-20 18:00:00, None, 226.2,8
None, -4.056,96.6, None, None, None, None, 22.06, None, 2.783, 218.5, None, None, None, None, None, None, None, None, None,2017-02-20 19:00:00, None, 221.1,8
None, -3.959,96.6, None, None, None, None, 20.16, None, 3.327, 218.1, None, None, None, None, None, None, None, None, None,2017-02-20 20:00:00, None, 225.9,8
None, -3.993,96.5, None, None, None, None, 28.96, None, 1.654, 228.2, None, None, None, None, None, None, None, None, None,2017-02-20 21:00:00, None, 227.1,8
None, -4.129,96.4, None, None, None, None, 29.26, None, 1.136, 233.6, None, None, None, None, None, None, None, None, None,2017-02-20 22:00:00, None, 227.5,8
None, -4.434,96.5, None, None, None, None, 23.4, None, 1.834, 224.6, None, None, None, None, None, None, None, None, None,2017-02-20 23:00:00, None, 227.5,8
None, -4.346,96.7, None, None, None, None, 27.23, None, 4.648, 217.0, None, None, None, None, None, None, None, None, None,2017-02-21 00:00:00, None, 227.4,8
None, -4.59,96.3, None, None, None, None, 28.75, None, 1.19, 221.6, None, None, None, None, None, None, None, None, None,2017-02-21 01:00:00, None, 227.3,8
None, -5.238,96.7, None, None, None, None, 25.45, None, 0.918, 215.2, None, None, None, None, None, None, None, None, None,2017-02-21 02:00:00, None, 227.0,8
None, -5.424,96.0, None, None, None, None, 14.12, None, 0.565, 229.4, None, None, None, None, None, None, None, None, None,2017-02-21 03:00:00, None, 227.2,8
None, -5.275,95.8, None, None, None, None, 13.53, None, 1.286, 228.5, None, None, None, None, None, None, None, None, None,2017-02-21 04:00:00, None, 226.9,8
None, -5.581,96.0, None, None, None, None, 21.58, None, 1.193, 228.5, None, None, None, None, None, None, None, None, None,2017-02-21 05:00:00, None, 226.8,8
None, -5.971,95.4, None, None, None, None, 24.84, None, 0.908, 222.9, None, None, None, None, None, None, None, None, None,2017-02-21 06:00:00, None, 226.7,8
None, -6.161,95.4, None, None, None, None, 11.78, None, 0.51, 190.5, None, None, None, None, None, None, None, None, None,2017-02-21 07:00:00, None, 226.6,8
None, -6.161,95.2, None, None, None, None, 12.15, None, 1.194, 217.8, None, None, None, None, None, None, None, None, None,2017-02-21 08:00:00, None, 226.3,8
None, -6.049,94.7, None, None, None, None, 14.26, None, 1.112, 230.9, None, None, None, None, None, None, None, None, None,2017-02-21 09:00:00, None, 226.1,8
None, -3.083,90.5, None, None, None, None, 17.81, None, 1.33, 236.9, None, None, None, None, None, None, None, None, None,2017-02-21 10:00:00, None, 225.6,8
None, -2.423,86.1, None, None, None, None, 24.87, None, 0.923, 255.7, None, None, None, None, None, None, None, None, None,2017-02-21 11:00:00, None, 225.4,8
None, -1.261,80.6, None, None, None, None, 17.94, None, 1.615, 234.4, None, None, None, None, None, None, None, None, None,2017-02-21 12:00:00, None, 225.1,8
None, -0.238,77.09, None, None, None, None, 40.78, None, 1.722, 235.9, None, None, None, None, None, None, None, None, None,2017-02-21 13:00:00, None, 224.4,8
None, -1.576,78.17, None, None, None, None, 26.91, None, 2.427, 234.7, None, None, None, None, None, None, None, None, None,2017-02-21 14:00:00, None, 224.9,8
