CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -5.201,96.0, None, None, None, None,18.17,10.0,201.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 00:00:00, None, None,8
None, -5.418,95.8, None, None, None, None,28.14,8.45,200.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 01:00:00, None, None,8
None, -6.047,95.2, None, None, None, None,34.15,8.87,156.2, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 02:00:00, None, None,8
None, -6.007,95.4, None, None, None, None,25.61,10.21,159.2, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 03:00:00, None, None,8
None, -6.18,95.2, None, None, None, None,24.0,9.47,182.0, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 04:00:00, None, None,8
None, -6.102,95.4, None, None, None, None,15.23,11.73,198.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 05:00:00, None, None,8
None, -6.308,95.0, None, None, None, None,33.13,9.27,193.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 06:00:00, None, None,8
None, -6.437,95.0, None, None, None, None,25.46,8.32,164.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 07:00:00, None, None,8
None, -6.36,95.1, None, None, None, None,21.46,10.25,174.2, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 08:00:00, None, None,8
None, -6.417,94.8, None, None, None, None,25.88,8.75,161.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 09:00:00, None, None,8
None, -5.377,95.4, None, None, None, None,22.15,8.7,179.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 10:00:00, None, None,8
None, -4.917,95.8, None, None, None, None,11.0,10.85,201.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 11:00:00, None, None,8
None, -5.049,95.7, None, None, None, None,17.6,22.78,220.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 12:00:00, None, None,8
None, -5.464,95.6, None, None, None, None,7.619,25.1,233.4, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 13:00:00, None, None,8
None, -5.413,95.6, None, None, None, None,7.268,19.2,229.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 14:00:00, None, None,8
None, -5.53,95.5, None, None, None, None,5.43,14.23,232.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 15:00:00, None, None,8
None, -5.61,95.5, None, None, None, None,6.03,11.67,232.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 16:00:00, None, None,8
None, -5.857,95.3, None, None, None, None,7.756,10.2,236.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 17:00:00, None, None,8
None, -5.931,95.3, None, None, None, None,8.99,9.52,230.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 18:00:00, None, None,8
None, -6.124,95.3, None, None, None, None,7.376,10.25,226.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 19:00:00, None, None,8
None, -6.37,95.1, None, None, None, None,6.809,6.308,224.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 20:00:00, None, None,8
None, -6.798,95.0, None, None, None, None,11.1,5.943,209.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 21:00:00, None, None,8
None, -7.029,94.7, None, None, None, None,9.58,5.981,218.4, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 22:00:00, None, None,8
None, -7.268,94.6, None, None, None, None,11.62,5.496,212.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 23:00:00, None, None,8
None, -7.183,94.5, None, None, None, None,9.93,4.974,212.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-20 00:00:00, None, None,8
None, -7.128,94.5, None, None, None, None,15.91,3.971,193.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-20 01:00:00, None, None,8
None, -6.881,94.6, None, None, None, None,14.73,4.402,200.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-20 02:00:00, None, None,8
None, -6.589,94.8, None, None, None, None,9.8,4.379,217.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-20 03:00:00, None, None,8
None, -6.346,95.0, None, None, None, None,8.23,3.542,212.0, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-20 04:00:00, None, None,8
None, -6.224,95.0, None, None, None, None,12.72,3.667,197.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-20 05:00:00, None, None,8
None, -6.212,95.1, None, None, None, None,16.53,3.227,201.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-20 06:00:00, None, None,8
None, -6.371,95.0, None, None, None, None,35.28,2.282,175.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-20 07:00:00, None, None,8
None, -6.298,95.2, None, None, None, None,10.01,2.288,142.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-20 08:00:00, None, None,8
None, -6.054,95.1, None, None, None, None,9.42,2.281,149.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-20 09:00:00, None, None,8
None, -5.786,95.1, None, None, None, None,11.68,2.319,125.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-20 10:00:00, None, None,8
None, -5.511,95.0, None, None, None, None,15.18,1.589,102.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-20 11:00:00, None, None,8
None, -5.239,95.0, None, None, None, None,19.69,0.386,96.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-20 12:00:00, None, None,8
None, -5.212,94.8, None, None, None, None,16.0,0.0,91.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-20 13:00:00, None, None,8
None, -5.414,95.6, None, None, None, None,10.38,1.445,96.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-20 14:00:00, None, None,8
None, -4.828,96.0, None, None, None, None,23.27,2.832,131.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-20 15:00:00, None, None,8
None, -4.505,96.4, None, None, None, None,17.88,2.405,142.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-20 16:00:00, None, None,8
None, -4.342,96.8, None, None, None, None,12.73,2.357,145.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-20 17:00:00, None, None,8
None, -4.558,96.5, None, None, None, None,14.98,2.056,162.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-20 18:00:00, None, None,8
None, -4.643,96.3, None, None, None, None,9.97,1.59,225.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-20 19:00:00, None, None,8
None, -5.045,96.1, None, None, None, None,5.719,2.674,229.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-20 20:00:00, None, None,8
None, -5.48,95.8, None, None, None, None,6.019,3.657,230.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-20 21:00:00, None, None,8
None, -5.71,95.5, None, None, None, None,5.222,2.691,231.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-20 22:00:00, None, None,8
None, -5.82,95.4, None, None, None, None,5.668,2.08,233.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-20 23:00:00, None, None,8
None, -5.869,95.3, None, None, None, None,5.301,1.447,231.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-21 00:00:00, None, None,8
None, -5.894,95.2, None, None, None, None,4.229,1.119,229.2, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-21 01:00:00, None, None,8
None, -5.99,95.2, None, None, None, None,9.44,0.523,239.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-21 02:00:00, None, None,8
