pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -3.78, None, None, None, None, 28.15, None, 2.419, 353.8, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 00:00:00, None, None, 106.1, None,8
None, -3.157, None, None, None, None, 23.83, None, 4.374, 3.294, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 01:00:00, None, None, 105.9, None,8
None, -4.154, None, None, None, None, 35.69, None, 1.968, 342.9, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 02:00:00, None, None, 106.1, None,8
None, -4.758, None, None, None, None, 31.76, None, 1.342, 318.7, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 03:00:00, None, None, 106.0, None,8
None, -4.612, None, None, None, None, 27.38, None, 1.439, 328.0, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 04:00:00, None, None, 105.8, None,8
None, -4.91, None, None, None, None, 25.41, None, 1.508, 336.1, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 05:00:00, None, None, 105.9, None,8
None, -5.221, None, None, None, None, 33.36, None, 1.221, 329.0, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 06:00:00, None, None, 105.9, None,8
None, -5.578, None, None, None, None, 26.18, None, 1.489, 332.6, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 07:00:00, None, None, 105.4, None,8
None, -5.075, None, None, None, None, 30.25, None, 1.631, 336.7, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 08:00:00, None, None, 105.7, None,8
None, -4.939, None, None, None, None, 35.88, None, 0.903, 330.0, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 09:00:00, None, None, 105.7, None,8
None, -1.552, None, None, None, None, 55.34, None, 0.965, 119.6, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 10:00:00, None, None, 105.8, None,8
None, -0.837, None, None, None, None, 35.46, None, 3.419, 126.2, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 11:00:00, None, None, 106.1, None,8
None, 0.092, None, None, None, None, 32.33, None, 3.518, 133.2, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 12:00:00, None, None, 106.0, None,8
None, 1.113, None, None, None, None, 47.95, None, 2.485, 115.5, None, None, None, None, None, None, None, None, None, None, None,2017-02-19 13:00:00, None, None, 106.0, None,8
