RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
22.22, None, None, None,2.176,277.9, None, None,-22.0, None, None, None, None, None, None, None, None,-5.898, None, None, None, None,14.19, None, None, None, None, None,2017-02-19 00:00:00, None,8
22.26, None, None, None,3.751,260.5, None, None,-22.0, None, None, None, None, None, None, None, None,-6.026, None, None, None, None,12.38, None, None, None, None, None,2017-02-19 01:00:00, None,8
22.29, None, None, None,4.649,244.8, None, None,-22.0, None, None, None, None, None, None, None, None,-6.134, None, None, None, None,18.12, None, None, None, None, None,2017-02-19 02:00:00, None,8
22.28, None, None, None,6.201,242.7, None, None,-22.0, None, None, None, None, None, None, None, None,-6.114, None, None, None, None,13.16, None, None, None, None, None,2017-02-19 03:00:00, None,8
22.32, None, None, None,5.481,256.9, None, None,-23.0, None, None, None, None, None, None, None, None,-6.232, None, None, None, None,12.81, None, None, None, None, None,2017-02-19 04:00:00, None,8
22.32, None, None, None,5.234,262.6, None, None,-23.0, None, None, None, None, None, None, None, None,-6.232, None, None, None, None,12.51, None, None, None, None, None,2017-02-19 05:00:00, None,8
22.35, None, None, None,5.38,258.7, None, None,-23.0, None, None, None, None, None, None, None, None,-6.33, None, None, None, None,11.03, None, None, None, None, None,2017-02-19 06:00:00, None,8
22.44, None, None, None,5.635,256.9, None, None,-23.0, None, None, None, None, None, None, None, None,-6.418, None, None, None, None,11.33, None, None, None, None, None,2017-02-19 07:00:00, None,8
22.31, None, None, None,4.248,261.3, None, None,-22.0, None, None, None, None, None, None, None, None,-6.212, None, None, None, None,18.13, None, None, None, None, None,2017-02-19 08:00:00, None,8
22.27, None, None, None,4.926,257.8, None, None,-22.0, None, None, None, None, None, None, None, None,-6.065, None, None, None, None,16.94, None, None, None, None, None,2017-02-19 09:00:00, None,8
22.09, None, None, None,4.527,261.7, None, None,-22.0, None, None, None, None, None, None, None, None,-5.458, None, None, None, None,17.52, None, None, None, None, None,2017-02-19 10:00:00, None,8
21.8, None, None, None,3.825,267.3, None, None,-21.0, None, None, None, None, None, None, None, None,-4.486, None, None, None, None,15.83, None, None, None, None, None,2017-02-19 11:00:00, None,8
21.68, None, None, None,0.424,243.2, None, None,-21.0, None, None, None, None, None, None, None, None,-4.088, None, None, None, None,63.02, None, None, None, None, None,2017-02-19 12:00:00, None,8
21.71, None, None, None,3.701,229.1, None, None,-21.0, None, None, None, None, None, None, None, None,-4.193, None, None, None, None,42.09, None, None, None, None, None,2017-02-19 13:00:00, None,8
21.74, None, None, None,4.614,259.9, None, None,-21.0, None, None, None, None, None, None, None, None,-4.31, None, None, None, None,24.73, None, None, None, None, None,2017-02-19 14:00:00, None,8
21.92, None, None, None,3.52,263.2, None, None,-22.0, None, None, None, None, None, None, None, None,-4.91, None, None, None, None,33.65, None, None, None, None, None,2017-02-19 15:00:00, None,8
22.02, None, None, None,1.368,262.7, None, None,-22.0, None, None, None, None, None, None, None, None,-5.25, None, None, None, None,47.44, None, None, None, None, None,2017-02-19 16:00:00, None,8
22.32, None, None, None,1.878,252.2, None, None,-22.0, None, None, None, None, None, None, None, None,-6.228, None, None, None, None,34.51, None, None, None, None, None,2017-02-19 17:00:00, None,8
22.42, None, None, None,3.461,258.4, None, None,-23.0, None, None, None, None, None, None, None, None,-6.574, None, None, None, None,21.79, None, None, None, None, None,2017-02-19 18:00:00, None,8
22.47, None, None, None,5.208,232.3, None, None,-23.0, None, None, None, None, None, None, None, None,-6.733, None, None, None, None,20.8, None, None, None, None, None,2017-02-19 19:00:00, None,8
22.51, None, None, None,5.757,238.1, None, None,-23.0, None, None, None, None, None, None, None, None,-6.882, None, None, None, None,27.96, None, None, None, None, None,2017-02-19 20:00:00, None,8
22.54, None, None, None,6.984,254.9, None, None,-23.0, None, None, None, None, None, None, None, None,-6.971, None, None, None, None,12.94, None, None, None, None, None,2017-02-19 21:00:00, None,8
22.58, None, None, None,7.18,248.7, None, None,-23.0, None, None, None, None, None, None, None, None,-7.09, None, None, None, None,24.91, None, None, None, None, None,2017-02-19 22:00:00, None,8
22.65, None, None, None,5.831,241.1, None, None,-23.0, None, None, None, None, None, None, None, None,-7.34, None, None, None, None,28.44, None, None, None, None, None,2017-02-19 23:00:00, None,8
22.71, None, None, None,5.597,249.9, None, None,-23.0, None, None, None, None, None, None, None, None,-7.55, None, None, None, None,17.35, None, None, None, None, None,2017-02-20 00:00:00, None,8
22.78, None, None, None,6.537,251.4, None, None,-24.0, None, None, None, None, None, None, None, None,-7.77, None, None, None, None,23.73, None, None, None, None, None,2017-02-20 01:00:00, None,8
22.78, None, None, None,7.71,180.2, None, None,-24.0, None, None, None, None, None, None, None, None,-7.76, None, None, None, None,36.7, None, None, None, None, None,2017-02-20 02:00:00, None,8
22.8, None, None, None,2.139,112.9, None, None,-24.0, None, None, None, None, None, None, None, None,-7.83, None, None, None, None,58.1, None, None, None, None, None,2017-02-20 03:00:00, None,8
22.76, None, None, None,4.52,66.9, None, None,-24.0, None, None, None, None, None, None, None, None,-7.69, None, None, None, None,36.21, None, None, None, None, None,2017-02-20 04:00:00, None,8
22.72, None, None, None,5.903,60.37, None, None,-24.0, None, None, None, None, None, None, None, None,-7.58, None, None, None, None,10.82, None, None, None, None, None,2017-02-20 05:00:00, None,8
22.72, None, None, None,3.28,57.12, None, None,-24.0, None, None, None, None, None, None, None, None,-7.58, None, None, None, None,19.62, None, None, None, None, None,2017-02-20 06:00:00, None,8
22.74, None, None, None,5.326,116.7, None, None,-24.0, None, None, None, None, None, None, None, None,-7.64, None, None, None, None,29.15, None, None, None, None, None,2017-02-20 07:00:00, None,8
22.61, None, None, None,7.7,154.0, None, None,-23.0, None, None, None, None, None, None, None, None,-6.992, None, None, None, None,20.15, None, None, None, None, None,2017-02-20 08:00:00, None,8
22.44, None, None, None,2.739,220.8, None, None,-23.0, None, None, None, None, None, None, None, None,-6.644, None, None, None, None,51.2, None, None, None, None, None,2017-02-20 09:00:00, None,8
21.98, None, None, None,1.647,229.9, None, None,-22.0, None, None, None, None, None, None, None, None,-5.098, None, None, None, None,47.08, None, None, None, None, None,2017-02-20 10:00:00, None,8
21.78, None, None, None,2.667,67.11, None, None,-21.0, None, None, None, None, None, None, None, None,-4.426, None, None, None, None,30.53, None, None, None, None, None,2017-02-20 11:00:00, None,8
21.5, None, None, None,0.921,348.9, None, None,-20.0, None, None, None, None, None, None, None, None,-3.49, None, None, None, None,58.9, None, None, None, None, None,2017-02-20 12:00:00, None,8
21.11, None, None, None,0.804,298.4, None, None,-20.0, None, None, None, None, None, None, None, None,-2.204, None, None, None, None,59.41, None, None, None, None, None,2017-02-20 13:00:00, None,8
21.47, None, None, None,0.442,30.34, None, None,-20.0, None, None, None, None, None, None, None, None,-3.403, None, None, None, None,64.68, None, None, None, None, None,2017-02-20 14:00:00, None,8
21.8, None, None, None,1.501,76.3, None, None,-21.0, None, None, None, None, None, None, None, None,-4.493, None, None, None, None,20.68, None, None, None, None, None,2017-02-20 15:00:00, None,8
22.19, None, None, None,1.552,307.0, None, None,-22.0, None, None, None, None, None, None, None, None,-5.805, None, None, None, None,44.34, None, None, None, None, None,2017-02-20 16:00:00, None,8
22.46, None, None, None,1.732,334.9, None, None,-23.0, None, None, None, None, None, None, None, None,-6.709, None, None, None, None,35.51, None, None, None, None, None,2017-02-20 17:00:00, None,8
22.63, None, None, None,4.51,49.35, None, None,-23.0, None, None, None, None, None, None, None, None,-7.27, None, None, None, None,17.84, None, None, None, None, None,2017-02-20 18:00:00, None,8
22.65, None, None, None,5.421,59.44, None, None,-23.0, None, None, None, None, None, None, None, None,-7.12, None, None, None, None,9.19, None, None, None, None, None,2017-02-20 19:00:00, None,8
22.55, None, None, None,2.915,334.1, None, None,-23.0, None, None, None, None, None, None, None, None,-7.21, None, None, None, None,32.68, None, None, None, None, None,2017-02-20 20:00:00, None,8
22.58, None, None, None,0.485,82.3, None, None,-23.0, None, None, None, None, None, None, None, None,-7.32, None, None, None, None,72.2, None, None, None, None, None,2017-02-20 21:00:00, None,8
22.65, None, None, None,3.173,256.8, None, None,-23.0, None, None, None, None, None, None, None, None,-7.35, None, None, None, None,11.74, None, None, None, None, None,2017-02-20 22:00:00, None,8
22.63, None, None, None,2.812,238.1, None, None,-23.0, None, None, None, None, None, None, None, None,-7.27, None, None, None, None,22.75, None, None, None, None, None,2017-02-20 23:00:00, None,8
22.63, None, None, None,3.636,250.0, None, None,-23.0, None, None, None, None, None, None, None, None,-7.07, None, None, None, None,26.65, None, None, None, None, None,2017-02-21 00:00:00, None,8
22.6, None, None, None,5.69,241.2, None, None,-23.0, None, None, None, None, None, None, None, None,-7.18, None, None, None, None,24.73, None, None, None, None, None,2017-02-21 01:00:00, None,8
