CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -5.852,89.7, None, None, None, None,57.72, None,0.623,137.6, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2017-02-19 00:00:00, None, None, 65.26,8
None, -5.564,89.6, None, None, None, None,61.94, None,0.536,151.8, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2017-02-19 01:00:00, None, None, None,8
None, -4.989,86.8, None, None, None, None,43.05, None,0.911,169.7, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2017-02-19 02:00:00, None, None, None,8
None, -4.845,89.4, None, None, None, None,28.78, None,0.969,185.9, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2017-02-19 03:00:00, None, None, None,8
None, -4.989,90.8, None, None, None, None,30.27, None,1.504,211.8, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2017-02-19 04:00:00, None, None, None,8
None, -5.085,92.3, None, None, None, None,67.76, None,0.248,178.1, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2017-02-19 05:00:00, None, None, None,8
None, -5.181,93.0, None, None, None, None,68.64, None,0.138,86.7, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2017-02-19 06:00:00, None, None, None,8
None, -5.181,92.9, None, None, None, None,68.89, None,0.125,118.9, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2017-02-19 07:00:00, None, None, None,8
None, -4.653,90.8, None, None, None, None,51.58, None,0.378,180.7, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2017-02-19 08:00:00, None, None, None,8
None, -3.747,87.8, None, None, None, None,55.0, None,0.293,25.13, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2017-02-19 09:00:00, None, None, None,8
