pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, -3.378, 101.7, None, None, None, None, 42.27, None, 2.979, 199.0, None, None, None, None, None, -3.0, None, None, None, None, None, None,2017-02-19 00:00:00, None, None, 131.0,8
None, None, -3.472, 101.7, None, None, None, None, 37.21, None, 5.858, 197.3, None, None, None, None, None, -3.0, None, None, None, None, None, None,2017-02-19 01:00:00, None, None, 129.2,8
None, None, -3.73, 101.7, None, None, None, None, 34.91, None, 6.641, 153.3, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-02-19 02:00:00, None, None, 131.0,8
None, None, -3.564, 93.3, None, None, None, None, 9.28, None, 11.52, 76.2, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-02-19 03:00:00, None, None, 130.7,8
None, None, -3.918, 92.9, None, None, None, None, 8.26, None, 13.55, 86.6, None, None, None, None, None, -5.0, None, None, None, None, None, None,2017-02-19 04:00:00, None, None, 131.5,8
None, None, -4.148, 95.2, None, None, None, None, 9.21, None, 8.73, 91.1, None, None, None, None, None, -5.0, None, None, None, None, None, None,2017-02-19 05:00:00, None, None, 130.7,8
None, None, -4.263, 99.8, None, None, None, None, 24.72, None, 5.666, 119.3, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-02-19 06:00:00, None, None, 130.7,8
None, None, -4.483, 100.3, None, None, None, None, 22.72, None, 6.372, 112.0, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-02-19 07:00:00, None, None, 130.4,8
None, None, -4.195, 96.3, None, None, None, None, 8.22, None, 11.7, 89.3, None, None, None, None, None, -5.0, None, None, None, None, None, None,2017-02-19 08:00:00, None, None, 130.3,8
None, None, -2.579, 84.5, None, None, None, None, 16.67, None, 8.72, 92.7, None, None, None, None, None, -5.0, None, None, None, None, None, None,2017-02-19 09:00:00, None, None, 130.3,8
None, None, -1.043, 71.5, None, None, None, None, 14.21, None, 10.06, 96.6, None, None, None, None, None, -5.0, None, None, None, None, None, None,2017-02-19 10:00:00, None, None, 130.0,8
None, None, -0.898, 72.2, None, None, None, None, 23.47, None, 6.808, 138.0, None, None, None, None, None, -5.0, None, None, None, None, None, None,2017-02-19 11:00:00, None, None, 129.9,8
None, None, -1.363, 69.66, None, None, None, None, 16.98, None, 9.73, 128.0, None, None, None, None, None, -6.0, None, None, None, None, None, None,2017-02-19 12:00:00, None, None, 130.4,8
None, None, -1.95, 70.4, None, None, None, None, 18.37, None, 13.45, 177.8, None, None, None, None, None, -6.0, None, None, None, None, None, None,2017-02-19 13:00:00, None, None, 130.3,8
None, None, -2.188, 71.8, None, None, None, None, 24.79, None, 12.3, 196.9, None, None, None, None, None, -6.0, None, None, None, None, None, None,2017-02-19 14:00:00, None, None, 129.6,8
None, None, -1.542, 64.74, None, None, None, None, 21.0, None, 13.0, 188.2, None, None, None, None, None, -7.0, None, None, None, None, None, None,2017-02-19 15:00:00, None, None, 129.3,8
None, None, -1.827, 67.11, None, None, None, None, 13.29, None, 11.59, 180.7, None, None, None, None, None, -7.0, None, None, None, None, None, None,2017-02-19 16:00:00, None, None, 129.2,8
None, None, -2.342, 64.94, None, None, None, None, 13.5, None, 14.94, 178.5, None, None, None, None, None, -7.0, None, None, None, None, None, None,2017-02-19 17:00:00, None, None, 129.0,8
None, None, -2.906, 72.1, None, None, None, None, 13.17, None, 14.5, 174.6, None, None, None, None, None, -7.0, None, None, None, None, None, None,2017-02-19 18:00:00, None, None, 129.1,8
None, None, -3.556, 86.5, None, None, None, None, 14.51, None, 11.98, 129.4, None, None, None, None, None, -5.0, None, None, None, None, None, None,2017-02-19 19:00:00, None, None, 129.1,8
None, None, -3.922, 99.2, None, None, None, None, 20.04, None, 12.18, 120.1, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-02-19 20:00:00, None, None, 129.0,8
None, None, -4.0, 100.2, None, None, None, None, 10.73, None, 13.32, 96.0, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-02-19 21:00:00, None, None, 129.1,8
None, None, -3.924, 97.3, None, None, None, None, 30.16, None, 9.66, 115.7, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-02-19 22:00:00, None, None, 129.1,8
None, None, -3.971, 100.5, None, None, None, None, 24.07, None, 10.0, 130.7, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-02-19 23:00:00, None, None, 129.3,8
None, None, -3.913, 101.1, None, None, None, None, 35.03, None, 6.383, 159.8, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-02-20 00:00:00, None, None, 130.5,8
None, None, -4.054, 97.7, None, None, None, None, 14.28, None, 14.11, 202.8, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-02-20 01:00:00, None, None, 129.2,8
None, None, -4.062, 89.0, None, None, None, None, 9.22, None, 9.86, 201.2, None, None, None, None, None, -5.0, None, None, None, None, None, None,2017-02-20 02:00:00, None, None, 129.2,8
None, None, -4.58, 95.8, None, None, None, None, 24.2, None, 6.453, 155.7, None, None, None, None, None, -5.0, None, None, None, None, None, None,2017-02-20 03:00:00, None, None, 129.3,8
None, None, -4.976, 96.1, None, None, None, None, 20.61, None, 5.774, 128.9, None, None, None, None, None, -5.0, None, None, None, None, None, None,2017-02-20 04:00:00, None, None, 129.8,8
None, None, -4.774, 97.3, None, None, None, None, 16.85, None, 7.44, 104.2, None, None, None, None, None, -5.0, None, None, None, None, None, None,2017-02-20 05:00:00, None, None, 129.1,8
None, None, -4.9, 97.3, None, None, None, None, 13.34, None, 8.24, 87.9, None, None, None, None, None, -5.0, None, None, None, None, None, None,2017-02-20 06:00:00, None, None, 128.5,8
None, None, -4.852, 83.2, None, None, None, None, 10.97, None, 17.38, 76.8, None, None, None, None, None, -7.0, None, None, None, None, None, None,2017-02-20 07:00:00, None, None, 129.2,8
None, None, -4.919, 78.2, None, None, None, None, 4.824, None, 21.06, 82.9, None, None, None, None, None, -8.0, None, None, None, None, None, None,2017-02-20 08:00:00, None, None, 129.5,8
None, None, -3.678, 67.61, None, None, None, None, 6.902, None, 20.49, 81.2, None, None, None, None, None, -8.0, None, None, None, None, None, None,2017-02-20 09:00:00, None, None, 129.8,8
None, None, -3.171, 59.54, None, None, None, None, 7.45, None, 15.86, 86.9, None, None, None, None, None, -9.0, None, None, None, None, None, None,2017-02-20 10:00:00, None, None, 129.8,8
None, None, -2.087, 55.46, None, None, None, None, 10.1, None, 11.25, 79.8, None, None, None, None, None, -9.0, None, None, None, None, None, None,2017-02-20 11:00:00, None, None, 130.1,8
None, None, -2.308, 67.38, None, None, None, None, 11.28, None, 9.6, 89.3, None, None, None, None, None, -7.0, None, None, None, None, None, None,2017-02-20 12:00:00, None, None, 130.6,8
None, None, -1.868, 78.9, None, None, None, None, 16.2, None, 5.547, 79.6, None, None, None, None, None, -5.0, None, None, None, None, None, None,2017-02-20 13:00:00, None, None, 130.5,8
None, None, -1.552, 89.1, None, None, None, None, 49.81, None, 1.631, 102.1, None, None, None, None, None, -3.0, None, None, None, None, None, None,2017-02-20 14:00:00, None, None, 131.4,8
None, None, -2.188, 93.7, None, None, None, None, 39.49, None, 1.95, 243.6, None, None, None, None, None, -3.0, None, None, None, None, None, None,2017-02-20 15:00:00, None, None, 131.9,8
None, None, -3.047, 97.3, None, None, None, None, 32.02, None, 4.755, 300.3, None, None, None, None, None, -3.0, None, None, None, None, None, None,2017-02-20 16:00:00, None, None, 131.2,8
None, None, -3.354, 99.4, None, None, None, None, 52.61, None, 2.843, 322.6, None, None, None, None, None, -3.0, None, None, None, None, None, None,2017-02-20 17:00:00, None, None, 131.8,8
None, None, -3.815, 101.0, None, None, None, None, 35.87, None, 3.463, 316.2, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-02-20 18:00:00, None, None, 133.3,8
None, None, -3.817, 101.9, None, None, None, None, 25.87, None, 4.319, 298.8, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-02-20 19:00:00, None, None, 133.5,8
None, None, -3.963, 100.9, None, None, None, None, 42.32, None, 2.028, 321.7, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-02-20 20:00:00, None, None, 133.1,8
