pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None,155.0, None,-14.0,-14.0, None, None, None, None,264.0,2023-02-26 02:00:00, None,9
None, None,156.0, None,-14.5,-14.4, None, None, None, 1.0,264.0,2023-02-26 03:00:00, None,9
None, None,157.0, None,-15.0,-14.9, None, None, None, None,264.0,2023-02-26 05:00:00, None,9
None, None,139.0, None,-10.5,-10.5, None, None, None, None,267.0,2023-02-26 18:00:00, None,9
4.0, None,143.0, None,-10.4,-10.4, None, None, None, None,268.0,2023-02-27 18:00:00, None,9
None, None,145.0, None,-14.3,-14.3, None, None, None, None,268.0,2023-02-28 02:00:00, None,9
None, None,145.0, None,-14.4,-14.3, None, None, None, 0.0,268.0,2023-02-28 03:00:00, None,9
None, None,145.0, None,-16.1,-16.1, None, None, None, None,268.0,2023-02-28 08:00:00, None,9
None, None,146.0, None,-2.3,-7.8, None, None, None, None,268.0,2023-02-28 12:00:00, None,9
None, None,146.0, None,-10.0,-10.1, None, None, None, None,274.0,2023-03-01 04:00:00, None,9
None, None,146.0, None,-9.8,-10.0, None, None, None, 0.0,276.0,2023-03-01 05:00:00, None,9
1.0, None,146.0, None,-9.4,-9.5, None, None, None, None,278.0,2023-03-01 08:00:00, None,9
None, None,147.0, None,-6.9,-7.6, None, None, None, None,278.0,2023-03-01 11:00:00, None,9
None, None,156.0, None,-7.9,-8.0, None, None, None, None,290.0,2023-03-03 01:00:00, None,9
