pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
0.0, None,673.0, None,-8.9,92.0, None, None, 0.0,197.0, None,2023-02-26 00:00:00, None,9
0.0, None,673.0, None,-9.3,92.0, None, None, 0.0,197.0, None,2023-02-26 01:00:00, None,9
0.0, None,673.0, None,-9.4,92.0, None, None, 0.0,198.0, None,2023-02-26 02:00:00, None,9
0.0, None,673.0, None,-9.7,92.0, None, None, 0.0,198.0, None,2023-02-26 03:00:00, None,9
0.0, None,673.0, None,-9.7,92.0, None, None, 0.0,198.0, None,2023-02-26 04:00:00, None,9
0.0, None,673.0, None,-9.7,92.0, None, None, 0.0,198.0, None,2023-02-26 05:00:00, None,9
0.0, None,673.0, None,-9.7,92.0, None, None, 0.0,198.0, None,2023-02-26 06:00:00, None,9
0.0, None,673.0, None,-10.1,92.0, None, None, 0.0,198.0, None,2023-02-26 07:00:00, None,9
0.0, None,673.0, None,-9.9,91.0, None, None, 0.0,198.0, None,2023-02-26 08:00:00, None,9
0.0, None,673.0, None,-9.3,91.0, None, None, 0.0,198.0, None,2023-02-26 09:00:00, None,9
1.0, None,673.0, None,-6.8,91.0, None, None, 0.0,198.0, None,2023-02-26 10:00:00, None,9
1.0, None,673.0, None,-3.2,90.0, None, None, 0.0,199.0, None,2023-02-26 11:00:00, None,9
1.0, None,673.0, None,-2.3,89.0, None, None, 0.0,199.0, None,2023-02-26 12:00:00, None,9
0.0, None,672.0, None,-2.5,90.0, None, None, None,200.0, None,2023-02-26 13:00:00, None,9
1.0, None,673.0, None,-5.6,91.0, None, None, 1.0,200.0, None,2023-02-26 14:00:00, None,9
1.0, None,673.0, None,-5.8,91.0, None, None, 0.0,200.0, None,2023-02-26 15:00:00, None,9
1.0, None,673.0, None,-8.5,91.0, None, None, 0.0,200.0, None,2023-02-26 16:00:00, None,9
2.0, None,674.0, None,-9.6,91.0, None, None, 1.0,200.0, None,2023-02-26 17:00:00, None,9
2.0, None,674.0, None,-13.0,91.0, None, None, 0.0,201.0, None,2023-02-26 18:00:00, None,9
2.0, None,674.0, None,-14.9,91.0, None, None, 0.0,201.0, None,2023-02-26 19:00:00, None,9
