TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 1.303, None, 63.74,2017-05-21 00:00:00, 7.665,21
None, 1.285, None, 70.52,2017-05-21 01:00:00, 6.051,21
None, 1.803, None, 76.02,2017-05-21 02:00:00, 4.739,21
None, 2.129, None, 77.45,2017-05-21 03:00:00, 4.24,21
None, 1.894, None, 79.63,2017-05-21 04:00:00, 3.672,21
None, 2.109, None, 79.04,2017-05-21 05:00:00, 3.495,21
None, 2.747, None, 64.38,2017-05-21 06:00:00, 6.364,21
None, 2.608, None, 46.73,2017-05-21 07:00:00, 11.44,21
None, 2.711, None, 34.28,2017-05-21 08:00:00, 15.84,21
None, 3.157, None, 29.85,2017-05-21 09:00:00, 17.82,21
None, 4.632, None, 26.43,2017-05-21 10:00:00, 19.89,21
None, 4.226, None, 26.3,2017-05-21 11:00:00, 20.97,21
None, 4.806, None, 25.72,2017-05-21 12:00:00, 21.83,21
None, 4.607, None, 25.07,2017-05-21 13:00:00, 22.47,21
None, 4.684, None, 25.05,2017-05-21 14:00:00, 22.89,21
None, 4.448, None, 25.2,2017-05-21 15:00:00, 23.39,21
None, 5.401, None, 27.54,2017-05-21 16:00:00, 22.45,21
None, 5.571, None, 28.09,2017-05-21 17:00:00, 22.47,21
None, 4.769, None, 30.44,2017-05-21 18:00:00, 21.29,21
None, 2.204, None, 33.07,2017-05-21 19:00:00, 20.43,21
None, 1.651, None, 39.01,2017-05-21 20:00:00, 18.94,21
None, 2.377, None, 40.01,2017-05-21 21:00:00, 17.89,21
None, 1.31, None, 44.61,2017-05-21 22:00:00, 16.1,21
None, 1.208, None, 49.74,2017-05-21 23:00:00, 14.69,21
None, 1.166, None, 54.12,2017-05-22 00:00:00, 13.91,21
None, 1.927, None, 54.46,2017-05-22 01:00:00, 13.74,21
None, 1.748, None, 51.31,2017-05-22 02:00:00, 14.22,21
None, 1.065, None, 52.1,2017-05-22 03:00:00, 13.76,21
None, 0.718999, None, 53.05,2017-05-22 04:00:00, 13.14,21
None, 0.549, None, 52.78,2017-05-22 05:00:00, 12.89,21
None, 0.662998, None, 57.8,2017-05-22 06:00:00, 12.34,21
None, 0.771, None, 58.89,2017-05-22 07:00:00, 13.1,21
None, 3.526, None, 49.26,2017-05-22 08:00:00, 15.17,21
None, 3.632, None, 40.31,2017-05-22 09:00:00, 16.63,21
None, 4.357, None, 38.15,2017-05-22 10:00:00, 17.27,21
None, 4.813, None, 35.91,2017-05-22 11:00:00, 18.08,21
None, 4.867, None, 34.69,2017-05-22 12:00:00, 18.35,21
None, 5.548, None, 33.95,2017-05-22 13:00:00, 19.05,21
None, 5.838, None, 29.22,2017-05-22 14:00:00, 20.24,21
None, 6.78, None, 27.83,2017-05-22 15:00:00, 20.21,21
None, 5.784, None, 30.21,2017-05-22 16:00:00, 19.87,21
None, 6.258, None, 30.55,2017-05-22 17:00:00, 19.72,21
None, 6.327, None, 29.64,2017-05-22 18:00:00, 19.84,21
None, 5.597, None, 31.52,2017-05-22 19:00:00, 19.22,21
None, 5.486, None, 33.77,2017-05-22 20:00:00, 18.31,21
None, 4.353, None, 35.44,2017-05-22 21:00:00, 17.39,21
None, 1.838, None, 39.59,2017-05-22 22:00:00, 16.08,21
None, 1.287, None, 44.44,2017-05-22 23:00:00, 14.81,21
None, 2.177, None, 47.84,2017-05-23 00:00:00, 14.13,21
None, 2.268, None, 50.61,2017-05-23 01:00:00, 13.71,21
None, 2.203, None, 53.71,2017-05-23 02:00:00, 13.36,21
None, 3.026, None, 54.6,2017-05-23 03:00:00, 13.38,21
None, 2.532, None, 55.24,2017-05-23 04:00:00, 13.14,21
