WDIR_VECT,time,TEMP_MEAN,week_of_year
12.2,2021-08-20 00:00:00, None,34
54.4,2021-08-20 01:00:00, None,34
23.1,2021-08-20 02:00:00, None,34
4.4,2021-08-20 03:00:00, None,34
337.7,2021-08-20 04:00:00, None,34
12.3,2021-08-20 05:00:00, None,34
179.8,2021-08-20 06:00:00, None,34
160.1,2021-08-20 07:00:00, None,34
120.2,2021-08-20 08:00:00, None,34
112.1,2021-08-20 09:00:00, None,34
107.0,2021-08-20 10:00:00, None,34
117.7,2021-08-20 11:00:00, None,34
115.8,2021-08-20 12:00:00, None,34
127.3,2021-08-20 13:00:00, None,34
180.4,2021-08-20 14:00:00, None,34
189.3,2021-08-20 15:00:00, None,34
179.4,2021-08-20 16:00:00, None,34
117.1,2021-08-20 17:00:00, None,34
62.6,2021-08-20 18:00:00, None,34
7.1,2021-08-20 19:00:00, None,34
9.4,2021-08-20 20:00:00, None,34
359.5,2021-08-20 21:00:00, None,34
358.5,2021-08-20 22:00:00, None,34
7.7,2021-08-20 23:00:00, None,34
0.0,2021-08-21 00:00:00, None,34
4.4,2021-08-21 01:00:00, None,34
355.4,2021-08-21 02:00:00, None,34
29.5,2021-08-21 03:00:00, None,34
37.0,2021-08-21 04:00:00, None,34
51.2,2021-08-21 05:00:00, None,34
9.6,2021-08-21 06:00:00, None,34
227.9,2021-08-21 07:00:00, None,34
179.7,2021-08-21 08:00:00, None,34
186.7,2021-08-21 09:00:00, None,34
181.9,2021-08-21 10:00:00, None,34
181.2,2021-08-21 11:00:00, None,34
151.1,2021-08-21 12:00:00, None,34
177.3,2021-08-21 13:00:00, None,34
185.7,2021-08-21 14:00:00, None,34
197.6,2021-08-21 15:00:00, None,34
168.4,2021-08-21 16:00:00, None,34
184.6,2021-08-21 17:00:00, None,34
178.5,2021-08-21 18:00:00, None,34
174.8,2021-08-21 19:00:00, None,34
60.7,2021-08-21 20:00:00, None,34
50.9,2021-08-21 21:00:00, None,34
123.3,2021-08-21 22:00:00, None,34
156.0,2021-08-21 23:00:00, None,34
143.5,2021-08-22 00:00:00, None,34
116.1,2021-08-22 01:00:00, None,34
110.4,2021-08-22 02:00:00, None,34
125.3,2021-08-22 03:00:00, None,34
103.5,2021-08-22 04:00:00, None,34
349.0,2021-08-22 05:00:00, None,34
244.7,2021-08-22 06:00:00, None,34
255.9,2021-08-22 07:00:00, None,34
229.8,2021-08-22 08:00:00, None,34
233.8,2021-08-22 09:00:00, None,34
213.5,2021-08-22 10:00:00, None,34
222.8,2021-08-22 11:00:00, None,34
242.1,2021-08-22 12:00:00, None,34
264.1,2021-08-22 13:00:00, None,34
233.1,2021-08-22 14:00:00, None,34
241.0,2021-08-22 15:00:00, None,34
237.8,2021-08-22 16:00:00, None,34
185.5,2021-08-22 17:00:00, None,34
180.9,2021-08-22 18:00:00, None,34
178.8,2021-08-22 19:00:00, None,34
156.7,2021-08-22 20:00:00, None,34
109.2,2021-08-22 21:00:00, None,34
17.7,2021-08-22 22:00:00, None,34
18.6,2021-08-22 23:00:00, None,34
126.7,2021-08-23 00:00:00, None,34
116.1,2021-08-23 01:00:00, None,34
100.8,2021-08-23 02:00:00, None,34
104.3,2021-08-23 03:00:00, None,34
43.1,2021-08-23 04:00:00, None,34
46.0,2021-08-23 05:00:00, None,34
25.6,2021-08-23 06:00:00, None,34
31.8,2021-08-23 07:00:00, None,34
109.4,2021-08-23 08:00:00, None,34
136.4,2021-08-23 09:00:00, None,34
145.6,2021-08-23 10:00:00, None,34
143.0,2021-08-23 11:00:00, None,34
159.4,2021-08-23 12:00:00, None,34
181.8,2021-08-23 13:00:00, None,34
185.9,2021-08-23 14:00:00, None,34
347.1,2021-08-23 15:00:00, None,34
16.3,2021-08-23 16:00:00, None,34
2.2,2021-08-23 17:00:00, None,34
269.9,2021-08-23 18:00:00, None,34
285.5,2021-08-23 19:00:00, None,34
350.5,2021-08-23 20:00:00, None,34
4.1,2021-08-23 21:00:00, None,34
8.7,2021-08-23 22:00:00, None,34
16.7,2021-08-23 23:00:00, None,34
8.3,2021-08-24 00:00:00, None,34
12.5,2021-08-24 01:00:00, None,34
4.4,2021-08-24 02:00:00, None,34
9.2,2021-08-24 03:00:00, None,34
7.2,2021-08-24 04:00:00, None,34
10.6,2021-08-24 05:00:00, None,34
359.4,2021-08-24 06:00:00, None,34
23.8,2021-08-24 07:00:00, None,34
99.1,2021-08-24 08:00:00, None,34
196.0,2021-08-24 09:00:00, None,34
221.1,2021-08-24 10:00:00, None,34
232.9,2021-08-24 11:00:00, None,34
259.6,2021-08-24 12:00:00, None,34
259.2,2021-08-24 13:00:00, None,34
270.2,2021-08-24 14:00:00, None,34
284.4,2021-08-24 15:00:00, None,34
277.7,2021-08-24 16:00:00, None,34
275.7,2021-08-24 17:00:00, None,34
290.4,2021-08-24 18:00:00, None,34
275.8,2021-08-24 19:00:00, None,34
355.6,2021-08-24 20:00:00, None,34
7.3,2021-08-24 21:00:00, None,34
10.0,2021-08-24 22:00:00, None,34
3.6,2021-08-24 23:00:00, None,34
358.5,2021-08-25 00:00:00, None,34
10.7,2021-08-25 01:00:00, None,34
359.0,2021-08-25 02:00:00, None,34
1.9,2021-08-25 03:00:00, None,34
1.6,2021-08-25 04:00:00, None,34
8.8,2021-08-25 05:00:00, None,34
359.8,2021-08-25 06:00:00, None,34
8.6,2021-08-25 07:00:00, None,34
21.5,2021-08-25 08:00:00, None,34
149.4,2021-08-25 09:00:00, None,34
183.3,2021-08-25 10:00:00, None,34
173.8,2021-08-25 11:00:00, None,34
170.7,2021-08-25 12:00:00, None,34
208.2,2021-08-25 13:00:00, None,34
172.9,2021-08-25 14:00:00, None,34
191.0,2021-08-25 15:00:00, None,34
184.4,2021-08-25 16:00:00, None,34
183.4,2021-08-25 17:00:00, None,34
173.7,2021-08-25 18:00:00, None,34
165.9,2021-08-25 19:00:00, None,34
175.9,2021-08-25 20:00:00, None,34
178.3,2021-08-25 21:00:00, None,34
149.5,2021-08-25 22:00:00, None,34
54.0,2021-08-25 23:00:00, None,34
169.6,2021-08-26 00:00:00, None,34
119.5,2021-08-26 01:00:00, None,34
112.3,2021-08-26 02:00:00, None,34
113.8,2021-08-26 03:00:00, None,34
114.6,2021-08-26 04:00:00, None,34
112.8,2021-08-26 05:00:00, None,34
122.8,2021-08-26 06:00:00, None,34
65.2,2021-08-26 07:00:00, None,34
34.3,2021-08-26 08:00:00, None,34
18.2,2021-08-26 09:00:00, None,34
20.1,2021-08-26 10:00:00, None,34
28.4,2021-08-26 11:00:00, None,34
18.1,2021-08-26 12:00:00, None,34
15.2,2021-08-26 13:00:00, None,34
19.1,2021-08-26 14:00:00, None,34
14.8,2021-08-26 15:00:00, None,34
21.2,2021-08-26 16:00:00, None,34
28.4,2021-08-26 17:00:00, None,34
15.7,2021-08-26 18:00:00, None,34
5.8,2021-08-26 19:00:00, None,34
2.3,2021-08-26 20:00:00, None,34
4.4,2021-08-26 21:00:00, None,34
2.9,2021-08-26 22:00:00, None,34
3.4,2021-08-26 23:00:00, None,34
