BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 0.397, None, 59.67,2017-05-21 00:00:00, 8.62,21
None, None, 0.772, None, 60.55,2017-05-21 01:00:00, 8.09,21
None, None, 0.851, None, 66.34,2017-05-21 02:00:00, 7.05,21
None, None, 0.918, None, 69.72,2017-05-21 03:00:00, 6.406,21
None, None, 0.772, None, 74.27,2017-05-21 04:00:00, 5.56,21
None, None, 0.259, None, 76.27,2017-05-21 05:00:00, 5.349,21
None, None, 0.278, None, 78.99,2017-05-21 06:00:00, 6.772,21
None, None, 0.605, None, 66.42,2017-05-21 07:00:00, 9.3,21
None, None, 0.568, None, 55.64,2017-05-21 08:00:00, 12.4,21
None, None, 3.038, None, 45.53,2017-05-21 09:00:00, 16.48,21
None, None, 5.284, None, 32.23,2017-05-21 10:00:00, 20.61,21
None, None, 6.931, None, 28.63,2017-05-21 11:00:00, 22.57,21
None, None, 6.289, None, 28.07,2017-05-21 12:00:00, 23.11,21
None, None, 6.112, None, 27.68,2017-05-21 13:00:00, 24.05,21
None, None, 7.674, None, 26.81,2017-05-21 14:00:00, 24.72,21
None, None, 8.59, None, 26.93,2017-05-21 15:00:00, 24.5,21
None, None, 9.65, None, 28.57,2017-05-21 16:00:00, 23.16,21
None, None, 7.021, None, 29.85,2017-05-21 17:00:00, 23.01,21
None, None, 6.945, None, 29.3,2017-05-21 18:00:00, 23.04,21
None, None, 3.466, None, 38.19,2017-05-21 19:00:00, 20.34,21
None, None, 1.621, None, 40.93,2017-05-21 20:00:00, 18.85,21
None, None, 1.089, None, 47.6,2017-05-21 21:00:00, 16.31,21
None, None, 0.658, None, 53.83,2017-05-21 22:00:00, 14.49,21
None, None, 0.799, None, 58.83,2017-05-21 23:00:00, 13.92,21
None, None, 0.802, None, 64.64,2017-05-22 00:00:00, 12.68,21
None, None, 0.707, None, 68.75,2017-05-22 01:00:00, 11.73,21
None, None, 0.246, None, 67.8,2017-05-22 02:00:00, 11.36,21
None, None, 0.758, None, 69.6,2017-05-22 03:00:00, 10.72,21
None, None, 1.253, None, 65.28,2017-05-22 04:00:00, 11.09,21
None, None, 2.714, None, 71.26,2017-05-22 05:00:00, 10.53,21
None, None, 2.149, None, 51.59,2017-05-22 06:00:00, 13.91,21
None, None, 2.517, None, 48.33,2017-05-22 07:00:00, 15.03,21
None, None, 5.555, None, 45.58,2017-05-22 08:00:00, 15.98,21
None, None, 4.135, None, 42.83,2017-05-22 09:00:00, 17.17,21
None, None, 5.575, None, 41.79,2017-05-22 10:00:00, 17.65,21
None, None, 2.351, None, 43.35,2017-05-22 11:00:00, 17.69,21
None, None, 5.612, None, 42.17,2017-05-22 12:00:00, 17.59,21
None, None, 8.97, None, 29.09,2017-05-22 13:00:00, 21.09,21
None, None, 9.05, None, 27.76,2017-05-22 14:00:00, 22.64,21
None, None, 9.19, None, 30.54,2017-05-22 15:00:00, 21.14,21
None, None, 6.467, None, 28.9,2017-05-22 16:00:00, 21.47,21
None, None, 7.447, None, 31.63,2017-05-22 17:00:00, 20.68,21
