TempC,SolarRadiationWm,RH,Wetness,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
1.317,0.6,81.9,8.24,0.0,905.55,0.0,1.51,2021-11-26 00:00:00, 178.3,-1.433,48
0.687,0.6,82.4,7.06,0.25,906.75,0.0,3.53,2021-11-26 01:00:00, 241.5,-1.967,48
-0.06,0.6,72.5,5.88,0.5,908.15,0.0,4.78,2021-11-26 02:00:00, 285.0,-4.408,48
-1.128,0.6,64.2,4.71,0.5,909.45,0.0,5.54,2021-11-26 03:00:00, 258.3,-7.026,48
-1.929,0.6,64.2,4.71,0.5,909.95,0.0,3.78,2021-11-26 04:00:00, 269.6,-7.789,48
-2.189,0.6,67.7,4.71,0.25,910.65,0.0,3.02,2021-11-26 05:00:00, 256.9,-7.352,48
-3.006,0.6,63.0,4.71,0.0,911.85,0.0,2.52,2021-11-26 06:00:00, 240.1,-9.055,48
-3.956,0.6,63.7,4.71,0.0,913.05,0.0,1.76,2021-11-26 07:00:00, 231.6,-9.819,48
-4.621,1.9,66.6,4.71,0.0,913.85,0.0,1.01,2021-11-26 08:00:00, 244.3,-9.891,48
-6.042,54.4,72.8,5.29,0.0,914.35,0.0,1.26,2021-11-26 09:00:00, 140.4,-10.133,48
-1.584,183.1,68.7,4.71,0.0,915.15,0.0,0.25,2021-11-26 10:00:00, 162.9,-6.582,48
-0.116,249.4,60.7,4.71,0.0,915.85,0.0,1.51,2021-11-26 11:00:00, 216.2,-6.793,48
0.412,130.6,60.5,4.71,0.0,916.65,0.0,2.01,2021-11-26 12:00:00, 206.4,-6.336,48
-0.171,69.4,56.7,4.12,0.25,916.75,0.0,3.27,2021-11-26 13:00:00, 219.0,-7.726,48
0.66,76.9,56.8,4.12,0.25,916.95,0.0,4.53,2021-11-26 14:00:00, 240.1,-6.923,48
-0.032,45.6,55.9,4.12,0.25,917.35,0.0,3.02,2021-11-26 15:00:00, 230.2,-7.779,48
-2.712,3.1,61.4,4.12,0.0,917.95,0.0,1.26,2021-11-26 16:00:00, 252.7,-9.104,48
-4.408,0.6,67.6,4.71,0.0,918.15,0.0,0.25,2021-11-26 17:00:00, 256.9,-9.498,48
