ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
0.0,0.0,0.0,2021-01-08,0.0,2
4.2,4.2,0.0,2021-01-09,0.0,2
8.6,8.6,0.0,2021-01-10,0.0,2
24.0,24.0,0.0,2021-01-11,0.0,2
15.8,15.8,0.0,2021-01-12,0.0,2
0.0,0.0,0.0,2021-01-13,0.0,2
0.0,0.0,0.0,2021-01-14,0.0,2
