CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, 5.055, 82.7, None, None, None, None, 23.37, None, 4.361, 229.6, None, None, None, None, None, None, None, None, None,2018-05-28 12:00:00, None, None,22
None, 5.144, 80.5, None, None, None, None, 21.03, None, 4.655, 231.5, None, None, None, None, None, None, None, None, None,2018-05-28 13:00:00, None, 183.9,22
None, 4.076, 87.6, None, None, None, None, 26.89, None, 4.98, 223.9, None, None, None, None, None, None, None, None, None,2018-05-28 14:00:00, None, 184.0,22
None, 8.69, 64.05, None, None, None, None, 19.59, None, 5.002, 225.4, None, None, None, None, None, None, None, None, None,2018-05-28 15:00:00, None, 182.6,22
None, 8.19, 61.8, None, None, None, None, 17.05, None, 5.67, 226.8, None, None, None, None, None, None, None, None, None,2018-05-28 16:00:00, None, 183.2,22
None, 6.648, 68.24, None, None, None, None, 16.43, None, 5.322, 226.0, None, None, None, None, None, None, None, None, None,2018-05-28 17:00:00, None, 183.0,22
None, 5.444, 73.09, None, None, None, None, 17.38, None, 5.011, 225.4, None, None, None, None, None, None, None, None, None,2018-05-28 18:00:00, None, 182.4,22
None, 5.432, 74.23, None, None, None, None, 17.58, None, 4.826, 225.8, None, None, None, None, None, None, None, None, None,2018-05-28 19:00:00, None, 182.5,22
None, 4.718, 79.05, None, None, None, None, 16.04, None, 3.851, 227.5, None, None, None, None, None, None, None, None, None,2018-05-28 20:00:00, None, 183.1,22
None, 3.382, 85.1, None, None, None, None, 14.25, None, 4.134, 224.6, None, None, None, None, None, None, None, None, None,2018-05-28 21:00:00, None, 183.4,22
