CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
13.74,47.13, None, None, 36.78, 2.065, 111.5, None, None, None, None, None, None, 3.0,830.0, None, None,2018-05-28 00:00:00, None,22
11.22,58.37, None, None, 25.72, 2.565, 96.1, None, None, None, None, None, None, 3.0,830.0, None, None,2018-05-28 01:00:00, None,22
9.38,68.5, None, None, 27.01, 1.772, 102.0, None, None, None, None, None, None, 4.0,830.0, None, None,2018-05-28 02:00:00, None,22
8.4,71.65, None, None, 28.62, 0.33, 88.2, None, None, None, None, None, None, 4.0,831.0, None, None,2018-05-28 03:00:00, None,22
7.888,74.08, None, None, 14.41, 1.195, 93.0, None, None, None, None, None, None, 4.0,832.0, None, None,2018-05-28 04:00:00, None,22
6.407,80.8, None, None, 16.0, 1.681, 89.7, None, None, None, None, None, None, 3.0,831.0, None, None,2018-05-28 05:00:00, None,22
7.782,79.6, None, None, 14.47, 1.794, 88.4, None, None, None, None, None, None, 4.0,831.0, None, None,2018-05-28 06:00:00, None,22
11.46,69.39, None, None, 14.59, 0.292, 85.2, None, None, None, None, None, None, 6.0,831.0, None, None,2018-05-28 07:00:00, None,22
15.73,50.82, None, None, 60.36, 0.064, 8.76, None, None, None, None, None, None, 5.0,832.0, None, None,2018-05-28 08:00:00, None,22
17.56,43.01, None, None, 49.21, 0.483, 320.3, None, None, None, None, None, None, 5.0,831.0, None, None,2018-05-28 09:00:00, None,22
20.11,30.51, None, None, 45.63, 2.53, 302.2, None, None, None, None, None, None, 2.0,828.0, None, None,2018-05-28 10:00:00, None,22
21.86,19.24, None, None, 55.83, 4.35, 342.0, None, None, None, None, None, None, -3.0,828.0, None, None,2018-05-28 11:00:00, None,22
22.62,19.11, None, None, 79.26, 4.21, 350.8, None, None, None, None, None, None, -2.0,829.0, None, None,2018-05-28 12:00:00, None,22
22.99,20.19, None, None, 72.77, 5.466, 64.23, None, None, None, None, None, None, -2.0,829.0, None, None,2018-05-28 13:00:00, None,22
22.7,22.08, None, None, 56.57, 5.226, 85.6, None, None, None, None, None, None, -1.0,829.0, None, None,2018-05-28 14:00:00, None,22
22.18,23.07, None, None, 58.76, 6.481, 214.0, None, None, None, None, None, None, 0.0,829.0, None, None,2018-05-28 15:00:00, None,22
21.49,23.54, None, None, 69.12, 5.39, 159.9, None, None, None, None, None, None, -1.0,826.0, None, None,2018-05-28 16:00:00, None,22
21.04,24.18, None, None, 50.96, 4.472, 201.5, None, None, None, None, None, None, 0.0,828.0, None, None,2018-05-28 17:00:00, None,22
21.37,22.31, None, None, 40.9, 4.757, 208.9, None, None, None, None, None, None, -1.0,827.0, None, None,2018-05-28 18:00:00, None,22
21.61,20.59, None, None, 57.93, 4.289, 185.7, None, None, None, None, None, None, -2.0,827.0, None, None,2018-05-28 19:00:00, None,22
17.51,31.44, None, None, 47.17, 2.923, 171.7, None, None, None, None, None, None, 1.0,827.0, None, None,2018-05-28 20:00:00, None,22
13.92,39.25, None, None, 45.04, 2.411, 154.9, None, None, None, None, None, None, 0.0,827.0, None, None,2018-05-28 21:00:00, None,22
14.08,36.33, None, None, 12.97, 5.033, 103.7, None, None, None, None, None, None, 0.0,830.0, None, None,2018-05-28 22:00:00, None,22
12.98,36.9, None, None, 18.61, 7.38, 102.8, None, None, None, None, None, None, -2.0,830.0, None, None,2018-05-28 23:00:00, None,22
