RelativeHumidity,AirTemperature,time,Rain,week_of_year
46.0,18.5,2020-07-15 00:00:00,0.0,29
44.0,19.0,2020-07-15 00:15:00,0.0,29
44.0,19.3,2020-07-15 00:30:00,0.0,29
45.0,19.0,2020-07-15 00:45:00,0.0,29
44.0,19.3,2020-07-15 01:00:00,0.0,29
44.0,19.5,2020-07-15 01:15:00,0.0,29
44.0,19.5,2020-07-15 01:30:00,0.0,29
45.0,19.4,2020-07-15 01:45:00,0.0,29
47.0,18.6,2020-07-15 02:00:00,0.0,29
45.0,18.8,2020-07-15 02:15:00,0.0,29
45.0,18.6,2020-07-15 02:30:00,0.0,29
48.0,19.0,2020-07-15 02:45:00,0.0,29
45.0,19.3,2020-07-15 03:00:00,0.0,29
46.0,19.1,2020-07-15 03:15:00,0.0,29
45.0,19.0,2020-07-15 03:30:00,0.0,29
44.0,19.5,2020-07-15 03:45:00,0.0,29
45.0,18.9,2020-07-15 04:00:00,0.0,29
49.0,18.2,2020-07-15 04:15:00,0.0,29
49.0,17.8,2020-07-15 04:30:00,0.0,29
46.0,17.7,2020-07-15 04:45:00,0.0,29
46.0,17.9,2020-07-15 05:00:00,0.0,29
45.0,18.3,2020-07-15 05:15:00,0.0,29
40.0,18.7,2020-07-15 05:30:00,0.0,29
39.0,19.5,2020-07-15 05:45:00,0.0,29
37.0,20.3,2020-07-15 06:00:00,0.0,29
34.0,20.8,2020-07-15 06:15:00,0.0,29
48.0,20.1,2020-07-15 06:30:00,0.0,29
50.0,19.0,2020-07-15 06:45:00,0.0,29
54.0,19.1,2020-07-15 07:00:00,0.0,29
54.0,18.3,2020-07-15 07:15:00,0.0,29
56.0,18.1,2020-07-15 07:30:00,0.0,29
57.0,18.3,2020-07-15 07:45:00,0.0,29
56.0,18.8,2020-07-15 08:00:00,0.0,29
58.0,19.5,2020-07-15 08:15:00,0.0,29
57.0,19.9,2020-07-15 08:30:00,0.0,29
56.0,20.1,2020-07-15 08:45:00,0.0,29
56.0,20.5,2020-07-15 09:00:00,0.0,29
48.0,21.8,2020-07-15 09:15:00,0.0,29
48.0,22.6,2020-07-15 09:30:00,0.0,29
48.0,23.0,2020-07-15 09:45:00,0.0,29
45.0,23.5,2020-07-15 10:00:00,0.0,29
48.0,23.0,2020-07-15 10:15:00,0.0,29
44.0,23.2,2020-07-15 10:30:00,0.0,29
46.0,23.6,2020-07-15 10:45:00,0.0,29
45.0,23.6,2020-07-15 11:00:00,0.0,29
44.0,24.3,2020-07-15 11:15:00,0.0,29
45.0,24.4,2020-07-15 11:30:00,0.0,29
45.0,24.6,2020-07-15 11:45:00,0.0,29
44.0,25.1,2020-07-15 12:00:00,0.0,29
44.0,25.2,2020-07-15 12:15:00,0.0,29
44.0,25.8,2020-07-15 12:30:00,0.0,29
44.0,25.8,2020-07-15 12:45:00,0.0,29
44.0,25.5,2020-07-15 13:00:00,0.0,29
43.0,25.6,2020-07-15 13:15:00,0.0,29
42.0,25.7,2020-07-15 13:30:00,0.0,29
40.0,25.9,2020-07-15 13:45:00,0.0,29
39.0,25.4,2020-07-15 14:00:00,0.0,29
39.0,25.4,2020-07-15 14:15:00,0.0,29
37.0,26.8,2020-07-15 14:30:00,0.0,29
39.0,26.5,2020-07-15 14:45:00,0.0,29
47.0,25.2,2020-07-15 15:00:00,0.0,29
45.0,25.3,2020-07-15 15:15:00,0.0,29
48.0,24.6,2020-07-15 15:30:00,0.0,29
46.0,25.1,2020-07-15 15:45:00,0.0,29
48.0,24.0,2020-07-15 16:00:00,0.0,29
47.0,23.8,2020-07-15 16:15:00,0.0,29
49.0,23.7,2020-07-15 16:30:00,0.0,29
49.0,23.2,2020-07-15 16:45:00,0.0,29
48.0,23.4,2020-07-15 17:00:00,0.0,29
50.0,22.7,2020-07-15 17:15:00,0.0,29
50.0,22.6,2020-07-15 17:30:00,0.0,29
49.0,22.7,2020-07-15 17:45:00,0.0,29
50.0,22.3,2020-07-15 18:00:00,0.0,29
