AirTemperature,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
12.6,0.0, 7.4, 0.001,2020-07-15 00:00:00, 258.0,89.0,29
12.9,0.0, 10.2, None,2020-07-15 00:15:00, 238.0,86.0,29
12.9,0.0, 9.5, None,2020-07-15 00:30:00, 244.0,86.0,29
12.5,0.0, 8.5, None,2020-07-15 00:45:00, 245.0,89.0,29
12.2,0.0, 8.1, 0.001,2020-07-15 01:00:00, 252.0,89.0,29
12.3,0.0, 8.8, None,2020-07-15 01:15:00, 233.0,88.0,29
11.2,0.0, 7.4, None,2020-07-15 01:30:00, 272.0,94.0,29
10.9,0.0, 8.3, None,2020-07-15 01:45:00, 258.0,96.0,29
11.0,0.0, 7.7, 0.001,2020-07-15 02:00:00, 252.0,95.0,29
10.7,0.0, 6.8, None,2020-07-15 02:15:00, 258.0,96.0,29
10.5,0.0, 6.3, None,2020-07-15 02:30:00, 267.0,97.0,29
10.5,0.0, 6.1, None,2020-07-15 02:45:00, 279.0,97.0,29
10.2,0.0, 7.0, 0.001,2020-07-15 03:00:00, 264.0,97.0,29
10.2,0.0, 7.2, None,2020-07-15 03:15:00, 259.0,97.0,29
10.2,0.0, 5.8, None,2020-07-15 03:30:00, 254.0,97.0,29
10.1,0.0, 5.5, None,2020-07-15 03:45:00, 270.0,97.0,29
10.1,0.0, 5.1, 0.002,2020-07-15 04:00:00, 260.0,97.0,29
10.1,0.0, 3.4, None,2020-07-15 04:15:00, 229.0,97.0,29
9.9,0.0, 5.6, None,2020-07-15 04:30:00, 257.0,97.0,29
10.0,0.0, 6.8, None,2020-07-15 04:45:00, 250.0,97.0,29
9.7,0.0, 5.2, 0.001,2020-07-15 05:00:00, 262.0,97.0,29
10.0,0.0, 4.7, None,2020-07-15 05:15:00, 252.0,97.0,29
10.9,0.0, 4.0, None,2020-07-15 05:30:00, 240.0,97.0,29
11.7,0.0, 4.5, None,2020-07-15 05:45:00, 263.0,94.0,29
12.7,0.0, 3.2, 0.0,2020-07-15 06:00:00, 267.0,90.0,29
13.9,0.0, 1.9, None,2020-07-15 06:15:00, 255.0,86.0,29
15.9,0.0, 2.0, None,2020-07-15 06:30:00, 76.0,77.0,29
16.7,0.0, 1.9, None,2020-07-15 06:45:00, 43.0,74.0,29
17.6,0.0, 2.7, 0.0,2020-07-15 07:00:00, 59.0,73.0,29
18.4,0.0, 2.6, None,2020-07-15 07:15:00, 69.0,70.0,29
18.1,0.0, 4.5, None,2020-07-15 07:30:00, 71.0,69.0,29
19.7,0.0, 2.7, None,2020-07-15 07:45:00, 94.0,60.0,29
20.8,0.0, 2.6, 0.0,2020-07-15 08:00:00, 114.0,54.0,29
21.3,0.0, 2.8, None,2020-07-15 08:15:00, 113.0,54.0,29
21.3,0.0, 4.1, None,2020-07-15 08:30:00, 82.0,57.0,29
21.6,0.0, 4.5, None,2020-07-15 08:45:00, 96.0,51.0,29
22.4,0.0, 4.3, 0.0,2020-07-15 09:00:00, 104.0,49.0,29
22.6,0.0, 6.4, None,2020-07-15 09:15:00, 80.0,47.0,29
23.2,0.0, 5.5, None,2020-07-15 09:30:00, 119.0,43.0,29
24.3,0.0, 4.4, None,2020-07-15 09:45:00, 169.0,43.0,29
23.9,0.0, 6.3, 0.0,2020-07-15 10:00:00, 115.0,45.0,29
24.3,0.0, 5.9, None,2020-07-15 10:15:00, 117.0,44.0,29
24.6,0.0, 6.4, None,2020-07-15 10:30:00, 140.0,43.0,29
24.8,0.0, 6.4, None,2020-07-15 10:45:00, 113.0,42.0,29
25.1,0.0, 6.4, 0.0,2020-07-15 11:00:00, 135.0,42.0,29
25.0,0.0, 6.8, None,2020-07-15 11:15:00, 80.0,43.0,29
24.9,0.0, 7.6, None,2020-07-15 11:30:00, 88.0,41.0,29
24.9,0.0, 6.1, None,2020-07-15 11:45:00, 91.0,42.0,29
25.5,0.0, 7.5, 0.0,2020-07-15 12:00:00, 135.0,42.0,29
24.9,0.0, 8.2, None,2020-07-15 12:15:00, 113.0,41.0,29
25.3,0.0, 8.4, None,2020-07-15 12:30:00, 74.0,39.0,29
26.5,0.0, 6.9, None,2020-07-15 12:45:00, 184.0,36.0,29
26.2,0.0, 5.8, 0.0,2020-07-15 13:00:00, 104.0,40.0,29
26.2,0.0, 8.3, None,2020-07-15 13:15:00, 105.0,37.0,29
26.5,0.0, 9.7, None,2020-07-15 13:30:00, 204.0,36.0,29
26.6,0.0, 9.1, None,2020-07-15 13:45:00, 141.0,35.0,29
27.0,0.0, 8.2, 0.0,2020-07-15 14:00:00, 212.0,36.0,29
27.2,0.0, 7.5, None,2020-07-15 14:15:00, 203.0,35.0,29
27.0,0.0, 9.3, None,2020-07-15 14:30:00, 211.0,36.0,29
26.7,0.0, 8.8, None,2020-07-15 14:45:00, 196.0,37.0,29
26.2,0.0, 11.0, 0.001,2020-07-15 15:00:00, 205.0,40.0,29
26.3,0.0, 11.2, None,2020-07-15 15:15:00, 210.0,40.0,29
26.7,0.0, 9.1, None,2020-07-15 15:30:00, 209.0,39.0,29
26.7,0.0, 7.9, None,2020-07-15 15:45:00, 210.0,39.0,29
26.7,0.0, 8.1, 0.0,2020-07-15 16:00:00, 202.0,40.0,29
26.7,0.0, 7.6, None,2020-07-15 16:15:00, 205.0,41.0,29
26.6,0.0, 7.7, None,2020-07-15 16:30:00, 203.0,43.0,29
26.9,0.0, 6.3, None,2020-07-15 16:45:00, 211.0,41.0,29
26.5,0.0, 6.7, 0.0,2020-07-15 17:00:00, 141.0,42.0,29
26.7,0.0, 6.0, None,2020-07-15 17:15:00, 173.0,42.0,29
26.6,0.0, 5.3, None,2020-07-15 17:30:00, 242.0,43.0,29
26.3,0.0, 5.0, None,2020-07-15 17:45:00, 255.0,44.0,29
25.5,0.0, 6.9, 0.0,2020-07-15 18:00:00, 211.0,45.0,29
25.2,0.0, 5.9, None,2020-07-15 18:15:00, 218.0,45.0,29
25.1,0.0, 7.4, None,2020-07-15 18:30:00, 214.0,46.0,29
24.1,0.0, 8.5, None,2020-07-15 18:45:00, 229.0,49.0,29
23.2,0.0, 9.3, 0.0,2020-07-15 19:00:00, 220.0,50.0,29
22.1,0.0, 9.3, None,2020-07-15 19:15:00, 216.0,54.0,29
20.8,0.0, 9.1, None,2020-07-15 19:30:00, 214.0,59.0,29
19.6,0.0, 10.1, None,2020-07-15 19:45:00, 212.0,66.0,29
