AirTemperature,Precipitation,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
11.7, 1.0,0.0, 0.0,2020-07-15 00:00:00, 194.0, 93.0,29
11.5, None,0.0, 0.0,2020-07-15 00:15:00, 192.0, 94.0,29
11.4, None,0.0, 0.0,2020-07-15 00:30:00, 187.0, 94.0,29
11.3, None,0.0, 0.0,2020-07-15 00:45:00, 186.0, 95.0,29
11.1, 0.0,0.0, 0.0,2020-07-15 01:00:00, 185.0, 96.0,29
11.1, None,0.0, 0.0,2020-07-15 01:15:00, 174.0, 96.0,29
11.0, None,0.0, 0.0,2020-07-15 01:30:00, 168.0, 96.0,29
10.9, None,0.0, 0.0,2020-07-15 01:45:00, 187.0, 97.0,29
10.8, 1.0,0.0, 0.0,2020-07-15 02:00:00, 182.0, 97.0,29
10.7, None,0.0, 0.0,2020-07-15 02:15:00, 180.0, 97.0,29
10.7, None,0.0, 0.0,2020-07-15 02:30:00, 170.0, 97.0,29
10.6, None,0.0, 0.0,2020-07-15 02:45:00, 189.0, 97.0,29
10.5, 0.0,0.0, 0.0,2020-07-15 03:00:00, 179.0, 97.0,29
10.4, None,0.0, 0.0,2020-07-15 03:15:00, 194.0, 97.0,29
10.2, None,0.0, 0.0,2020-07-15 03:30:00, 174.0, 98.0,29
10.1, None,0.0, 0.0,2020-07-15 03:45:00, 165.0, 98.0,29
10.1, 0.0,0.0, 0.0,2020-07-15 04:00:00, 175.0, 98.0,29
10.1, None,0.0, 0.0,2020-07-15 04:15:00, 187.0, 98.0,29
10.0, None,0.0, 0.0,2020-07-15 04:30:00, 202.0, 98.0,29
10.0, None,0.0, 0.0,2020-07-15 04:45:00, 187.0, 98.0,29
10.1, 0.0,0.0, 0.0,2020-07-15 05:00:00, 174.0, 98.0,29
10.1, None,0.0, 0.0,2020-07-15 05:15:00, 179.0, 99.0,29
10.1, None,0.0, 0.0,2020-07-15 05:30:00, 189.0, 98.0,29
10.1, None,0.0, 0.0,2020-07-15 05:45:00, 190.0, 99.0,29
11.2, 0.0,0.0, 0.0,2020-07-15 06:00:00, 180.0, 94.0,29
11.9, None,0.0, 0.0,2020-07-15 06:15:00, 167.0, 91.0,29
12.9, None,0.0, 0.0,2020-07-15 06:30:00, 181.0, 87.0,29
14.1, None,0.0, 0.0,2020-07-15 06:45:00, 201.0, 83.0,29
15.2, -1.0,0.0, 0.0,2020-07-15 07:00:00, 151.0, 77.0,29
16.1, None,0.0, 0.0,2020-07-15 07:15:00, 157.0, 75.0,29
16.9, None,0.0, 0.0,2020-07-15 07:30:00, 158.0, 71.0,29
17.6, None,0.0, 0.0,2020-07-15 07:45:00, 164.0, 65.0,29
18.6, 0.0,0.0, 0.0,2020-07-15 08:00:00, 135.0, 64.0,29
19.6, None,0.0, 0.0,2020-07-15 08:15:00, 151.0, 60.0,29
20.7, None,0.0, 0.0,2020-07-15 08:30:00, 144.0, 56.0,29
21.5, None,0.0, 0.0,2020-07-15 08:45:00, 108.0, 53.0,29
22.7, -1.0,0.0, 0.0,2020-07-15 09:00:00, 74.0, 51.0,29
23.4, None,0.0, 0.1,2020-07-15 09:15:00, 111.0, 47.0,29
23.7, None,0.0, 1.3,2020-07-15 09:30:00, 156.0, 49.0,29
24.1, None,0.0, 2.6,2020-07-15 09:45:00, 169.0, 48.0,29
24.7, 0.0,0.0, 0.5,2020-07-15 10:00:00, 197.0, 45.0,29
24.6, None,0.0, 2.8,2020-07-15 10:15:00, 174.0, 44.0,29
24.7, None,0.0, 5.4,2020-07-15 10:30:00, 199.0, 42.0,29
24.9, None,0.0, 4.5,2020-07-15 10:45:00, 165.0, 43.0,29
25.7, -1.0,0.0, 3.7,2020-07-15 11:00:00, 248.0, 41.0,29
26.4, None,0.0, 4.8,2020-07-15 11:15:00, 248.0, 37.0,29
26.1, None,0.0, 5.0,2020-07-15 11:30:00, 226.0, 39.0,29
26.4, None,0.0, 4.3,2020-07-15 11:45:00, 226.0, 37.0,29
26.7, 0.0,0.0, 4.7,2020-07-15 12:00:00, 236.0, 39.0,29
26.7, None,0.0, 6.5,2020-07-15 12:15:00, 268.0, 39.0,29
26.4, None,0.0, 2.9,2020-07-15 12:30:00, 205.0, 38.0,29
26.0, None,0.0, 11.8,2020-07-15 12:45:00, 180.0, 38.0,29
26.7, 0.0,0.0, 3.8,2020-07-15 13:00:00, 211.0, 35.0,29
27.2, None,0.0, 4.9,2020-07-15 13:15:00, 247.0, 35.0,29
27.3, None,0.0, 5.1,2020-07-15 13:30:00, 196.0, 37.0,29
26.7, None,0.0, 6.4,2020-07-15 13:45:00, 190.0, 41.0,29
27.1, -1.0,0.0, 3.4,2020-07-15 14:00:00, 210.0, 38.0,29
27.2, None,0.0, 5.4,2020-07-15 14:15:00, 220.0, 37.0,29
26.7, None,0.0, 5.3,2020-07-15 14:30:00, 193.0, 39.0,29
26.8, None,0.0, 7.8,2020-07-15 14:45:00, 189.0, 40.0,29
26.8, 0.0,0.0, 5.3,2020-07-15 15:00:00, 188.0, 44.0,29
26.9, None,0.0, 11.4,2020-07-15 15:15:00, 179.0, 40.0,29
27.2, None,0.0, 4.4,2020-07-15 15:30:00, 226.0, 41.0,29
26.9, None,0.0, 6.7,2020-07-15 15:45:00, 182.0, 42.0,29
26.5, 0.0,0.0, 8.6,2020-07-15 16:00:00, 183.0, 45.0,29
25.8, None,0.0, 4.3,2020-07-15 16:15:00, 200.0, 45.0,29
25.4, None,0.0, 2.4,2020-07-15 16:30:00, 205.0, 44.0,29
25.4, None,0.0, 2.2,2020-07-15 16:45:00, 189.0, 46.0,29
25.1, 0.0,0.0, 0.6,2020-07-15 17:00:00, 182.0, 48.0,29
24.8, None,0.0, 3.2,2020-07-15 17:15:00, 250.0, 48.0,29
24.3, None,0.0, 0.7,2020-07-15 17:30:00, 260.0, 49.0,29
24.1, None,0.0, 0.9,2020-07-15 17:45:00, 259.0, 50.0,29
23.8, 0.0,0.0, 0.0,2020-07-15 18:00:00, 267.0, 51.0,29
24.3, None,0.0, 2.3,2020-07-15 18:15:00, 264.0, 50.0,29
24.5, None,0.0, 0.0,2020-07-15 18:30:00, 295.0, 51.0,29
23.1, None,0.0, 0.7,2020-07-15 18:45:00, 187.0, 54.0,29
22.4, 1.0,0.0, 0.1,2020-07-15 19:00:00, 199.0, 58.0,29
20.9, None,0.0, 2.0,2020-07-15 19:15:00, 188.0, 63.0,29
19.5, None,0.0, 6.5,2020-07-15 19:30:00, 189.0, 68.0,29
18.4, None,0.0, 0.2,2020-07-15 19:45:00, 189.0, 72.0,29
17.6, 0.0,0.0, 0.0,2020-07-15 20:00:00, 177.0, 76.0,29
16.6, None,0.0, 4.5,2020-07-15 20:15:00, 187.0, 79.0,29
15.9, None,0.0, 0.4,2020-07-15 20:30:00, 167.0, 82.0,29
15.3, None,0.0, 1.3,2020-07-15 20:45:00, 171.0, 84.0,29
14.9, 1.0,0.0, 0.9,2020-07-15 21:00:00, 159.0, 87.0,29
14.4, None,0.0, 1.2,2020-07-15 21:15:00, 173.0, 89.0,29
13.9, None,0.0, 0.4,2020-07-15 21:30:00, 162.0, 90.0,29
13.6, None,0.0, 1.0,2020-07-15 21:45:00, 170.0, 92.0,29
13.4, 0.0,0.0, 0.0,2020-07-15 22:00:00, 181.0, 93.0,29
13.3, None,0.0, 1.0,2020-07-15 22:15:00, 183.0, 94.0,29
13.2, None,0.0, 0.8,2020-07-15 22:30:00, 180.0, 95.0,29
13.1, None,0.0, 0.6,2020-07-15 22:45:00, 184.0, 95.0,29
13.0, 0.0,0.0, 0.9,2020-07-15 23:00:00, 177.0, 95.0,29
13.0, None,0.0, 0.0,2020-07-15 23:15:00, 171.0, 95.0,29
12.9, None,0.0, 0.0,2020-07-15 23:30:00, 179.0, 96.0,29
12.8, None,0.0, 0.0,2020-07-15 23:45:00, 206.0, 96.0,29
12.7, 1.0,0.0, 0.0,2020-07-16 00:00:00, 177.0, 96.0,29
12.5, None,0.0, 0.0,2020-07-16 00:15:00, 175.0, 97.0,29
12.5, None,0.0, 0.0,2020-07-16 00:30:00, 180.0, 97.0,29
12.4, None,0.0, 0.0,2020-07-16 00:45:00, 199.0, 97.0,29
12.4, 0.0,0.0, 0.0,2020-07-16 01:00:00, 196.0, 97.0,29
12.4, None,0.0, 0.0,2020-07-16 01:15:00, 184.0, 97.0,29
12.3, None,0.0, 0.2,2020-07-16 01:30:00, 167.0, 98.0,29
12.3, None,0.0, 0.0,2020-07-16 01:45:00, 161.0, 98.0,29
12.3, 0.0,0.0, 0.3,2020-07-16 02:00:00, 174.0, 97.0,29
12.2, None,0.0, 0.3,2020-07-16 02:15:00, 184.0, 98.0,29
12.3, None,0.0, 0.2,2020-07-16 02:30:00, 167.0, 98.0,29
12.3, None,0.0, 0.2,2020-07-16 02:45:00, 157.0, 98.0,29
12.3, 0.0,0.0, 0.2,2020-07-16 03:00:00, 155.0, 97.0,29
12.2, None,0.0, 0.0,2020-07-16 03:15:00, 168.0, 97.0,29
12.2, None,0.0, 1.7,2020-07-16 03:30:00, 148.0, 98.0,29
12.3, None,0.0, 0.0,2020-07-16 03:45:00, 152.0, 98.0,29
12.2, 0.0,0.0, 0.3,2020-07-16 04:00:00, 170.0, 98.0,29
12.1, None,0.0, 0.0,2020-07-16 04:15:00, 168.0, 98.0,29
12.2, None,0.0, 0.0,2020-07-16 04:30:00, 161.0, 98.0,29
12.3, None,0.0, 0.3,2020-07-16 04:45:00, 139.0, 97.0,29
12.4, 0.0,0.0, 3.7,2020-07-16 05:00:00, 137.0, 97.0,29
12.5, None,0.0, 0.0,2020-07-16 05:15:00, 158.0, 96.0,29
12.6, None,0.0, 0.0,2020-07-16 05:30:00, 165.0, 96.0,29
12.8, None,0.0, 0.0,2020-07-16 05:45:00, 158.0, 96.0,29
13.0, 0.0,0.0, 1.2,2020-07-16 06:00:00, 143.0, 95.0,29
13.1, None,0.0, 0.0,2020-07-16 06:15:00, 154.0, 95.0,29
13.4, None,0.0, 0.3,2020-07-16 06:30:00, 149.0, 93.0,29
13.8, None,0.0, 1.6,2020-07-16 06:45:00, 157.0, 92.0,29
14.2, 0.0,0.0, 0.0,2020-07-16 07:00:00, 139.0, 91.0,29
14.5, None,0.0, 0.0,2020-07-16 07:15:00, 147.0, 90.0,29
15.0, None,0.0, 1.3,2020-07-16 07:30:00, 175.0, 87.0,29
15.3, None,0.0, 1.7,2020-07-16 07:45:00, 175.0, 87.0,29
16.3, 0.0,0.0, 0.0,2020-07-16 08:00:00, 160.0, 84.0,29
17.0, None,0.0, 0.2,2020-07-16 08:15:00, 143.0, 80.0,29
17.9, None,0.0, 1.3,2020-07-16 08:30:00, 156.0, 78.0,29
18.2, None,0.0, 0.0,2020-07-16 08:45:00, 158.0, 76.0,29
18.7, -1.0,0.0, 0.7,2020-07-16 09:00:00, 144.0, 75.0,29
19.3, None,0.0, 0.6,2020-07-16 09:15:00, 173.0, 74.0,29
19.9, None,0.0, 0.5,2020-07-16 09:30:00, 157.0, 72.0,29
20.5, None,0.0, 0.9,2020-07-16 09:45:00, 178.0, 69.0,29
22.3, 0.0,0.0, 5.9,2020-07-16 10:00:00, 166.0, 63.0,29
23.0, None,0.0, 6.7,2020-07-16 10:15:00, 180.0, 62.0,29
22.8, None,0.0, 9.9,2020-07-16 10:30:00, 157.0, 60.0,29
22.8, None,0.0, 11.8,2020-07-16 10:45:00, 173.0, 60.0,29
22.4, 0.0,0.0, 7.2,2020-07-16 11:00:00, 198.0, 61.0,29
23.1, None,0.0, 11.5,2020-07-16 11:15:00, 180.0, 60.0,29
24.6, None,0.0, 14.7,2020-07-16 11:30:00, 182.0, 53.0,29
25.1, None,0.0, 11.4,2020-07-16 11:45:00, 201.0, 54.0,29
25.0, -1.0,0.0, 10.6,2020-07-16 12:00:00, 260.0, 52.0,29
25.1, None,0.0, 5.4,2020-07-16 12:15:00, 243.0, 49.0,29
26.1, None,0.0, 8.5,2020-07-16 12:30:00, 240.0, 50.0,29
24.7, None,0.0, 8.4,2020-07-16 12:45:00, 202.0, 52.0,29
25.1, 0.0,0.0, 9.0,2020-07-16 13:00:00, 240.0, 54.0,29
24.6, None,0.0, 6.3,2020-07-16 13:15:00, 210.0, 54.0,29
25.1, None,0.0, 6.9,2020-07-16 13:30:00, 216.0, 52.0,29
24.7, None,0.0, 4.7,2020-07-16 13:45:00, 219.0, 54.0,29
24.6, 0.0,0.0, 3.1,2020-07-16 14:00:00, 205.0, 54.0,29
25.3, None,0.0, 5.2,2020-07-16 14:15:00, 286.0, 51.0,29
25.0, None,0.0, 7.3,2020-07-16 14:30:00, 229.0, 57.0,29
24.2, None,0.0, 3.4,2020-07-16 14:45:00, 234.0, 55.0,29
25.4, -1.0,0.0, 4.2,2020-07-16 15:00:00, 264.0, 54.0,29
24.5, None,0.0, 6.2,2020-07-16 15:15:00, 304.0, 55.0,29
24.3, None,0.0, 6.9,2020-07-16 15:30:00, 290.0, 56.0,29
23.5, None,0.0, 18.3,2020-07-16 15:45:00, 307.0, 56.0,29
23.3, 1.0,0.0, 15.0,2020-07-16 16:00:00, 304.0, 58.0,29
23.0, None,0.0, 14.6,2020-07-16 16:15:00, 305.0, 59.0,29
23.0, None,0.0, 7.0,2020-07-16 16:30:00, 280.0, 60.0,29
22.0, None,0.0, 4.4,2020-07-16 16:45:00, 199.0, 65.0,29
21.5, 0.0,0.0, 6.4,2020-07-16 17:00:00, 283.0, 64.0,29
21.4, None,0.0, 5.6,2020-07-16 17:15:00, 305.0, 65.0,29
21.2, None,0.0, 4.2,2020-07-16 17:30:00, 280.0, 65.0,29
20.9, None,0.0, 0.8,2020-07-16 17:45:00, 203.0, 66.0,29
20.5, 0.0,0.0, 3.2,2020-07-16 18:00:00, 243.0, 68.0,29
20.3, None,0.0, 4.0,2020-07-16 18:15:00, 289.0, 66.0,29
20.5, None,0.0, 1.8,2020-07-16 18:30:00, 225.0, 66.0,29
