time,tasmin,tasmax,pcp,week_of_year
2019-02-26,-9.1,-2.1,0.0,9
2019-02-27,-10.3,0.9,0.1,9
2019-02-28,-9.6,3.6,0.0,9
2019-03-01,-14.2,-3.7,0.6,9
2019-03-02,-15.7,-10.1,0.0,9
2019-03-03,-16.0,-6.4,0.0,9
2019-03-04,-19.4,-1.9,0.1,9
