RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
98.6, None, None, None, 0.225, 127.9, None, None, None, None, None, None, None, None, 35.57, None, None,0.447, None, None, None, 24.85, None, None, None, None, None,2016-10-28 00:00:00, None,44
98.7, None, None, None, 0.511, 123.2, None, None, None, None, None, None, None, None, 35.14, None, None,0.503, None, None, None, 25.12, None, None, None, None, None,2016-10-28 01:00:00, None,44
98.7, None, None, None, 0.389, 121.7, None, None, None, None, None, None, None, None, 31.81, None, None,0.302, None, None, None, 19.66, None, None, None, None, None,2016-10-28 02:00:00, None,44
98.8, None, None, None, 0.411, 129.1, None, None, None, None, None, None, None, None, 35.39, None, None,0.464, None, None, None, 20.33, None, None, None, None, None,2016-10-28 03:00:00, None,44
98.8, None, None, None, 1.003, 128.5, None, None, None, None, None, None, None, None, 35.75, None, None,0.454, None, None, None, 30.84, None, None, None, None, None,2016-10-28 04:00:00, None,44
98.7, None, None, None, 1.08, 125.1, None, None, None, None, None, None, None, None, 33.75, None, None,0.254, None, None, None, 38.89, None, None, None, None, None,2016-10-28 05:00:00, None,44
98.8, None, None, None, 1.133, 122.2, None, None, None, None, None, None, None, None, 34.88, None, None,0.281, None, None, None, 35.08, None, None, None, None, None,2016-10-28 06:00:00, None,44
98.7, None, None, None, 0.813, 123.1, None, None, None, None, None, None, None, None, 35.25, None, None,0.193, None, None, None, 29.84, None, None, None, None, None,2016-10-28 07:00:00, None,44
98.8, None, None, None, 1.281, 96.0, None, None, None, None, None, None, None, None, 35.09, None, None,0.087, None, None, None, 43.92, None, None, None, None, None,2016-10-28 08:00:00, None,44
98.8, None, None, None, 0.325, 106.9, None, None, None, None, None, None, None, None, 35.28, None, None,0.253, None, None, None, 47.59, None, None, None, None, None,2016-10-28 09:00:00, None,44
98.9, None, None, None, 0.054, 123.7, None, None, None, None, None, None, None, None, 35.64, None, None,0.636, None, None, None, 24.8, None, None, None, None, None,2016-10-28 10:00:00, None,44
98.4, None, None, None, 0.199, 129.7, None, None, None, None, None, None, None, None, 35.48, None, None,1.169, None, None, None, 43.64, None, None, None, None, None,2016-10-28 11:00:00, None,44
98.5, None, None, None, 0.422, 48.73, None, None, None, None, None, None, None, None, 35.88, None, None,0.942, None, None, None, 60.27, None, None, None, None, None,2016-10-28 12:00:00, None,44
94.6, None, None, None, 0.284, 339.5, None, None, None, None, None, None, None, None, 36.04, None, None,1.938, None, None, None, 59.21, None, None, None, None, None,2016-10-28 13:00:00, None,44
89.2, None, None, None, 0.118, 89.7, None, None, None, None, None, None, None, None, 36.62, None, None,2.996, None, None, None, 53.11, None, None, None, None, None,2016-10-28 14:00:00, None,44
92.9, None, None, None, 0.189, 36.59, None, None, None, None, None, None, None, None, 35.8, None, None,2.811, None, None, None, 37.5, None, None, None, None, None,2016-10-28 15:00:00, None,44
96.1, None, None, None, 0.006, 11.21, None, None, None, None, None, None, None, None, 36.25, None, None,2.113, None, None, None, 50.26, None, None, None, None, None,2016-10-28 16:00:00, None,44
97.8, None, None, None, 0.028, 154.8, None, None, None, None, None, None, None, None, 36.1, None, None,1.481, None, None, None, 8.37, None, None, None, None, None,2016-10-28 17:00:00, None,44
97.5, None, None, None, 0.0, 153.3, None, None, None, None, None, None, None, None, 36.03, None, None,-0.477, None, None, None, 0.108, None, None, None, None, None,2016-10-28 18:00:00, None,44
98.3, None, None, None, 0.51, 103.8, None, None, None, None, None, None, None, None, 36.22, None, None,-0.097, None, None, None, 29.29, None, None, None, None, None,2016-10-28 19:00:00, None,44
98.5, None, None, None, 0.639, 88.1, None, None, None, None, None, None, None, None, 36.14, None, None,-0.182, None, None, None, 29.94, None, None, None, None, None,2016-10-28 20:00:00, None,44
98.5, None, None, None, 0.306, 102.2, None, None, None, None, None, None, None, None, 36.36, None, None,-0.491, None, None, None, 20.36, None, None, None, None, None,2016-10-28 21:00:00, None,44
98.5, None, None, None, 0.485, 98.7, None, None, None, None, None, None, None, None, 36.35, None, None,-0.342, None, None, None, 19.31, None, None, None, None, None,2016-10-28 22:00:00, None,44
98.5, None, None, None, 1.021, 96.4, None, None, None, None, None, None, None, None, 35.97, None, None,-0.302, None, None, None, 24.41, None, None, None, None, None,2016-10-28 23:00:00, None,44
98.4, None, None, None, 1.639, 101.1, None, None, None, None, None, None, None, None, 35.04, None, None,-0.468, None, None, None, 20.95, None, None, None, None, None,2016-10-29 00:00:00, None,44
98.2, None, None, None, 0.893, 87.9, None, None, None, None, None, None, None, None, 34.9, None, None,-0.769, None, None, None, 20.03, None, None, None, None, None,2016-10-29 01:00:00, None,44
