CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -1.289,100.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-28 00:00:00, None, None,44
None, -1.42,100.1, None, None, None, None, 7.365, 10.05, 249.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-28 01:00:00, None, None,44
None, -1.515,100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-28 02:00:00, None, None,44
None, -1.33,100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-28 03:00:00, None, None,44
None, -1.386,100.0, None, None, None, None, 4.415, 12.81, 236.6, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-28 04:00:00, None, None,44
None, -1.712,99.9, None, None, None, None, 4.129, 12.01, 237.6, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-28 05:00:00, None, None,44
None, -1.74,99.9, None, None, None, None, 5.788, 9.87, 239.6, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-28 06:00:00, None, None,44
None, -1.761,99.8, None, None, None, None, 7.189, 8.18, 240.0, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-28 07:00:00, None, None,44
None, -1.922,99.7, None, None, None, None, 5.359, 8.4, 235.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-28 08:00:00, None, None,44
None, -1.563,99.8, None, None, None, None, 5.527, 4.205, 237.3, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-28 09:00:00, None, None,44
None, -0.908,99.8, None, None, None, None, 16.86, 1.758, 244.8, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-28 10:00:00, None, None,44
None, -1.005,100.0, None, None, None, None, 15.67, 0.0, 252.8, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-28 11:00:00, None, None,44
None, 0.176,100.0, None, None, None, None, 3.411, 0.0, 237.2, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-28 12:00:00, None, None,44
None, -0.323,100.1, None, None, None, None, 40.51, 2.979, 296.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-28 13:00:00, None, None,44
None, -0.736,100.3, None, None, None, None, 58.52, 2.348, 3.556, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-28 14:00:00, None, None,44
None, -0.953,100.3, None, None, None, None, 67.79, 1.778, 24.37, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-28 15:00:00, None, None,44
None, -0.694,100.0, None, None, None, None, 59.6, 2.367, 108.3, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-28 16:00:00, None, None,44
None, -1.27,100.1, None, None, None, None, 35.27, 4.607, 49.75, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-28 17:00:00, None, None,44
None, -1.492,99.7, None, None, None, None, 13.31, 11.06, 65.27, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-28 18:00:00, None, None,44
None, -1.585,99.1, None, None, None, None, 6.762, 21.61, 80.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-28 19:00:00, None, None,44
None, -1.59,96.0, None, None, None, None, 8.78, 25.08, 84.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-28 20:00:00, None, None,44
None, -1.415,90.9, None, None, None, None, 5.576, 27.21, 93.6, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-28 21:00:00, None, None,44
None, -1.223,87.4, None, None, None, None, 5.391, 30.07, 95.2, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-28 22:00:00, None, None,44
None, -1.2,85.5, None, None, None, None, 5.596, 33.0, 92.2, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-28 23:00:00, None, None,44
None, -1.078,83.8, None, None, None, None, 4.946, 33.5, 91.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-29 00:00:00, None, None,44
None, -1.032,82.7, None, None, None, None, 5.991, 28.73, 86.0, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-29 01:00:00, None, None,44
None, -1.08,82.8, None, None, None, None, 5.159, 29.27, 91.0, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-29 02:00:00, None, None,44
None, -1.353,85.7, None, None, None, None, 4.488, 29.14, 93.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-29 03:00:00, None, None,44
None, -1.371,84.8, None, None, None, None, 7.163, 22.47, 88.9, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-29 04:00:00, None, None,44
None, -1.828,89.7, None, None, None, None, 7.038, 26.26, 87.8, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-29 05:00:00, None, None,44
None, -1.786,86.2, None, None, None, None, 6.422, 35.59, 81.3, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-29 06:00:00, None, None,44
None, -1.568,82.9, None, None, None, None, 7.301, 34.27, 89.5, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-29 07:00:00, None, None,44
None, -1.68,83.3, None, None, None, None, 6.156, 41.59, 94.0, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-29 08:00:00, None, None,44
None, -1.808,87.5, None, None, None, None, 6.068, 42.64, 93.5, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-29 09:00:00, None, None,44
None, -2.307,93.1, None, None, None, None, 7.87, 40.37, 89.8, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-29 10:00:00, None, None,44
None, -1.613,94.5, None, None, None, None, 9.98, 32.62, 101.1, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-29 11:00:00, None, None,44
None, -1.66,98.6, None, None, None, None, 10.74, 23.75, 104.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-29 12:00:00, None, None,44
None, -1.351,97.6, None, None, None, None, 12.34, 26.66, 105.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-29 13:00:00, None, None,44
None, -1.293,96.5, None, None, None, None, 13.19, 24.74, 103.2, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-29 14:00:00, None, None,44
None, -0.629,94.2, None, None, None, None, 24.15, 21.61, 121.5, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-29 15:00:00, None, None,44
None, -0.19,93.2, None, None, None, None, 14.64, 23.51, 149.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-29 16:00:00, None, None,44
None, -0.356,93.1, None, None, None, None, 15.22, 24.57, 162.2, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-29 17:00:00, None, None,44
None, -0.957,99.5, None, None, None, None, 17.1, 27.53, 138.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-29 18:00:00, None, None,44
None, -0.762,100.1, None, None, None, None, 34.81, 15.67, 196.6, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-29 19:00:00, None, None,44
None, -0.809,100.2, None, None, None, None, 29.13, 9.48, 195.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-29 20:00:00, None, None,44
None, -0.518,100.2, None, None, None, None, 10.71, 15.46, 209.1, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-29 21:00:00, None, None,44
None, -0.299,100.3, None, None, None, None, 10.68, 12.91, 215.6, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-29 22:00:00, None, None,44
None, -0.323,100.3, None, None, None, None, 14.72, 9.83, 210.0, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-29 23:00:00, None, None,44
None, -0.298,100.4, None, None, None, None, 13.33, 13.18, 222.8, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-30 00:00:00, None, None,44
None, -0.372,100.5, None, None, None, None, 8.52, 12.8, 224.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-30 01:00:00, None, None,44
None, -0.347,100.5, None, None, None, None, 8.73, 10.99, 228.3, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-30 02:00:00, None, None,44
None, -0.469,100.5, None, None, None, None, 13.57, 12.97, 217.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-30 03:00:00, None, None,44
None, -0.884,100.6, None, None, None, None, 13.66, 13.33, 207.5, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-30 04:00:00, None, None,44
None, -0.906,100.6, None, None, None, None, 9.38, 10.19, 215.1, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-30 05:00:00, None, None,44
None, -0.689,100.3, None, None, None, None, 14.7, 8.84, 194.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-30 08:00:00, None, None,44
None, -0.567,100.3, None, None, None, None, 12.24, 11.84, 199.2, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-30 09:00:00, None, None,44
None, -0.038,100.3, None, None, None, None, 34.12, 10.52, 157.3, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-30 10:00:00, None, None,44
None, -0.011,100.3, None, None, None, None, 13.37, 14.68, 137.3, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-30 11:00:00, None, None,44
None, 0.14,100.3, None, None, None, None, 12.11, 15.17, 146.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-30 12:00:00, None, None,44
None, 0.359,100.1, None, None, None, None, 12.97, 14.98, 144.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-30 13:00:00, None, None,44
None, 0.322,99.9, None, None, None, None, 11.42, 14.62, 124.6, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-30 14:00:00, None, None,44
None, 0.018,100.1, None, None, None, None, 12.86, 18.66, 95.3, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-30 15:00:00, None, None,44
None, -0.026,100.3, None, None, None, None, 7.499, 24.66, 85.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-30 16:00:00, None, None,44
None, -0.299,100.5, None, None, None, None, 7.922, 31.58, 87.0, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-30 17:00:00, None, None,44
None, -0.5,100.6, None, None, None, None, 8.83, 35.12, 85.9, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-30 18:00:00, None, None,44
None, -0.268,100.6, None, None, None, None, 7.246, 34.99, 92.2, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-30 19:00:00, None, None,44
None, -0.086,100.5, None, None, None, None, 7.201, 39.27, 87.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-30 20:00:00, None, None,44
None, 0.018,100.6, None, None, None, None, 7.788, 25.81, 85.2, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-30 21:00:00, None, None,44
None, 0.129,100.5, None, None, None, None, 7.981, 30.75, 88.5, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-30 22:00:00, None, None,44
None, 0.091,100.6, None, None, None, None, 7.501, 29.95, 95.0, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-30 23:00:00, None, None,44
None, -0.153,100.6, None, None, None, None, 7.304, 21.52, 89.9, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-31 00:00:00, None, None,44
None, -0.232,100.7, None, None, None, None, 7.292, 23.35, 78.95, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-31 01:00:00, None, None,44
None, -0.372,100.7, None, None, None, None, 7.486, 18.66, 85.0, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-31 02:00:00, None, None,44
None, -0.47,100.7, None, None, None, None, 13.61, 3.347, 52.83, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-31 03:00:00, None, None,44
None, -1.33,100.8, None, None, None, None, 0.13, 0.0, 45.08, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-31 04:00:00, None, None,44
None, -1.849,100.8, None, None, None, None, 0.137, 0.0, 44.52, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-31 05:00:00, None, None,44
None, -2.077,100.2, None, None, None, None, 0.0, 0.0, 44.34, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-31 06:00:00, None, None,44
None, -2.224,99.8, None, None, None, None, 0.134, 0.0, 44.2, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-31 07:00:00, None, None,44
None, -2.37,99.6, None, None, None, None, 27.24, 0.0, 233.1, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-31 08:00:00, None, None,44
None, -1.865,99.7, None, None, None, None, 6.16, 0.0, 232.3, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-31 09:00:00, None, None,44
None, -1.153,99.9, None, None, None, None, 7.388, 0.0, 232.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-31 10:00:00, None, None,44
None, -0.762,100.1, None, None, None, None, 9.32, 0.0, 229.3, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-31 11:00:00, None, None,44
None, -0.64,100.2, None, None, None, None, 8.83, 0.0, 223.5, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-31 12:00:00, None, None,44
None, -0.737,100.3, None, None, None, None, 9.07, 0.0, 225.5, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-31 13:00:00, None, None,44
None, -0.713,100.3, None, None, None, None, 9.63, 0.0, 224.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-31 14:00:00, None, None,44
None, -0.762,100.3, None, None, None, None, 6.67, 0.0, 223.3, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-31 15:00:00, None, None,44
None, -0.957,100.3, None, None, None, None, 5.511, 0.0, 225.3, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-31 16:00:00, None, None,44
None, -1.18,100.2, None, None, None, None, 3.711, 0.0, 224.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-31 17:00:00, None, None,44
None, -1.273,100.1, None, None, None, None, 3.343, 0.0, 224.1, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-31 18:00:00, None, None,44
None, -1.346,100.0, None, None, None, None, 3.003, 0.0, 223.5, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-31 19:00:00, None, None,44
None, -1.42,100.0, None, None, None, None, 3.458, 0.0, 226.3, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-31 20:00:00, None, None,44
None, -1.858,99.8, None, None, None, None, 3.771, 0.0, 227.0, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-31 21:00:00, None, None,44
None, -1.834,99.7, None, None, None, None, 5.477, 0.0, 229.2, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-31 22:00:00, None, None,44
None, -1.638,99.7, None, None, None, None, 8.79, 0.0, 236.0, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-31 23:00:00, None, None,44
None, -1.907,99.6, None, None, None, None, 11.66, 0.0, 233.1, None, None, None, None, None, None, None, None, None, None, None, None,2016-11-01 00:00:00, None, None,44
None, -2.297,99.4, None, None, None, None, 20.74, 0.0, 239.8, None, None, None, None, None, None, None, None, None, None, None, None,2016-11-01 01:00:00, None, None,44
None, -2.37,99.4, None, None, None, None, 0.633, 0.0, 219.8, None, None, None, None, None, None, None, None, None, None, None, None,2016-11-01 02:00:00, None, None,44
None, -2.516,99.3, None, None, None, None, 0.391, 0.0, 218.9, None, None, None, None, None, None, None, None, None, None, None, None,2016-11-01 03:00:00, None, None,44
None, -2.865,99.0, None, None, None, None, 0.125, 0.0, 218.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-11-01 04:00:00, None, None,44
None, -3.163,98.8, None, None, None, None, 0.115, 0.0, 218.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-11-01 05:00:00, None, None,44
None, -3.16,98.8, None, None, None, None, 0.079, 0.0, 218.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-11-01 06:00:00, None, None,44
None, -3.129,98.9, None, None, None, None, 0.0, 0.0, 218.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-11-01 07:00:00, None, None,44
None, -3.159,98.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-11-01 08:00:00, None, None,44
None, -2.852,99.0, None, None, None, None, 0.02, 0.0, 218.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-11-01 09:00:00, None, None,44
None, -2.345,99.2, None, None, None, None, 0.074, 0.0, 218.3, None, None, None, None, None, None, None, None, None, None, None, None,2016-11-01 10:00:00, None, None,44
None, -1.788,99.5, None, None, None, None, 0.0, 0.0, 218.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-11-01 11:00:00, None, None,44
