pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
0.0, -12.19, 87.7, -11.2, 88.0, -13.0, -12.2, -12.8, 1022.2, 0.0, -13.0, 884.0, 0.0,2020-02-05 00:00:00, -6999.0, 884.0,6
0.0, -12.02, 87.7, -11.2, 88.0, -13.0, -12.0, -12.8, 1022.1, 0.0, -13.0, 884.0, 0.0,2020-02-05 01:00:00, -6999.0, 884.0,6
0.0, -12.39, 87.9, -11.2, 88.0, -14.0, -12.4, -12.8, 1022.1, 0.0, -14.0, 884.0, 0.0,2020-02-05 02:00:00, -6999.0, 884.0,6
0.0, -13.16, 87.3, -11.2, 87.0, -14.0, -13.2, -13.3, 1022.3, 0.0, -14.0, 884.0, 0.0,2020-02-05 03:00:00, -6999.0, 884.0,6
0.0, -13.24, 87.3, -11.2, 87.0, -15.0, -13.2, -13.4, 1022.3, 0.0, -15.0, 884.0, 0.0,2020-02-05 04:00:00, -6999.0, 884.0,6
0.0, -13.03, 87.3, -11.2, 87.0, -15.0, -13.0, -13.4, 1022.3, 0.1, -15.0, 884.0, 0.0,2020-02-05 05:00:00, -6999.0, 884.0,6
0.0, -12.76, 87.3, -11.2, 87.0, -14.0, -12.8, -13.4, 1022.3, 0.0, -14.0, 884.0, 0.0,2020-02-05 06:00:00, -6999.0, 884.0,6
0.0, -12.88, 87.5, -12.8, 88.0, -14.0, -12.9, -13.0, 1021.2, 0.0, -14.0, 883.0, 0.0,2020-02-05 07:00:00, -6999.0, 883.0,6
0.0, -12.42, 86.8, -12.5, 87.0, -14.0, -12.4, -13.0, 1021.1, 0.0, -14.0, 883.0, 0.0,2020-02-05 08:00:00, -6999.0, 883.0,6
0.0, -11.22, 83.7, -11.3, 84.0, -13.0, -11.2, -13.0, 1021.0, 0.0, -13.0, 883.0, 0.0,2020-02-05 09:00:00, -6999.0, 883.0,6
0.0, -9.4, 80.2, -9.5, 80.0, -12.0, -9.4, -13.0, 1019.6, 0.0, -12.0, 882.0, 0.0,2020-02-05 10:00:00, -6999.0, 882.0,6
0.0, -8.33, 69.95, -8.1, 70.0, -12.0, -8.3, -13.0, 1018.3, 0.0, -12.0, 881.0, 0.0,2020-02-05 11:00:00, -6999.0, 881.0,6
0.0, -7.454, 71.7, -7.3, 72.0, -11.0, -7.5, -13.0, 1017.0, 0.0, -11.0, 880.0, 0.0,2020-02-05 12:00:00, -6999.0, 880.0,6
0.0, -7.644, 79.0, -7.3, 79.0, -10.0, -7.6, -13.0, 1016.9, 0.0, -10.0, 880.0, 0.0,2020-02-05 13:00:00, -6999.0, 880.0,6
0.0, -7.328, 80.3, -7.2, 80.0, -10.0, -7.3, -13.0, 1015.8, 0.0, -10.0, 879.0, 0.0,2020-02-05 14:00:00, -6999.0, 879.0,6
0.0, -7.519, 81.5, -7.2, 82.0, -10.0, -7.5, -13.0, 1014.8, 0.0, -10.0, 878.0, 0.0,2020-02-05 15:00:00, -6999.0, 878.0,6
0.0, -8.06, 83.6, -7.2, 84.0, -10.0, -8.1, -13.0, 1016.1, 0.0, -10.0, 879.0, 0.0,2020-02-05 16:00:00, -6999.0, 879.0,6
