pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
2.6, -4.159, 93.9, -3.2, 94.0, -5.0, -4.2, -5.2, 994.3, 0.0, -5.0, 945.0, 0.0,2020-02-05 00:00:00, -6999.0, 945.0,6
3.0, -3.824, 94.9, -3.2, 95.0, -5.0, -3.8, -5.2, 994.3, 0.4, -5.0, 945.0, 1.0,2020-02-05 01:00:00, -6999.0, 945.0,6
3.5, -3.614, 95.3, -3.2, 95.0, -4.0, -3.6, -5.2, 992.1, 0.7, -4.0, 943.0, 1.0,2020-02-05 02:00:00, -6999.0, 943.0,6
4.0, -3.534, 95.6, -3.2, 96.0, -4.0, -3.5, -5.2, 992.1, 0.9, -4.0, 943.0, 1.0,2020-02-05 03:00:00, -6999.0, 943.0,6
3.8, -3.323, 95.7, -3.2, 96.0, -4.0, -3.3, -5.2, 991.1, 0.3, -4.0, 942.0, 0.0,2020-02-05 04:00:00, -6999.0, 942.0,6
3.4, -2.996, 95.8, -3.1, 96.0, -3.0, -3.0, -5.2, 991.1, 0.1, -3.0, 942.0, 0.0,2020-02-05 05:00:00, -6999.0, 942.0,6
2.8, -3.132, 95.7, -3.0, 96.0, -4.0, -3.1, -5.2, 990.1, 0.0, -4.0, 941.0, 0.0,2020-02-05 06:00:00, -6999.0, 941.0,6
2.3, -3.277, 95.8, -3.0, 96.0, -4.0, -3.3, -3.4, 990.1, 0.0, -4.0, 941.0, 0.0,2020-02-05 07:00:00, -6999.0, 941.0,6
2.3, -3.001, 96.3, -3.0, 96.0, -3.0, -3.0, -3.5, 991.2, 0.0, -3.0, 942.0, 0.0,2020-02-05 08:00:00, -6999.0, 942.0,6
2.3, -2.938, 95.9, -2.9, 96.0, -3.0, -2.9, -3.5, 991.2, 0.0, -3.0, 942.0, 0.0,2020-02-05 09:00:00, -6999.0, 942.0,6
2.3, -2.665, 95.2, -2.4, 95.0, -3.0, -2.7, -3.5, 992.2, 0.1, -3.0, 943.0, 0.0,2020-02-05 10:00:00, -6999.0, 943.0,6
2.3, -0.072, 85.7, -0.1, 86.0, -2.0, -0.1, -3.5, 993.1, 0.0, -2.0, 944.0, 0.0,2020-02-05 11:00:00, -6999.0, 944.0,6
2.3, 0.736, 84.9, 1.9, 85.0, -2.0, 0.7, -3.5, 993.1, 0.0, -2.0, 944.0, 0.0,2020-02-05 12:00:00, -6999.0, 944.0,6
2.3, -0.21, 91.3, 1.9, 91.0, -2.0, -0.2, -3.5, 993.1, 0.0, -2.0, 944.0, 0.0,2020-02-05 13:00:00, -6999.0, 944.0,6
2.3, 0.062, 92.1, 1.9, 92.0, -1.0, 0.1, -3.5, 993.1, 0.0, -1.0, 944.0, 0.0,2020-02-05 14:00:00, -6999.0, 944.0,6
2.3, -0.387, 94.1, 1.9, 94.0, -1.0, -0.4, -3.5, 994.2, 0.0, -1.0, 945.0, 0.0,2020-02-05 15:00:00, -6999.0, 945.0,6
2.3, -0.848, 95.3, 1.9, 95.0, -1.0, -0.8, -3.5, 994.2, 0.0, -1.0, 945.0, 0.0,2020-02-05 16:00:00, -6999.0, 945.0,6
2.3, -0.052, 95.5, 1.9, 96.0, -1.0, -0.1, -3.5, 995.2, 0.0, -1.0, 946.0, 0.0,2020-02-05 17:00:00, -6999.0, 946.0,6
2.3, -1.239, 94.6, 1.9, 95.0, -2.0, -1.2, -3.5, 995.2, 0.0, -2.0, 946.0, 0.0,2020-02-05 18:00:00, -6999.0, 946.0,6
2.3, -2.131, 96.6, -1.0, 97.0, -2.0, -2.1, -2.3, 996.3, 0.0, -2.0, 947.0, 0.0,2020-02-05 19:00:00, -6999.0, 947.0,6
2.3, -2.381, 97.1, -1.0, 97.0, -3.0, -2.4, -2.8, 997.4, 0.0, -3.0, 948.0, 0.0,2020-02-05 20:00:00, -6999.0, 948.0,6
2.3, -3.163, 96.9, -1.0, 97.0, -3.0, -3.2, -3.3, 997.4, 0.0, -3.0, 948.0, 0.0,2020-02-05 21:00:00, -6999.0, 948.0,6
2.3, -2.747, 96.3, -1.0, 96.0, -3.0, -2.7, -3.5, 998.5, 0.0, -3.0, 949.0, 0.0,2020-02-05 22:00:00, -6999.0, 949.0,6
2.3, -1.384, 94.8, 0.5, 95.0, -2.0, -1.4, -3.5, 998.3, 0.0, -2.0, 949.0, 0.0,2020-02-05 23:00:00, -6999.0, 949.0,6
2.3, -2.64, 96.2, 0.5, 96.0, -3.0, -2.6, -3.5, 998.3, 0.0, -3.0, 949.0, 0.0,2020-02-06 00:00:00, -6999.0, 949.0,6
1.9, -2.57, 95.9, 0.5, 96.0, -3.0, -2.6, -3.5, 998.3, 0.0, -3.0, 949.0, 0.0,2020-02-06 01:00:00, -6999.0, 949.0,6
1.2, -3.345, 95.8, 0.5, 96.0, -4.0, -3.3, -3.8, 999.4, 0.0, -4.0, 950.0, 0.0,2020-02-06 02:00:00, -6999.0, 950.0,6
0.3, -3.975, 95.2, 0.5, 95.0, -4.0, -4.0, -4.0, 1000.5, 0.0, -4.0, 951.0, 0.0,2020-02-06 03:00:00, -6999.0, 951.0,6
0.0, -3.753, 95.5, 0.5, 96.0, -4.0, -3.8, -4.3, 1000.5, 0.0, -4.0, 951.0, 0.0,2020-02-06 04:00:00, -6999.0, 951.0,6
0.0, -4.148, 95.5, 0.5, 96.0, -4.0, -4.1, -4.4, 1000.5, 0.0, -4.0, 951.0, 0.0,2020-02-06 05:00:00, -6999.0, 951.0,6
0.0, -5.062, 95.3, 0.5, 95.0, -6.0, -5.1, -5.2, 1000.6, 0.0, -6.0, 951.0, 0.0,2020-02-06 06:00:00, -6999.0, 951.0,6
0.0, -6.444, 94.4, -5.0, 94.0, -7.0, -6.4, -6.4, 1000.7, 0.0, -7.0, 951.0, 0.0,2020-02-06 07:00:00, -6999.0, 951.0,6
0.0, -7.035, 93.8, -5.0, 94.0, -8.0, -7.0, -7.4, 1000.8, 0.0, -8.0, 951.0, 0.0,2020-02-06 08:00:00, -6999.0, 951.0,6
0.0, -7.363, 93.1, -5.0, 93.0, -8.0, -7.4, -7.6, 1000.8, 0.0, -8.0, 951.0, 0.0,2020-02-06 09:00:00, -6999.0, 951.0,6
0.0, -5.674, 92.9, -5.0, 93.0, -6.0, -5.7, -7.6, 1001.8, 0.0, -6.0, 952.0, 0.0,2020-02-06 10:00:00, -6999.0, 952.0,6
0.0, -3.522, 89.5, -3.4, 90.0, -5.0, -3.5, -7.6, 1001.6, 0.0, -5.0, 952.0, 0.0,2020-02-06 11:00:00, -6999.0, 952.0,6
0.0, -0.406, 84.7, -0.5, 85.0, -2.0, -0.4, -7.6, 1001.5, 0.0, -2.0, 952.0, 0.0,2020-02-06 12:00:00, -6999.0, 952.0,6
0.0, 1.874, 79.93, 1.9, 80.0, -1.0, 1.9, -7.6, 1000.3, 0.0, -1.0, 951.0, 0.0,2020-02-06 13:00:00, -6999.0, 951.0,6
0.0, 2.529, 78.3, 2.5, 78.0, -1.0, 2.5, -7.6, 1000.3, 0.0, -1.0, 951.0, 0.0,2020-02-06 14:00:00, -6999.0, 951.0,6
0.0, 0.545, 91.5, 2.6, 92.0, -1.0, 0.5, -7.6, 1000.5, 0.0, -1.0, 951.0, 0.0,2020-02-06 15:00:00, -6999.0, 951.0,6
0.0, 0.011, 94.6, 2.6, 95.0, -1.0, 0.0, -7.6, 1000.5, 0.0, -1.0, 951.0, 0.0,2020-02-06 16:00:00, -6999.0, 951.0,6
0.0, -0.921, 96.7, 2.6, 97.0, -1.0, -0.9, -7.6, 1000.5, 0.0, -1.0, 951.0, 0.0,2020-02-06 17:00:00, -6999.0, 951.0,6
0.0, -2.838, 96.0, 2.6, 96.0, -3.0, -2.8, -7.6, 1000.7, 0.0, -3.0, 951.0, 0.0,2020-02-06 18:00:00, -6999.0, 951.0,6
0.0, -4.585, 95.4, -2.7, 95.0, -5.0, -4.6, -4.4, 1000.8, 0.0, -5.0, 951.0, 0.0,2020-02-06 19:00:00, -6999.0, 951.0,6
0.0, -5.772, 95.0, -2.7, 95.0, -6.0, -5.8, -6.0, 1002.0, 0.0, -6.0, 952.0, 0.0,2020-02-06 20:00:00, -6999.0, 952.0,6
0.0, -6.425, 93.2, -2.7, 93.0, -7.0, -6.4, -6.5, 1002.1, 0.0, -7.0, 952.0, 0.0,2020-02-06 21:00:00, -6999.0, 952.0,6
0.0, -7.475, 92.8, -2.7, 93.0, -9.0, -7.5, -7.6, 1002.0, 0.0, -9.0, 952.0, 0.0,2020-02-06 22:00:00, -6999.0, 952.0,6
0.0, -7.186, 93.3, -2.7, 93.0, -8.0, -7.2, -8.1, 1002.9, 0.0, -8.0, 953.0, 0.0,2020-02-06 23:00:00, -6999.0, 953.0,6
0.0, -7.487, 93.3, -2.7, 93.0, -9.0, -7.5, -8.1, 1002.8, 0.0, -9.0, 953.0, 0.0,2020-02-07 00:00:00, -6999.0, 953.0,6
None, -7.62, 92.7, None, None, None, None, None, None, None, -9.0, 953.0, None,2020-02-07 01:00:00, None, None,6
0.0, -7.814, 92.7, -2.7, 93.0, -9.0, -7.8, -8.1, 1003.7, 0.0, -9.0, 954.0, 0.0,2020-02-07 02:00:00, -6999.0, 954.0,6
0.0, -7.085, 93.0, -2.7, 93.0, -8.0, -7.1, -8.1, 1002.7, 0.0, -8.0, 953.0, 0.0,2020-02-07 03:00:00, -6999.0, 953.0,6
0.0, -6.07, 93.6, -2.7, 94.0, -7.0, -6.1, -8.1, 1002.7, 0.0, -7.0, 953.0, 0.0,2020-02-07 04:00:00, -6999.0, 953.0,6
0.0, -5.794, 94.1, -2.7, 94.0, -7.0, -5.8, -8.1, 1001.7, 0.0, -7.0, 952.0, 0.0,2020-02-07 05:00:00, -6999.0, 952.0,6
0.0, -5.368, 94.4, -2.7, 94.0, -6.0, -5.4, -8.1, 1001.8, 0.0, -6.0, 952.0, 0.0,2020-02-07 06:00:00, -6999.0, 952.0,6
0.0, -5.217, 94.5, -5.0, 95.0, -6.0, -5.2, -5.6, 1000.8, 0.0, -6.0, 951.0, 0.0,2020-02-07 07:00:00, -6999.0, 951.0,6
0.0, -4.855, 94.7, -4.9, 95.0, -5.0, -4.9, -5.6, 999.8, 0.0, -5.0, 950.0, 0.0,2020-02-07 08:00:00, -6999.0, 950.0,6
0.0, -4.591, 94.7, -4.5, 95.0, -5.0, -4.6, -5.6, 999.8, 0.0, -5.0, 950.0, 0.0,2020-02-07 09:00:00, -6999.0, 950.0,6
0.0, -3.964, 90.5, -4.0, 91.0, -5.0, -4.0, -5.6, 999.8, 0.0, -5.0, 950.0, 0.0,2020-02-07 10:00:00, -6999.0, 950.0,6
0.0, -3.696, 87.9, -3.6, 88.0, -5.0, -3.7, -5.6, 998.7, 0.0, -5.0, 949.0, 0.0,2020-02-07 11:00:00, -6999.0, 949.0,6
0.0, -3.258, 85.9, -3.1, 86.0, -5.0, -3.3, -5.6, 997.7, 0.0, -5.0, 948.0, 0.0,2020-02-07 12:00:00, -6999.0, 948.0,6
0.0, -2.566, 84.6, -2.4, 85.0, -5.0, -2.6, -5.6, 996.6, 0.0, -5.0, 947.0, 0.0,2020-02-07 13:00:00, -6999.0, 947.0,6
0.0, -1.876, 82.1, -1.8, 82.0, -4.0, -1.9, -5.6, 995.5, 0.0, -4.0, 946.0, 0.0,2020-02-07 14:00:00, -6999.0, 946.0,6
