max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
-4.0,-6999.0,18.7,10.1,-6999.0,-4.0,-5.7, 0.0,36.0,-1.0,2020-02-05 00:00:00,310.0,-6999.0,6
-3.9,-6999.0,19.4,9.8,-6999.0,-4.2,-5.7, 0.0,36.0,-1.0,2020-02-05 01:00:00,310.0,-6999.0,6
-3.9,-6999.0,18.2,7.3,-6999.0,-3.9,-5.7, 0.0,31.0,-1.0,2020-02-05 02:00:00,309.0,-6999.0,6
-3.6,-6999.0,16.9,7.9,-6999.0,-4.6,-5.7, 0.0,36.0,3.0,2020-02-05 03:00:00,312.0,-6999.0,6
-3.6,-6999.0,12.9,2.6,-6999.0,-4.9,-5.7, 0.0,13.0,0.0,2020-02-05 04:00:00,312.0,-6999.0,6
-3.6,-6999.0,14.0,4.9,-6999.0,-4.4,-5.7, 0.0,32.0,0.0,2020-02-05 05:00:00,312.0,-6999.0,6
-3.6,-6999.0,10.0,3.7,-6999.0,-4.3,-5.7, 0.0,16.0,1.0,2020-02-05 06:00:00,314.0,-6999.0,6
-4.2,-6999.0,19.7,4.4,-6999.0,-4.2,-4.6, 0.0,238.0,-1.0,2020-02-05 07:00:00,313.0,-6999.0,6
-4.0,-6999.0,23.1,7.8,-6999.0,-4.1,-4.6, 0.0,256.0,0.0,2020-02-05 08:00:00,313.0,-6999.0,6
-4.0,-6999.0,21.5,7.1,-6999.0,-4.3,-4.6, 0.0,252.0,0.0,2020-02-05 09:00:00,313.0,-6999.0,6
-3.6,-6999.0,20.5,7.4,-6999.0,-3.7,-4.6, 0.0,252.0,-1.0,2020-02-05 10:00:00,312.0,-6999.0,6
-2.7,-6999.0,22.4,9.2,-6999.0,-2.9,-4.6, 0.0,260.0,3.0,2020-02-05 11:00:00,315.0,-6999.0,6
-2.7,-6999.0,24.3,8.5,-6999.0,-3.1,-4.6, 0.0,256.0,-1.0,2020-02-05 12:00:00,313.0,-6999.0,6
-2.7,-6999.0,28.7,11.0,-6999.0,-2.8,-4.6, 0.0,243.0,-1.0,2020-02-05 13:00:00,313.0,-6999.0,6
-2.6,-6999.0,30.2,7.1,-6999.0,-2.7,-4.6, 0.0,246.0,-1.0,2020-02-05 14:00:00,312.0,-6999.0,6
-2.6,-6999.0,28.8,6.7,-6999.0,-2.8,-4.6, 0.0,238.0,0.0,2020-02-05 15:00:00,312.0,-6999.0,6
-2.5,-6999.0,29.9,3.6,-6999.0,-3.4,-4.6, 0.0,234.0,0.0,2020-02-05 16:00:00,312.0,-6999.0,6
-2.5,-6999.0,23.5,2.2,-6999.0,-3.1,-4.6, 0.0,257.0,1.0,2020-02-05 17:00:00,312.0,-6999.0,6
-2.5,-6999.0,19.6,7.6,-6999.0,-3.0,-4.6, 0.0,243.0,-1.0,2020-02-05 18:00:00,311.0,-6999.0,6
-2.9,-6999.0,16.3,5.9,-6999.0,-3.1,-3.1, 0.0,248.0,0.0,2020-02-05 19:00:00,311.0,-6999.0,6
-2.9,-6999.0,20.6,7.3,-6999.0,-3.2,-3.2, 0.0,246.0,-2.0,2020-02-05 20:00:00,310.0,-6999.0,6
-2.9,-6999.0,21.2,8.3,-6999.0,-3.1,-3.2, 0.0,251.0,1.0,2020-02-05 21:00:00,311.0,-6999.0,6
-2.9,-6999.0,17.1,5.8,-6999.0,-3.3,-3.3, 0.0,246.0,0.0,2020-02-05 22:00:00,310.0,-6999.0,6
