pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
9.4, None, -3.902,96.9, None, None, None, 22.8, 17.13, 0.0, 15.3, 207.0, -4.0, 15.3, -3.9, -4.0, 1.3, None, 207.0, -3.3, None, None, 97.0, None,2020-01-22 00:00:00, 148.0, None, 147.6,4
11.2, None, -3.934,96.9, None, None, None, 20.0, 17.75, 0.0, 13.65, 232.1, -4.0, 13.7, -3.9, -4.1, 1.8, None, 232.0, -3.3, None, None, 97.0, None,2020-01-22 01:00:00, 152.0, None, 152.2,4
15.2, None, -3.898,96.9, None, None, None, 16.7, 18.66, 0.0, 9.22, 252.0, -4.0, 9.2, -3.9, -4.1, 4.0, None, 252.0, -3.3, None, None, 97.0, None,2020-01-22 02:00:00, 159.0, None, 159.0,4
17.5, None, -3.85,96.9, None, None, None, 15.2, 12.77, 0.0, 9.77, 259.5, -4.0, 9.8, -3.9, -4.1, 2.3, None, 260.0, -3.3, None, None, 97.0, None,2020-01-22 03:00:00, 164.0, None, 163.5,4
19.9, None, -3.944,96.7, None, None, None, 9.6, 20.63, 0.0, 5.353, 346.2, -4.0, 5.4, -3.9, -4.1, 2.4, None, 346.0, -3.3, None, None, 97.0, None,2020-01-22 04:00:00, 168.0, None, 168.3,4
21.8, None, -3.873,96.7, None, None, None, 13.3, 18.1, 0.0, 6.587, 10.54, -4.0, 6.6, -3.9, -4.1, 1.9, None, 11.0, -3.3, None, None, 97.0, None,2020-01-22 05:00:00, 169.0, None, 169.4,4
22.2, None, -4.146,96.5, None, None, None, 11.1, 61.26, 0.0, 3.372, 46.14, -5.0, 3.4, -4.1, -4.4, 0.4, None, 46.0, -3.8, None, None, 97.0, None,2020-01-22 06:00:00, 170.0, None, 170.0,4
23.0, None, -4.222,96.4, None, None, None, 9.7, 21.12, 0.0, 4.481, 5.795, -4.0, 4.5, -4.2, -4.5, 0.8, None, 6.0, -3.8, None, None, 96.0, None,2020-01-22 07:00:00, 169.0, None, 168.7,4
23.2, None, -4.04,96.6, None, None, None, 12.9, 71.82, 0.0, 2.32, 307.8, -4.0, 2.3, -4.0, -4.5, 0.4, None, 308.0, -3.8, None, None, 97.0, None,2020-01-22 08:00:00, 170.0, None, 170.4,4
22.7, None, -3.568,96.8, None, None, None, 17.3, 21.81, 0.0, 10.31, 275.6, -4.0, 10.3, -3.6, -4.5, 0.0, None, 276.0, -3.3, None, None, 97.0, None,2020-01-22 09:00:00, 169.0, None, 168.9,4
22.1, None, -2.518,95.2, None, None, None, 12.4, 17.12, -2.0, 7.993, 275.2, -3.0, 8.0, -2.5, -4.5, 0.0, None, 275.0, -1.5, None, None, 95.0, None,2020-01-22 10:00:00, 167.0, None, 167.0,4
22.2, None, -2.488,94.7, None, None, None, 12.8, 12.25, 0.0, 8.87, 260.7, -3.0, 8.9, -2.5, -4.5, 0.3, None, 261.0, -1.5, None, None, 95.0, None,2020-01-22 11:00:00, 169.0, None, 169.4,4
