air_temp,min_air_temp_snc_last_reset,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,week_of_year
-17.2,-20.2, 43.0,-17.2,-6999.0, 4.0,2020-01-22 00:00:00, 1.2,-6999.0,4
-16.5,-20.2, 352.0,-16.5,-6999.0, 3.3,2020-01-22 01:00:00, 0.5,-6999.0,4
-15.7,-20.2, 193.0,-15.7,-6999.0, 3.3,2020-01-22 02:00:00, 0.6,-6999.0,4
-15.0,-20.2, 13.0,-15.0,-6999.0, 2.3,2020-01-22 03:00:00, 0.2,-6999.0,4
-14.2,-20.2, 281.0,-14.2,-6999.0, 2.4,2020-01-22 04:00:00, 0.2,-6999.0,4
-13.5,-20.2, 285.0,-13.5,-6999.0, 2.2,2020-01-22 05:00:00, 0.2,-6999.0,4
-12.8,-20.2, 264.0,-12.8,-6999.0, 2.5,2020-01-22 06:00:00, 0.2,-6999.0,4
-12.3,-12.8, None,-12.3,-6999.0, None,2020-01-22 07:00:00, None,-6999.0,4
-11.7,-12.8, None,-11.7,-6999.0, None,2020-01-22 08:00:00, None,-6999.0,4
-11.2,-12.8, 261.0,-11.2,-6999.0, 2.8,2020-01-22 09:00:00, 0.5,-6999.0,4
-10.6,-12.8, 311.0,-10.6,-6999.0, 2.8,2020-01-22 10:00:00, 0.4,-6999.0,4
-9.7,-12.8, 46.0,-9.7,-6999.0, 3.6,2020-01-22 11:00:00, 0.7,-6999.0,4
-8.2,-12.8, 295.0,-8.2,-6999.0, 3.7,2020-01-22 12:00:00, 0.5,-6999.0,4
-7.2,-12.8, 28.0,-7.2,-6999.0, 3.3,2020-01-22 13:00:00, 0.6,-6999.0,4
-6.5,-12.8, 8.0,-6.5,-6999.0, 3.4,2020-01-22 14:00:00, 0.7,-6999.0,4
-5.8,-12.8, 33.0,-5.8,-6999.0, 3.5,2020-01-22 15:00:00, 1.1,-6999.0,4
-6.4,-12.8, 301.0,-5.8,-6999.0, 4.4,2020-01-22 16:00:00, 1.0,-6999.0,4
-7.0,-12.8, 42.0,-5.8,-6999.0, 5.2,2020-01-22 17:00:00, 1.6,-6999.0,4
-8.7,-12.8, 71.0,-5.8,-6999.0, 5.4,2020-01-22 18:00:00, 1.8,-6999.0,4
-10.0,-10.0, 76.0,-8.6,-6999.0, 5.2,2020-01-22 19:00:00, 1.8,-6999.0,4
-12.0,-12.0, 71.0,-8.6,-6999.0, 4.7,2020-01-22 21:00:00, 1.6,-6999.0,4
-11.6,-12.1, 356.0,-8.6,-6999.0, 5.6,2020-01-22 22:00:00, 1.3,-6999.0,4
-12.2,-12.1, 66.0,-8.6,-6999.0, 4.7,2020-01-22 23:00:00, 1.8,-6999.0,4
-13.1,-13.0, 76.0,-8.6,-6999.0, 8.1,2020-01-23 00:00:00, 2.6,-6999.0,4
-13.7,-13.7, 71.0,-8.6,-6999.0, 8.1,2020-01-23 01:00:00, 3.5,-6999.0,4
-14.0,-14.0, 67.0,-8.6,-6999.0, 8.8,2020-01-23 02:00:00, 3.7,-6999.0,4
-14.4,-14.4, 54.0,-8.6,-6999.0, 7.1,2020-01-23 03:00:00, 1.5,-6999.0,4
-14.5,-14.6, 63.0,-8.6,-6999.0, 7.8,2020-01-23 04:00:00, 2.9,-6999.0,4
-14.4,-14.6, 60.0,-8.6,-6999.0, 5.2,2020-01-23 05:00:00, 1.8,-6999.0,4
-14.1,-14.6, 50.0,-8.6,-6999.0, 5.4,2020-01-23 06:00:00, 1.8,-6999.0,4
-14.2,-14.2, 66.0,-14.1,-6999.0, 8.0,2020-01-23 07:00:00, 2.1,-6999.0,4
-14.1,-14.3, 66.0,-14.1,-6999.0, 5.3,2020-01-23 08:00:00, 2.2,-6999.0,4
-14.0,-14.3, 65.0,-14.0,-6999.0, 2.6,2020-01-23 09:00:00, 0.6,-6999.0,4
-13.5,-14.3, 332.0,-13.5,-6999.0, 1.8,2020-01-23 10:00:00, 0.1,-6999.0,4
-12.4,-14.3, 268.0,-12.4,-6999.0, 2.3,2020-01-23 11:00:00, 0.2,-6999.0,4
-11.6,-14.3, 312.0,-11.6,-6999.0, 2.2,2020-01-23 12:00:00, 0.2,-6999.0,4
-11.5,-14.3, 8.0,-11.5,-6999.0, 2.2,2020-01-23 13:00:00, 0.3,-6999.0,4
-10.6,-14.3, 351.0,-10.6,-6999.0, 1.8,2020-01-23 14:00:00, 0.1,-6999.0,4
-9.7,-14.3, None,-9.7,-6999.0, None,2020-01-23 15:00:00, None,-6999.0,4
-9.8,-14.3, None,-9.6,-6999.0, None,2020-01-23 16:00:00, None,-6999.0,4
-9.9,-14.3, 43.0,-9.6,-6999.0, 3.0,2020-01-23 17:00:00, 0.4,-6999.0,4
-9.9,-14.3, 279.0,-9.6,-6999.0, 2.3,2020-01-23 18:00:00, 0.3,-6999.0,4
-9.7,-9.9, 321.0,-9.7,-6999.0, 3.0,2020-01-23 19:00:00, 0.4,-6999.0,4
-9.4,-9.9, 336.0,-9.4,-6999.0, 1.6,2020-01-23 20:00:00, 0.1,-6999.0,4
-9.4,-9.9, 32.0,-9.3,-6999.0, 2.3,2020-01-23 21:00:00, 0.2,-6999.0,4
-9.4,-9.9, 40.0,-9.3,-6999.0, 3.2,2020-01-23 22:00:00, 0.6,-6999.0,4
-9.8,-9.9, 4.0,-9.3,-6999.0, 2.4,2020-01-23 23:00:00, 0.2,-6999.0,4
-10.0,-10.0, 57.0,-9.3,-6999.0, 3.6,2020-01-24 00:00:00, 0.5,-6999.0,4
-9.6,-10.1, 292.0,-9.3,-6999.0, 3.2,2020-01-24 01:00:00, 0.5,-6999.0,4
-10.1,-10.1, 327.0,-9.3,-6999.0, 2.1,2020-01-24 02:00:00, 0.3,-6999.0,4
-10.2,-10.2, 349.0,-9.3,-6999.0, 3.6,2020-01-24 03:00:00, 0.7,-6999.0,4
-10.0,-10.2, 53.0,-9.3,-6999.0, 3.2,2020-01-24 04:00:00, 0.6,-6999.0,4
-10.2,-10.2, 56.0,-9.3,-6999.0, 4.0,2020-01-24 05:00:00, 1.2,-6999.0,4
-9.9,-10.2, 48.0,-9.3,-6999.0, 3.0,2020-01-24 06:00:00, 0.6,-6999.0,4
-10.1,-10.1, None,-9.9,-6999.0, None,2020-01-24 07:00:00, None,-6999.0,4
-10.5,-10.5, 68.0,-9.9,-6999.0, 8.3,2020-01-24 08:00:00, 2.1,-6999.0,4
-10.8,-10.8, 72.0,-9.9,-6999.0, 8.3,2020-01-24 09:00:00, 2.3,-6999.0,4
-10.8,-10.9, 65.0,-9.9,-6999.0, 8.0,2020-01-24 10:00:00, 2.7,-6999.0,4
-10.4,-10.9, 67.0,-9.9,-6999.0, 10.4,2020-01-24 11:00:00, 3.3,-6999.0,4
-10.2,-10.9, 74.0,-9.9,-6999.0, 8.4,2020-01-24 12:00:00, 2.3,-6999.0,4
-9.1,-10.9, 79.0,-8.9,-6999.0, 4.6,2020-01-24 13:00:00, 1.4,-6999.0,4
-9.3,-10.9, 83.0,-8.5,-6999.0, 8.9,2020-01-24 14:00:00, 2.4,-6999.0,4
-9.3,-10.9, 68.0,-8.5,-6999.0, 7.3,2020-01-24 15:00:00, 2.1,-6999.0,4
-9.2,-10.9, 56.0,-8.5,-6999.0, 9.3,2020-01-24 16:00:00, 2.5,-6999.0,4
-9.0,-10.9, 23.0,-8.5,-6999.0, 4.6,2020-01-24 17:00:00, 1.5,-6999.0,4
-2.4,-10.9, 257.0,-2.5,-6999.0, 21.1,2020-01-24 18:00:00, 6.8,-6999.0,4
