air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
-1.6, -1.565, -1.8, 0.0, -1.0, -0.2, 206.89,2020-01-22 00:00:00, 207.0, -50.0, 449.0,4
-1.4, -1.378, -1.9, 0.0, -1.0, -0.2, 206.29,2020-01-22 01:00:00, 206.0, -50.0, 447.0,4
-1.2, -1.155, -1.9, 0.0, -1.0, -0.2, 205.02,2020-01-22 02:00:00, 205.0, -50.0, 449.0,4
-0.8, -0.829, -1.9, 0.0, -1.0, -0.2, 204.52,2020-01-22 03:00:00, 205.0, -50.0, 450.0,4
-1.0, -1.044, -1.9, 0.0, 2.0, -0.2, 206.61,2020-01-22 04:00:00, 207.0, -50.0, 451.0,4
None, -0.875, None, None, None, None, 207.33,2020-01-22 05:00:00, None, None, None,4
-1.6, -1.621, -1.9, 0.0, 0.0, -0.2, 206.91,2020-01-22 06:00:00, 207.0, -50.0, 449.0,4
-1.5, -1.538, -1.8, 0.0, 0.0, -0.9, 206.43,2020-01-22 07:00:00, 206.0, -50.0, 445.0,4
-0.9, -0.924, -1.8, 0.0, -1.0, -0.8, 205.57,2020-01-22 08:00:00, 206.0, -50.0, 442.0,4
-1.4, -1.379, -1.8, 0.0, 2.0, -0.4, 207.06,2020-01-22 09:00:00, 207.0, -50.0, 446.0,4
-3.0, -3.005, -3.0, 0.0, 0.0, -0.4, 206.64,2020-01-22 10:00:00, 207.0, -51.0, 448.0,4
-2.8, -2.8, -3.0, 0.0, 0.0, -0.4, 206.63,2020-01-22 11:00:00, 207.0, -51.0, 449.0,4
-2.1, -2.071, -3.0, 0.0, 0.0, -0.4, 206.38,2020-01-22 12:00:00, 206.0, -51.0, 453.0,4
-2.4, -2.368, -3.0, 0.0, 0.0, -0.4, 206.28,2020-01-22 13:00:00, 206.0, -51.0, 456.0,4
-2.4, -2.36, -3.0, 0.0, 0.0, -0.4, 206.24,2020-01-22 14:00:00, 206.0, -51.0, 455.0,4
-2.3, -2.293, -3.0, 0.0, 0.0, -0.4, 206.19,2020-01-22 15:00:00, 206.0, -51.0, 453.0,4
-2.2, -2.229, -3.0, 0.0, 1.0, -0.4, 207.04,2020-01-22 16:00:00, 207.0, -51.0, 454.0,4
-1.9, -1.938, -3.0, 0.0, -3.0, -0.4, 203.8,2020-01-22 17:00:00, 204.0, -51.0, 451.0,4
-2.0, -1.976, -3.0, 0.0, 0.0, -0.4, 203.7,2020-01-22 18:00:00, 204.0, -51.0, 449.0,4
-1.8, -1.809, -2.2, 0.0, 0.0, -1.8, 203.89,2020-01-22 19:00:00, 204.0, -50.0, 448.0,4
None, -2.108, None, None, None, None, 202.77,2020-01-22 20:00:00, None, None, None,4
-2.1, -2.079, -2.2, 0.0, 1.0, -1.7, 203.99,2020-01-22 21:00:00, 204.0, -51.0, 448.0,4
None, -1.987, None, None, None, None, 203.8,2020-01-22 22:00:00, None, None, None,4
None, -2.015, None, None, None, None, 206.13,2020-01-22 23:00:00, None, None, None,4
None, -1.837, None, None, None, None, 206.31,2020-01-23 00:00:00, None, None, None,4
-1.0, -1.006, -2.2, 0.0, 3.0, -1.0, 209.08,2020-01-23 01:00:00, 209.0, -50.0, 451.0,4
None, -1.921, None, None, None, None, 211.18,2020-01-23 02:00:00, None, None, None,4
-1.4, -1.36, -2.2, 0.0, -3.0, -0.9, 208.01,2020-01-23 03:00:00, 208.0, -50.0, 452.0,4
-1.3, -1.266, -2.2, 0.0, 6.0, -0.9, 213.47,2020-01-23 04:00:00, 213.0, -50.0, 454.0,4
-1.7, -1.678, -2.2, 0.0, 0.0, -0.9, 213.83,2020-01-23 05:00:00, 214.0, -50.0, 455.0,4
-0.1, -0.13, -2.2, 0.0, 1.0, -0.1, 214.92,2020-01-23 06:00:00, 215.0, -49.0, 456.0,4
0.4, 0.363, -0.3, 0.0, 0.0, 0.4, 215.27,2020-01-23 07:00:00, 215.0, -53.0, 463.0,4
-0.2, -0.159, -0.6, 0.0, 0.0, 0.5, 215.34,2020-01-23 08:00:00, 215.0, -49.0, 467.0,4
0.2, 0.168, -0.6, 0.0, 0.0, 0.5, 215.43,2020-01-23 09:00:00, 215.0, -53.0, 469.0,4
0.3, 0.336, -0.6, 0.0, -1.0, 0.5, 214.07,2020-01-23 10:00:00, 214.0, -53.0, 472.0,4
1.0, 1.044, -0.6, 0.0, 2.0, 1.0, 216.51,2020-01-23 11:00:00, 217.0, -53.0, 478.0,4
0.8, 0.83, -0.6, 0.0, -1.0, 1.1, 215.91,2020-01-23 12:00:00, 216.0, -53.0, 488.0,4
1.5, 1.501, -0.6, 0.0, 0.0, 1.6, 215.73,2020-01-23 13:00:00, 216.0, -52.0, 507.0,4
2.0, 2.023, -0.6, 0.0, -1.0, 2.0, 215.03,2020-01-23 14:00:00, 215.0, -52.0, 520.0,4
1.7, 1.743, -0.6, 0.0, 0.0, 2.2, 214.82,2020-01-23 15:00:00, 215.0, -52.0, 528.0,4
1.3, 1.268, -0.6, 0.0, 0.0, 2.2, 214.53,2020-01-23 16:00:00, 215.0, -52.0, 519.0,4
1.4, 1.389, -0.6, 0.0, 0.0, 2.2, 214.08,2020-01-23 17:00:00, 214.0, -52.0, 497.0,4
1.1, 1.09, -0.6, 0.0, 0.0, 2.2, 213.8,2020-01-23 18:00:00, 214.0, -53.0, 483.0,4
1.5, 1.491, 0.7, 0.0, 0.0, 1.8, 213.37,2020-01-23 19:00:00, 213.0, -52.0, 478.0,4
1.5, 1.463, 0.7, 0.0, 0.0, 1.8, 213.42,2020-01-23 20:00:00, 213.0, -52.0, 480.0,4
0.7, 0.708, 0.7, 0.0, -1.0, 1.8, 212.89,2020-01-23 21:00:00, 213.0, -53.0, 480.0,4
-0.1, -0.083, -0.1, 0.0, 0.0, 1.8, 213.03,2020-01-23 22:00:00, 213.0, -49.0, 474.0,4
0.3, 0.289, -0.1, 0.0, 0.0, 1.8, 212.95,2020-01-23 23:00:00, 213.0, -53.0, 472.0,4
-0.1, -0.075, -0.2, 0.0, 0.0, 1.8, 212.6,2020-01-24 00:00:00, 213.0, -49.0, 472.0,4
-0.4, -0.428, -0.5, 0.0, -2.0, 1.8, 210.35,2020-01-24 01:00:00, 210.0, -50.0, 472.0,4
-0.2, -0.215, -0.7, 0.0, 0.0, 1.8, 210.64,2020-01-24 02:00:00, 211.0, -49.0, 471.0,4
-0.3, -0.289, -0.7, 0.0, -2.0, 1.8, 208.68,2020-01-24 03:00:00, 209.0, -49.0, 471.0,4
