pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
1.0, None, 0.0,-4.0,310.0, None, None,2022-08-27 00:00:00,8.0, None,26.0, None,35
1.0, None, 0.0,-4.0,310.0, None, None,2022-08-27 01:00:00,7.8, None,26.0, None,35
1.0, None, 0.0,-5.0,310.0, None, None,2022-08-27 02:00:00,8.0, None,31.0, None,35
1.0, None, 0.0,-5.0,310.0, None, None,2022-08-27 03:00:00,7.9, None,3.0, None,35
2.0, None, 1.0,-5.0,311.0, None, None,2022-08-27 04:00:00,8.0, None,44.0, None,35
2.0, None, 0.0,-5.0,311.0, None, None,2022-08-27 05:00:00,7.8, None,33.0, None,35
2.0, None, 0.0,-5.0,311.0, None, None,2022-08-27 06:00:00,7.7, None,-75.0, None,35
2.0, None, 0.0,-5.0,311.0, None, None,2022-08-27 07:00:00,7.7, None,31.0, None,35
1.0, None, 0.0,-5.0,311.0, None, None,2022-08-27 08:00:00,7.7, None,-9.0, None,35
2.0, None, 0.0,-6.0,311.0, None, None,2022-08-27 09:00:00,7.8, None,29.0, None,35
1.0, None, 0.0,-6.0,311.0, None, None,2022-08-27 10:00:00,7.9, None,-8.0, None,35
2.0, None, 0.0,-6.0,311.0, None, None,2022-08-27 11:00:00,8.1, None,-87.0, None,35
2.0, None, 0.0,-6.0,311.0, None, None,2022-08-27 12:00:00,8.9, None,-11.0, None,35
2.0, None, 0.0,-6.0,311.0, None, None,2022-08-27 13:00:00,8.7, None,-38.0, None,35
3.0, None, 1.0,-6.0,312.0, None, None,2022-08-27 14:00:00,8.9, None,-12.0, None,35
3.0, None, 1.0,-6.0,313.0, None, None,2022-08-27 15:00:00,9.2, None,-44.0, None,35
4.0, None, 1.0,-6.0,314.0, None, None,2022-08-27 16:00:00,9.4, None,-8.0, None,35
5.0, None, 1.0,-6.0,315.0, None, None,2022-08-27 17:00:00,9.5, None,28.0, None,35
6.0, None, 1.0,-6.0,316.0, None, None,2022-08-27 18:00:00,9.3, None,2.0, None,35
9.0, None, 2.0,-6.0,318.0, None, None,2022-08-27 19:00:00,8.9, None,32.0, None,35
9.0, None, 1.0,-6.0,319.0, None, None,2022-08-27 20:00:00,8.6, None,30.0, None,35
10.0, None, 1.0,-6.0,320.0, None, None,2022-08-27 21:00:00,8.6, None,41.0, None,35
