CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
-13.57,86.5, None, None, None,15.42,11.31,209.0, None, None, None, None, None, -15.0, None, None, None, None, None, None,2018-02-26 00:00:00, None, None, None, None,9
-13.76,86.3, None, None, None,10.31,12.79,212.5, None, None, None, None, None, -15.0, None, None, None, None, None, None,2018-02-26 01:00:00, None, None, None, None,9
-13.72,86.2, None, None, None,11.02,12.51,213.8, None, None, None, None, None, -15.0, None, None, None, None, None, None,2018-02-26 02:00:00, None, None, None, None,9
-13.91,86.2, None, None, None,10.41,10.86,216.1, None, None, None, None, None, -16.0, None, None, None, None, None, None,2018-02-26 03:00:00, None, None, None, None,9
-14.06,86.1, None, None, None,12.37,11.87,208.1, None, None, None, None, None, -16.0, None, None, None, None, None, None,2018-02-26 04:00:00, None, None, None, None,9
-14.25,85.8, None, None, None,14.66,11.78,209.5, None, None, None, None, None, -16.0, None, None, None, None, None, None,2018-02-26 05:00:00, None, None, None, None,9
-14.2,86.0, None, None, None,15.94,11.3,200.4, None, None, None, None, None, -16.0, None, None, None, None, None, None,2018-02-26 06:00:00, None, None, None, None,9
-14.06,86.3, None, None, None,15.83,13.56,201.2, None, None, None, None, None, -16.0, None, None, None, None, None, None,2018-02-26 07:00:00, None, None, None, None,9
-13.67,86.7, None, None, None,13.72,15.4,210.1, None, None, None, None, None, -15.0, None, None, None, None, None, None,2018-02-26 08:00:00, None, None, None, None,9
-13.08,87.0, None, None, None,13.12,13.9,207.0, None, None, None, None, None, -15.0, None, None, None, None, None, None,2018-02-26 09:00:00, None, None, None, None,9
-12.4,87.5, None, None, None,14.64,12.4,207.3, None, None, None, None, None, -14.0, None, None, None, None, None, None,2018-02-26 10:00:00, None, None, None, None,9
-12.32,87.6, None, None, None,18.12,13.76,205.5, None, None, None, None, None, -14.0, None, None, None, None, None, None,2018-02-26 11:00:00, None, None, None, None,9
-12.32,87.4, None, None, None,16.83,16.23,209.0, None, None, None, None, None, -14.0, None, None, None, None, None, None,2018-02-26 12:00:00, None, None, None, None,9
-12.23,87.6, None, None, None,16.07,17.96,209.3, None, None, None, None, None, -14.0, None, None, None, None, None, None,2018-02-26 13:00:00, None, None, None, None,9
-12.08,87.6, None, None, None,16.69,17.14,208.5, None, None, None, None, None, -14.0, None, None, None, None, None, None,2018-02-26 14:00:00, None, None, None, None,9
-12.62,87.2, None, None, None,17.33,17.39,208.1, None, None, None, None, None, -14.0, None, None, None, None, None, None,2018-02-26 15:00:00, None, None, None, None,9
-12.67,87.2, None, None, None,17.97,20.19,209.5, None, None, None, None, None, -14.0, None, None, None, None, None, None,2018-02-26 16:00:00, None, None, None, None,9
-13.15,87.0, None, None, None,20.72,16.78,206.4, None, None, None, None, None, -15.0, None, None, None, None, None, None,2018-02-26 17:00:00, None, None, None, None,9
-13.43,86.7, None, None, None,18.73,21.15,202.9, None, None, None, None, None, -15.0, None, None, None, None, None, None,2018-02-26 18:00:00, None, None, None, None,9
-13.47,86.7, None, None, None,18.06,18.49,206.1, None, None, None, None, None, -15.0, None, None, None, None, None, None,2018-02-26 19:00:00, None, None, None, None,9
-13.52,86.7, None, None, None,23.71,14.86,205.8, None, None, None, None, None, -15.0, None, None, None, None, None, None,2018-02-26 20:00:00, None, None, None, None,9
-13.42,86.5, None, None, None,20.16,17.07,205.4, None, None, None, None, None, -15.0, None, None, None, None, None, None,2018-02-26 21:00:00, None, None, None, None,9
-13.38,86.7, None, None, None,20.68,14.32,202.0, None, None, None, None, None, -15.0, None, None, None, None, None, None,2018-02-26 22:00:00, None, None, None, None,9
-13.47,86.5, None, None, None,21.43,12.18,184.8, None, None, None, None, None, -15.0, None, None, None, None, None, None,2018-02-26 23:00:00, None, None, None, None,9
-13.57,86.5, None, None, None,21.93,10.78,181.4, None, None, None, None, None, -15.0, None, None, None, None, None, None,2018-02-27 00:00:00, None, None, None, None,9
-13.62,86.6, None, None, None,25.61,8.44,184.5, None, None, None, None, None, -15.0, None, None, None, None, None, None,2018-02-27 01:00:00, None, None, None, None,9
-13.67,86.4, None, None, None,25.82,8.23,190.6, None, None, None, None, None, -15.0, None, None, None, None, None, None,2018-02-27 02:00:00, None, None, None, None,9
-13.86,86.2, None, None, None,26.37,7.23,175.7, None, None, None, None, None, -15.0, None, None, None, None, None, None,2018-02-27 03:00:00, None, None, None, None,9
