station_observations
ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, SWE, ONE_DAY_SNOW, time, air_temp_1, MIN_TEMP, snw_dpth, MAX_TEMP
None, None, None, 0.0, None, 2016-05-29 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2016-05-30 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2016-05-31 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2016-06-01 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2016-06-02 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2016-06-03 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2016-06-04 16:00:00, None, None, None, None
None, None, None, 4.0, None, 2016-06-05 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2016-06-06 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2016-06-07 16:00:00, None, None, None, None
None, None, None, 11.0, None, 2016-06-08 16:00:00, None, None, None, None
None, None, None, 11.0, None, 2016-06-09 16:00:00, None, None, None, None
None, None, None, 11.0, None, 2016-06-10 16:00:00, None, None, None, None
None, None, None, 11.0, None, 2016-06-11 16:00:00, None, None, None, None
None, None, None, 11.0, None, 2016-06-12 16:00:00, None, None, None, None
None, None, None, 11.0, None, 2016-06-13 16:00:00, None, None, None, None
None, None, None, 11.0, None, 2016-06-14 16:00:00, None, None, None, None
None, None, None, 11.0, None, 2016-06-15 16:00:00, None, None, None, None
None, None, None, 19.0, None, 2016-06-16 16:00:00, None, None, None, None
None, None, None, 19.0, None, 2016-06-17 16:00:00, None, None, None, None
None, None, None, 19.0, None, 2016-06-18 16:00:00, None, None, None, None
None, None, None, 26.0, None, 2016-06-19 16:00:00, None, None, None, None
None, None, None, 34.0, None, 2016-06-22 16:00:00, None, None, None, None
None, None, None, 34.0, None, 2016-06-23 16:00:00, None, None, None, None
None, None, None, 41.0, None, 2016-06-24 16:00:00, None, None, None, None
None, None, None, 41.0, None, 2016-06-25 16:00:00, None, None, None, None
None, None, None, 41.0, None, 2016-06-26 16:00:00, None, None, None, None
None, None, None, 41.0, None, 2016-06-27 16:00:00, None, None, None, None
None, None, None, 45.0, None, 2016-06-28 16:00:00, None, None, None, None
None, None, None, 49.0, None, 2016-06-29 16:00:00, None, None, None, None
None, None, None, 49.0, None, 2016-06-30 16:00:00, None, None, None, None
None, None, None, 49.0, None, 2016-07-01 16:00:00, None, None, None, None
None, None, None, 49.0, None, 2016-07-02 16:00:00, None, None, None, None
None, None, None, 49.0, None, 2016-07-03 16:00:00, None, None, None, None
None, None, None, 45.0, None, 2016-07-04 16:00:00, None, None, None, None
None, None, None, 41.0, None, 2016-07-05 16:00:00, None, None, None, None
None, None, None, 49.0, None, 2016-07-06 16:00:00, None, None, None, None
None, None, None, 48.0, None, 2016-07-07 16:00:00, None, None, None, None
None, None, None, 49.0, None, 2016-07-08 16:00:00, None, None, None, None
None, None, None, 52.0, None, 2016-07-09 16:00:00, None, None, None, None
None, None, None, 52.0, None, 2016-07-10 16:00:00, None, None, None, None
None, None, None, 52.0, None, 2016-07-11 16:00:00, None, None, None, None
None, None, None, 56.0, None, 2016-07-12 16:00:00, None, None, None, None
None, None, None, 56.0, None, 2016-07-13 16:00:00, None, None, None, None
None, None, None, 56.0, None, 2016-07-14 16:00:00, None, None, None, None
None, None, None, 56.0, None, 2016-07-15 16:00:00, None, None, None, None
None, None, None, 64.0, None, 2016-07-16 16:00:00, None, None, None, None
None, None, None, 71.0, None, 2016-07-17 16:00:00, None, None, None, None
None, None, None, 82.0, None, 2016-07-18 16:00:00, None, None, None, None
None, None, None, 82.0, None, 2016-07-19 16:00:00, None, None, None, None
None, None, None, 82.0, None, 2016-07-20 16:00:00, None, None, None, None
None, None, None, 82.0, None, 2016-07-21 16:00:00, None, None, None, None
None, None, None, 82.0, None, 2016-07-22 16:00:00, None, None, None, None
None, None, None, 82.0, None, 2016-07-23 16:00:00, None, None, None, None
None, None, None, 86.0, None, 2016-07-24 16:00:00, None, None, None, None
None, None, None, 90.0, None, 2016-07-25 16:00:00, None, None, None, None
None, None, None, 94.0, None, 2016-07-26 16:00:00, None, None, None, None
None, None, None, 98.0, None, 2016-07-27 16:00:00, None, None, None, None
None, None, None, 94.0, None, 2016-07-28 16:00:00, None, None, None, None
None, None, None, 101.0, None, 2016-07-29 16:00:00, None, None, None, None
None, None, None, 109.0, None, 2016-07-30 16:00:00, None, None, None, None
None, None, None, 101.0, None, 2016-07-31 16:00:00, None, None, None, None
None, None, None, 101.0, None, 2016-08-01 16:00:00, None, None, None, None
None, None, None, 101.0, None, 2016-08-02 16:00:00, None, None, None, None
None, None, None, 98.0, None, 2016-08-03 16:00:00, None, None, None, None
None, None, None, 90.0, None, 2016-08-04 16:00:00, None, None, None, None
None, None, None, 86.0, None, 2016-08-05 16:00:00, None, None, None, None
None, None, None, 86.0, None, 2016-08-06 16:00:00, None, None, None, None
None, None, None, 94.0, None, 2016-08-07 16:00:00, None, None, None, None
None, None, None, 98.0, None, 2016-08-08 16:00:00, None, None, None, None
None, None, None, 94.0, None, 2016-08-09 16:00:00, None, None, None, None
None, None, None, 94.0, None, 2016-08-10 16:00:00, None, None, None, None
None, None, None, 101.0, None, 2016-08-11 16:00:00, None, None, None, None
None, None, None, 98.0, None, 2016-08-12 16:00:00, None, None, None, None
None, None, None, 101.0, None, 2016-08-13 16:00:00, None, None, None, None
None, None, None, 101.0, None, 2016-08-14 16:00:00, None, None, None, None
None, None, None, 109.0, None, 2016-08-15 16:00:00, None, None, None, None
None, None, None, 109.0, None, 2016-08-16 16:00:00, None, None, None, None
None, None, None, 116.0, None, 2016-08-17 16:00:00, None, None, None, None
None, None, None, 116.0, None, 2016-08-18 16:00:00, None, None, None, None
None, None, None, 116.0, None, 2016-08-19 16:00:00, None, None, None, None
None, None, None, 116.0, None, 2016-08-20 16:00:00, None, None, None, None
None, None, None, 116.0, None, 2016-08-21 16:00:00, None, None, None, None
None, None, None, 116.0, None, 2016-08-22 16:00:00, None, None, None, None
None, None, None, 124.0, None, 2016-08-23 16:00:00, None, None, None, None
None, None, None, 124.0, None, 2016-08-24 16:00:00, None, None, None, None
None, None, None, 120.0, None, 2016-08-25 16:00:00, None, None, None, None
None, None, None, 124.0, None, 2016-08-26 16:00:00, None, None, None, None
None, None, None, 128.0, None, 2016-08-27 16:00:00, None, None, None, None
None, None, None, 128.0, None, 2016-08-28 16:00:00, None, None, None, None
None, None, None, 128.0, None, 2016-08-29 16:00:00, None, None, None, None
None, None, None, 128.0, None, 2016-08-30 16:00:00, None, None, None, None
None, None, None, 131.0, None, 2016-08-31 16:00:00, None, None, None, None
None, None, None, 131.0, None, 2016-09-01 16:00:00, None, None, None, None
None, None, None, 131.0, None, 2016-09-02 16:00:00, None, None, None, None
None, None, None, 135.0, None, 2016-09-03 16:00:00, None, None, None, None
None, None, None, 135.0, None, 2016-09-04 16:00:00, None, None, None, None
None, None, None, 135.0, None, 2016-09-05 16:00:00, None, None, None, None
None, None, None, 139.0, None, 2016-09-06 16:00:00, None, None, None, None
None, None, None, 139.0, None, 2016-09-07 16:00:00, None, None, None, None
None, None, None, 139.0, None, 2016-09-08 16:00:00, None, None, None, None
None, None, None, 139.0, None, 2016-09-09 16:00:00, None, None, None, None
None, 583.0, None, None, None, 2016-09-09 21:00:00, 1.3, None, 0.0, None
None, 584.0, None, None, None, 2016-09-09 22:00:00, 1.4, None, 0.0, None
None, 584.0, None, None, None, 2016-09-09 23:00:00, 1.3, None, 0.0, None
None, 584.0, None, None, None, 2016-09-10 00:00:00, 1.8, None, 0.0, None
None, 584.0, None, None, None, 2016-09-10 01:00:00, 2.7, None, 0.0, None
None, 585.0, None, None, None, 2016-09-10 02:00:00, 2.9, None, 0.0, None
None, 585.0, None, None, None, 2016-09-10 03:00:00, 3.7, None, 0.0, None
None, 586.0, None, None, None, 2016-09-10 04:00:00, 4.0, None, 0.0, None
None, 587.0, None, None, None, 2016-09-10 05:00:00, 4.2, None, 0.0, None
None, 589.0, None, None, None, 2016-09-10 06:00:00, 4.3, None, 0.0, None
None, 589.0, None, None, None, 2016-09-10 07:00:00, 4.2, None, 0.0, None
None, 589.0, None, None, None, 2016-09-10 08:00:00, 3.4, None, 0.0, None
None, 590.0, None, None, None, 2016-09-10 09:00:00, 3.3, None, 0.0, None
None, 590.0, None, None, None, 2016-09-10 10:00:00, 3.1, None, 0.0, None
None, 590.0, None, None, None, 2016-09-10 11:00:00, 2.8, None, 0.0, None
None, 590.0, None, None, None, 2016-09-10 12:00:00, 2.5, None, 0.0, None
None, 590.0, None, None, None, 2016-09-10 13:00:00, 2.3, None, 0.0, None
None, 590.0, None, None, None, 2016-09-10 14:00:00, 2.1, None, 0.0, None
None, 589.0, None, None, None, 2016-09-10 15:00:00, 2.1, None, 0.0, None
None, 589.0, None, 139.0, None, 2016-09-10 16:00:00, 2.8, None, 0.0, None
None, 590.0, None, None, None, 2016-09-10 17:00:00, 3.2, None, 0.0, None
None, 590.0, None, None, None, 2016-09-10 18:00:00, 2.8, None, 0.0, None
None, 590.0, None, None, None, 2016-09-10 19:00:00, 3.7, None, 0.0, None
None, 591.0, None, None, None, 2016-09-10 20:00:00, 5.5, None, 0.0, None
None, 591.0, None, None, None, 2016-09-10 21:00:00, 5.0, None, 0.0, None
None, 591.0, None, None, None, 2016-09-10 22:00:00, 4.5, None, 0.0, None
None, 591.0, None, None, None, 2016-09-10 23:00:00, 7.4, None, 0.0, None
None, 591.0, None, None, None, 2016-09-11 00:00:00, 4.9, None, 0.0, None
None, 590.0, None, None, None, 2016-09-11 01:00:00, 3.5, None, 0.0, None
None, 590.0, None, None, None, 2016-09-11 02:00:00, 2.9, None, 0.0, None
None, 590.0, None, None, None, 2016-09-11 03:00:00, 3.1, None, 0.0, None
None, 590.0, None, None, None, 2016-09-11 04:00:00, 2.8, None, 0.0, None
None, 590.0, None, None, None, 2016-09-11 05:00:00, 2.9, None, 0.0, None
None, 589.0, None, None, None, 2016-09-11 06:00:00, 2.2, None, 0.0, None
None, 589.0, None, None, None, 2016-09-11 07:00:00, 2.5, None, 0.0, None
None, 588.0, None, None, None, 2016-09-11 08:00:00, 2.1, None, 0.0, None
None, 588.0, None, None, None, 2016-09-11 09:00:00, 0.4, None, 0.0, None
None, 589.0, None, None, None, 2016-09-11 10:00:00, 0.6, None, 0.0, None
None, 588.0, None, None, None, 2016-09-11 11:00:00, 0.4, None, 0.0, None
None, 589.0, None, None, None, 2016-09-11 12:00:00, -0.1, None, 0.0, None
None, 589.0, None, None, None, 2016-09-11 13:00:00, -0.2, None, 0.0, None
None, 589.0, None, None, None, 2016-09-11 14:00:00, -0.5, None, 0.0, None
None, 589.0, None, None, None, 2016-09-11 15:00:00, 0.4, None, 0.0, None
None, 588.0, None, 135.0, None, 2016-09-11 16:00:00, 1.2, None, 0.0, None
None, 588.0, None, None, None, 2016-09-11 17:00:00, 3.2, None, 0.0, None
None, 588.0, None, None, None, 2016-09-11 18:00:00, 2.8, None, 0.0, None
None, 588.0, None, None, None, 2016-09-11 19:00:00, 4.4, None, 0.0, None
None, 589.0, None, None, None, 2016-09-11 20:00:00, 4.8, None, 0.0, None
None, 590.0, None, None, None, 2016-09-11 21:00:00, 7.4, None, 0.0, None
None, 590.0, None, None, None, 2016-09-11 22:00:00, 9.3, None, 0.0, None
None, 590.0, None, None, None, 2016-09-11 23:00:00, 7.2, None, 0.0, None
None, 590.0, None, None, None, 2016-09-12 00:00:00, 5.4, None, 0.0, None
None, 591.0, None, None, None, 2016-09-12 01:00:00, 5.2, None, 0.0, None
None, 590.0, None, None, None, 2016-09-12 02:00:00, 4.1, None, 0.0, None
None, 590.0, None, None, None, 2016-09-12 03:00:00, 2.6, None, 0.0, None
None, 589.0, None, None, None, 2016-09-12 04:00:00, 2.1, None, 0.0, None
None, 589.0, None, None, None, 2016-09-12 05:00:00, 1.4, None, 0.0, None
None, 589.0, None, None, None, 2016-09-12 06:00:00, 0.6, None, 0.0, None
None, 589.0, None, None, None, 2016-09-12 07:00:00, 0.9, None, 0.0, None
None, 589.0, None, None, None, 2016-09-12 08:00:00, 1.2, None, 0.0, None
None, 589.0, None, None, None, 2016-09-12 09:00:00, 1.7, None, 0.0, None
None, 589.0, None, None, None, 2016-09-12 10:00:00, 0.7, None, 0.0, None
None, 589.0, None, None, None, 2016-09-12 11:00:00, 0.4, None, 0.0, None
None, 589.0, None, None, None, 2016-09-12 12:00:00, 0.5, None, 0.0, None
None, 589.0, None, None, None, 2016-09-12 13:00:00, -0.2, None, 0.0, None
None, 589.0, None, None, None, 2016-09-12 14:00:00, 0.3, None, 0.0, None
None, 589.0, None, None, None, 2016-09-12 15:00:00, 3.1, None, 0.0, None
None, 589.0, None, 146.0, None, 2016-09-12 16:00:00, 3.9, None, 0.0, None
None, 588.0, None, None, None, 2016-09-12 17:00:00, 5.0, None, 0.0, None
None, 588.0, None, None, None, 2016-09-12 18:00:00, 7.5, None, 0.0, None
None, 588.0, None, None, None, 2016-09-12 19:00:00, 8.7, None, 0.0, None
None, 589.0, None, None, None, 2016-09-12 20:00:00, 10.1, None, 0.0, None
None, 590.0, None, None, None, 2016-09-12 21:00:00, 11.1, None, 0.0, None
None, 590.0, None, None, None, 2016-09-12 22:00:00, 10.1, None, 0.0, None
None, 590.0, None, None, None, 2016-09-12 23:00:00, 9.9, None, 0.0, None
None, 590.0, None, None, None, 2016-09-13 00:00:00, 9.0, None, 0.0, None
None, 590.0, None, None, None, 2016-09-13 01:00:00, 8.9, None, 0.0, None
None, 590.0, None, None, None, 2016-09-13 02:00:00, 7.6, None, 0.0, None
None, 590.0, None, None, None, 2016-09-13 03:00:00, 6.5, None, 0.0, None
None, 590.0, None, None, None, 2016-09-13 04:00:00, 6.8, None, 0.0, None
None, 590.0, None, None, None, 2016-09-13 05:00:00, 6.3, None, 0.0, None
None, 590.0, None, None, None, 2016-09-13 06:00:00, 6.4, None, 0.0, None
None, 589.0, None, None, None, 2016-09-13 07:00:00, 5.9, None, 0.0, None
None, 589.0, None, None, None, 2016-09-13 08:00:00, 5.9, None, 0.0, None
None, 589.0, None, None, None, 2016-09-13 09:00:00, 5.1, None, 0.0, None
None, 588.0, None, None, None, 2016-09-13 10:00:00, 5.9, None, 0.0, None
None, 589.0, None, None, None, 2016-09-13 11:00:00, 6.2, None, 0.0, None
None, 589.0, None, None, None, 2016-09-13 12:00:00, 5.7, None, 0.0, None
None, 588.0, None, None, None, 2016-09-13 13:00:00, 4.5, None, 0.0, None
None, 588.0, None, None, None, 2016-09-13 14:00:00, 4.8, None, 0.0, None
None, 588.0, None, None, None, 2016-09-13 15:00:00, 8.1, None, 0.0, None
None, 589.0, None, 146.0, None, 2016-09-13 16:00:00, 8.0, None, 0.0, None
None, 590.0, None, None, None, 2016-09-13 17:00:00, 9.0, None, 0.0, None
None, 590.0, None, None, None, 2016-09-13 18:00:00, 12.5, None, 0.0, None
None, 590.0, None, None, None, 2016-09-13 19:00:00, 10.9, None, 0.0, None
None, 590.0, None, None, None, 2016-09-13 20:00:00, 10.1, None, 0.0, None
None, 589.0, None, None, None, 2016-09-13 21:00:00, 13.7, None, 0.0, None
None, 588.0, None, None, None, 2016-09-13 22:00:00, 14.8, None, 0.0, None
None, 588.0, None, None, None, 2016-09-13 23:00:00, 14.5, None, 0.0, None
None, 588.0, None, None, None, 2016-09-14 00:00:00, 11.6, None, 0.0, None
None, 589.0, None, None, None, 2016-09-14 01:00:00, 10.8, None, 0.0, None
None, 588.0, None, None, None, 2016-09-14 02:00:00, 8.7, None, 0.0, None
None, 587.0, None, None, None, 2016-09-14 03:00:00, 7.4, None, 0.0, None
None, 586.0, None, None, None, 2016-09-14 04:00:00, 7.5, None, 0.0, None
None, 586.0, None, None, None, 2016-09-14 05:00:00, 6.3, None, 0.0, None
None, 586.0, None, None, None, 2016-09-14 06:00:00, 6.4, None, 0.0, None
None, 586.0, None, None, None, 2016-09-14 07:00:00, 6.2, None, 0.0, None
None, 586.0, None, None, None, 2016-09-14 08:00:00, 5.2, None, 0.0, None
None, 586.0, None, None, None, 2016-09-14 09:00:00, 6.2, None, 0.0, None
None, 586.0, None, None, None, 2016-09-14 10:00:00, 6.2, None, 0.0, None
None, 586.0, None, None, None, 2016-09-14 11:00:00, 5.7, None, 0.0, None
None, 586.0, None, None, None, 2016-09-14 12:00:00, 5.5, None, 0.0, None
None, 586.0, None, None, None, 2016-09-14 13:00:00, 5.6, None, 0.0, None
None, 586.0, None, None, None, 2016-09-14 14:00:00, 5.1, None, 0.0, None
None, 586.0, None, None, None, 2016-09-14 15:00:00, 6.3, None, 0.0, None
None, 586.0, None, 146.0, None, 2016-09-14 16:00:00, 6.7, None, 0.0, None
None, 586.0, None, None, None, 2016-09-14 17:00:00, 8.1, None, 0.0, None
None, 586.0, None, None, None, 2016-09-14 18:00:00, 10.4, None, 0.0, None
None, 586.0, None, None, None, 2016-09-14 19:00:00, 11.2, None, 0.0, None
None, 586.0, None, None, None, 2016-09-14 20:00:00, 12.0, None, 0.0, None
None, 586.0, None, None, None, 2016-09-14 21:00:00, 11.9, None, 0.0, None
None, 587.0, None, None, None, 2016-09-14 22:00:00, 13.3, None, 0.0, None
None, 588.0, None, None, None, 2016-09-14 23:00:00, 10.8, None, 0.0, None
None, 587.0, None, None, None, 2016-09-15 00:00:00, 10.9, None, 0.0, None
None, 588.0, None, None, None, 2016-09-15 01:00:00, 10.3, None, 0.0, None
None, 587.0, None, None, None, 2016-09-15 02:00:00, 7.9, None, 0.0, None
None, 586.0, None, None, None, 2016-09-15 03:00:00, 7.4, None, 0.0, None
None, 586.0, None, None, None, 2016-09-15 04:00:00, 6.7, None, 0.0, None
None, 586.0, None, None, None, 2016-09-15 05:00:00, 6.5, None, 0.0, None
None, 586.0, None, None, None, 2016-09-15 06:00:00, 6.4, None, 0.0, None
None, 586.0, None, None, None, 2016-09-15 07:00:00, 5.8, None, 0.0, None
None, 586.0, None, None, None, 2016-09-15 08:00:00, 5.9, None, 0.0, None
None, 586.0, None, None, None, 2016-09-15 09:00:00, 6.1, None, 0.0, None
None, 586.0, None, None, None, 2016-09-15 10:00:00, 6.1, None, 0.0, None
None, 586.0, None, None, None, 2016-09-15 11:00:00, 6.1, None, 0.0, None
None, 586.0, None, None, None, 2016-09-15 12:00:00, 5.9, None, 0.0, None
None, 586.0, None, None, None, 2016-09-15 13:00:00, 5.8, None, 0.0, None
None, 586.0, None, None, None, 2016-09-15 14:00:00, 6.2, None, 0.0, None
None, 586.0, None, None, None, 2016-09-15 15:00:00, 7.1, None, 0.0, None
None, 586.0, None, 146.0, None, 2016-09-15 16:00:00, 7.2, None, 0.0, None
None, 586.0, None, None, None, 2016-09-15 17:00:00, 8.1, None, 0.0, None
None, 586.0, None, None, None, 2016-09-15 18:00:00, 9.0, None, 0.0, None
None, 586.0, None, None, None, 2016-09-15 19:00:00, 8.4, None, 0.0, None
None, 586.0, None, None, None, 2016-09-15 20:00:00, 8.7, None, 0.0, None
None, 586.0, None, None, None, 2016-09-15 21:00:00, 8.4, None, 0.0, None
None, 587.0, None, None, None, 2016-09-15 22:00:00, 7.7, None, 0.0, None
None, 587.0, None, None, None, 2016-09-15 23:00:00, 7.5, None, 0.0, None
None, 587.0, None, None, None, 2016-09-16 00:00:00, 7.0, None, 0.0, None
None, 587.0, None, None, None, 2016-09-16 01:00:00, 6.5, None, 0.0, None
None, 587.0, None, None, None, 2016-09-16 02:00:00, 6.2, None, 0.0, None
None, 587.0, None, None, None, 2016-09-16 03:00:00, 6.7, None, 0.0, None
None, 587.0, None, None, None, 2016-09-16 04:00:00, 5.5, None, 0.0, None
None, 587.0, None, None, None, 2016-09-16 05:00:00, 5.2, None, 0.0, None
None, 588.0, None, None, None, 2016-09-16 06:00:00, 4.8, None, 0.0, None
None, 588.0, None, None, None, 2016-09-16 07:00:00, 4.9, None, 0.0, None
None, 588.0, None, None, None, 2016-09-16 08:00:00, 5.0, None, 0.0, None
None, 588.0, None, None, None, 2016-09-16 09:00:00, 5.0, None, 0.0, None
None, 588.0, None, None, None, 2016-09-16 10:00:00, 5.0, None, 0.0, None
None, 588.0, None, None, None, 2016-09-16 11:00:00, 4.9, None, 0.0, None
None, 588.0, None, None, None, 2016-09-16 12:00:00, 4.4, None, 0.0, None
None, 588.0, None, None, None, 2016-09-16 13:00:00, 3.8, None, 0.0, None
None, 588.0, None, None, None, 2016-09-16 14:00:00, 3.6, None, 0.0, None
None, 588.0, None, None, None, 2016-09-16 15:00:00, 4.9, None, 0.0, None
None, 588.0, None, 150.0, None, 2016-09-16 16:00:00, 4.9, None, 0.0, None
None, 589.0, None, None, None, 2016-09-16 17:00:00, 5.2, None, 0.0, None
None, 589.0, None, None, None, 2016-09-16 18:00:00, 5.9, None, 0.0, None
None, 589.0, None, None, None, 2016-09-16 19:00:00, 6.4, None, 0.0, None
None, 589.0, None, None, None, 2016-09-16 20:00:00, 7.3, None, 0.0, None
None, 588.0, None, None, None, 2016-09-16 21:00:00, 8.0, None, 0.0, None
None, 588.0, None, None, None, 2016-09-16 22:00:00, 8.5, None, 0.0, None
None, 588.0, None, None, None, 2016-09-16 23:00:00, 8.1, None, 0.0, None
None, 589.0, None, None, None, 2016-09-17 00:00:00, 7.5, None, 0.0, None
None, 589.0, None, None, None, 2016-09-17 01:00:00, 7.0, None, 0.0, None
None, 589.0, None, None, None, 2016-09-17 02:00:00, 6.7, None, 0.0, None
None, 589.0, None, None, None, 2016-09-17 03:00:00, 5.9, None, 0.0, None
None, 589.0, None, None, None, 2016-09-17 04:00:00, 5.3, None, 0.0, None
None, 589.0, None, None, None, 2016-09-17 05:00:00, 4.3, None, 0.0, None
None, 589.0, None, None, None, 2016-09-17 06:00:00, 3.3, None, 0.0, None
None, 589.0, None, None, None, 2016-09-17 07:00:00, 3.9, None, 0.0, None
None, 589.0, None, None, None, 2016-09-17 08:00:00, 4.1, None, 0.0, None
None, 589.0, None, None, None, 2016-09-17 09:00:00, 4.2, None, 0.0, None
None, 591.0, None, None, None, 2016-09-17 10:00:00, 2.9, None, 0.0, None
None, 592.0, None, None, None, 2016-09-17 11:00:00, 2.7, None, 0.0, None
None, 593.0, None, None, None, 2016-09-17 12:00:00, 2.5, None, 0.0, None
None, 594.0, None, None, None, 2016-09-17 13:00:00, 2.1, None, 0.0, None
None, 594.0, None, None, None, 2016-09-17 14:00:00, 1.9, None, 0.0, None
None, 594.0, None, None, None, 2016-09-17 15:00:00, 2.1, None, 0.0, None
None, 594.0, None, 150.0, None, 2016-09-17 16:00:00, 3.4, None, 0.0, None
None, 594.0, None, None, None, 2016-09-17 17:00:00, 4.7, None, 0.0, None
None, 594.0, None, None, None, 2016-09-17 18:00:00, 3.5, None, 0.0, None
None, 594.0, None, None, None, 2016-09-17 19:00:00, 4.3, None, 0.0, None
None, 594.0, None, None, None, 2016-09-17 20:00:00, 5.6, None, 0.0, None
None, 594.0, None, None, None, 2016-09-17 21:00:00, 6.1, None, 0.0, None
None, 595.0, None, None, None, 2016-09-17 22:00:00, 3.9, None, 0.0, None
None, 596.0, None, None, None, 2016-09-17 23:00:00, 2.4, None, 0.0, None
None, 598.0, None, None, None, 2016-09-18 00:00:00, 1.2, None, 0.0, None
None, 598.0, None, None, None, 2016-09-18 01:00:00, 2.0, None, 0.0, None
None, 598.0, None, None, None, 2016-09-18 02:00:00, 1.5, None, 0.0, None
None, 598.0, None, None, None, 2016-09-18 03:00:00, 1.2, None, 0.0, None
None, 600.0, None, None, None, 2016-09-18 04:00:00, 0.8, None, 0.0, None
None, 601.0, None, None, None, 2016-09-18 05:00:00, 1.2, None, 0.0, None
None, 601.0, None, None, None, 2016-09-18 06:00:00, 1.4, None, 0.0, None
None, 602.0, None, None, None, 2016-09-18 07:00:00, 1.2, None, 0.0, None
None, 602.0, None, None, None, 2016-09-18 08:00:00, 1.1, None, 0.0, None
None, 602.0, None, None, None, 2016-09-18 09:00:00, 1.2, None, 0.0, None
None, 602.0, None, None, None, 2016-09-18 10:00:00, 1.2, None, 0.0, None
None, 602.0, None, None, None, 2016-09-18 11:00:00, 0.7, None, 0.0, None
None, 602.0, None, None, None, 2016-09-18 12:00:00, 1.0, None, 0.0, None
None, 602.0, None, None, None, 2016-09-18 13:00:00, 1.1, None, 0.0, None
None, 602.0, None, None, None, 2016-09-18 14:00:00, 1.1, None, 0.0, None
None, 602.0, None, None, None, 2016-09-18 15:00:00, 1.3, None, 0.0, None
None, 602.0, None, 146.0, None, 2016-09-18 16:00:00, 1.9, None, 0.0, None
