station_observations
wind_speed, temperature, wind_direction, relative_humidity, time, precipitation
2.1, 16.9, 188.0, 52.0, 2016-04-12 14:00:00, 0.0
8.0, 11.0, 189.0, 74.0, 2016-04-12 15:00:00, 0.0
8.3, 12.3, 185.0, 65.0, 2016-04-12 16:00:00, 0.0
4.1, 10.7, 217.0, 79.0, 2016-04-12 17:00:00, 0.0
4.3, 11.1, 307.0, 66.0, 2016-04-12 18:00:00, 0.0
8.8, 8.4, 323.0, 75.0, 2016-04-12 19:00:00, 0.0
2.0, 8.2, 310.0, 75.0, 2016-04-12 20:00:00, 0.0
2.8, 8.0, 283.0, 73.0, 2016-04-12 21:00:00, 0.0
4.6, 7.9, 309.0, 75.0, 2016-04-12 22:00:00, 0.0
6.8, 8.3, 313.0, 73.0, 2016-04-12 23:00:00, 0.0
6.1, 8.6, 211.0, 72.0, 2016-04-13 00:00:00, 0.0
5.3, 8.6, 200.0, 73.0, 2016-04-13 01:00:00, 0.0
3.3, 8.4, 189.0, 77.0, 2016-04-13 02:00:00, 0.0
1.6, 7.9, 93.0, 86.0, 2016-04-13 03:00:00, 0.0
1.6, 7.8, 300.0, 90.0, 2016-04-13 04:00:00, 0.0
1.6, 7.7, 94.0, 89.0, 2016-04-13 05:00:00, 0.0
2.5, 8.3, 165.0, 83.0, 2016-04-13 06:00:00, 0.0
2.7, 8.7, 132.0, 83.0, 2016-04-13 07:00:00, 0.0
2.4, 9.3, 142.0, 77.0, 2016-04-13 08:00:00, 0.0
3.0, 15.4, 197.0, 43.0, 2016-05-19 16:00:00, 0.0
4.2, 15.0, 189.0, 55.0, 2016-05-19 17:00:00, 0.0
2.2, 16.7, 50.0, 43.0, 2016-05-19 18:00:00, 0.0
8.3, 12.8, 212.0, 64.0, 2016-05-19 19:00:00, 0.0
4.5, 12.0, 183.0, 71.0, 2016-05-19 20:00:00, 0.0
7.0, 11.7, 214.0, 73.0, 2016-05-19 21:00:00, 0.0
2.8, 11.5, 203.0, 73.0, 2016-05-19 22:00:00, 0.0
5.2, 10.9, 210.0, 81.0, 2016-05-19 23:00:00, 0.0
3.7, 10.5, 214.0, 85.0, 2016-05-20 00:00:00, 0.0
2.1, 9.9, 250.0, 86.0, 2016-05-20 01:00:00, 0.0
2.0, 10.0, 222.0, 81.0, 2016-05-20 02:00:00, 0.0
1.7, 9.1, 327.0, 84.0, 2016-05-20 03:00:00, 0.0
1.8, 9.6, 2.0, 82.0, 2016-05-20 04:00:00, 0.0
1.7, 9.8, 25.0, 84.0, 2016-05-20 05:00:00, 0.0
1.6, 10.6, 33.0, 85.0, 2016-05-20 06:00:00, 0.0
1.7, 12.0, 109.0, 76.0, 2016-05-20 07:00:00, 0.0
3.8, 12.8, 211.0, 71.0, 2016-05-20 08:00:00, 0.0
4.5, 13.0, 210.0, 68.0, 2016-05-20 09:00:00, 0.0
1.7, 13.4, 225.0, 66.0, 2016-05-20 10:00:00, 0.0
3.5, 17.8, 145.0, 46.0, 2016-05-20 11:00:00, 0.0
4.4, 18.2, 52.0, 41.0, 2016-05-20 12:00:00, 0.0
5.3, 17.6, 355.0, 42.0, 2016-05-20 13:00:00, 0.0
9.1, 14.5, 214.0, 64.0, 2016-05-20 14:00:00, 0.0
6.5, 15.8, 204.0, 56.0, 2016-05-20 15:00:00, 0.0
5.3, 16.4, 201.0, 50.0, 2016-05-20 16:00:00, 0.0
5.4, 16.4, 217.0, 43.0, 2016-05-20 17:00:00, 0.0
9.5, 15.0, 209.0, 54.0, 2016-05-20 18:00:00, 0.0
7.4, 15.1, 204.0, 56.0, 2016-05-20 19:00:00, 0.0
4.0, 14.3, 208.0, 62.0, 2016-05-20 20:00:00, 0.0
3.4, 13.8, 207.0, 64.0, 2016-05-20 21:00:00, 0.0
3.4, 13.2, 205.0, 67.0, 2016-05-20 22:00:00, 0.0
2.3, 12.4, 197.0, 73.0, 2016-05-20 23:00:00, 0.0
1.8, 12.4, 203.0, 73.0, 2016-05-21 00:00:00, 0.0
0.0, 11.7, 183.0, 77.0, 2016-05-21 01:00:00, 0.0
0.0, 10.9, 333.0, 83.0, 2016-05-21 02:00:00, 0.0
1.7, 10.7, 359.0, 80.0, 2016-05-21 03:00:00, 0.0
1.6, 10.5, 355.0, 79.0, 2016-05-21 04:00:00, 0.0
