station_observations
wind_speed, temperature, wind_direction, relative_humidity, time, precipitation
3.6, -22.3, 212.0, 74.0, 2016-01-01 00:00:00, 0.0
3.1, -22.0, 241.0, 71.0, 2016-01-01 01:00:00, 0.0
4.1, -22.7, 230.0, 71.0, 2016-01-01 02:00:00, 0.0
3.1, -23.9, 222.0, 70.0, 2016-01-01 03:00:00, 0.0
4.5, -23.4, 235.0, 70.0, 2016-01-01 04:00:00, 0.0
3.8, -24.5, 240.0, 70.0, 2016-01-01 05:00:00, 0.0
2.6, -24.5, 213.0, 69.0, 2016-01-01 06:00:00, 0.0
4.0, -24.5, 281.0, 68.0, 2016-01-01 07:00:00, 0.0
0.9, -24.6, 274.0, 69.0, 2016-01-01 08:00:00, 0.0
1.5, -24.0, 220.0, 71.0, 2016-01-01 09:00:00, 0.0
3.2, -22.8, 212.0, 71.0, 2016-01-01 10:00:00, 0.0
3.3, -17.0, 172.0, 77.0, 2016-01-01 11:00:00, 0.0
3.5, -8.1, 202.0, 49.0, 2016-01-01 12:00:00, 0.0
8.1, -7.6, 253.0, 47.0, 2016-01-01 13:00:00, 0.0
7.7, -7.3, 277.0, 47.0, 2016-01-01 14:00:00, 0.0
6.9, -11.9, 226.0, 62.0, 2016-01-01 15:00:00, 0.0
4.2, -16.3, 213.0, 72.0, 2016-01-01 16:00:00, 0.0
4.6, -18.6, 205.0, 75.0, 2016-01-01 17:00:00, 0.0
3.8, -20.8, 232.0, 73.0, 2016-01-01 18:00:00, 0.0
1.7, -21.6, 217.0, 73.0, 2016-01-01 19:00:00, 0.0
3.1, -22.6, 257.0, 73.0, 2016-01-01 20:00:00, 0.0
3.7, -23.0, 241.0, 71.0, 2016-01-01 21:00:00, 0.0
5.2, -23.7, 244.0, 71.0, 2016-01-01 22:00:00, 0.0
3.9, -24.4, 249.0, 70.0, 2016-01-01 23:00:00, 0.0
4.1, -24.7, 245.0, 68.0, 2016-01-02 00:00:00, 0.0
4.2, -25.4, 236.0, 69.0, 2016-01-02 01:00:00, 0.0
4.0, -25.4, 255.0, 69.0, 2016-01-02 02:00:00, 0.0
