station_observations
wind_speed, temperature, wind_direction, relative_humidity, time, precipitation
None, -7.0, None, 92.0, 2016-12-13 14:00:00, 0.0
None, -7.7, None, 91.0, 2016-12-13 15:00:00, 0.0
None, -9.5, None, 90.0, 2016-12-13 16:00:00, 0.0
None, -9.8, None, 89.0, 2016-12-13 17:00:00, 0.0
None, -10.2, None, 89.0, 2016-12-13 18:00:00, 0.0
None, -10.3, None, 89.0, 2016-12-13 19:00:00, 0.0
None, -10.1, None, 89.0, 2016-12-13 20:00:00, 0.0
None, -10.9, None, 88.0, 2016-12-13 21:00:00, 0.0
None, -10.6, None, 88.0, 2016-12-13 22:00:00, 0.0
None, -10.4, None, 88.0, 2016-12-13 23:00:00, 0.0
None, -10.4, None, 88.0, 2016-12-14 00:00:00, 0.0
None, -10.4, None, 86.0, 2016-12-14 01:00:00, 0.0
None, -10.5, None, 83.0, 2016-12-14 02:00:00, 0.0
None, -10.7, None, 81.0, 2016-12-14 03:00:00, 0.0
None, -10.6, None, 78.0, 2016-12-14 04:00:00, 0.0
None, -10.6, None, 76.0, 2016-12-14 05:00:00, 0.0
None, -10.6, None, 71.0, 2016-12-14 06:00:00, 0.0
None, -10.6, None, 73.0, 2016-12-14 07:00:00, 0.0
None, -10.4, None, 69.0, 2016-12-14 08:00:00, 0.0
None, -9.7, None, 67.0, 2016-12-14 09:00:00, 0.0
None, -8.6, None, 63.0, 2016-12-14 10:00:00, 0.0
None, -7.5, None, 59.0, 2016-12-14 11:00:00, 0.0
None, -7.5, None, 59.0, 2016-12-14 12:00:00, 0.0
None, -7.5, None, 60.0, 2016-12-14 13:00:00, 0.0
None, -8.0, None, 62.0, 2016-12-14 14:00:00, 0.0
None, -8.3, None, 61.0, 2016-12-14 15:00:00, 0.0
None, -9.3, None, 65.0, 2016-12-14 16:00:00, 0.0
None, -9.3, None, 65.0, 2016-12-14 17:00:00, 0.0
None, -8.8, None, 63.0, 2016-12-14 18:00:00, 0.0
None, -9.3, None, 64.0, 2016-12-14 19:00:00, 0.0
None, -9.2, None, 63.0, 2016-12-14 20:00:00, 0.0
None, -9.3, None, 64.0, 2016-12-14 21:00:00, 0.0
None, -8.6, None, 56.0, 2016-12-14 22:00:00, 0.0
None, -8.8, None, 55.0, 2016-12-14 23:00:00, 0.0
None, -8.2, None, 53.0, 2016-12-15 00:00:00, 0.0
None, None, None, None, 2016-12-15 01:00:00, 0.0
None, -8.6, None, 55.0, 2016-12-15 02:00:00, 0.0
None, -8.1, None, 50.0, 2016-12-15 03:00:00, 0.0
