time,tasmin,tasmax,pcp,week_of_year
2018-09-24,3.9,12.2,0.0,39
2018-09-25,1.9,13.4,0.0,39
2018-09-26,5.1,15.2,0.0,39
2018-09-27,6.0,10.2,0.5,39
2018-09-28,0.8,11.8,0.0,39
2018-09-29,-0.8,5.6,0.0,39
2018-09-30,-4.9,2.9,0.0,39
