RelativeHumidity,AirTemperature,time,Rain,week_of_year
70.0,12.2,2020-07-08 00:00:00,0.0,28
70.0,12.3,2020-07-08 00:15:00,0.0,28
81.0,11.0,2020-07-08 00:30:00,0.0,28
80.0,10.7,2020-07-08 00:45:00,0.0,28
80.0,10.7,2020-07-08 01:00:00,0.0,28
83.0,10.6,2020-07-08 01:15:00,0.0,28
84.0,10.5,2020-07-08 01:30:00,0.0,28
87.0,10.3,2020-07-08 01:45:00,0.0,28
89.0,10.4,2020-07-08 02:00:00,0.0,28
89.0,10.5,2020-07-08 02:15:00,0.0,28
92.0,10.3,2020-07-08 02:30:00,0.0,28
93.0,10.3,2020-07-08 02:45:00,0.0,28
93.0,10.2,2020-07-08 03:00:00,0.0,28
93.0,10.2,2020-07-08 03:15:00,0.0,28
94.0,10.2,2020-07-08 03:30:00,0.0,28
93.0,10.4,2020-07-08 03:45:00,0.0,28
91.0,10.6,2020-07-08 04:00:00,0.0,28
91.0,10.6,2020-07-08 04:15:00,0.0,28
90.0,10.6,2020-07-08 04:30:00,0.0,28
88.0,10.7,2020-07-08 04:45:00,0.0,28
85.0,11.0,2020-07-08 05:00:00,0.0,28
84.0,11.1,2020-07-08 05:15:00,0.0,28
84.0,11.4,2020-07-08 05:30:00,0.0,28
82.0,11.6,2020-07-08 05:45:00,0.0,28
81.0,11.9,2020-07-08 06:00:00,0.0,28
81.0,11.9,2020-07-08 06:15:00,0.0,28
80.0,12.1,2020-07-08 06:30:00,0.0,28
80.0,12.1,2020-07-08 06:45:00,0.0,28
79.0,12.3,2020-07-08 07:00:00,0.0,28
77.0,12.7,2020-07-08 07:15:00,0.0,28
74.0,13.2,2020-07-08 07:30:00,0.0,28
71.0,13.8,2020-07-08 07:45:00,0.0,28
72.0,14.2,2020-07-08 08:00:00,0.0,28
70.0,14.7,2020-07-08 08:15:00,0.0,28
68.0,15.1,2020-07-08 08:30:00,0.0,28
70.0,16.1,2020-07-08 08:45:00,0.0,28
69.0,17.0,2020-07-08 09:00:00,0.0,28
62.0,18.8,2020-07-08 09:15:00,0.0,28
62.0,18.3,2020-07-08 09:30:00,0.0,28
58.0,19.1,2020-07-08 09:45:00,0.0,28
65.0,17.3,2020-07-08 10:00:00,0.0,28
61.0,18.6,2020-07-08 10:15:00,0.0,28
61.0,18.6,2020-07-08 10:30:00,0.0,28
