SolarRadiation,AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
0.0, 8.9, 0.0,0.0, 4.8, 0.0,2020-07-08 00:00:00, 327.0,93.0,28
None, 8.8, None,0.0, 6.2, None,2020-07-08 00:15:00, 326.0,93.0,28
None, 8.9, None,0.0, 7.2, None,2020-07-08 00:30:00, 326.0,94.0,28
None, 9.0, None,0.0, 7.2, None,2020-07-08 00:45:00, 318.0,93.0,28
0.0, 9.0, 0.0,0.0, 7.6, 0.0,2020-07-08 01:00:00, 323.0,93.0,28
None, 8.9, None,0.0, 7.6, None,2020-07-08 01:15:00, 317.0,94.0,28
None, 9.0, None,0.0, 7.2, None,2020-07-08 01:30:00, 313.0,94.0,28
None, 9.1, None,0.0, 7.1, None,2020-07-08 01:45:00, 323.0,94.0,28
0.0, 8.8, 0.0,0.0, 5.8, 0.0,2020-07-08 02:00:00, 323.0,94.0,28
None, 8.7, None,0.0, 5.9, None,2020-07-08 02:15:00, 329.0,95.0,28
None, 8.5, None,0.0, 5.2, None,2020-07-08 02:30:00, 333.0,96.0,28
None, 8.3, None,0.0, 4.3, None,2020-07-08 02:45:00, 346.0,96.0,28
0.0, 8.3, 0.0,0.0, 5.7, 0.0,2020-07-08 03:00:00, 321.0,97.0,28
None, 8.6, None,0.0, 7.3, None,2020-07-08 03:15:00, 319.0,97.0,28
None, 8.7, None,0.0, 7.8, None,2020-07-08 03:30:00, 316.0,97.0,28
None, 8.8, None,0.0, 6.8, None,2020-07-08 03:45:00, 317.0,97.0,28
0.0, 9.0, 0.0,0.0, 6.2, 0.0,2020-07-08 04:00:00, 317.0,97.0,28
None, 9.0, None,0.0, 2.9, None,2020-07-08 04:15:00, 340.0,97.0,28
None, 8.7, None,0.0, 2.9, None,2020-07-08 04:30:00, 348.0,97.0,28
None, 8.7, None,0.0, 3.3, None,2020-07-08 04:45:00, 336.0,97.0,28
7.0, 8.9, 0.0,0.0, 4.1, 0.0,2020-07-08 05:00:00, 331.0,97.0,28
None, 9.0, None,0.0, 2.7, None,2020-07-08 05:15:00, 42.0,97.0,28
None, 9.0, None,0.0, 3.1, None,2020-07-08 05:30:00, 4.0,97.0,28
None, 9.6, None,0.0, 4.9, None,2020-07-08 05:45:00, 316.0,97.0,28
35.0, 10.2, 0.0,0.0, 4.6, 0.0,2020-07-08 06:00:00, 310.0,94.0,28
None, 10.7, None,0.0, 5.6, None,2020-07-08 06:15:00, 313.0,90.0,28
None, 11.1, None,0.0, 5.7, None,2020-07-08 06:30:00, 295.0,87.0,28
None, 11.3, None,0.0, 4.9, None,2020-07-08 06:45:00, 309.0,85.0,28
137.0, 12.4, 1.0,0.0, 6.5, 0.0,2020-07-08 07:00:00, 310.0,80.0,28
None, 13.2, None,0.0, 5.8, None,2020-07-08 07:15:00, 316.0,76.0,28
None, 13.6, None,0.0, 7.6, None,2020-07-08 07:30:00, 302.0,75.0,28
None, 13.9, None,0.0, 4.1, None,2020-07-08 07:45:00, 0.0,73.0,28
293.0, 14.7, 0.0,0.0, 5.8, 0.0,2020-07-08 08:00:00, 248.0,68.0,28
None, 15.0, None,0.0, 6.3, None,2020-07-08 08:15:00, 294.0,68.0,28
None, 15.8, None,0.0, 5.2, None,2020-07-08 08:30:00, 252.0,63.0,28
None, 15.7, None,0.0, 4.3, None,2020-07-08 08:45:00, 7.0,63.0,28
477.0, 15.0, 1.0,0.0, 5.1, 0.0,2020-07-08 09:00:00, 280.0,67.0,28
